WKT,UFRM_GMSCONSTR_POLYOBJECTID,UFRM_GMSCONSTR_POLYKEYVAL,UFRM_GMSCONSTR_POLYCREATEDBY,UFRM_GMSCONSTR_POLYMODIFIEDBY,UFRM_GMSCONSTR_POLYDATE_CREATED,UFRM_GMSCONSTR_POLYDATE_MODIFIED,UFRM_GMSCONSTR_POLYSTATUS,UFRM_GMSCONSTR_POLYTRANSACTION_TYPE,UFRM_GMSCONSTR_POLYSYMBOL,UFRM_GMSCONSTR_POLYX,UFRM_GMSCONSTR_POLYY,UFRM_GMSCONSTR_POLYMAP_AREA,UFRM_GMSCONSTR_POLYPRCONTYPE,UFRM_GMSCONSTR_POLYCONNAME,UFRM_GMSCONSTR_POLYPRCONSTAT,UFRM_GMSCONSTR_POLYSTARTD,UFRM_GMSCONSTR_POLYCEASEDD,UFRM_GMSCONSTR_POLYBUFFER,UFRM_GMSCONSTR_POLYREFVAL,UFRM_GMSCONSTR_POLYLATITUDE,UFRM_GMSCONSTR_POLYLONGITUDE,UFRM_GMSCONSTR_POLYMAP_X,UFRM_GMSCONSTR_POLYMAP_Y,UFRM_GMSCONSTR_POLYSHAPE_Length,UFRM_GMSCONSTR_POLYSHAPE_Area,PRCONSTRNTOBJECTID,PRCONSTRNTKEYVAL,PRCONSTRNTU_VERSION,PRCONSTRNTREFVAL,PRCONSTRNTPRCONTYPE,PRCONSTRNTCONNAME,PRCONSTRNTCONDESC,PRCONSTRNTPRCONSTAT,PRCONSTRNTSTARTD,PRCONSTRNTCEASEDD,PRCONSTRNTBUFFER,PRCONSTRNTSKEYVAL,PRCONSTRNTCREATEDD,PRCONSTRNTUPDATEDD,PRCONSTRNTPRSSLACODE
"MULTIPOLYGON (((-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.849,-1.911 53.85,-1.911 53.849,-1.911 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.912 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.913 53.849,-1.914 53.849,-1.914 53.849,-1.914 53.849,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.914 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.915 53.848,-1.916 53.848,-1.916 53.848,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.916 53.847,-1.915 53.846,-1.915 53.846,-1.915 53.846,-1.915 53.846,-1.914 53.846,-1.914 53.846,-1.914 53.846,-1.914 53.846,-1.914 53.846,-1.914 53.846,-1.914 53.846,-1.914 53.846,-1.913 53.846,-1.913 53.846,-1.912 53.846,-1.912 53.846,-1.911 53.846,-1.911 53.847,-1.91 53.847,-1.91 53.847,-1.91 53.847,-1.91 53.847,-1.909 53.847,-1.909 53.847,-1.909 53.847,-1.909 53.847,-1.909 53.847,-1.909 53.847,-1.909 53.847,-1.909 53.847,-1.909 53.848,-1.909 53.848,-1.909 53.848,-1.909 53.848,-1.909 53.848,-1.909 53.848,-1.909 53.848,-1.909 53.848,-1.909 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.908 53.848,-1.909 53.848,-1.909 53.849,-1.909 53.849,-1.909 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849,-1.91 53.849)))",276,INL2ZODH36000,walkeraGMSCON,walkeraGMSCON,2009/07/13 00:00:00+00,2009/07/13 00:00:00+00,1,NONE,1,405894,439047,118704.502,CONARA,Hainworth,,2005/09/29 00:00:00+00,,0,05/00021/CONARA,,,405894,439047,1596.87947033887,118704.502181498,125,INL2ZODH36000,+,05/00021/CONARA,CONARA,Hainworth,hainworth-conservation-area,,2005/09/29 00:00:00+00,,,,2007/07/16 00:00:00+00,2018/01/19 13:52:21+00,
"MULTIPOLYGON (((-1.947 53.828,-1.947 53.828,-1.947 53.828,-1.947 53.828,-1.947 53.829,-1.948 53.829,-1.948 53.829,-1.947 53.829,-1.947 53.829,-1.947 53.829,-1.947 53.829,-1.947 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.948 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.949 53.829,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.83,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.948 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.948 53.832,-1.948 53.832,-1.948 53.832,-1.948 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.832,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.949 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.951 53.831,-1.951 53.831,-1.951 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.831,-1.95 53.832,-1.95 53.832,-1.95 53.832,-1.95 53.832,-1.95 53.832,-1.95 53.832,-1.951 53.832,-1.951 53.832,-1.951 53.832,-1.951 53.832,-1.951 53.832,-1.951 53.832,-1.951 53.832,-1.952 53.833,-1.953 53.833,-1.953 53.833,-1.953 53.833,-1.953 53.833,-1.953 53.833,-1.953 53.833,-1.953 53.833,-1.953 53.833,-1.954 53.833,-1.953 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.833,-1.954 53.834,-1.954 53.834,-1.954 53.834,-1.954 53.834,-1.954 53.834,-1.954 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.955 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.956 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.834,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.957 53.833,-1.958 53.833,-1.958 53.833,-1.958 53.833,-1.958 53.833,-1.958 53.833,-1.958 53.833,-1.959 53.833,-1.959 53.833,-1.959 53.833,-1.96 53.833,-1.96 53.833,-1.96 53.833,-1.96 53.833,-1.96 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.961 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.962 53.833,-1.963 53.833,-1.963 53.833,-1.963 53.833,-1.963 53.833,-1.964 53.833,-1.964 53.833,-1.964 53.833,-1.964 53.832,-1.963 53.832,-1.963 53.832,-1.963 53.832,-1.964 53.832,-1.964 53.832,-1.964 53.832,-1.964 53.832,-1.964 53.832,-1.964 53.832,-1.964 53.832,-1.964 53.831,-1.964 53.831,-1.964 53.831,-1.964 53.831,-1.964 53.831,-1.964 53.831,-1.964 53.831,-1.963 53.831,-1.963 53.831,-1.963 53.831,-1.963 53.832,-1.962 53.832,-1.962 53.832,-1.962 53.832,-1.962 53.832,-1.961 53.832,-1.961 53.832,-1.961 53.832,-1.961 53.832,-1.961 53.832,-1.961 53.832,-1.961 53.832,-1.961 53.832,-1.961 53.832,-1.96 53.832,-1.96 53.831,-1.96 53.831,-1.96 53.831,-1.96 53.831,-1.96 53.831,-1.959 53.831,-1.959 53.831,-1.959 53.831,-1.959 53.831,-1.958 53.831,-1.958 53.831,-1.958 53.831,-1.958 53.831,-1.957 53.831,-1.957 53.831,-1.957 53.831,-1.957 53.831,-1.957 53.83,-1.956 53.831,-1.956 53.831,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.956 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.83,-1.955 53.829,-1.955 53.829,-1.955 53.829,-1.955 53.829,-1.955 53.829,-1.955 53.829,-1.955 53.829,-1.955 53.829,-1.955 53.829,-1.954 53.829,-1.954 53.829,-1.954 53.829,-1.954 53.829,-1.954 53.829,-1.954 53.829,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.954 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.828,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.954 53.827,-1.954 53.827,-1.954 53.827,-1.954 53.827,-1.954 53.827,-1.954 53.827,-1.954 53.827,-1.954 53.827,-1.954 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.953 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.827,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.952 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.826,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.951 53.825,-1.95 53.825,-1.95 53.825,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.823,-1.95 53.823,-1.95 53.823,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.95 53.824,-1.948 53.824,-1.948 53.824,-1.948 53.824,-1.948 53.824,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.825,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.948 53.826,-1.949 53.826,-1.949 53.826,-1.949 53.826,-1.949 53.826,-1.949 53.826,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.827,-1.949 53.828,-1.949 53.828,-1.949 53.828,-1.949 53.828,-1.949 53.828,-1.948 53.828,-1.948 53.828,-1.948 53.828,-1.948 53.828,-1.948 53.828,-1.947 53.828,-1.947 53.828,-1.947 53.828,-1.947 53.828)))",277,INL31UDH36000,walkeraGMSCON,walkeraGMSCON,2009/07/13 00:00:00+00,2009/07/13 00:00:00+00,1,NONE,1,403159,437071,435005.469,CONARA,Haworth,,2005/09/29 00:00:00+00,,0,05/00022/CONARA,,,403159,437071,5291.16071092269,435005.468534992,126,INL31UDH36000,),05/00022/CONARA,CONARA,Haworth,haworth-conservation-area,,2005/09/29 00:00:00+00,,,,2007/07/16 00:00:00+00,2018/01/19 13:52:21+00,
