row-number,field,issue-type,value
1,organisation,default,local-authority-eng:PUR
1,entry-date,default,2020-09-05
2,organisation,default,local-authority-eng:PUR
2,entry-date,default,2020-09-05
3,organisation,default,local-authority-eng:PUR
3,entry-date,default,2020-09-05
4,organisation,default,local-authority-eng:PUR
4,entry-date,default,2020-09-05
5,organisation,default,local-authority-eng:PUR
5,entry-date,default,2020-09-05
6,organisation,default,local-authority-eng:PUR
6,entry-date,default,2020-09-05
7,organisation,default,local-authority-eng:PUR
7,entry-date,default,2020-09-05
8,organisation,default,local-authority-eng:PUR
8,entry-date,default,2020-09-05
9,organisation,default,local-authority-eng:PUR
9,entry-date,default,2020-09-05
10,organisation,default,local-authority-eng:PUR
10,entry-date,default,2020-09-05
11,organisation,default,local-authority-eng:PUR
11,entry-date,default,2020-09-05
12,organisation,default,local-authority-eng:PUR
12,entry-date,default,2020-09-05
13,organisation,default,local-authority-eng:PUR
13,entry-date,default,2020-09-05
14,organisation,default,local-authority-eng:PUR
14,entry-date,default,2020-09-05
15,organisation,default,local-authority-eng:PUR
15,entry-date,default,2020-09-05
16,organisation,default,local-authority-eng:PUR
16,entry-date,default,2020-09-05
17,organisation,default,local-authority-eng:PUR
17,entry-date,default,2020-09-05
18,organisation,default,local-authority-eng:PUR
18,entry-date,default,2020-09-05
19,organisation,default,local-authority-eng:PUR
19,entry-date,default,2020-09-05
20,organisation,default,local-authority-eng:PUR
20,entry-date,default,2020-09-05
21,organisation,default,local-authority-eng:PUR
21,entry-date,default,2020-09-05
22,organisation,default,local-authority-eng:PUR
22,entry-date,default,2020-09-05
23,organisation,default,local-authority-eng:PUR
23,entry-date,default,2020-09-05
24,organisation,default,local-authority-eng:PUR
24,entry-date,default,2020-09-05
25,organisation,default,local-authority-eng:PUR
25,entry-date,default,2020-09-05
26,organisation,default,local-authority-eng:PUR
26,entry-date,default,2020-09-05
27,organisation,default,local-authority-eng:PUR
27,entry-date,default,2020-09-05
