name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
Childrey Conservation Area,F5__11,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.477434 51.583891,-1.476883 51.583885,-1.476952 51.584059,-1.476852 51.584221,-1.476548 51.584169,-1.476478 51.584184,-1.476422 51.584335,-1.476421 51.584593,-1.476716 51.584528,-1.477066 51.584736,-1.477929 51.584535,-1.477908 51.584474,-1.478277 51.584298,-1.478638 51.584254,-1.478675 51.584447,-1.478922 51.584444,-1.478982 51.584687,-1.478834 51.584861,-1.478937 51.585215,-1.478622 51.585248,-1.478709 51.585846,-1.478599 51.586070,-1.479152 51.586196,-1.479018 51.586623,-1.479016 51.586710,-1.479165 51.586721,-1.479130 51.586873,-1.478981 51.586860,-1.478908 51.587092,-1.478465 51.587051,-1.477836 51.587052,-1.477713 51.587441,-1.478389 51.587500,-1.479017 51.587607,-1.479011 51.587855,-1.479589 51.587915,-1.480416 51.587911,-1.480424 51.588021,-1.481386 51.588054,-1.481182 51.588672,-1.481662 51.588711,-1.481740 51.588463,-1.481814 51.588471,-1.481933 51.588024,-1.482192 51.588006,-1.482419 51.587688,-1.482474 51.587654,-1.482438 51.587427,-1.482500 51.586833,-1.482531 51.586838,-1.482678 51.586660,-1.482095 51.586503,-1.481836 51.586477,-1.481889 51.586407,-1.481865 51.586075,-1.481803 51.585776,-1.481249 51.585832,-1.481194 51.585209,-1.481275 51.585137,-1.481414 51.584708,-1.480490 51.584618,-1.480521 51.584446,-1.480550 51.584449,-1.480614 51.584116,-1.480921 51.584110,-1.481358 51.584029,-1.481339 51.583972,-1.481672 51.583935,-1.481769 51.584300,-1.482990 51.584319,-1.483055 51.584036,-1.482981 51.583775,-1.483006 51.583772,-1.482975 51.583616,-1.482636 51.583630,-1.482614 51.583656,-1.482289 51.583698,-1.481631 51.583716,-1.480635 51.583887,-1.480625 51.583833,-1.480261 51.583860,-1.480495 51.583362,-1.480556 51.582665,-1.480697 51.582511,-1.480811 51.582502,-1.480859 51.582468,-1.480838 51.582375,-1.480936 51.582251,-1.480963 51.582086,-1.480978 51.581775,-1.480416 51.581730,-1.480320 51.582033,-1.480042 51.582218,-1.480221 51.582299,-1.480274 51.582457,-1.480178 51.582778,-1.480095 51.582793,-1.479976 51.583027,-1.479761 51.583063,-1.479744 51.583152,-1.479710 51.583165,-1.479751 51.583353,-1.479751 51.583722,-1.479729 51.583745,-1.479619 51.583767,-1.479119 51.583701,-1.478956 51.583713,-1.478985 51.583779,-1.477434 51.583891)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--11
Coleshill Conservation Area,F5__12,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.657621 51.642412,-1.656602 51.642828,-1.655417 51.643062,-1.654738 51.643163,-1.654891 51.643692,-1.656979 51.643359,-1.657927 51.643733,-1.658301 51.643822,-1.658719 51.643871,-1.660553 51.643484,-1.661958 51.642866,-1.662258 51.642858,-1.662524 51.642986,-1.662835 51.642943,-1.662753 51.642768,-1.661998 51.642014,-1.662919 51.641766,-1.662694 51.641350,-1.663307 51.641102,-1.662510 51.640460,-1.662798 51.640200,-1.663348 51.639872,-1.662922 51.639595,-1.664141 51.638810,-1.663445 51.638462,-1.662196 51.638400,-1.661873 51.638491,-1.661664 51.638682,-1.661641 51.638728,-1.661657 51.638793,-1.661517 51.638782,-1.661311 51.638964,-1.661233 51.639128,-1.661135 51.639844,-1.658969 51.640484,-1.658670 51.640673,-1.658350 51.641092,-1.658041 51.641305,-1.658687 51.641698,-1.658753 51.641809,-1.658812 51.642022,-1.657830 51.642315,-1.657621 51.642412)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--12
Cumnor Conservation Area,F5__13,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.339004 51.738113,-1.339132 51.738224,-1.339477 51.737981,-1.339532 51.738069,-1.339805 51.738004,-1.339789 51.737979,-1.339903 51.737951,-1.339941 51.738013,-1.340076 51.738009,-1.340062 51.737985,-1.340197 51.737953,-1.340147 51.737863,-1.340192 51.737851,-1.340167 51.737813,-1.340320 51.737761,-1.340012 51.737284,-1.340123 51.737248,-1.339989 51.737069,-1.339602 51.737188,-1.339189 51.736610,-1.340075 51.736289,-1.340050 51.736257,-1.340361 51.735906,-1.340762 51.735999,-1.340854 51.735709,-1.340969 51.735678,-1.341039 51.735539,-1.340933 51.735457,-1.340955 51.735400,-1.340911 51.735398,-1.340906 51.735369,-1.341641 51.735226,-1.341330 51.734352,-1.341223 51.734360,-1.341212 51.734322,-1.341293 51.733995,-1.341366 51.733899,-1.341332 51.733637,-1.342200 51.733524,-1.343160 51.733208,-1.342442 51.732458,-1.342051 51.732102,-1.341992 51.731986,-1.342004 51.731648,-1.342027 51.731620,-1.342502 51.731645,-1.342527 51.731136,-1.341898 51.731108,-1.341905 51.731058,-1.340755 51.731011,-1.340751 51.731531,-1.340106 51.731578,-1.339194 51.731564,-1.339202 51.732190,-1.339261 51.732178,-1.339263 51.732240,-1.339677 51.732260,-1.340173 51.732233,-1.340421 51.733014,-1.340155 51.733054,-1.340214 51.733157,-1.339553 51.733140,-1.339235 51.733192,-1.337031 51.733328,-1.337023 51.733258,-1.336947 51.733203,-1.336649 51.733162,-1.336844 51.732835,-1.337060 51.732637,-1.336925 51.732566,-1.336789 51.732544,-1.333864 51.732796,-1.331692 51.733116,-1.331427 51.733196,-1.331401 51.733154,-1.330517 51.733466,-1.331266 51.734003,-1.331037 51.734467,-1.332612 51.734522,-1.332740 51.734655,-1.332782 51.734828,-1.333001 51.734817,-1.333004 51.734764,-1.333328 51.734787,-1.333330 51.734866,-1.333574 51.734861,-1.333716 51.735225,-1.334950 51.735342,-1.334969 51.735709,-1.335206 51.735700,-1.335214 51.735792,-1.335150 51.735833,-1.335158 51.736152,-1.335577 51.736867,-1.337026 51.736463,-1.337523 51.736868,-1.337677 51.737051,-1.337778 51.737090,-1.337983 51.737250,-1.339004 51.738113)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--13
Denchworth Conservation Area,F5__14,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.449520 51.625134,-1.449837 51.625334,-1.450188 51.625446,-1.450449 51.625094,-1.450844 51.625174,-1.451001 51.624877,-1.451008 51.624788,-1.451103 51.624568,-1.451270 51.624276,-1.451334 51.624289,-1.451716 51.623850,-1.452476 51.624031,-1.452613 51.623747,-1.452722 51.623687,-1.453242 51.623841,-1.453627 51.623910,-1.454076 51.623797,-1.454412 51.623580,-1.452231 51.623002,-1.452716 51.622311,-1.452815 51.622068,-1.453032 51.621741,-1.451607 51.621423,-1.450739 51.622451,-1.450455 51.622605,-1.450427 51.622717,-1.449779 51.622389,-1.448307 51.622091,-1.448349 51.622249,-1.448306 51.622431,-1.448254 51.622479,-1.448058 51.622534,-1.447883 51.622520,-1.447733 51.622580,-1.447577 51.622537,-1.447445 51.622584,-1.447382 51.622697,-1.447514 51.622834,-1.448020 51.623067,-1.447568 51.623835,-1.449512 51.624625,-1.449266 51.624836,-1.449163 51.624789,-1.448626 51.625204,-1.449019 51.625394,-1.449452 51.625115,-1.449520 51.625134)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--14
Drayton Conservation Area,F5__15,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.309434 51.647265,-1.309585 51.646939,-1.310127 51.646960,-1.310204 51.646686,-1.311188 51.646786,-1.311829 51.646919,-1.312430 51.645590,-1.312598 51.645143,-1.312732 51.644326,-1.312855 51.643856,-1.313125 51.643555,-1.313594 51.643196,-1.313025 51.643058,-1.312593 51.643043,-1.312623 51.643300,-1.312357 51.643322,-1.312353 51.643161,-1.311774 51.643183,-1.311725 51.642965,-1.311718 51.642741,-1.311455 51.642756,-1.311472 51.642882,-1.310884 51.642951,-1.308786 51.642936,-1.308785 51.642989,-1.308174 51.642972,-1.308161 51.642865,-1.307905 51.642872,-1.307921 51.642992,-1.306662 51.643017,-1.305376 51.643202,-1.305310 51.643040,-1.304362 51.643114,-1.303907 51.643184,-1.304132 51.643566,-1.303450 51.643720,-1.302744 51.643998,-1.303399 51.644629,-1.303544 51.644573,-1.304067 51.644468,-1.306585 51.644029,-1.306648 51.644232,-1.307293 51.644156,-1.307449 51.644649,-1.307494 51.644893,-1.307368 51.645969,-1.306383 51.646566,-1.306689 51.646713,-1.306754 51.646800,-1.307226 51.647037,-1.307610 51.647390,-1.308023 51.647624,-1.308373 51.647204,-1.309426 51.647286,-1.309434 51.647265)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--15
East Hendred Conservation Area,F5__16,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.341363 51.597087,-1.341164 51.597015,-1.340984 51.597003,-1.341160 51.596593,-1.340724 51.596516,-1.340777 51.596438,-1.340865 51.596463,-1.341099 51.596328,-1.342219 51.596489,-1.342275 51.596290,-1.342729 51.596331,-1.343189 51.596055,-1.343692 51.595845,-1.342832 51.595678,-1.342433 51.595576,-1.342218 51.595478,-1.342128 51.595374,-1.342165 51.595239,-1.342164 51.594680,-1.342124 51.594613,-1.342205 51.594516,-1.342167 51.594476,-1.342139 51.594146,-1.342034 51.594102,-1.341989 51.594144,-1.341714 51.594176,-1.341089 51.594166,-1.341049 51.593135,-1.341666 51.593156,-1.341810 51.593238,-1.341908 51.593203,-1.341807 51.593105,-1.339583 51.593009,-1.339567 51.592724,-1.339153 51.592761,-1.338989 51.592185,-1.338682 51.592213,-1.338340 51.590705,-1.338411 51.590690,-1.338415 51.590622,-1.338299 51.590062,-1.338214 51.590053,-1.338205 51.590001,-1.336621 51.590092,-1.336641 51.590537,-1.336518 51.591020,-1.336503 51.591196,-1.336440 51.591385,-1.336225 51.591765,-1.335721 51.591721,-1.335628 51.591662,-1.333991 51.591979,-1.333805 51.591987,-1.333893 51.592395,-1.333846 51.593099,-1.333865 51.593219,-1.334274 51.593344,-1.334623 51.593421,-1.334690 51.593406,-1.334757 51.593566,-1.334299 51.593811,-1.334271 51.594503,-1.334780 51.594837,-1.335493 51.595084,-1.335165 51.595411,-1.335305 51.595423,-1.335438 51.596955,-1.334926 51.596964,-1.334885 51.596989,-1.334704 51.597364,-1.335216 51.597432,-1.335159 51.597574,-1.335181 51.597591,-1.335606 51.597655,-1.335460 51.597737,-1.335599 51.597830,-1.335482 51.597886,-1.335556 51.598056,-1.336034 51.598001,-1.336035 51.597829,-1.336131 51.597804,-1.337111 51.597800,-1.337686 51.597760,-1.337757 51.598195,-1.338220 51.598178,-1.338230 51.598142,-1.338336 51.598141,-1.338346 51.598232,-1.338312 51.598350,-1.339030 51.598319,-1.339062 51.598359,-1.339363 51.598359,-1.339364 51.598192,-1.339855 51.598181,-1.339907 51.598633,-1.340352 51.598662,-1.340369 51.598978,-1.340255 51.599116,-1.340372 51.599256,-1.340808 51.599437,-1.341109 51.599501,-1.341737 51.599740,-1.342037 51.599887,-1.342651 51.600272,-1.342836 51.600298,-1.342884 51.600265,-1.343001 51.600265,-1.343208 51.600335,-1.343353 51.600293,-1.343082 51.600199,-1.343009 51.600053,-1.342935 51.599987,-1.342657 51.599822,-1.341518 51.599323,-1.340688 51.599070,-1.340604 51.598974,-1.340556 51.598758,-1.340567 51.598538,-1.340540 51.598495,-1.340606 51.598255,-1.340747 51.598259,-1.340725 51.598140,-1.340975 51.598130,-1.340932 51.597704,-1.341363 51.597087)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--16
Faringdon Conservation Area,F5__17,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.579070 51.659834,-1.580286 51.659408,-1.580725 51.659813,-1.581091 51.659697,-1.581277 51.659945,-1.581661 51.659864,-1.582152 51.659694,-1.582251 51.659858,-1.582319 51.659838,-1.583065 51.660957,-1.583298 51.661347,-1.583393 51.661642,-1.584387 51.661411,-1.584440 51.661495,-1.584709 51.661432,-1.584870 51.661702,-1.585740 51.661494,-1.585576 51.661223,-1.586046 51.661078,-1.586918 51.660538,-1.587891 51.659988,-1.588874 51.660315,-1.591953 51.660044,-1.590930 51.659497,-1.590563 51.659264,-1.590152 51.658982,-1.589727 51.658598,-1.589347 51.658352,-1.589684 51.658054,-1.589568 51.657997,-1.589364 51.658154,-1.589272 51.658154,-1.589048 51.658047,-1.588889 51.657892,-1.588609 51.657735,-1.588890 51.657566,-1.588541 51.657348,-1.588513 51.657274,-1.587650 51.656663,-1.587841 51.656520,-1.587445 51.656290,-1.587228 51.656065,-1.587079 51.655967,-1.586817 51.656095,-1.586193 51.655797,-1.585910 51.655959,-1.586068 51.656072,-1.585914 51.656252,-1.586047 51.656431,-1.585579 51.656730,-1.585309 51.656557,-1.584845 51.656765,-1.585251 51.657025,-1.585001 51.657173,-1.585137 51.657253,-1.584866 51.657397,-1.584508 51.657523,-1.584082 51.657881,-1.583926 51.657928,-1.583714 51.657927,-1.583673 51.657685,-1.581175 51.657610,-1.579451 51.658008,-1.579334 51.657812,-1.579009 51.657775,-1.578556 51.657460,-1.578355 51.657382,-1.578190 51.657265,-1.578028 51.657226,-1.577607 51.656963,-1.577104 51.657206,-1.576705 51.657225,-1.575893 51.657183,-1.574931 51.657071,-1.573437 51.656720,-1.572089 51.656499,-1.570913 51.656204,-1.570642 51.656099,-1.569891 51.655709,-1.568919 51.655345,-1.568951 51.655309,-1.568491 51.655161,-1.568380 51.655219,-1.568290 51.655187,-1.567929 51.655365,-1.567805 51.655461,-1.567503 51.655801,-1.567410 51.655859,-1.567116 51.656667,-1.567107 51.656723,-1.567193 51.656941,-1.567316 51.657150,-1.567791 51.658279,-1.567619 51.659260,-1.568419 51.660468,-1.568784 51.660730,-1.568914 51.660903,-1.569389 51.661332,-1.574787 51.659845,-1.576076 51.659357,-1.577208 51.660481,-1.579070 51.659834)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--17
Fyfield and Netherton Conservation Area,F5__18,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.388252 51.688142,-1.389415 51.687931,-1.389917 51.687909,-1.391111 51.687933,-1.390993 51.687057,-1.390998 51.686790,-1.391298 51.686762,-1.391284 51.686650,-1.391532 51.686643,-1.391567 51.685833,-1.391511 51.685710,-1.391423 51.685626,-1.391383 51.685481,-1.391324 51.685394,-1.391032 51.685231,-1.390752 51.684998,-1.389587 51.685124,-1.388258 51.685285,-1.388321 51.685451,-1.387750 51.685541,-1.387777 51.685668,-1.386992 51.685876,-1.386916 51.686214,-1.387386 51.686146,-1.387501 51.686328,-1.388041 51.687593,-1.388210 51.688149,-1.388252 51.688142)),((-1.393625 51.690360,-1.393477 51.690469,-1.393434 51.690774,-1.393034 51.690838,-1.393157 51.691083,-1.393523 51.691046,-1.393582 51.691175,-1.393884 51.691123,-1.393913 51.691032,-1.394227 51.691037,-1.394225 51.691149,-1.394331 51.691454,-1.395101 51.691338,-1.395050 51.691052,-1.395458 51.691048,-1.395384 51.690766,-1.395146 51.690304,-1.394935 51.689979,-1.394314 51.690107,-1.394333 51.690129,-1.394077 51.690211,-1.394033 51.690162,-1.393625 51.690360)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--18
Goosey Conservation Area,F5__19,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.482958 51.625214,-1.482756 51.625230,-1.482182 51.625534,-1.482315 51.625836,-1.482758 51.626073,-1.482648 51.626159,-1.482676 51.626225,-1.483909 51.626999,-1.483965 51.626991,-1.484555 51.626632,-1.484631 51.626680,-1.484765 51.626525,-1.485040 51.626322,-1.485470 51.626621,-1.486190 51.626232,-1.486860 51.625815,-1.486537 51.625604,-1.486713 51.625452,-1.487590 51.625078,-1.488253 51.624894,-1.488544 51.624739,-1.488663 51.624564,-1.488771 51.624474,-1.488940 51.624467,-1.489102 51.624535,-1.489515 51.624824,-1.489612 51.624788,-1.489079 51.624216,-1.489677 51.624026,-1.489503 51.623904,-1.490267 51.623486,-1.490224 51.623455,-1.490536 51.623329,-1.490115 51.623086,-1.489783 51.623086,-1.487828 51.622405,-1.488095 51.622169,-1.486872 51.621795,-1.486653 51.622075,-1.486577 51.622235,-1.486246 51.622180,-1.485734 51.622498,-1.485296 51.622630,-1.484617 51.622776,-1.484744 51.622912,-1.484891 51.622900,-1.484976 51.623256,-1.484963 51.623322,-1.484482 51.623245,-1.484440 51.623639,-1.484661 51.623645,-1.484575 51.624094,-1.484436 51.624374,-1.484867 51.624463,-1.484783 51.624636,-1.484181 51.625137,-1.483894 51.625031,-1.483527 51.625328,-1.483145 51.625167,-1.482958 51.625214)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--19
Great Coxwell Conservation Area,F5__20,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.613755 51.637231,-1.613478 51.637077,-1.613184 51.637295,-1.613623 51.637449,-1.613285 51.637766,-1.613135 51.638100,-1.612242 51.637938,-1.612159 51.638147,-1.612110 51.638148,-1.612047 51.638262,-1.611865 51.638721,-1.610785 51.638571,-1.610846 51.640681,-1.611029 51.640753,-1.610992 51.641079,-1.610957 51.641107,-1.610930 51.641458,-1.610878 51.641502,-1.610799 51.641511,-1.610709 51.641961,-1.610705 51.642239,-1.611186 51.642193,-1.611292 51.642571,-1.611830 51.643751,-1.612301 51.644906,-1.613817 51.644529,-1.613512 51.643519,-1.613024 51.643623,-1.612938 51.643501,-1.612783 51.643380,-1.612791 51.643138,-1.612752 51.642901,-1.612641 51.642834,-1.612571 51.642725,-1.612568 51.642438,-1.612605 51.642283,-1.612571 51.642177,-1.612601 51.642095,-1.612529 51.641729,-1.612667 51.640773,-1.612707 51.640386,-1.612687 51.640293,-1.612838 51.639936,-1.612915 51.639814,-1.613136 51.639610,-1.613583 51.639757,-1.613670 51.639820,-1.613872 51.639643,-1.614036 51.639247,-1.614152 51.638778,-1.614680 51.637754,-1.614688 51.637704,-1.613898 51.637533,-1.613940 51.637437,-1.613870 51.637320,-1.613755 51.637231)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--20
Harwell Conservation Area,F5__21,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.288831 51.601269,-1.288743 51.601431,-1.287080 51.600989,-1.286377 51.600854,-1.285863 51.601292,-1.285757 51.601462,-1.286117 51.601552,-1.286196 51.601474,-1.286191 51.601407,-1.287028 51.601652,-1.287985 51.601815,-1.287899 51.602194,-1.287655 51.602575,-1.287690 51.602585,-1.287594 51.602708,-1.287623 51.602717,-1.287482 51.602909,-1.288053 51.603110,-1.287321 51.603812,-1.287624 51.603892,-1.287834 51.603868,-1.288207 51.603518,-1.288959 51.602656,-1.289263 51.602753,-1.289433 51.602652,-1.289688 51.602697,-1.290108 51.602302,-1.289677 51.602117,-1.290144 51.601714,-1.290514 51.601303,-1.291238 51.601461,-1.291282 51.601346,-1.292339 51.601579,-1.292452 51.601405,-1.291393 51.601164,-1.291871 51.600401,-1.292378 51.599234,-1.292609 51.598886,-1.292815 51.598679,-1.292903 51.598716,-1.293148 51.598337,-1.293229 51.598357,-1.293525 51.597718,-1.293544 51.597565,-1.293619 51.597576,-1.293714 51.597114,-1.293753 51.597073,-1.293040 51.596838,-1.293318 51.596442,-1.293169 51.596383,-1.293321 51.595949,-1.293135 51.595932,-1.293486 51.595373,-1.293566 51.595106,-1.293061 51.595023,-1.291913 51.594938,-1.292203 51.595112,-1.292576 51.595496,-1.292590 51.595865,-1.292444 51.596130,-1.292175 51.596017,-1.292117 51.596082,-1.292018 51.596347,-1.291809 51.596336,-1.291817 51.596448,-1.291008 51.596477,-1.290978 51.596657,-1.290984 51.596971,-1.290114 51.596916,-1.289994 51.597068,-1.289842 51.597004,-1.288846 51.596873,-1.288714 51.596831,-1.288729 51.596856,-1.288570 51.597253,-1.288207 51.597903,-1.287798 51.598448,-1.288391 51.598714,-1.288697 51.598468,-1.289538 51.598864,-1.289572 51.598884,-1.289518 51.598957,-1.289651 51.599018,-1.290791 51.599408,-1.290524 51.599689,-1.290738 51.599772,-1.290597 51.599964,-1.290273 51.599859,-1.290245 51.599891,-1.289937 51.599768,-1.289862 51.599837,-1.289556 51.599742,-1.289621 51.599659,-1.289037 51.599447,-1.288572 51.599196,-1.288027 51.599398,-1.288180 51.599487,-1.288475 51.599738,-1.289039 51.599931,-1.288820 51.600176,-1.288868 51.600191,-1.288622 51.600509,-1.288460 51.600455,-1.288395 51.600580,-1.288194 51.600772,-1.289355 51.601071,-1.289258 51.601246,-1.288831 51.601269)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--21
Ashbury Conservation Area,F5__22,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.620419 51.564651,-1.620621 51.564836,-1.619977 51.565188,-1.621254 51.565770,-1.622745 51.566295,-1.622986 51.566064,-1.623437 51.565498,-1.623703 51.565284,-1.623153 51.565121,-1.623082 51.565073,-1.622853 51.564597,-1.623110 51.564301,-1.623445 51.564100,-1.623686 51.563899,-1.623239 51.563612,-1.622745 51.563717,-1.622578 51.563611,-1.621971 51.563930,-1.621789 51.563948,-1.621524 51.563913,-1.621195 51.563758,-1.621541 51.563476,-1.621216 51.563370,-1.621721 51.562781,-1.621702 51.562767,-1.621125 51.562483,-1.620999 51.562554,-1.620780 51.562451,-1.620606 51.562575,-1.619450 51.561961,-1.618799 51.562059,-1.618512 51.561839,-1.618067 51.561905,-1.617261 51.563037,-1.618169 51.563731,-1.618505 51.564058,-1.618829 51.563952,-1.619194 51.564297,-1.619271 51.564257,-1.619229 51.564219,-1.619655 51.564013,-1.619908 51.564198,-1.619737 51.564283,-1.620115 51.564665,-1.620344 51.564580,-1.620419 51.564651)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--22
Charney Bassett Conservation Area,F5__23,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.453369 51.646865,-1.451584 51.646842,-1.451513 51.646823,-1.451322 51.646599,-1.450543 51.646689,-1.450235 51.646649,-1.449961 51.646565,-1.449987 51.646814,-1.449615 51.646706,-1.449434 51.646898,-1.449443 51.646962,-1.449642 51.647307,-1.450030 51.647594,-1.450349 51.648555,-1.451068 51.648492,-1.452270 51.648220,-1.452511 51.648474,-1.452465 51.649042,-1.451673 51.649084,-1.451684 51.649258,-1.450684 51.649266,-1.450647 51.649185,-1.449373 51.649422,-1.450062 51.650014,-1.450235 51.650268,-1.451099 51.651339,-1.450955 51.651365,-1.451251 51.651645,-1.451346 51.651616,-1.451516 51.651486,-1.451815 51.651470,-1.451685 51.651147,-1.451650 51.650904,-1.451670 51.650792,-1.451735 51.650704,-1.451966 51.650637,-1.451909 51.650345,-1.451950 51.650291,-1.452887 51.650110,-1.452940 51.650022,-1.453854 51.649784,-1.453900 51.649841,-1.454414 51.649751,-1.454622 51.649831,-1.454745 51.649996,-1.455347 51.649931,-1.455264 51.649244,-1.454689 51.649265,-1.454696 51.649337,-1.453787 51.649040,-1.454114 51.648723,-1.453951 51.648683,-1.453893 51.648442,-1.453786 51.648455,-1.453697 51.648189,-1.453895 51.648156,-1.454013 51.648095,-1.454167 51.647884,-1.453734 51.647952,-1.453548 51.647332,-1.453492 51.647267,-1.453580 51.646853,-1.453369 51.646865)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--23
East Hanney Conservation Area,F5__24,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.399151 51.631913,-1.398884 51.631869,-1.398711 51.632303,-1.399197 51.632371,-1.398965 51.632639,-1.398798 51.632598,-1.398672 51.632879,-1.398088 51.632760,-1.398077 51.632780,-1.397579 51.632708,-1.397406 51.633078,-1.397251 51.633575,-1.397079 51.633773,-1.396831 51.634213,-1.395807 51.634282,-1.395797 51.634008,-1.395974 51.633618,-1.395374 51.633525,-1.394997 51.634399,-1.394241 51.634378,-1.394303 51.634753,-1.393894 51.635020,-1.394263 51.635243,-1.394095 51.635340,-1.394212 51.635419,-1.394150 51.635647,-1.394384 51.635738,-1.394795 51.635833,-1.394579 51.636090,-1.395417 51.636228,-1.395262 51.636588,-1.395136 51.636578,-1.395075 51.636725,-1.394984 51.636753,-1.394943 51.636887,-1.394666 51.636881,-1.394584 51.637223,-1.395060 51.637256,-1.394996 51.637544,-1.394747 51.637543,-1.394635 51.638291,-1.394645 51.639033,-1.395278 51.639012,-1.395327 51.638031,-1.395914 51.638136,-1.396371 51.638166,-1.396628 51.637537,-1.396658 51.637398,-1.397303 51.637450,-1.397440 51.637407,-1.397882 51.637474,-1.398704 51.637497,-1.398721 51.637393,-1.399877 51.637354,-1.399950 51.636927,-1.400496 51.636505,-1.400642 51.636115,-1.400706 51.635644,-1.400863 51.635202,-1.400429 51.635128,-1.400083 51.635114,-1.400099 51.635190,-1.400258 51.635417,-1.400309 51.635565,-1.400313 51.635707,-1.400264 51.635874,-1.399183 51.635798,-1.397367 51.635524,-1.397370 51.635279,-1.397437 51.635085,-1.396927 51.635046,-1.397005 51.634706,-1.397717 51.634851,-1.398306 51.634893,-1.398421 51.634500,-1.397940 51.634437,-1.398148 51.634084,-1.398100 51.634012,-1.398128 51.633809,-1.398100 51.633716,-1.399306 51.632946,-1.399541 51.633062,-1.399910 51.632768,-1.400110 51.632661,-1.400136 51.632468,-1.400473 51.632484,-1.400792 51.632447,-1.400771 51.632364,-1.401004 51.631987,-1.401086 51.631747,-1.401273 51.631635,-1.401959 51.631567,-1.402013 51.631612,-1.402055 51.631591,-1.402097 51.631624,-1.402812 51.631364,-1.402874 51.631190,-1.402954 51.631071,-1.402524 51.631007,-1.402129 51.631201,-1.401767 51.631296,-1.401748 51.631274,-1.401660 51.631298,-1.401403 51.631114,-1.401630 51.630966,-1.401636 51.630934,-1.401556 51.630879,-1.400736 51.631011,-1.400494 51.630965,-1.400252 51.631468,-1.399866 51.631405,-1.399770 51.631641,-1.399818 51.631648,-1.399677 51.631997,-1.399151 51.631913)),((-1.404878 51.632520,-1.405173 51.632528,-1.405176 51.632278,-1.405506 51.632286,-1.405492 51.632125,-1.405518 51.632077,-1.405548 51.631613,-1.405344 51.631574,-1.405528 51.631096,-1.405664 51.630910,-1.405003 51.630756,-1.404756 51.631081,-1.404661 51.631257,-1.404629 51.631333,-1.404810 51.631594,-1.404854 51.632085,-1.404853 51.632518,-1.404878 51.632520)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--24
Grove Conservation Area,F5__25,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.424369 51.611145,-1.423688 51.611030,-1.423689 51.610966,-1.423060 51.610786,-1.422988 51.610889,-1.422915 51.610915,-1.422890 51.611069,-1.422596 51.611251,-1.422172 51.611250,-1.421892 51.611140,-1.421868 51.611169,-1.421619 51.610994,-1.421415 51.610941,-1.421105 51.611415,-1.421248 51.611483,-1.421134 51.611672,-1.420780 51.611629,-1.420058 51.611468,-1.420028 51.611667,-1.419973 51.611790,-1.419536 51.611849,-1.418992 51.611834,-1.418697 51.611788,-1.418611 51.611815,-1.418579 51.612017,-1.418634 51.612048,-1.418825 51.612050,-1.418827 51.612343,-1.420146 51.612385,-1.420927 51.612460,-1.421221 51.612638,-1.421406 51.612711,-1.421339 51.612805,-1.421703 51.612912,-1.422206 51.612329,-1.422351 51.612014,-1.422936 51.611938,-1.423234 51.611964,-1.424523 51.612181,-1.424632 51.612229,-1.425498 51.612349,-1.425670 51.611367,-1.424926 51.611266,-1.424369 51.611145)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--25
