geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
conservation-area:COA00000181,COA00000181,COA00000181,local-authority-eng:BRY,,"MULTIPOLYGON (((0.051048 51.334756,0.051890 51.334628,0.051823 51.334301,0.052952 51.334200,0.053197 51.334582,0.053715 51.334325,0.054516 51.335096,0.055091 51.334831,0.055779 51.335154,0.055828 51.335249,0.056165 51.335462,0.056212 51.335525,0.055848 51.335796,0.055728 51.336058,0.055339 51.336077,0.054903 51.336213,0.055197 51.336612,0.054370 51.336632,0.054357 51.336728,0.054414 51.337037,0.054773 51.337033,0.054774 51.337530,0.054646 51.337617,0.053444 51.337466,0.053648 51.337027,0.053483 51.336948,0.053602 51.336695,0.053360 51.336642,0.053149 51.336634,0.053179 51.336137,0.053102 51.335982,0.052906 51.335721,0.052303 51.335740,0.051990 51.335784,0.051918 51.335547,0.051936 51.335442,0.051904 51.335337,0.050833 51.335468,0.050863 51.335550,0.050598 51.335577,0.050367 51.335515,0.050418 51.335391,0.050407 51.335322,0.050248 51.334831,0.051048 51.334756)))",2020-09-04,,,/conservation-area/local-authority-eng/BRY/COA00000181
conservation-area:COA00000182,COA00000182,COA00000182,local-authority-eng:BRY,,"MULTIPOLYGON (((0.024586 51.329453,0.024754 51.329475,0.024781 51.329862,0.024723 51.330341,0.024551 51.330550,0.023880 51.330552,0.023713 51.330328,0.023686 51.329935,0.023706 51.329379,0.024107 51.329366,0.024112 51.329246,0.024225 51.329257,0.024306 51.329406,0.024586 51.329453)))",2020-09-04,,,/conservation-area/local-authority-eng/BRY/COA00000182
conservation-area:COA00000183,COA00000183,COA00000183,local-authority-eng:GRE,,"MULTIPOLYGON (((0.072842 51.472026,0.073351 51.472381,0.073751 51.472443,0.074430 51.472651,0.074889 51.472727,0.076290 51.473370,0.075839 51.474186,0.075631 51.475079,0.075389 51.475224,0.072282 51.475904,0.071890 51.475943,0.071787 51.475909,0.071564 51.475736,0.070858 51.474823,0.070372 51.474340,0.070086 51.474005,0.070161 51.473805,0.070334 51.473541,0.070431 51.473456,0.070640 51.473351,0.070383 51.472930,0.071049 51.472770,0.070872 51.472489,0.071292 51.472258,0.071111 51.471874,0.071071 51.471680,0.071056 51.471275,0.071717 51.471126,0.071698 51.471712,0.071733 51.471924,0.072130 51.472298,0.072298 51.472405,0.072842 51.472026)))",2020-09-04,,,/conservation-area/local-authority-eng/GRE/COA00000183
conservation-area:COA00000184,Westow Hill (North Side) COA00000184,COA00000184,local-authority-eng:LBH,,"MULTIPOLYGON (((-0.078607 51.419858,-0.078569 51.419968,-0.078935 51.420323,-0.079349 51.420200,-0.079321 51.420099,-0.079682 51.420081,-0.079667 51.419971,-0.080045 51.419970,-0.080051 51.420030,-0.080116 51.420031,-0.080113 51.419979,-0.080908 51.419996,-0.080937 51.420401,-0.081199 51.420396,-0.081197 51.420289,-0.081671 51.420282,-0.081678 51.420490,-0.081980 51.420484,-0.081981 51.420054,-0.082178 51.420053,-0.082179 51.420100,-0.082383 51.420132,-0.082759 51.420088,-0.082745 51.420028,-0.082948 51.420013,-0.082921 51.419865,-0.083140 51.419849,-0.083121 51.419736,-0.082087 51.419800,-0.080217 51.419679,-0.079458 51.419733,-0.078607 51.419858)))",2020-09-04,,,/conservation-area/local-authority-eng/LBH/COA00000184
conservation-area:COA00000185,Cranford Village COA00000185,COA00000185,local-authority-eng:HNS,,"MULTIPOLYGON (((-0.411853 51.492013,-0.411944 51.492021,-0.412568 51.488760,-0.412649 51.488533,-0.412946 51.488276,-0.413089 51.487795,-0.413367 51.487509,-0.413382 51.487441,-0.413304 51.487299,-0.413339 51.487220,-0.413456 51.487177,-0.413824 51.487243,-0.413952 51.487217,-0.414036 51.487144,-0.414149 51.486892,-0.414273 51.486710,-0.414560 51.486439,-0.414637 51.486235,-0.414611 51.486168,-0.414528 51.486143,-0.414090 51.486191,-0.413988 51.486147,-0.413999 51.486067,-0.414107 51.485961,-0.414618 51.485687,-0.414755 51.485567,-0.415512 51.484211,-0.415910 51.483787,-0.416026 51.483560,-0.416111 51.483224,-0.416225 51.482963,-0.416650 51.482719,-0.416936 51.482487,-0.416932 51.482427,-0.416871 51.482343,-0.416424 51.482120,-0.416516 51.481555,-0.416727 51.481292,-0.415731 51.481092,-0.413192 51.480422,-0.412818 51.480943,-0.411514 51.480673,-0.411593 51.480452,-0.411989 51.479847,-0.411537 51.479729,-0.411668 51.479299,-0.410941 51.479103,-0.410588 51.479044,-0.410346 51.479076,-0.410118 51.479156,-0.410081 51.479599,-0.407743 51.478946,-0.406685 51.480435,-0.404417 51.481087,-0.404942 51.481787,-0.406179 51.482857,-0.406747 51.483202,-0.407148 51.483512,-0.407664 51.483800,-0.407839 51.483809,-0.407978 51.483894,-0.407982 51.483969,-0.408066 51.484057,-0.410053 51.485300,-0.410384 51.485556,-0.410701 51.485854,-0.411179 51.486436,-0.411396 51.486820,-0.411560 51.487241,-0.411650 51.487660,-0.411674 51.488090,-0.411651 51.488416,-0.411587 51.488745,-0.411509 51.489040,-0.411453 51.489089,-0.411363 51.489288,-0.411228 51.490100,-0.411266 51.490234,-0.411194 51.490537,-0.411160 51.490945,-0.411191 51.491226,-0.411193 51.491837,-0.411400 51.491955,-0.411853 51.492013)))",2020-09-04,,,/conservation-area/local-authority-eng/HNS/COA00000185
conservation-area:COA00000186,Roupell Street COA00000186,COA00000186,local-authority-eng:LBH,,"MULTIPOLYGON (((-0.107423 51.504788,-0.107437 51.504825,-0.107977 51.504737,-0.108064 51.504855,-0.108671 51.505298,-0.108784 51.505250,-0.109575 51.505151,-0.110838 51.504932,-0.110373 51.504072,-0.107328 51.504579,-0.107423 51.504788)))",2020-09-04,,,/conservation-area/local-authority-eng/LBH/COA00000186
conservation-area:COA00000192,0 COA00000192,COA00000192,local-authority-eng:LEW,,"MULTIPOLYGON (((-0.057350 51.428406,-0.057899 51.428925,-0.058335 51.429394,-0.059172 51.430448,-0.059625 51.430965,-0.059928 51.430865,-0.061075 51.430599,-0.061014 51.430098,-0.060946 51.429936,-0.060705 51.429950,-0.060729 51.429744,-0.061488 51.429674,-0.062271 51.429541,-0.062024 51.429131,-0.061105 51.429308,-0.060071 51.429386,-0.060383 51.428459,-0.060521 51.428153,-0.059697 51.428013,-0.060044 51.427423,-0.059169 51.427129,-0.058612 51.427723,-0.057977 51.427532,-0.057579 51.427984,-0.057820 51.428066,-0.057606 51.428273,-0.057350 51.428406)))",2020-09-04,,,/conservation-area/local-authority-eng/LEW/COA00000192
conservation-area:COA00000187,Feltham Town Centre COA00000187,COA00000187,local-authority-eng:HNS,,"MULTIPOLYGON (((-0.406722 51.448524,-0.407615 51.448325,-0.408370 51.448190,-0.408496 51.448199,-0.409424 51.447998,-0.409078 51.447158,-0.409377 51.446658,-0.409738 51.446138,-0.409963 51.445873,-0.410660 51.444751,-0.410970 51.444191,-0.411034 51.443951,-0.411393 51.444081,-0.411473 51.443979,-0.411418 51.443957,-0.411705 51.443629,-0.412437 51.442970,-0.412713 51.442760,-0.412910 51.442835,-0.413021 51.442732,-0.413208 51.442807,-0.413240 51.442777,-0.413617 51.442937,-0.413428 51.443160,-0.413946 51.443323,-0.414059 51.443199,-0.414725 51.443432,-0.414986 51.443122,-0.415430 51.443340,-0.415467 51.443290,-0.415100 51.443113,-0.415134 51.443044,-0.414538 51.442785,-0.414499 51.442720,-0.414390 51.442685,-0.414291 51.442695,-0.414008 51.442607,-0.413377 51.442332,-0.413360 51.442244,-0.413944 51.441698,-0.413284 51.441574,-0.412162 51.441247,-0.411103 51.440996,-0.410831 51.441310,-0.412593 51.442045,-0.412082 51.442539,-0.411827 51.442437,-0.411678 51.442582,-0.411623 51.442555,-0.411352 51.442776,-0.411242 51.442776,-0.411068 51.442692,-0.410442 51.443203,-0.410227 51.443117,-0.410426 51.442937,-0.410160 51.442835,-0.410122 51.442725,-0.409966 51.442584,-0.409809 51.442566,-0.409711 51.442595,-0.409444 51.442941,-0.409493 51.442956,-0.409462 51.443089,-0.409499 51.443258,-0.409725 51.443519,-0.408952 51.444351,-0.409067 51.444394,-0.408531 51.444940,-0.407896 51.444672,-0.406976 51.445653,-0.406882 51.445593,-0.406271 51.446013,-0.406190 51.445972,-0.405238 51.446699,-0.404855 51.446502,-0.404472 51.446813,-0.404357 51.446773,-0.404031 51.447200,-0.406633 51.447965,-0.406263 51.448508,-0.406722 51.448524)))",2020-09-04,,,/conservation-area/local-authority-eng/HNS/COA00000187
conservation-area:COA00000193,Mitre Road & Ufford Street COA00000193,COA00000193,local-authority-eng:LBH,,"MULTIPOLYGON (((-0.107319 51.502769,-0.108580 51.502345,-0.109150 51.502156,-0.107971 51.501502,-0.107583 51.501394,-0.107554 51.501467,-0.107364 51.501606,-0.106237 51.502255,-0.106248 51.502333,-0.106377 51.502429,-0.106777 51.502205,-0.107233 51.502799,-0.107319 51.502769)))",2020-09-04,,,/conservation-area/local-authority-eng/LBH/COA00000193
conservation-area:COA00000194,0 COA00000194,COA00000194,local-authority-eng:LEW,,"MULTIPOLYGON (((-0.027736 51.469465,-0.027341 51.469158,-0.026809 51.468856,-0.025829 51.468460,-0.023274 51.467703,-0.022835 51.467500,-0.021985 51.466991,-0.021681 51.467194,-0.021972 51.467409,-0.021622 51.467568,-0.021822 51.467719,-0.022144 51.468039,-0.021163 51.468313,-0.023394 51.469336,-0.023420 51.469308,-0.024268 51.469731,-0.025953 51.470503,-0.026578 51.470743,-0.028062 51.469718,-0.027736 51.469465)))",2020-09-04,,,/conservation-area/local-authority-eng/LEW/COA00000194
conservation-area:COA00000195,COA00000195,COA00000195,local-authority-eng:RDB,,"MULTIPOLYGON (((0.020997 51.577088,0.021555 51.576878,0.022183 51.576719,0.022219 51.576750,0.022546 51.576616,0.022805 51.576646,0.023055 51.576536,0.023076 51.576553,0.023968 51.576115,0.024435 51.575681,0.025853 51.574178,0.025644 51.574092,0.026751 51.573162,0.027413 51.573486,0.027649 51.573338,0.028241 51.573536,0.030727 51.571339,0.031522 51.571445,0.031811 51.571507,0.031888 51.571574,0.032201 51.572447,0.030800 51.573699,0.030527 51.573578,0.030004 51.574000,0.029856 51.573983,0.029494 51.575223,0.029515 51.575225,0.029377 51.575524,0.029243 51.575500,0.029091 51.575815,0.028716 51.575722,0.028202 51.576537,0.028288 51.576554,0.028124 51.576764,0.027999 51.576734,0.027814 51.577010,0.027761 51.576996,0.027553 51.577246,0.027432 51.577205,0.027239 51.577530,0.027074 51.577728,0.026769 51.578383,0.026521 51.578811,0.027015 51.578843,0.026772 51.579034,0.026523 51.579366,0.026107 51.579185,0.025877 51.579006,0.025211 51.579417,0.025247 51.579440,0.024763 51.579760,0.023615 51.580436,0.022657 51.579818,0.022025 51.579328,0.021869 51.579045,0.021651 51.578444,0.022240 51.578054,0.021997 51.577915,0.022082 51.577861,0.021920 51.577767,0.021839 51.577720,0.021799 51.577747,0.021148 51.577388,0.021094 51.577393,0.020997 51.577088)))",2020-09-04,,,/conservation-area/local-authority-eng/RDB/COA00000195
conservation-area:COA00000188,Bedfont Green COA00000188,COA00000188,local-authority-eng:HNS,,"MULTIPOLYGON (((-0.445072 51.450494,-0.445190 51.450484,-0.445236 51.450429,-0.445939 51.450010,-0.446186 51.450121,-0.446326 51.450152,-0.446360 51.450128,-0.446599 51.449796,-0.446637 51.449622,-0.446585 51.449479,-0.446236 51.448986,-0.444162 51.448561,-0.441637 51.448097,-0.441405 51.448497,-0.441084 51.449184,-0.439694 51.448968,-0.439569 51.449659,-0.438300 51.449452,-0.437956 51.450213,-0.437917 51.450232,-0.437732 51.450626,-0.437703 51.450625,-0.437378 51.451167,-0.436911 51.451176,-0.436781 51.451086,-0.436398 51.451023,-0.435700 51.451236,-0.435670 51.451188,-0.435687 51.451167,-0.434782 51.450456,-0.434861 51.450416,-0.434785 51.450304,-0.434441 51.450503,-0.434257 51.450334,-0.434148 51.450177,-0.433964 51.450116,-0.433784 51.449841,-0.433687 51.449844,-0.433083 51.449914,-0.432847 51.450106,-0.432848 51.450217,-0.432915 51.450278,-0.432948 51.450273,-0.433123 51.450664,-0.432153 51.450894,-0.432130 51.450857,-0.431181 51.451084,-0.431067 51.451229,-0.430852 51.451291,-0.430783 51.451340,-0.430680 51.451551,-0.431066 51.452189,-0.431064 51.452227,-0.431373 51.452509,-0.431607 51.452896,-0.431429 51.452939,-0.431857 51.453656,-0.432053 51.453608,-0.432071 51.453636,-0.432486 51.453533,-0.432437 51.453448,-0.433628 51.453167,-0.433679 51.453244,-0.434293 51.453086,-0.434248 51.453016,-0.435169 51.452796,-0.435136 51.452745,-0.435874 51.452583,-0.435846 51.452501,-0.436539 51.452400,-0.436570 51.452465,-0.437119 51.452331,-0.437124 51.452298,-0.437590 51.452238,-0.437594 51.452295,-0.438567 51.452282,-0.438514 51.452530,-0.438247 51.453160,-0.438993 51.453171,-0.439729 51.453094,-0.439958 51.453144,-0.440210 51.452798,-0.441145 51.453080,-0.440988 51.453415,-0.441659 51.453567,-0.441806 51.453709,-0.442047 51.452879,-0.442117 51.452740,-0.441146 51.452566,-0.441215 51.452437,-0.441270 51.451979,-0.441724 51.452012,-0.441850 51.451946,-0.441939 51.451717,-0.442567 51.451812,-0.442627 51.451650,-0.443222 51.450854,-0.444279 51.450587,-0.445072 51.450494)))",2020-09-04,,,/conservation-area/local-authority-eng/HNS/COA00000188
conservation-area:COA00000189,Hanworth Park COA00000189,COA00000189,local-authority-eng:HNS,,"MULTIPOLYGON (((-0.397503 51.434033,-0.397453 51.434046,-0.396454 51.433593,-0.395772 51.433785,-0.394214 51.434483,-0.394533 51.434832,-0.394418 51.434963,-0.396253 51.435214,-0.400150 51.435496,-0.400389 51.435477,-0.400630 51.435629,-0.405417 51.434382,-0.405727 51.434355,-0.405979 51.434399,-0.406329 51.434791,-0.406500 51.434787,-0.406240 51.434368,-0.405951 51.433364,-0.405749 51.432982,-0.405070 51.432851,-0.404844 51.432539,-0.404106 51.432606,-0.400159 51.433602,-0.400075 51.433471,-0.399232 51.433726,-0.399076 51.433528,-0.398880 51.433645,-0.397503 51.434033)))",2020-09-04,,,/conservation-area/local-authority-eng/HNS/COA00000189
conservation-area:COA00000196,COA00000196,COA00000196,local-authority-eng:RDB,,"MULTIPOLYGON (((0.024981 51.565653,0.025011 51.564885,0.027478 51.564947,0.027490 51.564866,0.028496 51.564930,0.029259 51.564926,0.030271 51.564852,0.031223 51.564603,0.031300 51.563486,0.031290 51.563051,0.031867 51.563056,0.032844 51.562991,0.033439 51.562875,0.034623 51.562323,0.040693 51.559280,0.041676 51.558923,0.042447 51.558726,0.043004 51.558521,0.042926 51.558736,0.042969 51.558733,0.042001 51.561492,0.043471 51.561939,0.042846 51.562696,0.042102 51.564842,0.041360 51.564818,0.041009 51.564843,0.040084 51.565118,0.039295 51.565296,0.038416 51.565435,0.037590 51.565501,0.036471 51.565519,0.035633 51.565411,0.034603 51.565213,0.034041 51.565168,0.033331 51.565185,0.032883 51.565224,0.032058 51.565385,0.031357 51.565620,0.030587 51.565810,0.029502 51.565923,0.024981 51.565653)))",2020-09-04,,,/conservation-area/local-authority-eng/RDB/COA00000196
conservation-area:COA00000197,COA00000197,COA00000197,local-authority-eng:RDB,,"MULTIPOLYGON (((0.015200 51.602305,0.017007 51.601906,0.017159 51.602110,0.017914 51.601915,0.018334 51.601719,0.018780 51.601586,0.019371 51.601561,0.019333 51.602457,0.019239 51.602982,0.019742 51.602970,0.019966 51.603022,0.020046 51.603285,0.021052 51.603172,0.021102 51.603220,0.021201 51.603317,0.020147 51.603492,0.020572 51.604337,0.021219 51.604188,0.021424 51.604533,0.021378 51.604566,0.021403 51.604642,0.021644 51.604934,0.021137 51.605081,0.021353 51.605363,0.021630 51.605284,0.021667 51.605333,0.021829 51.605286,0.022088 51.605611,0.022157 51.605590,0.022449 51.605976,0.022182 51.606027,0.022531 51.606477,0.022605 51.606456,0.022624 51.606477,0.023151 51.607202,0.023076 51.607223,0.023138 51.607316,0.023628 51.607926,0.023709 51.607898,0.023861 51.608072,0.024433 51.607867,0.024786 51.608299,0.024807 51.608420,0.025082 51.608814,0.024528 51.608946,0.023964 51.609136,0.024311 51.609588,0.025476 51.609346,0.026707 51.609014,0.027547 51.608741,0.027742 51.608965,0.027920 51.609064,0.028112 51.609125,0.029256 51.609014,0.029743 51.608997,0.029432 51.609460,0.029219 51.610238,0.029164 51.610780,0.029244 51.611454,0.029206 51.611588,0.027428 51.611684,0.025296 51.612376,0.025727 51.612688,0.025999 51.612715,0.026982 51.613436,0.027431 51.613634,0.026461 51.613945,0.026795 51.614514,0.026424 51.614609,0.026555 51.614780,0.026819 51.615329,0.027482 51.615172,0.028128 51.616127,0.027051 51.616448,0.026758 51.616007,0.025419 51.616300,0.024465 51.616461,0.024533 51.616626,0.024605 51.616613,0.024847 51.617136,0.024560 51.617088,0.021611 51.617613,0.019840 51.617848,0.017052 51.618278,0.016779 51.617665,0.016683 51.617548,0.016360 51.616898,0.017411 51.616391,0.019490 51.615858,0.019909 51.615543,0.020043 51.615401,0.020234 51.615045,0.020945 51.614161,0.021342 51.613432,0.021499 51.613032,0.021589 51.612401,0.021588 51.612207,0.021442 51.611677,0.021352 51.611586,0.021308 51.611429,0.021178 51.611182,0.021374 51.611143,0.021191 51.610751,0.021049 51.610545,0.020835 51.610601,0.020612 51.610267,0.020687 51.610167,0.020368 51.609708,0.020186 51.609778,0.019851 51.609101,0.019681 51.608926,0.019591 51.608781,0.019547 51.608661,0.019678 51.608618,0.019501 51.608172,0.019238 51.608234,0.019450 51.607642,0.019087 51.607772,0.017987 51.606047,0.018129 51.606003,0.017983 51.605888,0.017988 51.605815,0.017432 51.605352,0.017186 51.605058,0.015200 51.602305)))",2020-09-04,,,/conservation-area/local-authority-eng/RDB/COA00000197
conservation-area:COA00000190,St Dunstan's COA00000190,COA00000190,local-authority-eng:HNS,,"MULTIPOLYGON (((-0.421928 51.437957,-0.422406 51.437768,-0.422819 51.437650,-0.423763 51.437574,-0.423082 51.436083,-0.420494 51.436660,-0.421091 51.437631,-0.420307 51.437841,-0.420547 51.438219,-0.419897 51.438422,-0.419700 51.438526,-0.419317 51.438808,-0.418771 51.439049,-0.418440 51.439120,-0.418568 51.439413,-0.418502 51.439885,-0.419600 51.440093,-0.419606 51.440009,-0.420459 51.440025,-0.420453 51.439901,-0.420714 51.439884,-0.420706 51.439861,-0.421062 51.439673,-0.421456 51.439713,-0.421506 51.439524,-0.421342 51.439500,-0.421455 51.439265,-0.421865 51.439331,-0.422619 51.439542,-0.422345 51.438597,-0.421998 51.438019,-0.421928 51.437957)))",2020-09-04,,,/conservation-area/local-authority-eng/HNS/COA00000190
conservation-area:COA00000191,COA00000191,COA00000191,local-authority-eng:KTT,,"MULTIPOLYGON (((-0.299790 51.387710,-0.300253 51.387318,-0.300929 51.386780,-0.299993 51.386534,-0.299066 51.387319,-0.299790 51.387710)))",2020-09-04,,,/conservation-area/local-authority-eng/KTT/COA00000191
conservation-area:COA00000201,Brixton COA00000201,COA00000201,local-authority-eng:LBH,,"MULTIPOLYGON (((-0.110625 51.466205,-0.110442 51.466486,-0.111240 51.466271,-0.111881 51.466164,-0.112648 51.466125,-0.113414 51.466249,-0.113529 51.466063,-0.115082 51.466010,-0.115463 51.465273,-0.114686 51.464876,-0.114946 51.464678,-0.115168 51.464200,-0.115251 51.464163,-0.115279 51.464178,-0.115707 51.464506,-0.115925 51.464456,-0.115818 51.464277,-0.115935 51.464273,-0.115951 51.464236,-0.116375 51.464130,-0.116364 51.464020,-0.116645 51.464010,-0.116716 51.463875,-0.116622 51.463858,-0.116609 51.463894,-0.116207 51.463842,-0.115900 51.463874,-0.115877 51.463429,-0.115909 51.463303,-0.115703 51.463227,-0.115757 51.463138,-0.115739 51.462911,-0.115801 51.462901,-0.115781 51.462682,-0.116320 51.462633,-0.116234 51.462435,-0.116267 51.462430,-0.116284 51.462347,-0.115964 51.462324,-0.116033 51.461878,-0.116609 51.461913,-0.116723 51.461349,-0.116831 51.461320,-0.116638 51.461002,-0.118215 51.460557,-0.118061 51.460327,-0.117678 51.460425,-0.117455 51.460079,-0.117368 51.460061,-0.117322 51.460130,-0.116944 51.460042,-0.117245 51.459536,-0.117550 51.459611,-0.117665 51.459408,-0.117525 51.459375,-0.117569 51.459302,-0.117021 51.459172,-0.117164 51.458936,-0.116003 51.458676,-0.116023 51.458502,-0.114977 51.458464,-0.114894 51.458239,-0.113477 51.458509,-0.113758 51.458763,-0.114186 51.458681,-0.114312 51.458937,-0.114261 51.458946,-0.114643 51.459750,-0.114557 51.459766,-0.114684 51.460033,-0.114599 51.460049,-0.114634 51.460129,-0.114549 51.460142,-0.114629 51.460332,-0.114213 51.460409,-0.114343 51.460671,-0.112816 51.460942,-0.112898 51.461141,-0.112755 51.461181,-0.112696 51.461265,-0.112838 51.461712,-0.112538 51.461754,-0.112458 51.461539,-0.111995 51.461611,-0.111977 51.461568,-0.111840 51.461588,-0.111746 51.461218,-0.111277 51.460416,-0.110867 51.460509,-0.111058 51.460859,-0.110746 51.460982,-0.111292 51.461456,-0.110981 51.461588,-0.111445 51.461982,-0.111079 51.462109,-0.111530 51.462792,-0.112706 51.462689,-0.112623 51.463195,-0.113953 51.463316,-0.113946 51.463545,-0.113876 51.463825,-0.113794 51.463818,-0.113743 51.463997,-0.113531 51.463976,-0.113437 51.464171,-0.113283 51.464363,-0.112968 51.464237,-0.112494 51.464247,-0.112577 51.464641,-0.112917 51.464612,-0.113013 51.465023,-0.112219 51.465092,-0.112273 51.465601,-0.111773 51.465625,-0.111117 51.465447,-0.110625 51.466205)))",2020-09-04,,,/conservation-area/local-authority-eng/LBH/COA00000201
conservation-area:COA00000202,Wandsworth Road COA00000202,COA00000202,local-authority-eng:LBH,,"MULTIPOLYGON (((-0.143933 51.467843,-0.142884 51.468295,-0.142956 51.468398,-0.142624 51.468477,-0.142656 51.468532,-0.141868 51.468728,-0.141800 51.468663,-0.141708 51.468682,-0.141579 51.468607,-0.141387 51.468639,-0.141371 51.468703,-0.140856 51.468658,-0.140746 51.468686,-0.141137 51.469214,-0.140159 51.469502,-0.140101 51.469405,-0.139644 51.469498,-0.139585 51.469602,-0.139893 51.470111,-0.140176 51.470001,-0.140425 51.470207,-0.140594 51.470126,-0.140356 51.469926,-0.142257 51.468995,-0.143793 51.468397,-0.143998 51.468635,-0.144488 51.468388,-0.144849 51.468743,-0.145535 51.468446,-0.145334 51.468215,-0.145430 51.468182,-0.145392 51.468138,-0.146618 51.467749,-0.146610 51.467698,-0.146515 51.467607,-0.146662 51.467552,-0.146379 51.467274,-0.149436 51.466414,-0.149627 51.466800,-0.150103 51.466705,-0.149972 51.466323,-0.150544 51.466293,-0.150379 51.465778,-0.149537 51.465885,-0.149770 51.466097,-0.147984 51.466539,-0.148009 51.466579,-0.147796 51.466635,-0.147728 51.466527,-0.146418 51.466906,-0.146349 51.466823,-0.146056 51.466938,-0.145988 51.466872,-0.145443 51.467078,-0.145488 51.467121,-0.145312 51.467188,-0.145384 51.467256,-0.144781 51.467511,-0.144813 51.467537,-0.144631 51.467667,-0.144661 51.467691,-0.144634 51.467721,-0.144044 51.467954,-0.143933 51.467843)),((-0.130653 51.474993,-0.131061 51.475139,-0.131035 51.475168,-0.131073 51.475182,-0.130877 51.475456,-0.130471 51.475367,-0.130270 51.475748,-0.130885 51.475958,-0.130856 51.475989,-0.131215 51.476111,-0.131107 51.476252,-0.131339 51.476316,-0.131415 51.476224,-0.131617 51.476290,-0.131677 51.476219,-0.131716 51.476224,-0.131805 51.476070,-0.131052 51.475795,-0.132451 51.474412,-0.132808 51.474574,-0.132902 51.474483,-0.132512 51.474321,-0.132945 51.473937,-0.133274 51.474070,-0.133356 51.473973,-0.133047 51.473846,-0.133291 51.473630,-0.133145 51.473467,-0.132598 51.473646,-0.132519 51.473556,-0.132184 51.473691,-0.132495 51.474033,-0.132388 51.474101,-0.132332 51.474082,-0.132094 51.474155,-0.132343 51.474404,-0.132082 51.474651,-0.131869 51.474517,-0.131619 51.474276,-0.131237 51.474429,-0.131468 51.474644,-0.131120 51.474803,-0.130942 51.474714,-0.130653 51.474993)),((-0.137452 51.471509,-0.137594 51.471443,-0.137665 51.471479,-0.137496 51.471337,-0.137628 51.471276,-0.137794 51.471229,-0.137938 51.471355,-0.138235 51.471227,-0.138076 51.471089,-0.138290 51.470991,-0.138372 51.471066,-0.138895 51.470851,-0.138754 51.470719,-0.138794 51.470702,-0.138658 51.470572,-0.136956 51.471297,-0.137272 51.471551,-0.137422 51.471483,-0.137452 51.471509)))",2020-09-04,,,/conservation-area/local-authority-eng/LBH/COA00000202
conservation-area:COA00000223,Hackford Road COA00000223,COA00000223,local-authority-eng:LBH,,"MULTIPOLYGON (((-0.115373 51.474510,-0.114898 51.474473,-0.114862 51.474651,-0.114791 51.474646,-0.114763 51.474807,-0.114865 51.474816,-0.114789 51.475188,-0.115223 51.475227,-0.115373 51.474510)))",2020-09-04,,,/conservation-area/local-authority-eng/LBH/COA00000223
conservation-area:COA00000198,0 COA00000198,COA00000198,local-authority-eng:LEW,,"MULTIPOLYGON (((-0.036825 51.475280,-0.036651 51.475286,-0.036615 51.475607,-0.036117 51.475499,-0.035919 51.475424,-0.035803 51.475555,-0.035817 51.475738,-0.036224 51.475717,-0.036255 51.475990,-0.036364 51.475988,-0.036375 51.476063,-0.037065 51.476024,-0.037570 51.475951,-0.037577 51.475972,-0.038577 51.475813,-0.038761 51.475767,-0.038821 51.475711,-0.039211 51.475610,-0.039070 51.475423,-0.039598 51.475284,-0.039566 51.475220,-0.039971 51.475125,-0.039945 51.475081,-0.040157 51.475034,-0.040114 51.474954,-0.040340 51.474900,-0.040288 51.474816,-0.039870 51.474903,-0.039755 51.474637,-0.039479 51.474709,-0.039637 51.474946,-0.039600 51.474956,-0.039614 51.474976,-0.038802 51.475174,-0.038526 51.474721,-0.037963 51.474864,-0.037903 51.474786,-0.037021 51.474934,-0.037045 51.475272,-0.036825 51.475280)))",2020-09-04,,,/conservation-area/local-authority-eng/LEW/COA00000198
conservation-area:COA00000199,Lloyd's Avenue COA00000199,COA00000199,local-authority-eng:LND,,"MULTIPOLYGON (((-0.079385 51.512390,-0.079075 51.512099,-0.078929 51.511921,-0.078847 51.511756,-0.077737 51.511544,-0.077589 51.511485,-0.077166 51.511855,-0.077705 51.512230,-0.078383 51.512857,-0.078640 51.512727,-0.078790 51.512916,-0.079181 51.512701,-0.079019 51.512546,-0.079385 51.512390)))",2020-09-04,,,/conservation-area/local-authority-eng/LND/COA00000199
conservation-area:COA00000200,Clapham Road COA00000200,COA00000200,local-authority-eng:LBH,,"MULTIPOLYGON (((-0.126693 51.468109,-0.126470 51.468286,-0.127074 51.468617,-0.127796 51.468011,-0.128133 51.467607,-0.129299 51.467963,-0.129841 51.467448,-0.128535 51.467089,-0.129249 51.465963,-0.130185 51.466175,-0.130312 51.465951,-0.129388 51.465738,-0.129702 51.465305,-0.128870 51.465335,-0.127433 51.465577,-0.127567 51.465894,-0.126779 51.466029,-0.126487 51.466385,-0.126952 51.466515,-0.126786 51.466709,-0.127108 51.466811,-0.126684 51.467352,-0.126867 51.467405,-0.126803 51.467418,-0.126783 51.467469,-0.127356 51.467687,-0.127020 51.467886,-0.127059 51.467911,-0.126693 51.468109)))",2020-09-04,,,/conservation-area/local-authority-eng/LBH/COA00000200
