name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
New Walk/Terry Avenue,Conservation Area 6,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.078963 53.947283,-1.078942 53.947523,-1.078795 53.947515,-1.078737 53.947898,-1.078426 53.947885,-1.077837 53.948695,-1.077712 53.948667,-1.077675 53.948887,-1.077717 53.948889,-1.077594 53.949306,-1.077627 53.949363,-1.077597 53.949582,-1.076980 53.949547,-1.076962 53.949656,-1.075433 53.949626,-1.075268 53.949835,-1.075219 53.949937,-1.075224 53.950018,-1.075559 53.950258,-1.075607 53.950344,-1.075807 53.950306,-1.076707 53.950268,-1.076709 53.950423,-1.077219 53.950390,-1.077266 53.950545,-1.077298 53.950894,-1.077715 53.950865,-1.077692 53.951369,-1.078069 53.951572,-1.078192 53.951702,-1.078270 53.952248,-1.078343 53.952378,-1.078420 53.952976,-1.078402 53.953182,-1.077969 53.953693,-1.077676 53.954251,-1.077609 53.954318,-1.077926 53.954357,-1.078853 53.954380,-1.079448 53.954472,-1.080005 53.954465,-1.080343 53.954400,-1.081866 53.953941,-1.080697 53.952665,-1.080525 53.952536,-1.079949 53.951904,-1.079609 53.951453,-1.079508 53.951274,-1.079516 53.951216,-1.079544 53.951213,-1.079194 53.950356,-1.079151 53.950155,-1.079152 53.949859,-1.079287 53.949439,-1.079666 53.948865,-1.081862 53.946072,-1.082300 53.945550,-1.082361 53.945518,-1.081309 53.945257,-1.080809 53.945210,-1.080002 53.946363,-1.079566 53.946357,-1.078912 53.947279,-1.078963 53.947283)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-6
Fulford Road Conservation Area,Conservation Area 7,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.073297 53.947177,-1.073351 53.947567,-1.073788 53.947552,-1.073857 53.948070,-1.073873 53.948590,-1.073777 53.948755,-1.073492 53.949107,-1.073844 53.949184,-1.073759 53.949479,-1.074246 53.949528,-1.074384 53.949464,-1.074559 53.949625,-1.075013 53.949931,-1.075097 53.950035,-1.075185 53.950026,-1.075209 53.949882,-1.075335 53.949708,-1.074936 53.949384,-1.074787 53.949199,-1.074788 53.949146,-1.074466 53.949128,-1.074442 53.948938,-1.074708 53.948937,-1.074724 53.948709,-1.074997 53.948711,-1.074963 53.948266,-1.075032 53.948263,-1.075020 53.948140,-1.075989 53.948184,-1.076005 53.947388,-1.075825 53.947303,-1.075820 53.947080,-1.075913 53.946490,-1.076196 53.946492,-1.076205 53.946292,-1.074217 53.946257,-1.074179 53.945474,-1.074191 53.945145,-1.074003 53.945139,-1.074001 53.944654,-1.074097 53.944023,-1.074356 53.944011,-1.074427 53.943412,-1.074222 53.943418,-1.074297 53.943044,-1.075945 53.942971,-1.075749 53.941797,-1.075366 53.941811,-1.075306 53.941405,-1.075763 53.941378,-1.075744 53.940928,-1.075718 53.940900,-1.074830 53.940943,-1.074809 53.940693,-1.074454 53.940703,-1.074353 53.940390,-1.075057 53.940334,-1.075038 53.940190,-1.075712 53.940113,-1.075733 53.940064,-1.078699 53.939715,-1.078564 53.939302,-1.073846 53.939854,-1.074064 53.940709,-1.073547 53.940785,-1.073662 53.941093,-1.073229 53.941162,-1.073333 53.941548,-1.073497 53.941532,-1.073548 53.941713,-1.073254 53.941733,-1.073388 53.942400,-1.073910 53.942373,-1.073904 53.942707,-1.073835 53.943011,-1.073562 53.943005,-1.073498 53.942732,-1.071857 53.942804,-1.072129 53.945194,-1.073273 53.945165,-1.073359 53.946143,-1.073186 53.946361,-1.073297 53.947177)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-7
Tadcaster Road Conservation Area,Conservation Area 9,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.104504 53.939858,-1.101884 53.939577,-1.100653 53.944087,-1.100601 53.944434,-1.100257 53.945569,-1.099600 53.948153,-1.099458 53.948608,-1.099112 53.948576,-1.098491 53.948584,-1.098216 53.948659,-1.098165 53.948730,-1.098202 53.948742,-1.098120 53.948918,-1.098017 53.949085,-1.098155 53.949135,-1.097991 53.949440,-1.098480 53.949701,-1.098243 53.949934,-1.098044 53.949866,-1.097580 53.950299,-1.098432 53.950605,-1.098461 53.950574,-1.098835 53.950507,-1.098916 53.950437,-1.098852 53.950248,-1.098877 53.950214,-1.098814 53.950202,-1.099051 53.949933,-1.099282 53.950076,-1.099313 53.950060,-1.099424 53.950124,-1.099826 53.950392,-1.100338 53.949954,-1.100337 53.949915,-1.100426 53.949818,-1.100435 53.949704,-1.100500 53.949656,-1.100691 53.949385,-1.100850 53.949333,-1.103521 53.949340,-1.103609 53.948945,-1.103681 53.948945,-1.103714 53.948823,-1.103923 53.948841,-1.104022 53.948400,-1.103346 53.948389,-1.103372 53.948283,-1.102277 53.948205,-1.102247 53.948314,-1.100705 53.948211,-1.101320 53.947055,-1.101525 53.946742,-1.101843 53.946359,-1.102208 53.946402,-1.102633 53.945675,-1.104772 53.945849,-1.105074 53.944674,-1.106270 53.944738,-1.106258 53.944508,-1.106109 53.943779,-1.106721 53.943758,-1.106670 53.943281,-1.106713 53.942910,-1.105214 53.942916,-1.104896 53.942887,-1.104585 53.942806,-1.106477 53.940442,-1.106794 53.940516,-1.107209 53.939983,-1.106964 53.939900,-1.107551 53.939336,-1.107839 53.939438,-1.108473 53.938713,-1.108200 53.938633,-1.108327 53.938481,-1.108571 53.938530,-1.109153 53.937895,-1.108690 53.937788,-1.108626 53.937856,-1.107602 53.937658,-1.107277 53.938350,-1.107076 53.938699,-1.107700 53.938859,-1.107406 53.939150,-1.105933 53.938838,-1.105171 53.939877,-1.104504 53.939858)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-9
The Racecourse and Terry's Factory Conservation Area,Conservation Area 10,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.090141 53.941286,-1.090357 53.943183,-1.093318 53.942824,-1.093746 53.942858,-1.094140 53.943001,-1.094372 53.942941,-1.094194 53.942684,-1.094680 53.941855,-1.094702 53.941778,-1.094619 53.941496,-1.095431 53.941486,-1.095269 53.938803,-1.093466 53.938845,-1.091090 53.938662,-1.091160 53.939324,-1.090107 53.939405,-1.087712 53.939486,-1.087693 53.939837,-1.087576 53.940373,-1.087466 53.940713,-1.087119 53.941549,-1.089579 53.941436,-1.089562 53.941324,-1.090141 53.941286)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-10
Middlethorpe Conservation Area,Conservation Area 11,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.085476 53.932028,-1.086878 53.931963,-1.086808 53.931605,-1.087530 53.931592,-1.087505 53.931204,-1.089343 53.931236,-1.089375 53.930840,-1.090254 53.930845,-1.090382 53.930901,-1.090404 53.930954,-1.090707 53.930129,-1.090948 53.929777,-1.092994 53.928040,-1.093367 53.927755,-1.093559 53.927533,-1.093878 53.927055,-1.093851 53.926893,-1.093859 53.926578,-1.093917 53.926236,-1.093212 53.926159,-1.092355 53.926175,-1.091421 53.926107,-1.091142 53.926145,-1.090754 53.926306,-1.090431 53.926598,-1.090236 53.926840,-1.090163 53.926960,-1.090143 53.927157,-1.089860 53.927165,-1.089864 53.927371,-1.089965 53.927621,-1.090167 53.927824,-1.089188 53.928683,-1.088982 53.928818,-1.088581 53.928936,-1.088367 53.929037,-1.088274 53.929137,-1.088068 53.929263,-1.087943 53.929415,-1.087363 53.929846,-1.087176 53.930088,-1.087082 53.930160,-1.086951 53.930138,-1.085374 53.930495,-1.084695 53.930580,-1.084746 53.930752,-1.084683 53.930770,-1.084695 53.930930,-1.084741 53.931006,-1.084934 53.931067,-1.084947 53.931200,-1.085476 53.932028)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-11
Bishopthorpe Conservation Area,Conservation Area 12,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.091025 53.925803,-1.091270 53.926000,-1.091436 53.926069,-1.092323 53.926159,-1.093197 53.926137,-1.093924 53.926217,-1.095590 53.926630,-1.096194 53.926719,-1.096266 53.926498,-1.096589 53.926522,-1.096835 53.926497,-1.097921 53.926007,-1.098140 53.925951,-1.098684 53.925884,-1.099435 53.925668,-1.099897 53.925457,-1.100007 53.925336,-1.100435 53.925042,-1.100705 53.925004,-1.100986 53.925026,-1.100988 53.924908,-1.101203 53.924869,-1.102016 53.924829,-1.101819 53.924558,-1.101620 53.924188,-1.101195 53.923285,-1.100792 53.922548,-1.100369 53.921594,-1.100863 53.921530,-1.100777 53.921217,-1.100683 53.921121,-1.100705 53.921064,-1.100486 53.920968,-1.100307 53.920753,-1.099642 53.920895,-1.098452 53.921081,-1.097998 53.920491,-1.097606 53.920592,-1.097204 53.920114,-1.097134 53.920113,-1.096793 53.920242,-1.095924 53.920483,-1.095986 53.920460,-1.094785 53.920737,-1.094973 53.921014,-1.095105 53.921326,-1.094208 53.921516,-1.093616 53.920760,-1.092821 53.919900,-1.089213 53.920492,-1.089164 53.920303,-1.089190 53.920155,-1.086781 53.920479,-1.086866 53.920732,-1.087138 53.921091,-1.087269 53.921199,-1.087566 53.921371,-1.089260 53.922018,-1.090993 53.922795,-1.091581 53.923401,-1.091875 53.923763,-1.091961 53.923953,-1.092028 53.924427,-1.091999 53.924472,-1.091965 53.924782,-1.091695 53.925288,-1.091530 53.925464,-1.091025 53.925803)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-12
Copmanthorpe Conservation Area,Conservation Area 13,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.141955 53.915663,-1.141963 53.916047,-1.142557 53.916019,-1.142528 53.915529,-1.142656 53.915500,-1.142625 53.915421,-1.142618 53.915041,-1.142155 53.915054,-1.142206 53.914560,-1.142517 53.913639,-1.142434 53.913634,-1.142590 53.913165,-1.142593 53.912926,-1.142916 53.912942,-1.143041 53.912903,-1.143076 53.912784,-1.143051 53.912638,-1.142870 53.912653,-1.142852 53.912473,-1.142363 53.912465,-1.142631 53.911964,-1.142704 53.911654,-1.142124 53.911649,-1.142066 53.911941,-1.141540 53.911904,-1.141546 53.912659,-1.141443 53.913277,-1.141472 53.913282,-1.141440 53.913639,-1.141353 53.913802,-1.140989 53.914325,-1.140917 53.914351,-1.140089 53.914287,-1.139970 53.914592,-1.139642 53.914539,-1.139581 53.914564,-1.139455 53.915091,-1.139066 53.915568,-1.138961 53.915647,-1.139159 53.915657,-1.138894 53.915923,-1.138829 53.916097,-1.139465 53.916152,-1.139883 53.916223,-1.139870 53.916064,-1.140172 53.916044,-1.140185 53.915919,-1.140255 53.915921,-1.140476 53.915625,-1.140578 53.915398,-1.140787 53.915570,-1.140791 53.915704,-1.141045 53.915721,-1.141955 53.915663)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-13
Askham Bryan Conservation Area,Conservation Area 14,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.168594 53.928667,-1.168389 53.928445,-1.168349 53.928116,-1.167616 53.928149,-1.167598 53.928075,-1.167399 53.928096,-1.167393 53.927931,-1.167210 53.927930,-1.167127 53.927798,-1.167031 53.927815,-1.166850 53.927510,-1.166645 53.927057,-1.165214 53.927345,-1.165108 53.927177,-1.164978 53.926809,-1.164580 53.926838,-1.164545 53.926772,-1.164476 53.926753,-1.164358 53.926804,-1.163895 53.926846,-1.163813 53.926710,-1.162089 53.927066,-1.162474 53.928049,-1.160965 53.928333,-1.160799 53.928039,-1.160394 53.927020,-1.159005 53.927226,-1.158971 53.927262,-1.159195 53.927695,-1.159068 53.927745,-1.157459 53.927947,-1.157215 53.928022,-1.157188 53.927982,-1.156977 53.928027,-1.156079 53.928093,-1.156107 53.928152,-1.156497 53.928305,-1.156500 53.928435,-1.156218 53.928454,-1.155820 53.928577,-1.155573 53.928702,-1.155373 53.928855,-1.155280 53.928975,-1.155246 53.928957,-1.155202 53.928989,-1.154278 53.929896,-1.154059 53.929990,-1.154188 53.930135,-1.154576 53.930079,-1.154735 53.930317,-1.154962 53.930274,-1.155326 53.930258,-1.155363 53.930627,-1.156409 53.930417,-1.156721 53.929806,-1.157090 53.929921,-1.157624 53.929989,-1.158490 53.929940,-1.158510 53.930010,-1.159220 53.930645,-1.159599 53.930610,-1.159737 53.931042,-1.162261 53.930711,-1.161917 53.930049,-1.162999 53.929877,-1.163164 53.929916,-1.163412 53.929817,-1.163820 53.929743,-1.163668 53.929421,-1.163850 53.929379,-1.164128 53.929429,-1.164724 53.929356,-1.164620 53.929053,-1.165092 53.928971,-1.165012 53.928728,-1.165577 53.928723,-1.165660 53.929009,-1.166130 53.928923,-1.166721 53.928879,-1.166708 53.928813,-1.167375 53.928784,-1.167317 53.928546,-1.168202 53.928663,-1.168594 53.928667)),((-1.164297 53.929424,-1.164401 53.929414,-1.164472 53.929398,-1.164297 53.929424)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-14
Askham Richard Conservation Area,Conservation Area 15,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.183846 53.927301,-1.184179 53.927463,-1.184256 53.927840,-1.184369 53.927832,-1.184459 53.927780,-1.184457 53.927672,-1.184335 53.927330,-1.184350 53.927185,-1.186620 53.927203,-1.186908 53.927136,-1.186889 53.927098,-1.187868 53.926861,-1.187561 53.926391,-1.186977 53.926521,-1.186862 53.926389,-1.186795 53.926305,-1.186661 53.925937,-1.186662 53.925623,-1.186577 53.925634,-1.186265 53.925134,-1.186051 53.924635,-1.187119 53.924417,-1.187819 53.924155,-1.187179 53.923651,-1.186410 53.922824,-1.186264 53.922820,-1.185425 53.923022,-1.184142 53.923269,-1.184107 53.923171,-1.183918 53.922928,-1.183225 53.923008,-1.183021 53.923059,-1.183036 53.923163,-1.182840 53.923248,-1.181901 53.923613,-1.180915 53.923920,-1.181237 53.924456,-1.181697 53.925377,-1.182399 53.925251,-1.182563 53.925469,-1.182470 53.925496,-1.182565 53.925567,-1.182313 53.925896,-1.182647 53.926064,-1.182646 53.926116,-1.182867 53.926287,-1.183104 53.926330,-1.182922 53.927006,-1.182835 53.927132,-1.182897 53.927273,-1.183540 53.927234,-1.183846 53.927301)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-15
Upper Poppleton Conservation Area,Conservation Area 16,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.156214 53.979016,-1.156016 53.978909,-1.156478 53.978614,-1.156850 53.978815,-1.157112 53.978620,-1.156838 53.978455,-1.157236 53.978218,-1.157347 53.978281,-1.158307 53.977894,-1.157539 53.977466,-1.156499 53.977889,-1.154842 53.977155,-1.154685 53.977368,-1.154488 53.977815,-1.154293 53.977823,-1.154160 53.977715,-1.153346 53.977922,-1.152134 53.978330,-1.152219 53.978422,-1.151756 53.978596,-1.151672 53.978500,-1.151016 53.978720,-1.151110 53.978816,-1.150446 53.978986,-1.150568 53.979139,-1.150160 53.979230,-1.148768 53.979719,-1.148600 53.979538,-1.147789 53.979751,-1.148077 53.980236,-1.148791 53.980065,-1.148847 53.980099,-1.148894 53.980185,-1.150070 53.979921,-1.151115 53.979733,-1.151293 53.980206,-1.151758 53.980127,-1.151924 53.980419,-1.151874 53.980434,-1.151955 53.980557,-1.152339 53.980480,-1.152603 53.980950,-1.152687 53.981049,-1.152756 53.981067,-1.152768 53.981171,-1.153018 53.981689,-1.152988 53.981693,-1.153142 53.981960,-1.152757 53.982036,-1.152855 53.982221,-1.153343 53.982135,-1.153435 53.982303,-1.153072 53.982359,-1.153163 53.982697,-1.152682 53.982771,-1.152699 53.982975,-1.152731 53.982969,-1.152860 53.983301,-1.151989 53.983357,-1.151096 53.983594,-1.150919 53.983667,-1.150980 53.983763,-1.151389 53.984116,-1.151533 53.984195,-1.151880 53.984042,-1.151803 53.983917,-1.153557 53.983495,-1.153725 53.983155,-1.153851 53.983002,-1.153945 53.982757,-1.153957 53.982473,-1.154253 53.982574,-1.154492 53.982363,-1.154744 53.982459,-1.154832 53.982379,-1.155240 53.982528,-1.155311 53.982341,-1.155449 53.981715,-1.155340 53.981690,-1.155347 53.981658,-1.155035 53.981481,-1.155216 53.981342,-1.155273 53.981366,-1.155335 53.981351,-1.155655 53.981074,-1.156939 53.980240,-1.157326 53.980027,-1.157758 53.979857,-1.156214 53.979016)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-16
Nether Poppleton Conservation Area,Conservation Area 17,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.147591 53.987052,-1.147427 53.986934,-1.147334 53.986964,-1.146974 53.986757,-1.146753 53.986841,-1.146674 53.986783,-1.146530 53.986839,-1.146915 53.987193,-1.146355 53.987303,-1.146256 53.987210,-1.144581 53.987563,-1.144442 53.987400,-1.144370 53.987363,-1.144154 53.987360,-1.143851 53.987461,-1.143398 53.987062,-1.143329 53.987046,-1.142253 53.987346,-1.141257 53.987703,-1.141105 53.987669,-1.141041 53.987619,-1.140732 53.987504,-1.140597 53.987372,-1.140186 53.987088,-1.139983 53.987155,-1.140330 53.987411,-1.140574 53.987904,-1.139649 53.988172,-1.138092 53.988696,-1.137958 53.988775,-1.137703 53.989096,-1.138088 53.989492,-1.138686 53.989923,-1.138818 53.989986,-1.138822 53.990015,-1.139476 53.990492,-1.140460 53.990205,-1.141152 53.989881,-1.141726 53.989766,-1.143106 53.989397,-1.144122 53.989208,-1.145204 53.989104,-1.147061 53.988814,-1.148160 53.988717,-1.148622 53.988742,-1.149976 53.988615,-1.151054 53.988766,-1.151313 53.988765,-1.151696 53.988861,-1.153106 53.987622,-1.155148 53.986555,-1.155850 53.986414,-1.156317 53.986570,-1.156594 53.986292,-1.155903 53.986023,-1.155996 53.985432,-1.155775 53.985373,-1.155534 53.985247,-1.154886 53.985724,-1.154492 53.985973,-1.155109 53.986261,-1.154997 53.986348,-1.153949 53.986753,-1.153098 53.986998,-1.152743 53.987141,-1.152406 53.987041,-1.152298 53.987136,-1.152331 53.987147,-1.152282 53.987194,-1.151952 53.987367,-1.151720 53.987672,-1.151359 53.988011,-1.151134 53.988139,-1.150938 53.988295,-1.150783 53.988334,-1.150109 53.988275,-1.149128 53.987896,-1.148970 53.987902,-1.149935 53.987260,-1.149476 53.987001,-1.149581 53.986937,-1.149281 53.986783,-1.149306 53.986757,-1.148994 53.986544,-1.148295 53.986873,-1.148267 53.986864,-1.147611 53.987255,-1.147468 53.987135,-1.147591 53.987052)),((-1.147612 53.987048,-1.147609 53.987043,-1.147607 53.987044,-1.147612 53.987048)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-17
Skelton Conservation Area,Conservation Area 18,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.135104 54.003494,-1.135176 54.003535,-1.135326 54.003508,-1.137208 54.002955,-1.136331 54.001894,-1.136148 54.001822,-1.135834 54.001445,-1.135813 54.001329,-1.135544 54.000870,-1.135370 54.000637,-1.135193 54.000528,-1.135227 54.000426,-1.135157 54.000302,-1.134742 53.999974,-1.134689 53.999899,-1.133934 53.999972,-1.133596 54.000150,-1.133300 54.000226,-1.133156 54.000088,-1.133088 54.000112,-1.133038 54.000077,-1.132627 54.000227,-1.132577 54.000179,-1.132323 54.000278,-1.131941 54.000505,-1.131958 54.000599,-1.131441 54.000729,-1.131576 54.000965,-1.131050 54.001100,-1.130895 54.001084,-1.130426 54.001157,-1.130608 54.001430,-1.130401 54.001464,-1.130190 54.001601,-1.129606 54.001735,-1.129841 54.001871,-1.130213 54.001985,-1.131108 54.001992,-1.132015 54.002138,-1.132080 54.002227,-1.132211 54.002291,-1.132936 54.003321,-1.133307 54.003799,-1.133451 54.003921,-1.133530 54.003936,-1.135083 54.003473,-1.135104 54.003494)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-18
Clifton (Malton Way/Shipton Road) Conservation Area,Conservation Area 19,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.102256 53.974360,-1.101952 53.974523,-1.102239 53.974795,-1.102938 53.975252,-1.103357 53.974997,-1.103506 53.975171,-1.103665 53.975157,-1.103845 53.975267,-1.104709 53.974776,-1.105640 53.974705,-1.105890 53.974777,-1.106120 53.974925,-1.106396 53.974801,-1.105498 53.973994,-1.105377 53.973973,-1.104505 53.973131,-1.104006 53.972746,-1.103880 53.972855,-1.104302 53.973167,-1.102256 53.974360)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-19
New Earswick Conservation Area,Conservation Area 20,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.066233 53.993960,-1.065911 53.994553,-1.066897 53.994562,-1.067096 53.994646,-1.067145 53.994242,-1.067207 53.994129,-1.067484 53.993963,-1.068033 53.993780,-1.068042 53.993230,-1.068197 53.993233,-1.069616 53.993364,-1.069479 53.993598,-1.070970 53.994233,-1.070909 53.994485,-1.071092 53.994581,-1.071521 53.994675,-1.072135 53.994689,-1.072068 53.994562,-1.072475 53.994472,-1.072538 53.994593,-1.072662 53.994671,-1.073137 53.994709,-1.075119 53.994649,-1.075856 53.994554,-1.076303 53.994455,-1.076009 53.994249,-1.076392 53.993792,-1.076611 53.993362,-1.076802 53.992859,-1.077245 53.991221,-1.077375 53.990862,-1.077511 53.989607,-1.077645 53.988966,-1.077431 53.988956,-1.077361 53.988980,-1.077103 53.988737,-1.076602 53.988471,-1.076909 53.988308,-1.077101 53.988092,-1.077096 53.988015,-1.077029 53.988020,-1.077009 53.988079,-1.076894 53.987951,-1.076653 53.987816,-1.076212 53.987727,-1.075770 53.988005,-1.074887 53.987739,-1.074709 53.988041,-1.074416 53.988006,-1.073661 53.987989,-1.073407 53.987934,-1.072402 53.987968,-1.072323 53.987135,-1.072272 53.987033,-1.072102 53.986955,-1.071960 53.986947,-1.071488 53.987049,-1.071258 53.987437,-1.070995 53.987721,-1.071301 53.987835,-1.071115 53.987948,-1.070865 53.988199,-1.070300 53.988670,-1.070026 53.988784,-1.069970 53.988882,-1.069991 53.988971,-1.069868 53.988963,-1.069784 53.989025,-1.069638 53.989028,-1.069571 53.989215,-1.069573 53.989404,-1.069686 53.989594,-1.070457 53.990228,-1.070506 53.990401,-1.070431 53.990584,-1.069819 53.991090,-1.069364 53.991290,-1.068812 53.991474,-1.068410 53.991658,-1.067720 53.992027,-1.067404 53.992252,-1.067245 53.992424,-1.067149 53.992610,-1.067122 53.992890,-1.067167 53.993317,-1.067073 53.993551,-1.066870 53.993746,-1.066642 53.993874,-1.066406 53.993944,-1.066233 53.993960)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-20
Huntington Conservation Area,Conservation Area 21,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.059278 53.997952,-1.059369 53.998215,-1.059496 53.998203,-1.059502 53.998317,-1.059476 53.998317,-1.059503 53.998384,-1.059729 53.998385,-1.059732 53.998529,-1.058996 53.998524,-1.059000 53.998593,-1.058894 53.998609,-1.058969 53.998972,-1.059218 53.998953,-1.059256 53.999099,-1.058652 53.999188,-1.058531 53.999389,-1.058499 53.999667,-1.057761 53.999678,-1.057767 53.999819,-1.057707 53.999824,-1.057700 53.999899,-1.057610 53.999908,-1.057600 53.999957,-1.057715 54.000003,-1.058433 54.000034,-1.058417 54.000094,-1.058503 54.000141,-1.059091 54.000192,-1.059097 53.999998,-1.059786 54.000009,-1.059795 53.999879,-1.058966 53.999853,-1.058970 53.999652,-1.059317 53.999650,-1.059306 53.999322,-1.060449 53.999299,-1.060415 53.998524,-1.059880 53.998534,-1.059908 53.998138,-1.061128 53.997988,-1.062181 53.997708,-1.062283 53.997917,-1.063126 53.998406,-1.064083 53.998293,-1.063997 53.997730,-1.064059 53.997710,-1.064038 53.997653,-1.064143 53.997638,-1.064031 53.997384,-1.064076 53.997282,-1.064780 53.997161,-1.064872 53.997190,-1.064931 53.997133,-1.064880 53.997100,-1.064911 53.997050,-1.064901 53.996984,-1.064638 53.997014,-1.063965 53.996855,-1.063459 53.996869,-1.063403 53.996778,-1.063257 53.996724,-1.063161 53.996728,-1.063063 53.996774,-1.062987 53.996943,-1.062850 53.997019,-1.062609 53.997048,-1.062352 53.996977,-1.062288 53.996909,-1.062272 53.996816,-1.062413 53.996614,-1.062396 53.996548,-1.062315 53.996520,-1.062112 53.996552,-1.062057 53.996453,-1.061924 53.996491,-1.061348 53.996260,-1.060560 53.995482,-1.060329 53.995295,-1.060204 53.995142,-1.060128 53.994920,-1.060260 53.994751,-1.059805 53.994502,-1.060748 53.994129,-1.060513 53.994022,-1.059883 53.993865,-1.059774 53.993761,-1.058875 53.993613,-1.058886 53.993915,-1.058098 53.993884,-1.058081 53.994583,-1.058559 53.994622,-1.059185 53.994997,-1.059089 53.995179,-1.059009 53.995532,-1.058399 53.995505,-1.058387 53.995610,-1.058205 53.995600,-1.058187 53.995725,-1.058309 53.995735,-1.058296 53.995818,-1.058825 53.995849,-1.058795 53.995961,-1.058848 53.996315,-1.058440 53.996329,-1.058447 53.996405,-1.058377 53.996464,-1.058443 53.996702,-1.058635 53.996682,-1.058671 53.996811,-1.058305 53.996836,-1.058422 53.997059,-1.058574 53.997051,-1.058613 53.997262,-1.059183 53.997222,-1.059449 53.997655,-1.059100 53.997702,-1.059168 53.997969,-1.059278 53.997952)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-21
Osbaldwick Conservation Area,Conservation Area 24,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.038774 53.959647,-1.038605 53.959442,-1.038754 53.959314,-1.038722 53.959232,-1.038640 53.959243,-1.038433 53.958674,-1.038499 53.958551,-1.038547 53.958538,-1.038148 53.958503,-1.038028 53.958554,-1.038221 53.958653,-1.038305 53.959012,-1.038549 53.959629,-1.038514 53.959702,-1.038361 53.959822,-1.037878 53.960008,-1.037802 53.959706,-1.037550 53.959661,-1.037471 53.959618,-1.037485 53.959507,-1.037277 53.959500,-1.037070 53.959439,-1.036999 53.959332,-1.036193 53.959306,-1.034743 53.959152,-1.034710 53.959053,-1.034619 53.959062,-1.034616 53.958908,-1.034538 53.958927,-1.034218 53.958694,-1.033489 53.958675,-1.033417 53.958909,-1.033451 53.959141,-1.033431 53.959170,-1.032771 53.959170,-1.031768 53.959233,-1.030051 53.959454,-1.030135 53.959592,-1.030539 53.959535,-1.030643 53.959755,-1.030806 53.959751,-1.031064 53.960088,-1.031584 53.960061,-1.032089 53.959994,-1.032131 53.960073,-1.032262 53.960053,-1.032232 53.959967,-1.032434 53.959951,-1.032718 53.959995,-1.033153 53.959992,-1.033259 53.960389,-1.034199 53.961726,-1.034249 53.961836,-1.035854 53.961669,-1.038330 53.961336,-1.037965 53.960426,-1.037918 53.960231,-1.038655 53.959766,-1.038774 53.959647)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-24
