conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-2.104067 51.663139,-2.104108 51.662942,-2.103113 51.662867,-2.102735 51.662905,-2.102734 51.662866,-2.101740 51.662876,-2.101584 51.662839,-2.101327 51.663097,-2.101158 51.663093,-2.100960 51.662912,-2.100838 51.662694,-2.100614 51.661907,-2.100537 51.661800,-2.100514 51.661346,-2.100369 51.661359,-2.100100 51.661296,-2.100004 51.661308,-2.099963 51.661186,-2.099552 51.661206,-2.099480 51.661176,-2.099438 51.661110,-2.099357 51.661115,-2.099353 51.660593,-2.100035 51.660566,-2.100156 51.660523,-2.100363 51.660534,-2.100389 51.660434,-2.100351 51.660313,-2.101180 51.660266,-2.101220 51.660332,-2.101478 51.660314,-2.101553 51.660565,-2.101851 51.660568,-2.101883 51.660690,-2.103766 51.660663,-2.104223 51.660608,-2.104506 51.660646,-2.104560 51.660439,-2.105276 51.660589,-2.105683 51.660612,-2.105797 51.660933,-2.105929 51.661061,-2.105894 51.661317,-2.105572 51.661199,-2.105338 51.661182,-2.105378 51.661578,-2.105486 51.661683,-2.105668 51.661684,-2.105665 51.661804,-2.105493 51.662111,-2.105250 51.662422,-2.105167 51.662602,-2.105099 51.662652,-2.105106 51.662728,-2.105176 51.662747,-2.105142 51.662783,-2.104750 51.662896,-2.104889 51.663086,-2.104489 51.663201,-2.104434 51.663126,-2.104067 51.663139)))",Culkerton Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.997397 51.876239,-1.997207 51.876004,-1.996878 51.875727,-1.996429 51.875200,-1.996191 51.875025,-1.995954 51.874900,-1.994612 51.874401,-1.993319 51.874078,-1.993087 51.874057,-1.992013 51.874076,-1.990427 51.873933,-1.989525 51.873812,-1.989458 51.873843,-1.989309 51.873664,-1.989187 51.873074,-1.989890 51.873194,-1.990672 51.873176,-1.990676 51.873069,-1.991053 51.872928,-1.991051 51.872801,-1.991486 51.872819,-1.991708 51.872429,-1.991933 51.872315,-1.991794 51.872079,-1.991316 51.872082,-1.990751 51.872039,-1.990776 51.871753,-1.990722 51.871071,-1.991103 51.871081,-1.991161 51.871131,-1.991161 51.871204,-1.991332 51.871203,-1.991328 51.871093,-1.992467 51.871111,-1.992781 51.870847,-1.992826 51.870574,-1.993173 51.870597,-1.993308 51.869987,-1.994844 51.870084,-1.995052 51.870048,-1.995219 51.870343,-1.995486 51.870518,-1.994837 51.870949,-1.994712 51.870999,-1.994879 51.871176,-1.995134 51.871112,-1.995249 51.871207,-1.994896 51.871370,-1.994936 51.871403,-1.994897 51.871421,-1.994927 51.871446,-1.994887 51.871462,-1.995009 51.871693,-1.994940 51.871820,-1.995274 51.872175,-1.995461 51.872460,-1.995702 51.873221,-1.995891 51.873225,-1.995936 51.873274,-1.996376 51.873298,-1.996577 51.873363,-1.997265 51.873409,-1.998021 51.873546,-1.998257 51.873533,-1.998726 51.873687,-1.999120 51.873715,-1.999504 51.873785,-1.999592 51.873913,-1.999822 51.874030,-1.999939 51.874146,-1.999931 51.874187,-2.000805 51.874551,-2.002117 51.875608,-2.003988 51.876865,-2.004725 51.877197,-2.005736 51.877485,-2.005689 51.877603,-2.005345 51.877609,-2.004472 51.877725,-2.003915 51.877931,-2.003032 51.878331,-2.002807 51.878384,-2.002581 51.878386,-2.002811 51.878566,-2.001880 51.879278,-2.001784 51.879306,-2.001650 51.879295,-2.001429 51.879141,-2.001056 51.879339,-2.001013 51.879302,-2.000930 51.879309,-2.000703 51.879041,-2.000124 51.878548,-1.999207 51.878035,-1.998765 51.877600,-1.998544 51.877286,-1.998284 51.877006,-1.997477 51.876340,-1.997397 51.876239)))",Dowdeswell Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-2.047439 51.809591,-2.047203 51.809553,-2.047281 51.809373,-2.046969 51.809311,-2.046568 51.809131,-2.046200 51.809065,-2.046144 51.808979,-2.045918 51.808991,-2.046114 51.808888,-2.046122 51.808805,-2.046040 51.808735,-2.046048 51.808709,-2.046236 51.808609,-2.046445 51.808632,-2.046512 51.808580,-2.046782 51.808495,-2.046871 51.808577,-2.047267 51.808717,-2.047818 51.808808,-2.047883 51.808443,-2.047101 51.808283,-2.047082 51.808246,-2.047147 51.808061,-2.047268 51.807865,-2.048940 51.808004,-2.049040 51.808040,-2.049284 51.808212,-2.050147 51.808110,-2.050204 51.808370,-2.050317 51.808440,-2.050429 51.808428,-2.050495 51.808806,-2.050419 51.809633,-2.049887 51.809618,-2.049367 51.809562,-2.049081 51.809670,-2.049024 51.809777,-2.048865 51.809806,-2.047439 51.809591)),((-2.048279 51.813872,-2.048259 51.813773,-2.047680 51.813747,-2.047483 51.813516,-2.047209 51.813558,-2.047093 51.813280,-2.047099 51.813096,-2.047170 51.812946,-2.046746 51.812818,-2.046537 51.812686,-2.046246 51.812734,-2.046208 51.812654,-2.045878 51.812731,-2.045527 51.812139,-2.045718 51.812088,-2.046570 51.811702,-2.046697 51.811774,-2.046658 51.811847,-2.046699 51.811982,-2.047093 51.811886,-2.047273 51.811810,-2.047454 51.811667,-2.047577 51.811477,-2.047702 51.811151,-2.048068 51.811144,-2.048175 51.811179,-2.048241 51.811281,-2.048226 51.811404,-2.048110 51.811691,-2.047949 51.811735,-2.047984 51.811797,-2.047385 51.811919,-2.047126 51.812010,-2.047275 51.812291,-2.046482 51.812439,-2.046663 51.812714,-2.046911 51.812827,-2.047049 51.812675,-2.047190 51.812598,-2.048094 51.812444,-2.048300 51.812992,-2.048552 51.812958,-2.048769 51.813571,-2.048773 51.813858,-2.048279 51.813872)))",Elkstone Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.903866 51.701526,-1.904006 51.701532,-1.904891 51.701887,-1.904669 51.702082,-1.904327 51.701933,-1.904006 51.702150,-1.903554 51.701851,-1.903427 51.701863,-1.903165 51.701920,-1.902948 51.702020,-1.902420 51.702169,-1.902842 51.702611,-1.903027 51.702735,-1.901631 51.703099,-1.901109 51.703059,-1.900862 51.702960,-1.900542 51.702770,-1.900141 51.702884,-1.899928 51.702590,-1.899931 51.702497,-1.899848 51.702496,-1.899849 51.702389,-1.899739 51.702388,-1.899704 51.701951,-1.899821 51.701941,-1.899855 51.701688,-1.901015 51.701366,-1.901433 51.701083,-1.901629 51.700847,-1.903603 51.701470,-1.903866 51.701526)))",Harnhill Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.787341 51.745682,-1.787293 51.745827,-1.787299 51.745900,-1.787175 51.746235,-1.787087 51.746882,-1.787023 51.747133,-1.786650 51.748042,-1.786489 51.749240,-1.784983 51.749652,-1.784632 51.749781,-1.783675 51.750202,-1.782792 51.750642,-1.781780 51.751245,-1.781266 51.750902,-1.780960 51.750496,-1.780574 51.750151,-1.780388 51.750056,-1.779500 51.749730,-1.779064 51.749458,-1.778524 51.748656,-1.778161 51.748245,-1.776744 51.748178,-1.774320 51.748544,-1.773925 51.747830,-1.773539 51.747632,-1.772173 51.747057,-1.772969 51.746316,-1.772651 51.746082,-1.772099 51.746111,-1.772120 51.746018,-1.772514 51.745961,-1.772513 51.745898,-1.772632 51.745892,-1.772619 51.745793,-1.772850 51.745786,-1.772871 51.745529,-1.772863 51.745493,-1.772113 51.745514,-1.772075 51.745167,-1.771994 51.744817,-1.772433 51.744799,-1.772383 51.744664,-1.772653 51.744657,-1.772686 51.744504,-1.772622 51.744493,-1.772445 51.743862,-1.772491 51.743684,-1.772657 51.743348,-1.772701 51.743305,-1.772738 51.743339,-1.773102 51.743302,-1.773563 51.743213,-1.773465 51.742781,-1.773409 51.742763,-1.773278 51.742412,-1.773295 51.742382,-1.772987 51.741601,-1.772207 51.739892,-1.772003 51.739517,-1.770309 51.737604,-1.769706 51.737158,-1.769165 51.736826,-1.769164 51.736762,-1.769332 51.736644,-1.769521 51.736590,-1.770236 51.736798,-1.774106 51.737613,-1.775192 51.737792,-1.777475 51.738233,-1.781484 51.738846,-1.782763 51.739171,-1.783642 51.739535,-1.783869 51.739517,-1.784325 51.739330,-1.784165 51.740091,-1.784091 51.740721,-1.783843 51.740992,-1.782994 51.741755,-1.782914 51.741881,-1.782909 51.741992,-1.782861 51.742082,-1.782509 51.742281,-1.782526 51.742499,-1.782487 51.742631,-1.782421 51.742725,-1.782070 51.742994,-1.782038 51.743055,-1.782016 51.743161,-1.782091 51.743293,-1.782509 51.743538,-1.782493 51.743601,-1.782296 51.743842,-1.782301 51.744006,-1.782633 51.744392,-1.783198 51.744712,-1.783299 51.744880,-1.783466 51.744930,-1.783374 51.745089,-1.784171 51.745151,-1.784483 51.745204,-1.785783 51.745589,-1.786263 51.745686,-1.786799 51.745722,-1.787354 51.745653,-1.787341 51.745682)))",Hatherop Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.887630 51.860508,-1.888377 51.861005,-1.889340 51.861714,-1.888240 51.862325,-1.887190 51.862678,-1.887403 51.862976,-1.887190 51.863115,-1.886658 51.863258,-1.886551 51.863167,-1.886595 51.863128,-1.886484 51.862849,-1.886062 51.862932,-1.885638 51.863064,-1.885580 51.862969,-1.885018 51.863052,-1.884940 51.862809,-1.885035 51.862592,-1.885247 51.862385,-1.884829 51.861869,-1.884710 51.861675,-1.884542 51.861532,-1.884148 51.860543,-1.884124 51.860203,-1.884574 51.860101,-1.884371 51.859529,-1.884759 51.859524,-1.884515 51.859212,-1.885782 51.859011,-1.886043 51.859036,-1.886095 51.859060,-1.886104 51.859109,-1.886424 51.859072,-1.886731 51.859032,-1.887762 51.858810,-1.888183 51.859500,-1.886741 51.859757,-1.886690 51.859799,-1.886744 51.859915,-1.886821 51.859994,-1.887630 51.860508)))",Hazleton Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.846286 51.879741,-1.846111 51.879757,-1.846243 51.879979,-1.846252 51.880351,-1.846194 51.880809,-1.846121 51.880807,-1.846062 51.880978,-1.846101 51.881106,-1.845587 51.881132,-1.845552 51.881109,-1.845582 51.881010,-1.845517 51.880997,-1.845087 51.881432,-1.844404 51.881337,-1.844002 51.881238,-1.843772 51.881639,-1.843244 51.881656,-1.843118 51.881842,-1.842805 51.881923,-1.842674 51.881679,-1.841972 51.881689,-1.841799 51.882159,-1.841772 51.882447,-1.842023 51.882425,-1.842064 51.882754,-1.842153 51.882947,-1.841585 51.882978,-1.841313 51.882584,-1.841444 51.881730,-1.841214 51.881683,-1.841244 51.881497,-1.841347 51.881488,-1.841105 51.881185,-1.841412 51.881114,-1.842225 51.881104,-1.842219 51.880996,-1.842447 51.880973,-1.842457 51.880889,-1.842698 51.880879,-1.842765 51.880738,-1.842711 51.880578,-1.843186 51.880514,-1.842956 51.880281,-1.842527 51.880058,-1.841883 51.879659,-1.841541 51.879819,-1.841326 51.879741,-1.841114 51.879486,-1.841164 51.879427,-1.841021 51.879328,-1.840984 51.879185,-1.841247 51.879106,-1.841343 51.879189,-1.841486 51.879139,-1.841636 51.879157,-1.842350 51.878724,-1.842308 51.878531,-1.841921 51.878312,-1.841903 51.878275,-1.841945 51.878230,-1.841951 51.878063,-1.842343 51.878066,-1.842342 51.877858,-1.842373 51.877828,-1.842276 51.877679,-1.842274 51.877552,-1.842336 51.877373,-1.842409 51.877288,-1.842546 51.877214,-1.842716 51.877187,-1.844564 51.877139,-1.848362 51.877351,-1.848313 51.877420,-1.848358 51.877591,-1.848248 51.878183,-1.848264 51.878903,-1.847699 51.878919,-1.846327 51.879033,-1.846369 51.879358,-1.846561 51.879420,-1.846286 51.879741)))",Notgrove Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.831125 52.061003,-1.830861 52.061069,-1.830784 52.060956,-1.830450 52.060730,-1.830402 52.060635,-1.830405 52.060399,-1.830340 52.060206,-1.830667 52.060164,-1.830557 52.059892,-1.830418 52.059676,-1.830910 52.059544,-1.830895 52.059358,-1.830814 52.059359,-1.830814 52.059267,-1.830898 52.059267,-1.830939 52.058043,-1.831060 52.057776,-1.831115 52.057352,-1.831106 52.057259,-1.830981 52.057032,-1.830650 52.056480,-1.830317 52.056520,-1.830128 52.056509,-1.829915 52.056563,-1.829732 52.056365,-1.829193 52.056642,-1.829013 52.056559,-1.828968 52.056585,-1.828901 52.056563,-1.827922 52.055505,-1.828775 52.055197,-1.829838 52.054684,-1.829823 52.054627,-1.829431 52.054438,-1.829559 52.054349,-1.829727 52.054419,-1.830539 52.054160,-1.830651 52.053871,-1.830292 52.053674,-1.830151 52.053503,-1.830063 52.053312,-1.830370 52.053189,-1.830733 52.053094,-1.830903 52.053274,-1.830863 52.053566,-1.830953 52.053702,-1.831256 52.053602,-1.831324 52.053679,-1.831961 52.053520,-1.832155 52.053567,-1.833218 52.054208,-1.833037 52.054347,-1.833101 52.054587,-1.832122 52.055159,-1.831638 52.055611,-1.832088 52.055781,-1.831860 52.055940,-1.831970 52.056017,-1.831706 52.056178,-1.832207 52.056571,-1.831668 52.056823,-1.831692 52.057124,-1.831237 52.057173,-1.831298 52.057326,-1.831189 52.058107,-1.831591 52.058142,-1.831553 52.058434,-1.831689 52.058436,-1.831712 52.058898,-1.831670 52.058997,-1.831757 52.059007,-1.831683 52.059248,-1.831596 52.059238,-1.831589 52.059334,-1.831671 52.059334,-1.831677 52.059379,-1.831194 52.059408,-1.831222 52.060124,-1.831813 52.060084,-1.831809 52.060203,-1.831255 52.060432,-1.831268 52.060836,-1.831247 52.060863,-1.831286 52.060967,-1.831125 52.061003)))",Saintbury Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.709257 51.946237,-1.709564 51.946472,-1.709630 51.946486,-1.710287 51.946229,-1.710642 51.946601,-1.710792 51.946534,-1.711108 51.946797,-1.711302 51.946970,-1.711189 51.947026,-1.711384 51.947202,-1.711537 51.947155,-1.711577 51.947258,-1.711556 51.947265,-1.711652 51.947391,-1.710882 51.947673,-1.709576 51.947900,-1.707327 51.946915,-1.706725 51.946841,-1.706244 51.947049,-1.705376 51.947538,-1.703211 51.946124,-1.702941 51.946256,-1.702897 51.946327,-1.702773 51.946396,-1.702536 51.946418,-1.702520 51.946295,-1.702318 51.946056,-1.701794 51.945689,-1.701427 51.945895,-1.701475 51.945932,-1.701409 51.945964,-1.701439 51.945984,-1.701062 51.946143,-1.700524 51.946327,-1.700471 51.946263,-1.699772 51.946507,-1.699743 51.946475,-1.699419 51.946576,-1.699635 51.946819,-1.698969 51.946970,-1.698776 51.946717,-1.697976 51.946098,-1.698706 51.945718,-1.698934 51.945560,-1.699247 51.945431,-1.699337 51.945375,-1.699350 51.945310,-1.699669 51.945186,-1.699664 51.945150,-1.698768 51.944464,-1.699438 51.944458,-1.699703 51.944656,-1.699961 51.944533,-1.700021 51.944575,-1.700305 51.944409,-1.700682 51.944554,-1.700761 51.944442,-1.700922 51.944022,-1.702481 51.944512,-1.702588 51.944439,-1.702802 51.944021,-1.703236 51.944094,-1.703609 51.944071,-1.703820 51.944146,-1.703903 51.944222,-1.704498 51.944289,-1.704645 51.944343,-1.704698 51.944292,-1.704845 51.944335,-1.704948 51.944429,-1.705016 51.944369,-1.705520 51.944770,-1.705619 51.944794,-1.705829 51.944685,-1.706191 51.944972,-1.706335 51.945029,-1.706581 51.945208,-1.706387 51.945317,-1.706460 51.945385,-1.707312 51.945554,-1.707625 51.945357,-1.707579 51.945285,-1.707744 51.945253,-1.707802 51.945326,-1.708241 51.945203,-1.708422 51.945451,-1.708566 51.945418,-1.708756 51.945504,-1.708679 51.945610,-1.708920 51.945923,-1.709257 51.946237)))",Broadwell Conservation Area,local-authority-eng:COT,
cotswold_district_council_conservation_areas_cotswold_district,,,2020-09-11,"MULTIPOLYGON (((-1.942189 51.898432,-1.940813 51.898113,-1.940771 51.898203,-1.940867 51.898393,-1.940249 51.898300,-1.940242 51.898073,-1.939901 51.898000,-1.939311 51.897748,-1.939195 51.897819,-1.939111 51.897803,-1.939043 51.897751,-1.938302 51.897450,-1.937980 51.897389,-1.938253 51.897177,-1.938075 51.897080,-1.937768 51.897039,-1.937857 51.896856,-1.937792 51.896830,-1.937867 51.896696,-1.938742 51.896845,-1.938693 51.896934,-1.938804 51.896999,-1.939090 51.896976,-1.939085 51.896996,-1.939305 51.897024,-1.939421 51.897105,-1.939426 51.897169,-1.940195 51.897475,-1.940241 51.897512,-1.940236 51.897546,-1.940548 51.897635,-1.940690 51.897791,-1.940675 51.897852,-1.940735 51.897862,-1.940799 51.897937,-1.940844 51.897925,-1.940806 51.897701,-1.941053 51.897703,-1.941084 51.897962,-1.943262 51.898396,-1.943458 51.898353,-1.943417 51.898256,-1.944754 51.898357,-1.944719 51.898553,-1.944535 51.898704,-1.944467 51.898917,-1.943274 51.898617,-1.942189 51.898432)),((-1.953328 51.901830,-1.953323 51.901789,-1.952933 51.901802,-1.952781 51.901513,-1.952028 51.901551,-1.951344 51.901410,-1.948593 51.901549,-1.948589 51.901417,-1.948186 51.901354,-1.947595 51.901352,-1.947595 51.901303,-1.947757 51.901198,-1.947853 51.900675,-1.947806 51.900269,-1.947869 51.900209,-1.948103 51.900198,-1.948116 51.899958,-1.948088 51.899732,-1.947788 51.899607,-1.947458 51.899539,-1.947513 51.899284,-1.948069 51.899240,-1.948077 51.899130,-1.948135 51.899101,-1.948219 51.898771,-1.949294 51.898720,-1.949274 51.898558,-1.949770 51.898540,-1.949756 51.898291,-1.950639 51.898271,-1.950631 51.898574,-1.951009 51.898555,-1.951266 51.898453,-1.951132 51.898740,-1.951203 51.899035,-1.951405 51.899486,-1.951430 51.899486,-1.951675 51.899942,-1.954383 51.899913,-1.954630 51.899855,-1.954868 51.899973,-1.954801 51.899977,-1.954737 51.900085,-1.954810 51.900656,-1.954812 51.901229,-1.954837 51.901516,-1.954868 51.901547,-1.954870 51.901597,-1.954837 51.901630,-1.954867 51.901849,-1.954761 51.901851,-1.954689 51.901896,-1.954535 51.901925,-1.953538 51.901953,-1.953415 51.901909,-1.953328 51.901830)))",Brockhampton Conservation Area,local-authority-eng:COT,
