conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
kml_1,,,2020-09-12,"MULTIPOLYGON (((-0.137118 51.523497,-0.137001 51.523376,-0.137595 51.523153,-0.137697 51.523249,-0.137430 51.523365,-0.137447 51.523382,-0.137118 51.523497)))",fitzroy square,local-authority-eng:CMD,
kml_2,,,2020-09-12,"MULTIPOLYGON (((-0.138578 51.524361,-0.137832 51.524520,-0.137362 51.523808,-0.137666 51.523719,-0.137737 51.523802,-0.137988 51.523734,-0.138073 51.523813,-0.138033 51.523827,-0.138283 51.524181,-0.138443 51.524144,-0.138578 51.524361)))",fitzroy square,local-authority-eng:CMD,
kml_3,,,2020-09-12,"MULTIPOLYGON (((-0.135320 51.523544,-0.134075 51.522394,-0.134440 51.522238,-0.133904 51.521718,-0.133875 51.521691,-0.133492 51.521852,-0.133709 51.522053,-0.133270 51.522226,-0.134654 51.523527,-0.134633 51.523535,-0.134833 51.523742,-0.135320 51.523544)))",bloomsbury,local-authority-eng:CMD,
kml_4,,,2020-09-12,"MULTIPOLYGON (((-0.123349 51.525449,-0.123545 51.525765,-0.122628 51.525946,-0.122516 51.525732,-0.122519 51.525669,-0.122592 51.525626,-0.123349 51.525449)))",bloomsbury,local-authority-eng:CMD,
kml_5,,,2020-09-12,"MULTIPOLYGON (((-0.125739 51.525336,-0.125588 51.525086,-0.125382 51.524636,-0.125038 51.524709,-0.125426 51.525429,-0.125739 51.525336)))",bloomsbury,local-authority-eng:CMD,
kml_6,,,2020-09-12,"MULTIPOLYGON (((-0.115569 51.518480,-0.115331 51.518525,-0.115168 51.518152,-0.114733 51.518192,-0.114784 51.518403,-0.114981 51.518772,-0.114843 51.518798,-0.114856 51.518823,-0.114810 51.518837,-0.114875 51.518961,-0.115750 51.518818,-0.115569 51.518480)))",bloomsbury,local-authority-eng:CMD,
kml_7,,,2020-09-12,"MULTIPOLYGON (((-0.116986 51.520520,-0.118674 51.520058,-0.118374 51.519646,-0.119027 51.519441,-0.119178 51.519631,-0.119304 51.519597,-0.119484 51.519545,-0.119351 51.519374,-0.119742 51.519259,-0.119417 51.518806,-0.119087 51.518906,-0.118893 51.518629,-0.118963 51.518608,-0.118845 51.518430,-0.117258 51.518815,-0.117188 51.518704,-0.117050 51.518738,-0.117016 51.518684,-0.116972 51.518691,-0.116846 51.518718,-0.116917 51.518889,-0.116240 51.518979,-0.116594 51.519761,-0.116844 51.520159,-0.116823 51.520187,-0.116986 51.520520)))",bloomsbury,local-authority-eng:CMD,
kml_8,,,2020-09-12,"MULTIPOLYGON (((-0.117155 51.517310,-0.117447 51.517899,-0.118897 51.517689,-0.119469 51.517683,-0.119602 51.517986,-0.120038 51.517947,-0.120023 51.517908,-0.120147 51.517889,-0.120089 51.517665,-0.119988 51.517671,-0.119785 51.517193,-0.119152 51.517240,-0.118886 51.516883,-0.117155 51.517310)))",bloomsbury,local-authority-eng:CMD,
kml_9,,,2020-09-12,"MULTIPOLYGON (((-0.129678 51.517358,-0.130111 51.517262,-0.130043 51.517129,-0.129387 51.517240,-0.129091 51.516857,-0.127944 51.517105,-0.127639 51.516822,-0.127610 51.516830,-0.127163 51.516481,-0.126596 51.515897,-0.126732 51.515728,-0.125333 51.516022,-0.125506 51.516318,-0.125852 51.516687,-0.125652 51.516764,-0.125511 51.516623,-0.124939 51.516854,-0.125163 51.517242,-0.125770 51.517062,-0.126928 51.516917,-0.127410 51.517474,-0.127793 51.517975,-0.128454 51.518603,-0.130162 51.517902,-0.129678 51.517358)))",bloomsbury,local-authority-eng:CMD,
kml_10,,,2020-09-12,"MULTIPOLYGON (((-0.125163 51.517242,-0.125102 51.517128,-0.123944 51.517235,-0.123928 51.517147,-0.123500 51.516809,-0.123029 51.517048,-0.122599 51.516747,-0.122272 51.516928,-0.122123 51.516830,-0.121619 51.516945,-0.121879 51.517386,-0.121907 51.517405,-0.122371 51.517319,-0.123205 51.518082,-0.125163 51.517242)))",bloomsbury,local-authority-eng:CMD,
