conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
inspire_conareas.fid-71ad0851_174e3a44527_-7015,,,2020-10-01,"MULTIPOLYGON (((-4.104731 50.643120,-4.104727 50.643009,-4.104870 50.642816,-4.104987 50.642813,-4.105307 50.642729,-4.105472 50.642783,-4.105568 50.642761,-4.105609 50.642810,-4.105679 50.642795,-4.106031 50.642496,-4.106100 50.642480,-4.106381 50.642548,-4.106456 50.642527,-4.106663 50.642673,-4.106968 50.642812,-4.107078 50.642832,-4.107131 50.642904,-4.107267 50.642899,-4.108278 50.642508,-4.108294 50.642495,-4.108258 50.642482,-4.108315 50.642335,-4.108549 50.641965,-4.108779 50.641910,-4.109260 50.641870,-4.109833 50.641876,-4.110528 50.642131,-4.110560 50.642172,-4.110895 50.642236,-4.111060 50.642535,-4.111246 50.642708,-4.111368 50.642751,-4.111435 50.643013,-4.111263 50.643160,-4.110910 50.643305,-4.110818 50.643505,-4.110714 50.643623,-4.110575 50.643935,-4.110422 50.644065,-4.110105 50.644210,-4.110102 50.644290,-4.109855 50.644506,-4.109582 50.644811,-4.109369 50.644944,-4.109460 50.645008,-4.109362 50.645143,-4.108998 50.645257,-4.108701 50.645495,-4.108523 50.645588,-4.108900 50.645791,-4.108726 50.645918,-4.108234 50.646556,-4.107463 50.647400,-4.107377 50.647534,-4.107397 50.647572,-4.107319 50.647609,-4.105992 50.647349,-4.105905 50.647383,-4.105631 50.647318,-4.105084 50.647074,-4.104756 50.646828,-4.103760 50.646315,-4.103067 50.645553,-4.103480 50.645394,-4.103600 50.645423,-4.103653 50.645406,-4.103923 50.645157,-4.104126 50.644613,-4.104235 50.644591,-4.104523 50.644313,-4.104616 50.644281,-4.104882 50.644090,-4.105224 50.643962,-4.104807 50.643702,-4.105123 50.643475,-4.105231 50.643341,-4.105236 50.643264,-4.105136 50.643145,-4.105044 50.643099,-4.104731 50.643120)))",Lydford,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-7014,,,2020-10-01,"MULTIPOLYGON (((-4.118316 50.596633,-4.118853 50.596435,-4.118620 50.596926,-4.118795 50.597165,-4.118518 50.597234,-4.118229 50.597825,-4.118239 50.597958,-4.118356 50.598219,-4.118417 50.598888,-4.118338 50.598993,-4.118363 50.599094,-4.118198 50.599550,-4.117998 50.599695,-4.117889 50.599848,-4.117838 50.599950,-4.117864 50.600102,-4.117592 50.600558,-4.117463 50.600698,-4.117364 50.600954,-4.117026 50.601317,-4.116749 50.601832,-4.116605 50.601978,-4.116425 50.602004,-4.116599 50.601732,-4.116846 50.601229,-4.116979 50.600867,-4.116689 50.600886,-4.116695 50.600740,-4.116810 50.600150,-4.116863 50.600139,-4.116864 50.600019,-4.117188 50.599491,-4.117315 50.599171,-4.117368 50.598900,-4.117347 50.598416,-4.117611 50.598293,-4.118163 50.598182,-4.118029 50.597832,-4.117782 50.596792,-4.117273 50.596959,-4.117027 50.596923,-4.117009 50.596836,-4.117042 50.596833,-4.117038 50.596467,-4.116806 50.596386,-4.116450 50.596100,-4.116338 50.595930,-4.116308 50.595779,-4.115804 50.595723,-4.115542 50.595585,-4.115427 50.595563,-4.115386 50.595660,-4.115020 50.595564,-4.114933 50.595587,-4.114496 50.595321,-4.113745 50.595346,-4.113647 50.595407,-4.114053 50.595910,-4.114029 50.595921,-4.113038 50.595733,-4.112953 50.596092,-4.113017 50.596099,-4.112898 50.596369,-4.112512 50.596368,-4.112561 50.596487,-4.111882 50.596587,-4.111560 50.596573,-4.111523 50.596413,-4.111598 50.596182,-4.111584 50.596006,-4.111526 50.595974,-4.111382 50.595765,-4.111186 50.595586,-4.110028 50.596184,-4.109992 50.596243,-4.110059 50.596361,-4.110000 50.596376,-4.109798 50.596269,-4.109459 50.595943,-4.109185 50.596104,-4.109092 50.596119,-4.108801 50.595972,-4.108149 50.595408,-4.108253 50.595348,-4.108164 50.595237,-4.107924 50.595038,-4.107798 50.595008,-4.107780 50.595048,-4.107582 50.595031,-4.107296 50.595243,-4.106743 50.595494,-4.106652 50.595581,-4.106448 50.595469,-4.105720 50.595336,-4.104785 50.595046,-4.104097 50.594702,-4.103773 50.594612,-4.103169 50.594332,-4.103082 50.594252,-4.102887 50.593937,-4.102595 50.593717,-4.102522 50.593487,-4.102470 50.593418,-4.102116 50.593151,-4.101988 50.593167,-4.101645 50.593418,-4.101429 50.593451,-4.101422 50.593483,-4.101371 50.593483,-4.101328 50.593409,-4.101061 50.593270,-4.100953 50.593270,-4.100777 50.593368,-4.100462 50.593151,-4.100620 50.593011,-4.100834 50.592664,-4.100910 50.592599,-4.100976 50.592628,-4.101166 50.592469,-4.101325 50.592428,-4.101505 50.592482,-4.101571 50.592249,-4.101546 50.592123,-4.101569 50.592080,-4.101489 50.591871,-4.101901 50.591539,-4.101707 50.591397,-4.100951 50.591007,-4.101037 50.590730,-4.101192 50.590594,-4.101110 50.590388,-4.100950 50.590305,-4.100925 50.590245,-4.100965 50.590186,-4.101045 50.590167,-4.101139 50.589438,-4.100895 50.589366,-4.100233 50.589421,-4.099866 50.588563,-4.099959 50.588483,-4.100297 50.588330,-4.100646 50.588295,-4.100853 50.588236,-4.101087 50.588106,-4.101097 50.588025,-4.101561 50.587884,-4.102252 50.587595,-4.102376 50.587513,-4.102597 50.587241,-4.102830 50.587076,-4.102988 50.587010,-4.103163 50.587038,-4.104316 50.586932,-4.104912 50.586985,-4.104988 50.587022,-4.105422 50.586754,-4.105536 50.586628,-4.105590 50.586612,-4.105509 50.586569,-4.105525 50.586459,-4.105729 50.586305,-4.106102 50.586294,-4.106263 50.586334,-4.106496 50.586168,-4.107198 50.585494,-4.107816 50.585000,-4.108155 50.585035,-4.108429 50.585134,-4.109070 50.584893,-4.109700 50.584802,-4.110058 50.584786,-4.109789 50.585204,-4.109566 50.585649,-4.110349 50.585619,-4.111243 50.585642,-4.111235 50.585984,-4.111138 50.586000,-4.111128 50.586053,-4.111192 50.586185,-4.111309 50.586173,-4.111324 50.586229,-4.111142 50.586992,-4.111330 50.587375,-4.110115 50.587656,-4.109966 50.587763,-4.109883 50.588036,-4.110006 50.588469,-4.110333 50.588892,-4.110538 50.589422,-4.110773 50.589649,-4.110739 50.589807,-4.110841 50.589822,-4.110966 50.590324,-4.110876 50.590395,-4.110925 50.590450,-4.111097 50.590457,-4.112308 50.590390,-4.112474 50.590346,-4.112967 50.590342,-4.113841 50.590153,-4.113891 50.590094,-4.114554 50.590754,-4.114526 50.590790,-4.114390 50.590725,-4.114230 50.590571,-4.113694 50.590481,-4.113476 50.590318,-4.113016 50.590392,-4.112964 50.590525,-4.112700 50.590796,-4.112943 50.591110,-4.112987 50.591211,-4.113162 50.591387,-4.113500 50.591642,-4.113713 50.591872,-4.113858 50.592069,-4.113872 50.592298,-4.113980 50.592489,-4.114094 50.592575,-4.114289 50.592803,-4.114307 50.593047,-4.114367 50.593177,-4.114383 50.593475,-4.114287 50.593756,-4.114149 50.593930,-4.114052 50.594121,-4.114355 50.594232,-4.116428 50.593839,-4.117058 50.594862,-4.117085 50.595232,-4.117062 50.595350,-4.117102 50.595508,-4.117121 50.595926,-4.117436 50.595930,-4.117539 50.595903,-4.117616 50.595978,-4.117721 50.595961,-4.117813 50.596004,-4.118316 50.596633)))",Mary Tavy,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-7013,,,2020-10-01,"MULTIPOLYGON (((-3.771193 50.482197,-3.771218 50.482216,-3.771200 50.482259,-3.771310 50.482348,-3.771724 50.482340,-3.771998 50.482282,-3.772201 50.482432,-3.772917 50.482336,-3.773015 50.482270,-3.773379 50.482321,-3.773663 50.482445,-3.774098 50.482574,-3.774150 50.482460,-3.774304 50.482329,-3.774378 50.482103,-3.774413 50.482101,-3.775012 50.482366,-3.775737 50.482563,-3.776110 50.482627,-3.776662 50.482682,-3.776898 50.482643,-3.777738 50.482655,-3.778230 50.482455,-3.779253 50.482713,-3.779819 50.482777,-3.779977 50.482016,-3.780061 50.481969,-3.780362 50.481903,-3.780806 50.481913,-3.781288 50.482047,-3.781428 50.482131,-3.781882 50.482286,-3.781758 50.482625,-3.781650 50.482642,-3.781633 50.482684,-3.782108 50.482739,-3.782083 50.482854,-3.782266 50.482870,-3.782230 50.482998,-3.782691 50.483035,-3.782688 50.483083,-3.783005 50.483135,-3.783429 50.483328,-3.783347 50.483409,-3.783567 50.483511,-3.783630 50.483446,-3.783739 50.483461,-3.784011 50.483314,-3.784484 50.483532,-3.784543 50.483526,-3.784551 50.483446,-3.784487 50.483362,-3.784411 50.483330,-3.784563 50.483220,-3.784480 50.483132,-3.784728 50.482924,-3.784628 50.482878,-3.784684 50.482826,-3.784663 50.482592,-3.784583 50.482547,-3.784390 50.482516,-3.783944 50.482569,-3.784014 50.482328,-3.784924 50.482221,-3.785493 50.482078,-3.785648 50.482087,-3.786097 50.482209,-3.786146 50.481805,-3.786258 50.481770,-3.786509 50.481850,-3.786534 50.481820,-3.786712 50.481864,-3.786768 50.481560,-3.786530 50.481504,-3.785939 50.481492,-3.785773 50.481447,-3.785681 50.481478,-3.785556 50.481469,-3.785604 50.481241,-3.784715 50.481197,-3.784749 50.480923,-3.783852 50.480914,-3.783975 50.480539,-3.784109 50.480270,-3.784517 50.479729,-3.785515 50.479833,-3.785567 50.479613,-3.785098 50.479599,-3.784993 50.479205,-3.784684 50.479280,-3.784582 50.479238,-3.784483 50.479137,-3.784601 50.479036,-3.783927 50.478465,-3.783941 50.478491,-3.783312 50.478924,-3.783757 50.479170,-3.784102 50.479428,-3.783907 50.479683,-3.783799 50.479760,-3.783133 50.479855,-3.782839 50.479951,-3.781805 50.480197,-3.781481 50.480320,-3.781464 50.480302,-3.780930 50.480410,-3.780372 50.480569,-3.780274 50.480451,-3.780063 50.480339,-3.780140 50.480271,-3.779992 50.480202,-3.779871 50.480337,-3.779644 50.480206,-3.779852 50.480107,-3.779823 50.480076,-3.779918 50.480000,-3.780507 50.479601,-3.780620 50.479557,-3.780944 50.479252,-3.780566 50.479061,-3.780308 50.479263,-3.779960 50.479066,-3.780313 50.478871,-3.780400 50.478738,-3.780353 50.478693,-3.778358 50.479735,-3.777709 50.480246,-3.777289 50.480464,-3.776802 50.480661,-3.776460 50.480772,-3.776057 50.480856,-3.775454 50.480942,-3.774950 50.480972,-3.774385 50.481084,-3.772198 50.481784,-3.771543 50.482026,-3.771193 50.482197),(-3.779855 50.482678,-3.779856 50.482678,-3.779858 50.482672,-3.779856 50.482673,-3.779855 50.482678),(-3.779890 50.482485,-3.779891 50.482483,-3.779891 50.482479,-3.779890 50.482485),(-3.779869 50.482608,-3.779870 50.482606,-3.779870 50.482602,-3.779869 50.482608),(-3.779895 50.482458,-3.779895 50.482456,-3.779896 50.482452,-3.779895 50.482458)))",Buckfastleigh,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-7012,,,2020-10-01,"MULTIPOLYGON (((-3.837199 50.673296,-3.837328 50.673400,-3.838534 50.673241,-3.839019 50.673494,-3.838666 50.673731,-3.839191 50.674042,-3.839427 50.674228,-3.838895 50.674815,-3.838655 50.675014,-3.838388 50.675026,-3.838391 50.675133,-3.838443 50.675263,-3.838518 50.675385,-3.838584 50.675410,-3.838328 50.675515,-3.839007 50.675901,-3.839634 50.675371,-3.839612 50.675349,-3.839789 50.675123,-3.839805 50.675001,-3.839880 50.674892,-3.840074 50.674883,-3.840334 50.674639,-3.840520 50.674617,-3.840697 50.674516,-3.840576 50.674403,-3.840612 50.674365,-3.840617 50.674284,-3.841139 50.674113,-3.840691 50.673782,-3.841073 50.673538,-3.841199 50.673559,-3.842359 50.674209,-3.843077 50.674528,-3.843939 50.674849,-3.843863 50.674933,-3.843949 50.674964,-3.844097 50.674752,-3.844589 50.674892,-3.845100 50.674964,-3.845127 50.675005,-3.845599 50.675063,-3.845880 50.674427,-3.846026 50.674374,-3.845912 50.674070,-3.845701 50.673775,-3.845589 50.673830,-3.845539 50.673748,-3.845469 50.673773,-3.845049 50.673932,-3.844875 50.674072,-3.844253 50.673930,-3.844229 50.673766,-3.844149 50.673661,-3.843925 50.673762,-3.843562 50.673390,-3.843324 50.673585,-3.843198 50.673520,-3.843142 50.673565,-3.843130 50.673357,-3.843049 50.673316,-3.843108 50.673277,-3.843095 50.673180,-3.843008 50.673169,-3.842854 50.672918,-3.842721 50.672806,-3.842683 50.672864,-3.841965 50.672737,-3.842196 50.672387,-3.842173 50.672332,-3.841415 50.672142,-3.840759 50.672230,-3.840396 50.672089,-3.840548 50.671917,-3.840169 50.671822,-3.840420 50.671447,-3.840876 50.671766,-3.841316 50.671651,-3.841929 50.671605,-3.842684 50.671318,-3.843085 50.671206,-3.843649 50.670835,-3.843537 50.670745,-3.843451 50.670588,-3.843196 50.670292,-3.842923 50.670118,-3.842349 50.670086,-3.841802 50.670187,-3.841723 50.670084,-3.841622 50.669828,-3.841681 50.669497,-3.841462 50.669313,-3.841312 50.669103,-3.841025 50.668908,-3.840934 50.668611,-3.840806 50.668422,-3.840322 50.668100,-3.840000 50.667666,-3.839562 50.667618,-3.839440 50.667553,-3.839607 50.667214,-3.839504 50.666762,-3.839527 50.666576,-3.839481 50.666477,-3.839082 50.666542,-3.839127 50.666626,-3.839144 50.666915,-3.839120 50.667410,-3.838964 50.667923,-3.839175 50.668382,-3.839249 50.668685,-3.839248 50.668908,-3.839196 50.669169,-3.838139 50.669129,-3.838170 50.669433,-3.838527 50.669462,-3.838570 50.669585,-3.838510 50.669592,-3.838195 50.670699,-3.838386 50.670791,-3.838441 50.670886,-3.838467 50.671058,-3.838751 50.671327,-3.839278 50.671651,-3.838561 50.672178,-3.838168 50.672273,-3.838157 50.672322,-3.838018 50.672444,-3.837669 50.672694,-3.837762 50.672724,-3.837268 50.673258,-3.837199 50.673296)))",Chagford,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-7011,,,2020-10-01,"MULTIPOLYGON (((-3.921106 50.729574,-3.921765 50.729579,-3.922095 50.729656,-3.922282 50.729751,-3.922058 50.730113,-3.921839 50.730330,-3.921871 50.730557,-3.922317 50.730796,-3.922194 50.730569,-3.922231 50.730471,-3.922590 50.730417,-3.923203 50.730111,-3.923470 50.730214,-3.923350 50.730362,-3.923914 50.730536,-3.923852 50.730594,-3.924282 50.730741,-3.924380 50.730737,-3.924434 50.730851,-3.924654 50.730862,-3.924897 50.730945,-3.924983 50.730925,-3.924977 50.731016,-3.925028 50.731053,-3.925088 50.731049,-3.925160 50.731140,-3.925149 50.731178,-3.924979 50.731244,-3.924776 50.732218,-3.924944 50.732546,-3.925464 50.732476,-3.925794 50.732477,-3.926015 50.732697,-3.926114 50.732604,-3.926222 50.732561,-3.927121 50.732307,-3.927115 50.732166,-3.927494 50.732133,-3.927859 50.732202,-3.928653 50.732232,-3.928720 50.732540,-3.930542 50.732379,-3.930624 50.732501,-3.931160 50.732387,-3.930951 50.731990,-3.930741 50.732037,-3.930683 50.732009,-3.930596 50.732029,-3.930431 50.731488,-3.930186 50.731060,-3.930066 50.730944,-3.929996 50.730781,-3.929992 50.730716,-3.930106 50.730388,-3.930197 50.730288,-3.930585 50.729999,-3.930485 50.729941,-3.930414 50.729990,-3.930099 50.729868,-3.929631 50.729997,-3.929203 50.729977,-3.928624 50.729837,-3.928160 50.729588,-3.927352 50.729337,-3.926809 50.729227,-3.926571 50.729143,-3.926097 50.729092,-3.925784 50.729117,-3.925638 50.729181,-3.925606 50.729269,-3.925696 50.729474,-3.925555 50.729689,-3.925236 50.729884,-3.925076 50.729947,-3.924947 50.729949,-3.924650 50.729793,-3.924207 50.729752,-3.923917 50.729687,-3.923801 50.729683,-3.923518 50.729789,-3.923038 50.729626,-3.922868 50.729716,-3.922099 50.729377,-3.922193 50.729336,-3.922482 50.729326,-3.922454 50.729213,-3.922554 50.729099,-3.922507 50.728915,-3.922215 50.728819,-3.921946 50.728910,-3.921764 50.728719,-3.921551 50.728665,-3.921378 50.728692,-3.921550 50.729010,-3.921106 50.729574)))",Sticklepath,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-7010,,,2020-10-01,"MULTIPOLYGON (((-4.065962 50.513638,-4.065239 50.513509,-4.064684 50.513216,-4.064706 50.513205,-4.064471 50.513040,-4.064209 50.512664,-4.063899 50.512379,-4.063651 50.512207,-4.063765 50.512060,-4.064183 50.511798,-4.064818 50.511233,-4.065107 50.511050,-4.065585 50.510518,-4.066101 50.510183,-4.066327 50.510080,-4.066184 50.509974,-4.065843 50.509576,-4.065678 50.509540,-4.065516 50.509195,-4.065984 50.508982,-4.065966 50.508951,-4.066496 50.508863,-4.067970 50.508864,-4.068634 50.508700,-4.068885 50.508723,-4.068969 50.508683,-4.068275 50.508012,-4.068666 50.508006,-4.068875 50.507945,-4.069202 50.507988,-4.069107 50.507842,-4.069297 50.507809,-4.069433 50.507881,-4.069556 50.507864,-4.069877 50.507726,-4.069936 50.507784,-4.070181 50.507689,-4.070167 50.507649,-4.070384 50.507617,-4.070409 50.507739,-4.070632 50.507804,-4.070482 50.508026,-4.070510 50.508101,-4.070455 50.508177,-4.071495 50.508479,-4.073170 50.509039,-4.073523 50.509275,-4.073886 50.509590,-4.074163 50.509759,-4.074232 50.509735,-4.074453 50.509856,-4.074473 50.510025,-4.074555 50.510174,-4.074320 50.510355,-4.074175 50.510313,-4.074091 50.510410,-4.073804 50.510294,-4.073522 50.510527,-4.073441 50.510547,-4.073295 50.510523,-4.073330 50.510320,-4.073410 50.510147,-4.073363 50.510043,-4.073279 50.509971,-4.073260 50.509757,-4.073189 50.509716,-4.072602 50.509927,-4.072633 50.509974,-4.071889 50.510080,-4.071512 50.509748,-4.070680 50.510254,-4.070248 50.509999,-4.070122 50.509879,-4.069637 50.510270,-4.069568 50.510229,-4.069308 50.510401,-4.068965 50.510572,-4.068664 50.510817,-4.068676 50.510860,-4.068776 50.510889,-4.068871 50.510964,-4.068927 50.511056,-4.068743 50.511365,-4.068590 50.511470,-4.068666 50.511563,-4.068560 50.511712,-4.068343 50.511796,-4.067784 50.511903,-4.067400 50.512086,-4.067033 50.512386,-4.066662 50.512333,-4.066513 50.512547,-4.066079 50.512932,-4.066336 50.513034,-4.066359 50.513237,-4.065962 50.513638)))",Walkhampton,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-700f,,,2020-10-01,"MULTIPOLYGON (((-3.766068 50.717532,-3.766775 50.717241,-3.767175 50.716799,-3.767187 50.716967,-3.767304 50.717233,-3.767372 50.717336,-3.767503 50.717444,-3.767571 50.717444,-3.767630 50.717515,-3.768456 50.717320,-3.768658 50.717620,-3.768898 50.717872,-3.768177 50.718177,-3.767277 50.718410,-3.767300 50.718449,-3.767194 50.718476,-3.767158 50.718434,-3.766384 50.718664,-3.765809 50.718783,-3.765318 50.718869,-3.765164 50.718859,-3.764951 50.718390,-3.764888 50.718372,-3.764836 50.718154,-3.765311 50.718084,-3.765361 50.717804,-3.765256 50.717828,-3.765137 50.717760,-3.765185 50.717640,-3.765491 50.717396,-3.765628 50.717381,-3.765796 50.717554,-3.765921 50.717628,-3.766068 50.717532)))",Crockernwell,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-700e,,,2020-10-01,"MULTIPOLYGON (((-3.765902 50.660016,-3.765905 50.659727,-3.765948 50.659464,-3.766411 50.659490,-3.766535 50.659606,-3.766797 50.659562,-3.767002 50.659892,-3.766831 50.659936,-3.767013 50.660160,-3.768234 50.659981,-3.768353 50.660312,-3.768423 50.660394,-3.767728 50.660474,-3.767746 50.660559,-3.767937 50.660829,-3.767705 50.660846,-3.767655 50.660816,-3.767332 50.660846,-3.767305 50.660740,-3.767110 50.660752,-3.767155 50.661078,-3.767076 50.661414,-3.766900 50.661707,-3.766823 50.661734,-3.767003 50.661814,-3.767053 50.661891,-3.766888 50.662046,-3.766810 50.662054,-3.766623 50.661989,-3.766567 50.662061,-3.766447 50.662096,-3.765789 50.661870,-3.765288 50.661775,-3.765208 50.661796,-3.765171 50.661700,-3.764434 50.661706,-3.764294 50.661622,-3.763748 50.661761,-3.763675 50.661652,-3.763023 50.661746,-3.762997 50.661659,-3.762172 50.661696,-3.762072 50.661077,-3.762093 50.660872,-3.762000 50.660881,-3.762049 50.660556,-3.762005 50.660479,-3.762117 50.660133,-3.762301 50.660148,-3.762327 50.660049,-3.762357 50.660044,-3.762498 50.660054,-3.762544 50.660146,-3.762887 50.660140,-3.763119 50.660086,-3.764347 50.660162,-3.764322 50.660136,-3.764374 50.660119,-3.764345 50.660084,-3.764499 50.660048,-3.765395 50.659913,-3.765902 50.660016)))",Moretonhampstead,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-700d,,,2020-10-01,"MULTIPOLYGON (((-4.146013 50.612502,-4.146037 50.612456,-4.145963 50.612257,-4.145691 50.611822,-4.145625 50.611571,-4.145634 50.611476,-4.145998 50.611739,-4.146760 50.611408,-4.146884 50.611403,-4.147221 50.611426,-4.148887 50.611734,-4.148950 50.611645,-4.149105 50.611688,-4.149360 50.611492,-4.149485 50.611555,-4.149710 50.611584,-4.149948 50.611554,-4.150128 50.611588,-4.150106 50.611687,-4.150008 50.611802,-4.149499 50.612071,-4.149562 50.612242,-4.149611 50.612251,-4.149566 50.612340,-4.149609 50.612354,-4.149513 50.612578,-4.149121 50.612952,-4.148820 50.613711,-4.148813 50.613836,-4.148620 50.614235,-4.148356 50.614188,-4.148021 50.613771,-4.147948 50.613801,-4.147489 50.613651,-4.147247 50.613761,-4.147297 50.613879,-4.146041 50.613874,-4.146115 50.613724,-4.146174 50.613695,-4.146129 50.613614,-4.145568 50.613267,-4.145449 50.613116,-4.145224 50.613109,-4.145174 50.613240,-4.145023 50.613324,-4.144501 50.613530,-4.144164 50.613621,-4.144235 50.613165,-4.144244 50.612865,-4.143883 50.612800,-4.143916 50.612613,-4.144154 50.612618,-4.144274 50.612664,-4.144382 50.612662,-4.145885 50.612568,-4.146013 50.612502)))",North Brentor,national-park-authority:Q5225646,
inspire_conareas.fid-71ad0851_174e3a44527_-700c,,,2020-10-01,"MULTIPOLYGON (((-3.770813 50.617665,-3.769581 50.617586,-3.769578 50.617926,-3.769607 50.618040,-3.768991 50.618106,-3.769008 50.618152,-3.768941 50.618267,-3.769111 50.618441,-3.769153 50.618611,-3.769109 50.618693,-3.768892 50.618758,-3.768721 50.618740,-3.768719 50.618672,-3.768592 50.618430,-3.768353 50.618382,-3.768058 50.618503,-3.767845 50.618315,-3.767648 50.618529,-3.767566 50.618497,-3.767409 50.618365,-3.767337 50.618082,-3.767435 50.617674,-3.767436 50.617351,-3.767463 50.617354,-3.767464 50.617083,-3.767518 50.616755,-3.767831 50.616780,-3.767970 50.616778,-3.768021 50.616749,-3.767955 50.616308,-3.767984 50.616094,-3.768790 50.616147,-3.768723 50.616636,-3.769826 50.616627,-3.770507 50.616686,-3.770685 50.617179,-3.770813 50.617665)))",Manaton,national-park-authority:Q5225646,
