conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_5156,,,2020-12-02,"MULTIPOLYGON (((-0.546238 51.179724,-0.546022 51.179440,-0.545323 51.178691,-0.544920 51.178314,-0.544072 51.177649,-0.543829 51.177427,-0.543400 51.176940,-0.543082 51.177008,-0.543421 51.177757,-0.543806 51.178179,-0.543983 51.178463,-0.543815 51.178483,-0.543159 51.179448,-0.543221 51.179523,-0.543730 51.179940,-0.544976 51.179235,-0.545442 51.179515,-0.546238 51.179724)))",BIRTLEY GREEN BRAMLEY,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_5157,,,2020-12-02,"MULTIPOLYGON (((-0.444732 51.156002,-0.444150 51.156102,-0.444081 51.155920,-0.443828 51.155476,-0.443442 51.155578,-0.443080 51.155630,-0.443000 51.155418,-0.442910 51.155346,-0.442955 51.155301,-0.442812 51.154689,-0.442717 51.154471,-0.443070 51.154456,-0.443094 51.154175,-0.443532 51.154160,-0.443988 51.153958,-0.444029 51.153502,-0.443843 51.153510,-0.443301 51.153451,-0.442700 51.153300,-0.442754 51.153205,-0.442826 51.152365,-0.442715 51.152059,-0.442422 51.152097,-0.442387 51.151887,-0.442308 51.151835,-0.442189 51.151851,-0.442061 51.151694,-0.442409 51.151590,-0.442460 51.151299,-0.442125 51.150814,-0.440980 51.151259,-0.440830 51.151268,-0.440150 51.151603,-0.439488 51.151856,-0.439701 51.152260,-0.439765 51.152474,-0.439413 51.152489,-0.439419 51.152755,-0.439368 51.153162,-0.440091 51.153202,-0.441112 51.153857,-0.441128 51.153917,-0.441107 51.153989,-0.441002 51.154058,-0.440865 51.154219,-0.440311 51.155122,-0.441175 51.155136,-0.441220 51.155251,-0.441365 51.155426,-0.441669 51.155918,-0.441751 51.156258,-0.441784 51.156463,-0.441566 51.156922,-0.441857 51.157023,-0.442298 51.157257,-0.442716 51.157669,-0.442884 51.157898,-0.443241 51.158165,-0.442718 51.158442,-0.443701 51.159196,-0.443964 51.159110,-0.444097 51.159122,-0.444364 51.159051,-0.444500 51.159059,-0.444555 51.158977,-0.444879 51.158867,-0.444806 51.158800,-0.444853 51.158794,-0.444955 51.158695,-0.444931 51.158688,-0.445526 51.158225,-0.445221 51.157653,-0.444965 51.157727,-0.444734 51.157487,-0.444136 51.156375,-0.444712 51.156222,-0.444732 51.156002)))",EWHURST,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_5158,,,2020-12-02,"MULTIPOLYGON (((-0.567994 51.149745,-0.568243 51.149551,-0.568574 51.149431,-0.568626 51.149332,-0.569883 51.149447,-0.569859 51.149307,-0.569915 51.149271,-0.569076 51.149108,-0.568706 51.148970,-0.568668 51.148816,-0.568675 51.148589,-0.568793 51.148247,-0.568800 51.148144,-0.568684 51.148086,-0.568538 51.147769,-0.569289 51.147669,-0.569428 51.147627,-0.569484 51.147585,-0.569664 51.147292,-0.569440 51.147091,-0.569825 51.146908,-0.569788 51.146859,-0.570273 51.146617,-0.570686 51.146703,-0.570706 51.146543,-0.570102 51.146068,-0.569767 51.145728,-0.569655 51.145566,-0.569604 51.145381,-0.569651 51.145271,-0.569713 51.145216,-0.569504 51.145170,-0.568089 51.145070,-0.567505 51.146119,-0.567539 51.146213,-0.567506 51.146293,-0.567298 51.146569,-0.567257 51.146691,-0.567107 51.146859,-0.567304 51.146962,-0.567904 51.147057,-0.567945 51.147121,-0.567941 51.147306,-0.568038 51.147817,-0.568012 51.148029,-0.568033 51.148072,-0.567848 51.148183,-0.566863 51.148377,-0.567084 51.148605,-0.566874 51.148652,-0.566952 51.149082,-0.566924 51.149318,-0.567207 51.149333,-0.567279 51.149385,-0.567406 51.149483,-0.567414 51.149552,-0.567371 51.149654,-0.567994 51.149745)))",HASCOMBE,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_5159,,,2020-12-02,"MULTIPOLYGON (((-0.504341 51.146059,-0.504837 51.145863,-0.504662 51.145752,-0.504341 51.145345,-0.504445 51.145250,-0.504308 51.145083,-0.503741 51.144079,-0.503455 51.143946,-0.503247 51.143904,-0.503111 51.143796,-0.503109 51.143653,-0.503063 51.143577,-0.502860 51.143488,-0.502831 51.143437,-0.502441 51.143332,-0.500896 51.143382,-0.500904 51.143736,-0.500592 51.143896,-0.500608 51.143851,-0.500477 51.143832,-0.500547 51.143400,-0.498737 51.143443,-0.498416 51.143514,-0.497732 51.143590,-0.497755 51.143217,-0.497681 51.143213,-0.497648 51.143431,-0.497520 51.143424,-0.497500 51.143559,-0.497359 51.143610,-0.497278 51.143551,-0.496869 51.143466,-0.497107 51.142983,-0.496466 51.142834,-0.496398 51.142839,-0.496236 51.142966,-0.496014 51.142900,-0.495944 51.142973,-0.495594 51.142843,-0.495687 51.142720,-0.495497 51.142663,-0.495394 51.142799,-0.494792 51.142666,-0.494834 51.142607,-0.494770 51.142585,-0.494850 51.142496,-0.494627 51.142425,-0.494684 51.142361,-0.494461 51.142325,-0.494499 51.142282,-0.493040 51.142064,-0.493001 51.142140,-0.492912 51.142139,-0.493039 51.141998,-0.492958 51.141969,-0.493002 51.141920,-0.492742 51.141865,-0.492916 51.141676,-0.492268 51.141442,-0.492318 51.141388,-0.492113 51.141314,-0.492147 51.141277,-0.491735 51.141128,-0.491652 51.141219,-0.491698 51.141146,-0.491375 51.140997,-0.491234 51.141145,-0.491128 51.141111,-0.491043 51.141203,-0.490685 51.141151,-0.490583 51.141175,-0.490364 51.141107,-0.490354 51.141130,-0.490242 51.141110,-0.490230 51.141135,-0.490169 51.141119,-0.490193 51.141066,-0.490036 51.141038,-0.490069 51.140931,-0.489824 51.140882,-0.489732 51.140989,-0.489859 51.140742,-0.489590 51.140692,-0.489488 51.140904,-0.489417 51.140891,-0.489440 51.140840,-0.489361 51.140890,-0.489384 51.140823,-0.489280 51.140804,-0.489336 51.140684,-0.489148 51.140649,-0.489163 51.140616,-0.489011 51.140588,-0.488945 51.140730,-0.488685 51.140681,-0.488551 51.140577,-0.488371 51.140560,-0.488438 51.140371,-0.488331 51.140233,-0.488134 51.140192,-0.488082 51.140497,-0.487532 51.140450,-0.487384 51.140493,-0.487130 51.140447,-0.486749 51.140443,-0.486747 51.140125,-0.486704 51.140126,-0.486709 51.140106,-0.486436 51.140112,-0.486430 51.140195,-0.486142 51.140189,-0.486122 51.140339,-0.485946 51.140324,-0.485941 51.140360,-0.485785 51.140358,-0.484812 51.140184,-0.484904 51.140016,-0.484742 51.139986,-0.484438 51.139808,-0.484246 51.139777,-0.484058 51.139935,-0.483830 51.139776,-0.484326 51.139211,-0.483814 51.138866,-0.483629 51.138960,-0.482960 51.139436,-0.482884 51.139637,-0.482595 51.139868,-0.483021 51.140148,-0.483037 51.140246,-0.482891 51.140265,-0.482762 51.140358,-0.482736 51.140491,-0.483288 51.140582,-0.483191 51.140726,-0.482667 51.141173,-0.482994 51.141466,-0.482715 51.141606,-0.482804 51.141771,-0.483041 51.141738,-0.483067 51.141825,-0.483754 51.141678,-0.483787 51.141729,-0.484536 51.141539,-0.484679 51.141832,-0.485207 51.141833,-0.485200 51.141780,-0.485891 51.141742,-0.485908 51.142031,-0.486144 51.142019,-0.486212 51.142330,-0.486631 51.142401,-0.486862 51.142480,-0.486853 51.142760,-0.487344 51.142764,-0.487456 51.142286,-0.487547 51.141526,-0.488767 51.141598,-0.488816 51.141491,-0.488982 51.141496,-0.489754 51.141697,-0.491522 51.142379,-0.491473 51.142448,-0.491712 51.142507,-0.491813 51.142604,-0.491758 51.142813,-0.492125 51.142826,-0.492112 51.142999,-0.492641 51.143134,-0.492910 51.143373,-0.492690 51.143660,-0.493731 51.143517,-0.494368 51.143623,-0.494533 51.143731,-0.494410 51.143798,-0.494946 51.144643,-0.495166 51.144625,-0.495328 51.144655,-0.495461 51.144992,-0.495689 51.144966,-0.495728 51.145098,-0.495713 51.145232,-0.495758 51.145407,-0.495736 51.145409,-0.495816 51.145721,-0.496067 51.145704,-0.496034 51.146238,-0.495909 51.146407,-0.496470 51.146553,-0.496603 51.146628,-0.497423 51.146879,-0.497484 51.146789,-0.497829 51.146775,-0.497727 51.146642,-0.497662 51.146610,-0.497688 51.146462,-0.497576 51.146241,-0.498856 51.145767,-0.499916 51.145560,-0.500809 51.145515,-0.501850 51.145606,-0.501951 51.146003,-0.503177 51.146183,-0.503146 51.146334,-0.503705 51.146259,-0.504341 51.146059)))",CRANLEIGH,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_515a,,,2020-12-02,"MULTIPOLYGON (((-0.436907 51.147555,-0.437456 51.147384,-0.438070 51.147238,-0.438584 51.147163,-0.438594 51.147208,-0.439106 51.147119,-0.439344 51.147044,-0.439331 51.146842,-0.439411 51.146832,-0.439295 51.146378,-0.439499 51.146347,-0.439414 51.145893,-0.439283 51.145871,-0.439118 51.145109,-0.439294 51.145089,-0.439009 51.144359,-0.438795 51.144417,-0.438657 51.144104,-0.438458 51.144144,-0.438047 51.143369,-0.437709 51.142915,-0.437401 51.142957,-0.437417 51.142891,-0.437222 51.142587,-0.436989 51.142663,-0.436926 51.142617,-0.436539 51.142774,-0.436271 51.142569,-0.435872 51.142736,-0.435662 51.142556,-0.435643 51.142494,-0.435234 51.142184,-0.435048 51.142102,-0.434833 51.142181,-0.434962 51.142345,-0.434477 51.142438,-0.434479 51.142534,-0.434039 51.142584,-0.434038 51.142671,-0.433806 51.142844,-0.433904 51.142888,-0.433837 51.143245,-0.433880 51.143441,-0.434123 51.143476,-0.434394 51.144090,-0.434549 51.144298,-0.434337 51.144356,-0.434529 51.144838,-0.434941 51.144784,-0.435263 51.144699,-0.435343 51.144803,-0.435595 51.145271,-0.436143 51.146113,-0.436145 51.146179,-0.436260 51.146221,-0.436313 51.146296,-0.436375 51.146512,-0.436363 51.146647,-0.436907 51.147555)))",EWHURST GREEN,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_515b,,,2020-12-02,"MULTIPOLYGON (((-0.563563 51.120149,-0.563830 51.120158,-0.563862 51.120056,-0.564269 51.119761,-0.565043 51.119377,-0.565543 51.119178,-0.565525 51.119009,-0.565366 51.118592,-0.565919 51.118382,-0.565541 51.117470,-0.566117 51.117276,-0.566137 51.117059,-0.566114 51.116804,-0.565102 51.116691,-0.565050 51.116637,-0.564989 51.115687,-0.564917 51.115680,-0.565422 51.114699,-0.565418 51.114591,-0.565355 51.114414,-0.565357 51.114386,-0.565421 51.114388,-0.565425 51.114318,-0.563640 51.113686,-0.563523 51.113705,-0.563348 51.113657,-0.563136 51.113961,-0.562534 51.114089,-0.562291 51.113974,-0.561546 51.114555,-0.561940 51.114803,-0.561838 51.115073,-0.562259 51.115243,-0.561836 51.115626,-0.561639 51.115752,-0.562055 51.116053,-0.562424 51.116415,-0.562000 51.116591,-0.562168 51.116887,-0.562668 51.116803,-0.562748 51.116870,-0.563263 51.117871,-0.563249 51.118144,-0.563078 51.118713,-0.562772 51.118971,-0.562767 51.119056,-0.561851 51.119242,-0.561916 51.119454,-0.562716 51.119521,-0.562664 51.119627,-0.562596 51.120437,-0.562965 51.120454,-0.563216 51.120414,-0.563533 51.120545,-0.563563 51.120149)))",DUNSFOLD,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_515c,,,2020-12-02,"MULTIPOLYGON (((-0.625060 51.136344,-0.625527 51.135971,-0.625987 51.135658,-0.627962 51.134491,-0.627007 51.133930,-0.626997 51.133894,-0.626884 51.133827,-0.626609 51.133720,-0.626418 51.133715,-0.626061 51.133584,-0.625215 51.133072,-0.624461 51.132731,-0.624207 51.132456,-0.623674 51.132625,-0.622285 51.132829,-0.622224 51.133335,-0.622172 51.133455,-0.622121 51.134290,-0.621794 51.134277,-0.621772 51.134482,-0.621080 51.134579,-0.619474 51.134994,-0.619337 51.134979,-0.619043 51.134876,-0.618816 51.134873,-0.618451 51.134983,-0.618252 51.135138,-0.618250 51.135254,-0.618339 51.135384,-0.618152 51.135595,-0.618113 51.135741,-0.618134 51.135935,-0.618013 51.136035,-0.618631 51.136145,-0.618653 51.136179,-0.618580 51.136206,-0.618555 51.136249,-0.618771 51.136608,-0.618656 51.136671,-0.618611 51.136857,-0.618511 51.136932,-0.618414 51.136959,-0.618426 51.137294,-0.618309 51.137470,-0.618346 51.137989,-0.618141 51.137943,-0.618067 51.138135,-0.619286 51.138535,-0.620971 51.138575,-0.621004 51.138307,-0.621131 51.138314,-0.621128 51.138144,-0.622228 51.138119,-0.623020 51.137973,-0.623039 51.138080,-0.623144 51.138108,-0.623232 51.138080,-0.623521 51.137882,-0.623676 51.137983,-0.624226 51.137721,-0.624239 51.137614,-0.624331 51.137434,-0.624466 51.137438,-0.624449 51.137342,-0.624728 51.137053,-0.624736 51.136972,-0.624871 51.136945,-0.624813 51.136844,-0.624902 51.136843,-0.625334 51.136472,-0.625060 51.136344)))",HAMBLEDON A,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_515d,,,2020-12-02,"MULTIPOLYGON (((-0.574836 51.118727,-0.574869 51.118613,-0.574907 51.118615,-0.574925 51.118443,-0.575192 51.118462,-0.575217 51.118320,-0.575417 51.117974,-0.576163 51.117958,-0.576206 51.117912,-0.576222 51.117826,-0.576273 51.117334,-0.575086 51.117293,-0.574355 51.117316,-0.574428 51.117501,-0.573133 51.117625,-0.572706 51.117724,-0.572851 51.118045,-0.572990 51.118170,-0.572857 51.118224,-0.573167 51.118506,-0.573195 51.118573,-0.573444 51.118731,-0.573619 51.118774,-0.574836 51.118727)))",ST. MARYS DUNSFOLD,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_515e,,,2020-12-02,"MULTIPOLYGON (((-0.691318 51.138269,-0.691698 51.138042,-0.691295 51.137708,-0.691862 51.137592,-0.692001 51.137678,-0.692580 51.137539,-0.692379 51.137331,-0.692462 51.137126,-0.692305 51.137122,-0.692414 51.136893,-0.692473 51.136638,-0.693040 51.135983,-0.692729 51.135805,-0.693167 51.135548,-0.693737 51.135133,-0.693377 51.134588,-0.690026 51.135320,-0.690469 51.136099,-0.689603 51.136127,-0.689540 51.136257,-0.690150 51.136356,-0.690542 51.136505,-0.690855 51.136703,-0.690943 51.136906,-0.690902 51.137118,-0.690566 51.137459,-0.690330 51.137605,-0.690657 51.137929,-0.690845 51.138049,-0.691318 51.138269)))",BOWLHEAD GREEN THURSLEY,local-authority-eng:WAE,
waverley_borough_council_conservationarea_polygon.fid--7fc8c980_1761f919624_515f,,,2020-12-02,"MULTIPOLYGON (((-0.710612 51.151179,-0.711033 51.150806,-0.711120 51.150765,-0.712223 51.150367,-0.712458 51.150230,-0.712984 51.150063,-0.713818 51.150720,-0.715572 51.151328,-0.716236 51.150557,-0.715469 51.150428,-0.715677 51.149855,-0.715728 51.149608,-0.715659 51.149372,-0.715573 51.149311,-0.715456 51.149144,-0.715591 51.149014,-0.715580 51.148986,-0.715134 51.148869,-0.714185 51.148733,-0.714203 51.148717,-0.713872 51.148535,-0.713778 51.148416,-0.713921 51.148382,-0.713886 51.148272,-0.713667 51.148079,-0.713742 51.148072,-0.713205 51.147922,-0.713102 51.147840,-0.713100 51.147755,-0.713254 51.147329,-0.713222 51.147054,-0.713248 51.146832,-0.715160 51.146782,-0.715222 51.145536,-0.715190 51.145372,-0.714260 51.145408,-0.714075 51.145335,-0.711874 51.145357,-0.711890 51.145543,-0.712074 51.146133,-0.711221 51.146228,-0.711459 51.147464,-0.710478 51.148761,-0.710552 51.149123,-0.710428 51.149230,-0.709604 51.149240,-0.709671 51.149513,-0.708948 51.149671,-0.709083 51.149979,-0.709058 51.150046,-0.708525 51.150692,-0.708179 51.150861,-0.708382 51.150898,-0.708372 51.151022,-0.710612 51.151179)))",THURSLEY,local-authority-eng:WAE,
