conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.156428 52.469737,-2.156153 52.469821,-2.155965 52.469595,-2.156200 52.469512,-2.156262 52.469562,-2.156352 52.469537,-2.156387 52.469587,-2.156361 52.469596,-2.156437 52.469686,-2.156394 52.469699,-2.156428 52.469737)))","Former Platts Glassworks, Platts Rd, Amblecote, DY8 4YR",local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.119641 52.476221,-2.119997 52.476100,-2.120294 52.476401,-2.121208 52.476056,-2.121510 52.475899,-2.122516 52.475480,-2.122616 52.475361,-2.122710 52.475309,-2.123733 52.475231,-2.123857 52.475308,-2.124224 52.475703,-2.124035 52.475794,-2.123827 52.475959,-2.123725 52.475945,-2.123705 52.476072,-2.123313 52.476070,-2.122650 52.476365,-2.122229 52.476487,-2.121945 52.476514,-2.121383 52.476754,-2.120786 52.477130,-2.120206 52.477612,-2.120060 52.477791,-2.118823 52.478435,-2.118542 52.478855,-2.118373 52.478823,-2.118639 52.478327,-2.118227 52.478076,-2.117052 52.477464,-2.117255 52.477339,-2.117594 52.477188,-2.117496 52.477114,-2.117256 52.477197,-2.117193 52.477150,-2.117611 52.476845,-2.118012 52.476641,-2.118093 52.476681,-2.118221 52.476471,-2.118659 52.476660,-2.118804 52.476645,-2.119719 52.476296,-2.119641 52.476221)))",DELPH LOCKS BRIERLEY HILL.,local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.161377 52.480106,-2.161244 52.480102,-2.160850 52.480227,-2.160531 52.480383,-2.159169 52.479790,-2.159179 52.479769,-2.158669 52.479523,-2.158343 52.479324,-2.159855 52.478576,-2.159494 52.478259,-2.159525 52.478216,-2.159322 52.477984,-2.159458 52.477961,-2.159627 52.477997,-2.160032 52.478268,-2.160671 52.478079,-2.161118 52.478362,-2.161028 52.478416,-2.161088 52.478505,-2.161285 52.478667,-2.161355 52.478633,-2.161470 52.478687,-2.161589 52.478832,-2.161639 52.478819,-2.161634 52.478870,-2.161579 52.478863,-2.161565 52.478894,-2.161045 52.479101,-2.161307 52.479458,-2.161383 52.479461,-2.161431 52.479584,-2.161553 52.479586,-2.161561 52.479616,-2.161784 52.479595,-2.162017 52.479531,-2.161995 52.479489,-2.162334 52.479351,-2.163093 52.479948,-2.162715 52.480116,-2.163089 52.480644,-2.162649 52.480720,-2.163023 52.481280,-2.163002 52.481324,-2.163052 52.481488,-2.162584 52.481509,-2.162718 52.481927,-2.162520 52.481954,-2.162504 52.481998,-2.162547 52.482313,-2.162609 52.482305,-2.162671 52.482584,-2.162493 52.482610,-2.162550 52.482926,-2.163810 52.482720,-2.163913 52.482992,-2.163800 52.483008,-2.163954 52.483461,-2.163356 52.483605,-2.163054 52.483629,-2.163055 52.483650,-2.161983 52.483634,-2.161884 52.481923,-2.161910 52.481809,-2.161909 52.481425,-2.161689 52.480692,-2.161443 52.480108,-2.161377 52.480106)))",WORDSLEY CHURCH WORDSLEY,local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.158496 52.500658,-2.158461 52.500699,-2.158360 52.500670,-2.158434 52.500605,-2.158825 52.500535,-2.158807 52.500725,-2.158839 52.500990,-2.158605 52.500946,-2.158578 52.500894,-2.158605 52.500819,-2.158538 52.500673,-2.158496 52.500658)))",THE PADDOCK 66 HIGH STREET KINGSWINFORD.,local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.140755 52.449419,-2.140187 52.449501,-2.140181 52.449125,-2.140619 52.449094,-2.140755 52.449419)))","111-121 Hagley Road, Stourbridge",local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.146786 52.446623,-2.147114 52.447393,-2.147231 52.447592,-2.147325 52.447690,-2.147650 52.447561,-2.148276 52.448211,-2.148273 52.448307,-2.147426 52.449935,-2.147051 52.449817,-2.147476 52.449036,-2.146863 52.449029,-2.146775 52.449113,-2.146566 52.449073,-2.146505 52.449179,-2.145997 52.449065,-2.146022 52.449018,-2.145398 52.449022,-2.145482 52.448530,-2.145413 52.448540,-2.144948 52.447998,-2.145428 52.447837,-2.145367 52.447754,-2.145098 52.447559,-2.145603 52.447461,-2.145533 52.447314,-2.145594 52.447242,-2.146380 52.447170,-2.146249 52.446852,-2.146150 52.446862,-2.146091 52.446702,-2.146786 52.446623)))",LOVE LANE OLDSWINFORD,local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.153789 52.462061,-2.153183 52.461986,-2.152020 52.461937,-2.150760 52.462006,-2.149246 52.462287,-2.148827 52.461279,-2.148742 52.461158,-2.148766 52.461145,-2.148760 52.461000,-2.148838 52.460917,-2.148821 52.460700,-2.148853 52.460445,-2.148947 52.460277,-2.149155 52.460117,-2.150279 52.460066,-2.150336 52.460346,-2.150620 52.460330,-2.150609 52.460666,-2.150660 52.460640,-2.150925 52.460639,-2.151273 52.460466,-2.151461 52.460445,-2.151721 52.460464,-2.152529 52.460656,-2.152701 52.460749,-2.152818 52.460939,-2.153009 52.460984,-2.153551 52.460901,-2.153790 52.460719,-2.154029 52.460637,-2.154494 52.460594,-2.154984 52.460667,-2.155412 52.460856,-2.155814 52.460398,-2.156949 52.460695,-2.156553 52.461270,-2.157280 52.461458,-2.157711 52.461484,-2.157878 52.461573,-2.157915 52.461631,-2.157908 52.461703,-2.157596 52.462168,-2.157337 52.462348,-2.157308 52.462552,-2.157138 52.462831,-2.155638 52.462742,-2.155593 52.462692,-2.154636 52.462581,-2.154751 52.462188,-2.154754 52.462007,-2.153830 52.461899,-2.153789 52.462061)))",STOURBRIDGE BRANCH CANAL STOURBRIDGE,local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.147862 52.458861,-2.147820 52.458794,-2.147767 52.458806,-2.147622 52.458586,-2.147624 52.458511,-2.147510 52.458373,-2.147590 52.458350,-2.147512 52.458259,-2.147571 52.458244,-2.147454 52.458073,-2.146851 52.458210,-2.146867 52.458245,-2.146207 52.458286,-2.146077 52.457871,-2.146142 52.457834,-2.146140 52.457757,-2.146788 52.457705,-2.146765 52.457539,-2.146577 52.457546,-2.146577 52.457421,-2.146485 52.457419,-2.146486 52.457367,-2.146407 52.457354,-2.146320 52.457347,-2.146314 52.457392,-2.146031 52.457374,-2.145989 52.457421,-2.145827 52.457406,-2.145849 52.457293,-2.145708 52.457266,-2.145868 52.456896,-2.145919 52.456846,-2.145901 52.456831,-2.146232 52.456671,-2.146254 52.456555,-2.146404 52.456560,-2.146372 52.456747,-2.146437 52.456754,-2.146462 52.456663,-2.146607 52.456683,-2.146593 52.456828,-2.146554 52.456865,-2.146698 52.456917,-2.146708 52.456880,-2.146862 52.456899,-2.146918 52.456672,-2.146990 52.456675,-2.147100 52.456539,-2.147234 52.456552,-2.147240 52.456225,-2.146959 52.456180,-2.146989 52.456052,-2.147219 52.456066,-2.147241 52.455875,-2.147321 52.455879,-2.147375 52.455494,-2.147045 52.455477,-2.147051 52.455418,-2.147530 52.455446,-2.147522 52.455299,-2.147380 52.455290,-2.147402 52.455111,-2.147316 52.455062,-2.147318 52.455016,-2.146943 52.454990,-2.146961 52.454849,-2.146586 52.454830,-2.146475 52.454863,-2.146422 52.454765,-2.146499 52.454691,-2.147806 52.454689,-2.148621 52.454735,-2.148518 52.455215,-2.148586 52.455195,-2.148583 52.455301,-2.148485 52.455300,-2.148443 52.455532,-2.148546 52.455540,-2.148500 52.455909,-2.148381 52.455926,-2.148371 52.456128,-2.148099 52.456128,-2.148017 52.456682,-2.147884 52.456675,-2.147880 52.456719,-2.147841 52.456717,-2.147813 52.456885,-2.148126 52.456998,-2.148317 52.457104,-2.148268 52.457174,-2.147978 52.457309,-2.148062 52.457371,-2.148001 52.457792,-2.148370 52.457811,-2.148348 52.457968,-2.148631 52.457976,-2.148596 52.458074,-2.149389 52.458107,-2.149439 52.458203,-2.149640 52.458976,-2.149595 52.459350,-2.149476 52.459696,-2.149360 52.459826,-2.149016 52.460034,-2.148786 52.460069,-2.148457 52.460045,-2.148479 52.459923,-2.148506 52.459930,-2.148523 52.459895,-2.148495 52.459732,-2.148517 52.459730,-2.148514 52.459651,-2.148378 52.459627,-2.148351 52.459396,-2.147916 52.459391,-2.147880 52.459300,-2.147966 52.459293,-2.147937 52.459117,-2.147984 52.459078,-2.147862 52.458861)))",HIGH STREET STOUBRIDGE.,local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.163344 52.463410,-2.162816 52.462478,-2.162820 52.462203,-2.162783 52.462118,-2.162827 52.462108,-2.162774 52.462004,-2.162704 52.461876,-2.162511 52.461859,-2.162867 52.460885,-2.161956 52.460658,-2.161791 52.460862,-2.160971 52.460596,-2.160780 52.460807,-2.160143 52.460649,-2.159262 52.461076,-2.158768 52.460788,-2.159681 52.460274,-2.159404 52.460070,-2.159990 52.459692,-2.160026 52.459619,-2.160588 52.459266,-2.160615 52.459362,-2.160817 52.459474,-2.161176 52.459238,-2.161139 52.459176,-2.161509 52.459084,-2.161773 52.459519,-2.161951 52.459742,-2.161907 52.459755,-2.162126 52.460045,-2.161873 52.460086,-2.161836 52.460135,-2.162712 52.460378,-2.162953 52.460414,-2.163110 52.460400,-2.162889 52.459999,-2.162691 52.460039,-2.162367 52.459191,-2.162577 52.459160,-2.162520 52.459007,-2.162527 52.458919,-2.162903 52.458822,-2.162566 52.458221,-2.163692 52.457979,-2.163803 52.458167,-2.164822 52.457949,-2.164943 52.458184,-2.165357 52.458797,-2.165677 52.459451,-2.166004 52.459426,-2.166144 52.459520,-2.166443 52.459578,-2.166578 52.459322,-2.166991 52.459314,-2.166991 52.459250,-2.167770 52.459224,-2.167786 52.459669,-2.169076 52.459732,-2.169867 52.460586,-2.169986 52.460763,-2.170100 52.461550,-2.170898 52.461565,-2.170797 52.462854,-2.170129 52.462842,-2.170151 52.462293,-2.169875 52.462300,-2.169180 52.462047,-2.168822 52.460161,-2.167859 52.460241,-2.167777 52.459733,-2.167092 52.459744,-2.166205 52.459805,-2.164239 52.460245,-2.164433 52.460576,-2.164021 52.460670,-2.164139 52.460916,-2.163415 52.460660,-2.163261 52.460850,-2.163571 52.461195,-2.164070 52.461982,-2.164263 52.461943,-2.164378 52.462154,-2.164217 52.462188,-2.164369 52.462448,-2.164457 52.462429,-2.164671 52.462779,-2.164524 52.462809,-2.164716 52.463182,-2.164913 52.463144,-2.165124 52.463525,-2.164897 52.463572,-2.164972 52.463773,-2.164642 52.463844,-2.164707 52.463959,-2.163750 52.464154,-2.163701 52.463998,-2.163559 52.463915,-2.163480 52.463755,-2.163651 52.463730,-2.163565 52.463566,-2.163473 52.463399,-2.163344 52.463410)))",WOLLASTON,local-authority-eng:DUD,
conservation_areas,,,2020-09-06,"MULTIPOLYGON (((-2.136381 52.448782,-2.136340 52.448737,-2.136165 52.447563,-2.136227 52.447559,-2.136199 52.447359,-2.136374 52.447355,-2.136345 52.447042,-2.136206 52.447046,-2.136159 52.446613,-2.135755 52.446306,-2.136478 52.446350,-2.137711 52.445770,-2.138537 52.446479,-2.138130 52.446639,-2.138462 52.446950,-2.138284 52.447104,-2.137539 52.447269,-2.137597 52.447340,-2.137430 52.447420,-2.137441 52.447559,-2.137391 52.447564,-2.137435 52.447811,-2.138022 52.447765,-2.138044 52.447826,-2.138010 52.448152,-2.138041 52.448146,-2.138047 52.448218,-2.137857 52.448234,-2.137992 52.448721,-2.137721 52.448733,-2.137736 52.448867,-2.137696 52.448996,-2.137580 52.448975,-2.137442 52.449318,-2.137304 52.449356,-2.137261 52.449350,-2.137209 52.449169,-2.136544 52.449208,-2.136510 52.449084,-2.136454 52.449026,-2.136410 52.448794,-2.136381 52.448782)))",CHURCH ROAD OLDSWINFORD.,local-authority-eng:DUD,
