conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
rpa_hbe_ca_conservation.1,,,2020-12-02,"MULTIPOLYGON (((1.296604 52.646332,1.296980 52.646419,1.297001 52.646633,1.295767 52.646428,1.295698 52.646698,1.296056 52.646737,1.296045 52.646786,1.296110 52.646802,1.296102 52.646839,1.296033 52.646831,1.296006 52.646940,1.296050 52.646945,1.296035 52.647010,1.296541 52.647075,1.296542 52.647254,1.296006 52.647187,1.295981 52.647265,1.295654 52.647216,1.295613 52.647396,1.295952 52.647442,1.295924 52.647546,1.295588 52.647503,1.295551 52.647604,1.295960 52.647657,1.295926 52.647763,1.297474 52.647973,1.297558 52.648127,1.298047 52.648094,1.298066 52.648287,1.298777 52.648259,1.299564 52.648104,1.299714 52.648392,1.300315 52.648287,1.300128 52.647949,1.299893 52.647993,1.299802 52.647817,1.299876 52.647802,1.299763 52.647593,1.299926 52.647564,1.299768 52.647222,1.299670 52.647241,1.298839 52.645521,1.298371 52.644431,1.298273 52.644289,1.298317 52.643775,1.297901 52.643730,1.297896 52.643523,1.297250 52.643454,1.297276 52.643953,1.296873 52.643873,1.296747 52.644130,1.296682 52.644293,1.297150 52.644416,1.296982 52.644699,1.296786 52.644656,1.296680 52.644935,1.296755 52.644939,1.296576 52.645563,1.296171 52.645540,1.296142 52.645608,1.296227 52.645623,1.296205 52.645685,1.296269 52.645694,1.296271 52.645736,1.296235 52.645867,1.296281 52.645876,1.296348 52.646029,1.296604 52.646332)))",Sewell,local-authority-eng:NOW,
rpa_hbe_ca_conservation.2,,,2020-12-02,"MULTIPOLYGON (((1.310029 52.620348,1.309685 52.619576,1.308536 52.619776,1.308252 52.619238,1.308432 52.619093,1.308686 52.618975,1.309282 52.618909,1.309624 52.618782,1.310095 52.618711,1.310139 52.618801,1.310217 52.618843,1.310376 52.618886,1.310487 52.618881,1.311913 52.618611,1.312133 52.618604,1.312203 52.618521,1.312958 52.618401,1.312754 52.617727,1.312493 52.617759,1.312264 52.617096,1.312339 52.617091,1.312275 52.616879,1.312037 52.616908,1.311780 52.616560,1.310979 52.616845,1.310754 52.616556,1.310686 52.616372,1.310557 52.616316,1.310443 52.616339,1.310067 52.616576,1.309866 52.616510,1.309326 52.616825,1.308698 52.616295,1.307675 52.616491,1.307452 52.616411,1.307408 52.616438,1.307438 52.616522,1.307211 52.616580,1.307227 52.616625,1.306278 52.616761,1.306069 52.616229,1.305843 52.616186,1.305667 52.616778,1.305565 52.617423,1.305351 52.617375,1.305175 52.617287,1.304982 52.617343,1.304716 52.617213,1.304190 52.617496,1.303807 52.617858,1.303524 52.617876,1.303146 52.618010,1.303111 52.617996,1.303038 52.617861,1.302135 52.617900,1.302289 52.618443,1.302347 52.618540,1.301730 52.618602,1.303064 52.619651,1.302719 52.619915,1.302626 52.619819,1.302246 52.619609,1.302010 52.619780,1.302099 52.619827,1.302083 52.619840,1.302142 52.619890,1.301975 52.619993,1.301998 52.620063,1.301297 52.620498,1.300827 52.620614,1.300850 52.620651,1.300684 52.620693,1.300768 52.620843,1.301266 52.620808,1.301452 52.620741,1.301876 52.620476,1.302198 52.620378,1.302730 52.620367,1.303009 52.620410,1.304415 52.620150,1.304430 52.620108,1.304479 52.620096,1.304751 52.620215,1.305284 52.620262,1.305309 52.620296,1.306165 52.620594,1.307133 52.621151,1.307826 52.620896,1.308754 52.620611,1.310029 52.620348)))",Bracondale,local-authority-eng:NOW,
rpa_hbe_ca_conservation.3,,,2020-12-02,"MULTIPOLYGON (((1.216727 52.634515,1.216140 52.634539,1.216080 52.634791,1.215881 52.635106,1.215619 52.636094,1.216832 52.636133,1.219035 52.636360,1.220354 52.636448,1.220210 52.635482,1.220175 52.635418,1.220153 52.635106,1.220163 52.635054,1.220224 52.635002,1.220164 52.634006,1.218232 52.634083,1.218283 52.634438,1.216727 52.634515)))",Bowthorpe,local-authority-eng:NOW,
rpa_hbe_ca_conservation.4,,,2020-12-02,"MULTIPOLYGON (((1.250415 52.648070,1.250437 52.648048,1.251122 52.648263,1.251144 52.648225,1.252024 52.648548,1.251978 52.648597,1.252176 52.648679,1.252281 52.648485,1.251819 52.648319,1.251911 52.648114,1.251149 52.648023,1.251256 52.647732,1.251394 52.647171,1.252109 52.647274,1.252194 52.646880,1.251559 52.646829,1.251551 52.647034,1.251000 52.646979,1.251022 52.646925,1.250992 52.646848,1.250873 52.646834,1.250846 52.646760,1.250589 52.646790,1.250510 52.646547,1.250337 52.646487,1.250187 52.646492,1.250020 52.645892,1.250152 52.645892,1.250169 52.645840,1.250028 52.645423,1.249946 52.645314,1.250865 52.644906,1.250828 52.644817,1.251014 52.644815,1.250770 52.644441,1.250427 52.644107,1.249400 52.643645,1.249715 52.643467,1.250083 52.643114,1.249803 52.642702,1.248127 52.643242,1.247562 52.643464,1.247414 52.643569,1.247716 52.643692,1.248180 52.643759,1.248170 52.643885,1.247814 52.644186,1.247831 52.644225,1.247790 52.644414,1.247813 52.644425,1.247847 52.644627,1.248027 52.644954,1.248173 52.645301,1.248347 52.645912,1.248331 52.645956,1.248369 52.645984,1.248406 52.646220,1.248293 52.646531,1.248277 52.646658,1.248357 52.646980,1.248318 52.647129,1.248140 52.647390,1.247940 52.647557,1.248556 52.647733,1.249666 52.647875,1.250415 52.648070)))",Hellesdon,local-authority-eng:NOW,
rpa_hbe_ca_conservation.5,,,2020-12-02,"MULTIPOLYGON (((1.247762 52.608031,1.249158 52.608433,1.250625 52.608987,1.250954 52.609062,1.251488 52.609002,1.251581 52.609062,1.251938 52.609148,1.252615 52.609405,1.252704 52.609396,1.252795 52.609461,1.253351 52.609194,1.252317 52.608500,1.252483 52.608395,1.252167 52.608247,1.251820 52.608160,1.251928 52.607939,1.252335 52.607384,1.252785 52.607101,1.252855 52.607078,1.253208 52.607283,1.253273 52.607404,1.253443 52.607492,1.254146 52.606963,1.253534 52.606627,1.254346 52.606201,1.253050 52.605484,1.253162 52.605368,1.253245 52.605388,1.253262 52.605370,1.253192 52.605339,1.253398 52.605174,1.251944 52.604641,1.251782 52.604862,1.251123 52.605191,1.250984 52.605307,1.250969 52.605364,1.251037 52.605671,1.250988 52.605764,1.250788 52.605960,1.250798 52.606012,1.250877 52.606090,1.250849 52.606143,1.249897 52.606320,1.249302 52.606505,1.248995 52.606550,1.248852 52.606604,1.248874 52.606618,1.248792 52.606669,1.248621 52.606715,1.248205 52.606709,1.248135 52.606636,1.248047 52.606607,1.247743 52.606569,1.247635 52.606589,1.247491 52.606640,1.247451 52.606752,1.247391 52.606792,1.247016 52.606861,1.246754 52.607086,1.246310 52.607198,1.246020 52.607170,1.245776 52.607577,1.246278 52.607763,1.246383 52.607686,1.246543 52.607684,1.247762 52.608031)))",Eaton,local-authority-eng:NOW,
rpa_hbe_ca_conservation.6,,,2020-12-02,"MULTIPOLYGON (((1.278590 52.654218,1.278819 52.653784,1.279297 52.652602,1.280548 52.649844,1.280072 52.649781,1.279975 52.650001,1.279694 52.649955,1.279445 52.649990,1.279520 52.650205,1.279001 52.650257,1.278636 52.649284,1.278528 52.649073,1.277566 52.647409,1.276556 52.645842,1.277169 52.645705,1.277314 52.645505,1.277216 52.645303,1.277302 52.645285,1.277110 52.644935,1.276491 52.645105,1.276240 52.644987,1.276043 52.644643,1.276034 52.644563,1.275083 52.644687,1.274342 52.644696,1.273925 52.644665,1.272725 52.644456,1.271678 52.644435,1.270849 52.644557,1.269814 52.644857,1.269224 52.645145,1.268963 52.645324,1.268663 52.645594,1.268510 52.645868,1.268499 52.646042,1.268541 52.646186,1.268735 52.646444,1.269189 52.646768,1.269423 52.647164,1.269432 52.647356,1.269467 52.647438,1.268922 52.647687,1.269035 52.647865,1.268268 52.648229,1.269189 52.648067,1.269240 52.648187,1.269444 52.648149,1.269023 52.649750,1.269002 52.650129,1.269594 52.650095,1.270010 52.650117,1.270242 52.650169,1.270859 52.650124,1.271038 52.650071,1.271530 52.650049,1.271658 52.651129,1.272050 52.652052,1.271972 52.652065,1.272021 52.652120,1.271454 52.652341,1.270782 52.652202,1.270671 52.652206,1.270214 52.652332,1.270005 52.652713,1.270260 52.653013,1.270997 52.653116,1.271025 52.653500,1.271091 52.653505,1.271209 52.653680,1.271685 52.653706,1.271744 52.653681,1.271884 52.653788,1.271523 52.653943,1.271663 52.654055,1.271833 52.654130,1.272614 52.654351,1.273057 52.654341,1.273059 52.654934,1.272915 52.655113,1.274694 52.655622,1.275311 52.655885,1.276171 52.656133,1.276902 52.656271,1.277201 52.656224,1.277452 52.656049,1.278238 52.654852,1.278590 52.654218)))",Mile Cross,local-authority-eng:NOW,
rpa_hbe_ca_conservation.7,,,2020-12-02,"MULTIPOLYGON (((1.232982 52.627609,1.233840 52.627657,1.233914 52.627828,1.233912 52.628039,1.233792 52.628213,1.233792 52.628315,1.233899 52.628532,1.234269 52.628493,1.234350 52.628693,1.234348 52.628721,1.234264 52.628741,1.234340 52.628755,1.234335 52.628809,1.234272 52.628978,1.234102 52.629164,1.233389 52.629610,1.233233 52.629687,1.232355 52.629980,1.232582 52.630102,1.233575 52.630474,1.234057 52.630598,1.234208 52.630243,1.234641 52.630320,1.234665 52.630237,1.234797 52.630222,1.234756 52.630043,1.234747 52.629448,1.235164 52.629458,1.235442 52.629428,1.235363 52.629305,1.235395 52.628694,1.235345 52.628595,1.236433 52.628561,1.236393 52.627925,1.236734 52.627913,1.236976 52.627804,1.237062 52.627799,1.238114 52.627841,1.238368 52.627944,1.238606 52.627967,1.238494 52.628146,1.238997 52.628195,1.239154 52.627813,1.239654 52.627867,1.239856 52.627815,1.239901 52.627757,1.239839 52.627376,1.240026 52.627377,1.240683 52.623412,1.240252 52.623432,1.240159 52.622814,1.239394 52.622279,1.238114 52.622223,1.236122 52.622219,1.234048 52.622393,1.232337 52.622368,1.232259 52.622339,1.232218 52.622282,1.232313 52.622102,1.232319 52.621797,1.232221 52.621752,1.232043 52.621760,1.232015 52.621744,1.232031 52.621725,1.231898 52.621656,1.231878 52.621542,1.231352 52.621376,1.229286 52.621239,1.229242 52.621352,1.229126 52.621435,1.228735 52.621489,1.228702 52.621718,1.228573 52.621897,1.228541 52.622125,1.228492 52.622238,1.228602 52.622355,1.228810 52.622765,1.228838 52.622907,1.228820 52.623026,1.228911 52.623167,1.228930 52.623285,1.228635 52.623297,1.228571 52.623374,1.228569 52.623429,1.228843 52.623771,1.229137 52.623795,1.229170 52.623894,1.229888 52.624754,1.230026 52.624991,1.230239 52.625470,1.230384 52.625630,1.230537 52.625720,1.230678 52.625725,1.232936 52.627396,1.232995 52.627465,1.232982 52.627609)))",Earlham,local-authority-eng:NOW,
rpa_hbe_ca_conservation.8,,,2020-12-02,"MULTIPOLYGON (((1.298482 52.620931,1.298114 52.621011,1.297940 52.621035,1.297920 52.620993,1.297720 52.621027,1.297736 52.621075,1.297601 52.621115,1.297649 52.621272,1.297750 52.621419,1.293709 52.622789,1.291906 52.623466,1.290932 52.623901,1.290442 52.624008,1.290365 52.624062,1.290330 52.624133,1.290141 52.624267,1.289525 52.624605,1.288701 52.625121,1.288627 52.625087,1.287763 52.625015,1.286863 52.625008,1.286278 52.625097,1.286306 52.625259,1.286405 52.625458,1.286541 52.625704,1.286769 52.625989,1.286736 52.626015,1.287152 52.626163,1.286965 52.626303,1.286874 52.626318,1.286746 52.626396,1.286271 52.626886,1.285741 52.627480,1.285669 52.627696,1.285397 52.628034,1.284893 52.628205,1.284796 52.628411,1.285019 52.628658,1.285118 52.628816,1.284708 52.630485,1.284655 52.630845,1.284661 52.631055,1.284693 52.631269,1.284740 52.631371,1.285721 52.632507,1.286571 52.633587,1.287221 52.634182,1.287416 52.634226,1.287677 52.634336,1.287817 52.634475,1.287874 52.634594,1.287912 52.634774,1.287923 52.635330,1.288170 52.635358,1.288075 52.635582,1.287667 52.635905,1.287596 52.636025,1.287546 52.636334,1.287617 52.636699,1.287552 52.636813,1.287342 52.637035,1.287279 52.637175,1.287242 52.637384,1.287293 52.637676,1.287283 52.637773,1.288495 52.637956,1.288570 52.638029,1.288789 52.638091,1.290801 52.638495,1.291121 52.638591,1.291160 52.638577,1.291341 52.638642,1.291383 52.638715,1.291516 52.638764,1.294186 52.638799,1.294279 52.638826,1.296414 52.638820,1.296913 52.638698,1.297170 52.638680,1.297918 52.638407,1.298339 52.638180,1.298561 52.637997,1.298835 52.637706,1.299184 52.637513,1.301134 52.636944,1.302250 52.636685,1.302249 52.636033,1.302475 52.635399,1.302760 52.635414,1.302961 52.635362,1.303235 52.635188,1.303519 52.634941,1.304488 52.634444,1.304896 52.634357,1.305279 52.634336,1.306612 52.634448,1.307336 52.634464,1.307444 52.634502,1.307684 52.634440,1.308222 52.634469,1.308597 52.634356,1.309062 52.634557,1.309378 52.634430,1.309666 52.634126,1.309681 52.634050,1.309658 52.633951,1.309608 52.633900,1.309540 52.633527,1.309118 52.632667,1.308763 52.631748,1.308390 52.631038,1.308240 52.630818,1.306257 52.628184,1.306030 52.627925,1.305919 52.627712,1.305595 52.627286,1.305066 52.626811,1.304007 52.626269,1.303810 52.626128,1.303512 52.625837,1.303426 52.625608,1.303415 52.625521,1.303472 52.625284,1.303926 52.624266,1.304278 52.623374,1.304436 52.623091,1.304747 52.622695,1.305302 52.622169,1.305599 52.621963,1.306451 52.621465,1.307133 52.621151,1.306165 52.620594,1.305309 52.620296,1.305284 52.620262,1.304751 52.620215,1.304479 52.620096,1.304430 52.620108,1.304415 52.620150,1.303009 52.620410,1.302730 52.620367,1.302198 52.620378,1.301876 52.620476,1.301452 52.620741,1.301215 52.620816,1.299676 52.620902,1.298870 52.621095,1.298713 52.620891,1.298482 52.620931)),((1.298431 52.620940,1.298482 52.620931,1.298486 52.620930,1.298431 52.620940)))",City Centre,local-authority-eng:NOW,
rpa_hbe_ca_conservation.9,,,2020-12-02,"MULTIPOLYGON (((1.306700 52.626410,1.306558 52.626494,1.305998 52.626130,1.305399 52.626420,1.304888 52.626726,1.305066 52.626811,1.305279 52.626987,1.305671 52.627376,1.305919 52.627712,1.306030 52.627925,1.307176 52.629390,1.308342 52.630959,1.308792 52.631810,1.308826 52.631799,1.308918 52.631731,1.308976 52.631631,1.309165 52.631062,1.309196 52.630856,1.309124 52.630379,1.308899 52.629665,1.309372 52.629649,1.309353 52.629516,1.309456 52.629509,1.309465 52.629326,1.309384 52.629298,1.309386 52.629060,1.309462 52.629057,1.309466 52.628784,1.309556 52.628783,1.309563 52.628724,1.309022 52.628683,1.309000 52.628500,1.309023 52.628419,1.309116 52.628293,1.309298 52.628142,1.308985 52.627779,1.309082 52.627747,1.309096 52.627702,1.309151 52.627685,1.309168 52.627708,1.309278 52.627688,1.309550 52.627608,1.309524 52.627562,1.309652 52.627524,1.309331 52.627061,1.309175 52.627094,1.309144 52.627021,1.308488 52.626344,1.308726 52.626258,1.308003 52.625814,1.307958 52.625744,1.307865 52.625688,1.306924 52.626304,1.306700 52.626410)))",St Matthews,local-authority-eng:NOW,
rpa_hbe_ca_conservation.10,,,2020-12-02,"MULTIPOLYGON (((1.298353 52.605608,1.298325 52.605637,1.298074 52.605520,1.297724 52.605272,1.297142 52.605576,1.297295 52.605698,1.296899 52.605915,1.297177 52.606141,1.297013 52.606259,1.296688 52.606418,1.296856 52.606569,1.297132 52.606879,1.297121 52.606898,1.297205 52.606931,1.297188 52.606982,1.297228 52.607171,1.298310 52.607116,1.298269 52.606988,1.298503 52.606938,1.298177 52.606506,1.298526 52.606330,1.298922 52.605990,1.299932 52.606258,1.299959 52.606275,1.299912 52.606330,1.299945 52.606343,1.300028 52.606295,1.300158 52.606347,1.300359 52.606584,1.300311 52.606603,1.300327 52.606631,1.300394 52.606647,1.299906 52.606863,1.299897 52.607003,1.299842 52.607041,1.300697 52.607409,1.300560 52.607536,1.300629 52.607568,1.300624 52.607602,1.300753 52.607658,1.300857 52.607665,1.300845 52.607819,1.300679 52.607843,1.300538 52.607932,1.300828 52.608192,1.301025 52.608071,1.301563 52.608222,1.302181 52.608610,1.302325 52.608651,1.302790 52.608905,1.303193 52.609493,1.303428 52.609708,1.304606 52.609114,1.304524 52.609075,1.304574 52.609006,1.304920 52.609031,1.304983 52.609011,1.304787 52.608902,1.304259 52.608708,1.304403 52.608620,1.304100 52.608586,1.303023 52.608265,1.302727 52.608098,1.302382 52.607956,1.302310 52.607766,1.302328 52.607612,1.302304 52.607422,1.302181 52.607318,1.302196 52.607241,1.302157 52.607134,1.302152 52.606963,1.301794 52.606618,1.301596 52.606573,1.301180 52.606354,1.300694 52.605901,1.300411 52.605752,1.300126 52.605696,1.299698 52.605538,1.299720 52.605462,1.299813 52.605366,1.299820 52.605243,1.299914 52.605047,1.299741 52.604912,1.299567 52.604900,1.298632 52.605403,1.298353 52.605608)))",Old Lakenham,local-authority-eng:NOW,
