geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
conservation-area:11,11,Hanover,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.486236 53.380558,-1.486265 53.380551,-1.486259 53.380211,-1.487381 53.380211,-1.487733 53.380130,-1.487868 53.380061,-1.491268 53.377917,-1.491615 53.377619,-1.491912 53.377309,-1.490713 53.376887,-1.489238 53.378210,-1.488339 53.377978,-1.488253 53.378126,-1.487803 53.378034,-1.487595 53.378036,-1.487646 53.377941,-1.487770 53.377969,-1.487806 53.377906,-1.487260 53.377823,-1.487197 53.377991,-1.486703 53.377915,-1.485756 53.377894,-1.485753 53.377859,-1.485342 53.377877,-1.485321 53.377666,-1.484209 53.377655,-1.484272 53.377963,-1.482938 53.377949,-1.482931 53.380127,-1.484342 53.380156,-1.484528 53.380228,-1.484608 53.380337,-1.484979 53.380529,-1.486236 53.380558)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/11
conservation-area:12,12,Hillsborough Park,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.504468 53.408499,-1.504539 53.408226,-1.504010 53.408179,-1.504329 53.406812,-1.504375 53.406235,-1.504307 53.405807,-1.504189 53.405422,-1.504025 53.405003,-1.503888 53.404753,-1.503540 53.404811,-1.503402 53.404894,-1.503816 53.405074,-1.503624 53.405235,-1.502582 53.404856,-1.502198 53.405142,-1.501963 53.405038,-1.500742 53.404326,-1.499807 53.404475,-1.498801 53.405215,-1.499787 53.405753,-1.500322 53.406718,-1.500316 53.406801,-1.500273 53.406852,-1.499526 53.407064,-1.497001 53.407690,-1.497221 53.408417,-1.497509 53.409098,-1.500123 53.409824,-1.501649 53.410290,-1.503654 53.411287,-1.504291 53.410506,-1.504025 53.409575,-1.503977 53.409312,-1.503945 53.408794,-1.504447 53.408745,-1.504468 53.408499)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/12
conservation-area:13,13,City Centre,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.470569 53.378761,-1.470107 53.378699,-1.469850 53.378943,-1.468978 53.378584,-1.468125 53.379504,-1.467721 53.379878,-1.466556 53.379441,-1.466274 53.379778,-1.466237 53.380345,-1.466261 53.380771,-1.466208 53.381427,-1.466153 53.381640,-1.466152 53.381805,-1.466194 53.381917,-1.466096 53.382713,-1.466306 53.383280,-1.466516 53.383393,-1.466491 53.383525,-1.466664 53.383541,-1.466624 53.383695,-1.466929 53.383751,-1.467490 53.383790,-1.467548 53.383851,-1.467665 53.384369,-1.467599 53.384438,-1.467505 53.384438,-1.466524 53.384356,-1.466463 53.384506,-1.466801 53.384591,-1.466925 53.384691,-1.467832 53.384743,-1.467835 53.384796,-1.468066 53.384788,-1.468062 53.384733,-1.468094 53.384723,-1.468717 53.384689,-1.468942 53.384710,-1.468936 53.384768,-1.469325 53.384802,-1.469369 53.384601,-1.469645 53.384600,-1.469651 53.384673,-1.470050 53.384680,-1.470076 53.384213,-1.470927 53.384249,-1.470987 53.384226,-1.470995 53.384007,-1.471052 53.383963,-1.471543 53.384188,-1.471675 53.384090,-1.471544 53.383883,-1.471528 53.383768,-1.471620 53.383687,-1.471889 53.383714,-1.472028 53.383301,-1.473856 53.383511,-1.473985 53.383146,-1.473536 53.382873,-1.473210 53.382757,-1.472389 53.382650,-1.471640 53.383045,-1.471065 53.383293,-1.470965 53.382741,-1.471231 53.382718,-1.471222 53.382663,-1.471643 53.382633,-1.471791 53.382751,-1.472294 53.382511,-1.472878 53.382383,-1.473076 53.382370,-1.473093 53.382397,-1.473270 53.382360,-1.473416 53.382595,-1.473555 53.382546,-1.473755 53.382726,-1.473987 53.382639,-1.473760 53.382435,-1.474373 53.382201,-1.474475 53.382295,-1.475113 53.382036,-1.475574 53.381962,-1.475320 53.381472,-1.476132 53.381327,-1.475265 53.379492,-1.474038 53.379690,-1.473945 53.379501,-1.473683 53.379545,-1.473641 53.379455,-1.472990 53.379578,-1.472672 53.378805,-1.471927 53.378929,-1.471645 53.378323,-1.471547 53.378167,-1.471453 53.378130,-1.470805 53.378797,-1.470569 53.378761)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/13
conservation-area:14,14,Beauchief Abbey,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.499391 53.331326,-1.499278 53.331446,-1.498967 53.331648,-1.498997 53.331708,-1.498840 53.331830,-1.498773 53.331937,-1.498759 53.332074,-1.498913 53.332353,-1.498944 53.332788,-1.498983 53.332900,-1.498940 53.333076,-1.498843 53.333219,-1.498841 53.333300,-1.498970 53.333618,-1.499049 53.333686,-1.499523 53.333714,-1.499451 53.334113,-1.499471 53.334149,-1.500278 53.333899,-1.500504 53.333799,-1.500924 53.333728,-1.501199 53.333750,-1.501116 53.334591,-1.500838 53.334642,-1.500837 53.335072,-1.502143 53.334830,-1.502043 53.334396,-1.503287 53.334201,-1.503341 53.333671,-1.501313 53.333743,-1.501352 53.333283,-1.501379 53.333284,-1.501350 53.333103,-1.501100 53.332562,-1.500943 53.332123,-1.500901 53.332104,-1.500839 53.331812,-1.500851 53.331493,-1.499391 53.331326)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/14
conservation-area:15,15,Northumberland Road,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.493633 53.381428,-1.493875 53.381469,-1.494208 53.381276,-1.494629 53.381148,-1.493866 53.380857,-1.493816 53.380785,-1.493824 53.380749,-1.494177 53.380351,-1.493247 53.379956,-1.493385 53.379836,-1.493010 53.379579,-1.492785 53.379650,-1.492667 53.379633,-1.492506 53.379452,-1.492253 53.379272,-1.490335 53.378576,-1.489345 53.379199,-1.489344 53.380227,-1.490093 53.380347,-1.490194 53.380128,-1.491208 53.380233,-1.491245 53.380200,-1.491533 53.380222,-1.491616 53.380264,-1.491584 53.380385,-1.492104 53.380514,-1.491873 53.380693,-1.491735 53.381124,-1.492332 53.381109,-1.492813 53.381375,-1.493069 53.381382,-1.493204 53.381351,-1.493633 53.381428)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/15
conservation-area:16,16,Dore,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.543313 53.327516,-1.543525 53.327539,-1.543851 53.327786,-1.543775 53.327826,-1.544005 53.328204,-1.544922 53.328549,-1.544719 53.328943,-1.545458 53.329127,-1.545740 53.328688,-1.545837 53.328434,-1.546110 53.328020,-1.546048 53.327982,-1.546404 53.327795,-1.546609 53.327731,-1.547267 53.327586,-1.548136 53.327465,-1.548121 53.327322,-1.547904 53.326542,-1.547739 53.326277,-1.547611 53.326154,-1.547438 53.326061,-1.547241 53.326235,-1.546967 53.326323,-1.546499 53.326298,-1.546007 53.325814,-1.546442 53.325577,-1.546192 53.325391,-1.545893 53.325260,-1.545714 53.325397,-1.545611 53.325532,-1.544836 53.325576,-1.544513 53.325507,-1.544250 53.325386,-1.543931 53.325290,-1.543776 53.325681,-1.543432 53.325692,-1.543056 53.325286,-1.543269 53.325124,-1.543227 53.325090,-1.543401 53.324954,-1.542916 53.324557,-1.542552 53.324823,-1.542562 53.324974,-1.542594 53.325000,-1.542454 53.325074,-1.542440 53.325191,-1.542466 53.325224,-1.542646 53.325273,-1.542727 53.325236,-1.543113 53.325596,-1.543143 53.325589,-1.542726 53.325691,-1.542266 53.325606,-1.542193 53.325752,-1.542107 53.325740,-1.541967 53.326036,-1.541557 53.325988,-1.541408 53.326301,-1.541055 53.326238,-1.540838 53.326169,-1.540750 53.326101,-1.540621 53.326077,-1.540927 53.325738,-1.541192 53.325713,-1.541318 53.325332,-1.540484 53.324889,-1.540175 53.325143,-1.539909 53.325223,-1.539564 53.325002,-1.539332 53.325150,-1.539192 53.325117,-1.538347 53.324713,-1.538109 53.324910,-1.537595 53.324607,-1.537394 53.324430,-1.537230 53.324354,-1.536977 53.324174,-1.536642 53.324010,-1.536052 53.324462,-1.536474 53.324660,-1.536771 53.324630,-1.536915 53.324722,-1.536987 53.324711,-1.537139 53.324870,-1.536678 53.325058,-1.536341 53.325109,-1.536507 53.325228,-1.536610 53.325370,-1.536648 53.325520,-1.536876 53.325721,-1.536433 53.325681,-1.536369 53.325845,-1.536438 53.325848,-1.536416 53.326212,-1.536676 53.326598,-1.535835 53.326820,-1.535705 53.326906,-1.535632 53.327006,-1.535529 53.327418,-1.535178 53.327426,-1.535183 53.327618,-1.535287 53.328045,-1.535426 53.328049,-1.535451 53.328112,-1.536713 53.328119,-1.537229 53.328093,-1.538084 53.327950,-1.538123 53.327976,-1.538157 53.328160,-1.538785 53.328091,-1.538763 53.328041,-1.539139 53.327933,-1.539270 53.328104,-1.539387 53.328194,-1.539430 53.328212,-1.539540 53.328150,-1.539773 53.328281,-1.539935 53.328169,-1.539867 53.328106,-1.540013 53.327914,-1.540137 53.327943,-1.540213 53.327832,-1.540418 53.327700,-1.540639 53.327803,-1.540917 53.327615,-1.541197 53.327745,-1.542200 53.327498,-1.543373 53.327472,-1.543281 53.327519,-1.543313 53.327516)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/16
conservation-area:17,17,General Cemetery,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.490245 53.369201,-1.490303 53.369239,-1.490475 53.369143,-1.490400 53.369096,-1.490447 53.369075,-1.490233 53.368970,-1.489766 53.368931,-1.488495 53.367868,-1.488213 53.367992,-1.488261 53.368032,-1.488037 53.368130,-1.487869 53.367993,-1.486978 53.368383,-1.486248 53.368594,-1.486047 53.368702,-1.485660 53.369061,-1.485431 53.369210,-1.485088 53.369364,-1.484081 53.369730,-1.485009 53.370449,-1.485284 53.370413,-1.486186 53.370392,-1.486528 53.370352,-1.488088 53.369817,-1.488181 53.369704,-1.488887 53.369372,-1.489017 53.369343,-1.489933 53.369332,-1.490245 53.369201),(-1.490235 53.369194,-1.490230 53.369191,-1.490235 53.369194,-1.490235 53.369194)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/17
conservation-area:18,18,Broomhall,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.490109 53.376641,-1.490146 53.376687,-1.491960 53.377319,-1.492486 53.376873,-1.493442 53.376265,-1.496064 53.374863,-1.496019 53.374541,-1.495519 53.374670,-1.494793 53.373801,-1.494226 53.374077,-1.491340 53.370503,-1.489527 53.371140,-1.489757 53.371448,-1.489321 53.371588,-1.489517 53.371818,-1.488977 53.371989,-1.489009 53.372028,-1.488077 53.372316,-1.487978 53.372207,-1.486890 53.372628,-1.486689 53.372729,-1.485932 53.373250,-1.485191 53.373419,-1.484922 53.373531,-1.484805 53.373642,-1.484795 53.373767,-1.484598 53.373735,-1.484589 53.373830,-1.484712 53.373842,-1.484807 53.373967,-1.484430 53.374068,-1.485238 53.375156,-1.485665 53.375005,-1.486110 53.376122,-1.486142 53.376623,-1.488951 53.376691,-1.489460 53.376601,-1.489913 53.376435,-1.490109 53.376641)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/18
conservation-area:19,19,Norton,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.460420 53.334230,-1.459686 53.334445,-1.459978 53.334869,-1.459891 53.334995,-1.460051 53.335441,-1.460179 53.336683,-1.459968 53.336799,-1.460015 53.336934,-1.460123 53.337099,-1.460175 53.337101,-1.460814 53.338010,-1.459285 53.338444,-1.459569 53.338928,-1.458711 53.339681,-1.459225 53.339855,-1.459363 53.340040,-1.459685 53.340304,-1.459984 53.340430,-1.461027 53.340438,-1.461890 53.340323,-1.462379 53.340172,-1.462678 53.340026,-1.462790 53.339890,-1.463142 53.339793,-1.463221 53.339635,-1.463216 53.339276,-1.462246 53.338260,-1.462129 53.338081,-1.462033 53.337840,-1.463090 53.337485,-1.463317 53.337296,-1.464128 53.337090,-1.464374 53.336952,-1.464594 53.336779,-1.464853 53.336663,-1.465712 53.336494,-1.465790 53.336443,-1.465943 53.336227,-1.466070 53.336173,-1.466603 53.336033,-1.467156 53.335989,-1.467459 53.335910,-1.467892 53.335950,-1.468125 53.335932,-1.468350 53.335843,-1.468455 53.335654,-1.467995 53.334468,-1.467549 53.333613,-1.467235 53.333179,-1.467122 53.333103,-1.466980 53.333057,-1.466953 53.333109,-1.466885 53.333137,-1.465678 53.333298,-1.465634 53.333368,-1.465539 53.333418,-1.464833 53.333560,-1.464331 53.333784,-1.464039 53.333738,-1.462794 53.333905,-1.462722 53.333682,-1.462554 53.333634,-1.462251 53.333617,-1.462202 53.333749,-1.460447 53.333690,-1.460420 53.334230)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/19
conservation-area:20,20,Nether Edge,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.496320 53.365782,-1.496317 53.365676,-1.496361 53.365598,-1.496614 53.365438,-1.496736 53.365430,-1.496809 53.365491,-1.497204 53.365465,-1.497355 53.365398,-1.498062 53.365208,-1.497971 53.364994,-1.498499 53.364909,-1.498690 53.364901,-1.498701 53.364924,-1.499051 53.364865,-1.499188 53.365163,-1.499382 53.365137,-1.499679 53.365192,-1.500156 53.365349,-1.500144 53.365451,-1.500728 53.365229,-1.500978 53.365080,-1.501132 53.365079,-1.501335 53.365290,-1.502651 53.364706,-1.502728 53.364665,-1.502644 53.364589,-1.502973 53.364441,-1.503097 53.364518,-1.504401 53.363924,-1.504762 53.363878,-1.504731 53.363702,-1.505179 53.363673,-1.505235 53.363614,-1.505214 53.363581,-1.505391 53.363515,-1.506107 53.363475,-1.506099 53.363437,-1.506248 53.363407,-1.506046 53.363027,-1.505850 53.363091,-1.505812 53.363030,-1.505627 53.363069,-1.505369 53.362639,-1.505307 53.362634,-1.505235 53.362513,-1.504754 53.362600,-1.504793 53.362666,-1.504557 53.362723,-1.504801 53.363135,-1.504667 53.363165,-1.504744 53.363187,-1.504284 53.363261,-1.504039 53.363097,-1.503767 53.363006,-1.503444 53.362967,-1.503052 53.362989,-1.502963 53.362517,-1.502422 53.362628,-1.501943 53.362421,-1.502167 53.362223,-1.502131 53.362207,-1.502464 53.361981,-1.502141 53.361772,-1.502592 53.361551,-1.502574 53.361535,-1.503109 53.361319,-1.503302 53.361483,-1.504329 53.361112,-1.502841 53.359596,-1.502767 53.359582,-1.502444 53.359340,-1.503778 53.358729,-1.503633 53.358597,-1.502077 53.357902,-1.502402 53.357608,-1.502690 53.357414,-1.501613 53.356944,-1.500951 53.356691,-1.499462 53.356221,-1.499134 53.356663,-1.498869 53.356657,-1.496287 53.356304,-1.495975 53.356393,-1.495552 53.356385,-1.494770 53.356258,-1.494664 53.356285,-1.491916 53.355912,-1.491499 53.355572,-1.491178 53.355480,-1.491047 53.355382,-1.489971 53.355591,-1.489821 53.355642,-1.489690 53.355752,-1.489341 53.355731,-1.489351 53.355855,-1.489024 53.355862,-1.489035 53.355963,-1.488967 53.356001,-1.488643 53.355993,-1.488288 53.355934,-1.487855 53.356503,-1.487690 53.356857,-1.487687 53.356924,-1.486111 53.356795,-1.485790 53.357207,-1.485893 53.357248,-1.485788 53.357399,-1.485749 53.357448,-1.485632 53.357409,-1.485468 53.357617,-1.485519 53.357632,-1.485490 53.357684,-1.485464 53.357714,-1.485409 53.357697,-1.485298 53.357837,-1.485335 53.357847,-1.485276 53.357923,-1.485239 53.357913,-1.484989 53.358228,-1.485191 53.358276,-1.484981 53.358597,-1.486928 53.359069,-1.486601 53.359462,-1.486224 53.359348,-1.485874 53.359782,-1.485364 53.359652,-1.485368 53.359763,-1.485338 53.359763,-1.485397 53.360760,-1.485424 53.360934,-1.485469 53.361002,-1.485454 53.361073,-1.485516 53.361318,-1.485512 53.361431,-1.482704 53.361254,-1.482691 53.361224,-1.482495 53.361214,-1.482440 53.361426,-1.482128 53.361755,-1.481963 53.361891,-1.481912 53.361878,-1.481920 53.361938,-1.481818 53.361944,-1.481399 53.361805,-1.481370 53.362601,-1.478330 53.362586,-1.478328 53.362956,-1.477922 53.362959,-1.477932 53.363238,-1.478022 53.363259,-1.478026 53.363302,-1.478234 53.363228,-1.478556 53.363195,-1.479229 53.363262,-1.479618 53.363338,-1.479768 53.364849,-1.479846 53.365045,-1.480151 53.365005,-1.480200 53.365155,-1.480172 53.365211,-1.480084 53.365225,-1.480105 53.365283,-1.479827 53.365234,-1.479823 53.365258,-1.479647 53.365241,-1.479562 53.365813,-1.479592 53.366141,-1.479625 53.366260,-1.480423 53.366297,-1.480374 53.366899,-1.481154 53.366906,-1.481096 53.366753,-1.481554 53.366691,-1.481674 53.366968,-1.482000 53.366923,-1.482022 53.367189,-1.482729 53.367096,-1.482694 53.366986,-1.482780 53.366964,-1.482772 53.366750,-1.482661 53.366382,-1.483379 53.366421,-1.483160 53.366085,-1.483580 53.365858,-1.485396 53.366017,-1.485730 53.366219,-1.485675 53.366269,-1.486244 53.366674,-1.486443 53.366518,-1.486507 53.366534,-1.486564 53.366490,-1.486733 53.366563,-1.486871 53.366522,-1.487028 53.366636,-1.487133 53.366885,-1.487095 53.366948,-1.487014 53.366978,-1.485659 53.366871,-1.484870 53.366917,-1.484925 53.367064,-1.485193 53.367313,-1.485279 53.367462,-1.485186 53.367501,-1.485021 53.367424,-1.484789 53.367516,-1.484419 53.367475,-1.484186 53.367569,-1.484218 53.367597,-1.483824 53.367759,-1.483132 53.367141,-1.482534 53.367217,-1.484133 53.368630,-1.484555 53.368458,-1.484691 53.368576,-1.485163 53.368367,-1.485803 53.368887,-1.486017 53.368685,-1.486227 53.368572,-1.486955 53.368360,-1.488467 53.367688,-1.488624 53.367592,-1.488977 53.367242,-1.490713 53.367457,-1.490738 53.367373,-1.490620 53.366781,-1.490857 53.366720,-1.490899 53.366768,-1.490980 53.367083,-1.491306 53.367129,-1.491300 53.367088,-1.493008 53.366579,-1.492981 53.366412,-1.494380 53.366360,-1.494364 53.366128,-1.494497 53.366127,-1.494490 53.366030,-1.494859 53.366028,-1.494857 53.365936,-1.495005 53.365934,-1.495004 53.365852,-1.495628 53.365848,-1.496327 53.365790,-1.496320 53.365782),(-1.496321 53.365789,-1.496320 53.365782,-1.496320 53.365782,-1.496321 53.365789),(-1.485697 53.368800,-1.485699 53.368800,-1.485698 53.368801,-1.485697 53.368800)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/20
conservation-area:21,21,Furnace Hill,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.477857 53.387392,-1.477261 53.387040,-1.476879 53.387284,-1.475723 53.386670,-1.475186 53.386827,-1.474222 53.385842,-1.474388 53.385485,-1.473646 53.385374,-1.473538 53.385518,-1.473342 53.385640,-1.473627 53.385855,-1.473222 53.386021,-1.472633 53.386195,-1.472052 53.385602,-1.471673 53.385728,-1.471464 53.385511,-1.471413 53.385528,-1.471365 53.385482,-1.471324 53.385507,-1.471280 53.385475,-1.471468 53.385362,-1.471167 53.385175,-1.470787 53.385386,-1.470471 53.385166,-1.470630 53.384999,-1.470182 53.384995,-1.469992 53.384957,-1.469982 53.385300,-1.470605 53.385568,-1.470666 53.385747,-1.470805 53.385942,-1.470325 53.386095,-1.470495 53.386275,-1.470531 53.386264,-1.470798 53.386654,-1.470848 53.386671,-1.470760 53.386779,-1.471404 53.386977,-1.471699 53.386722,-1.472348 53.387138,-1.472573 53.387237,-1.472987 53.387308,-1.473853 53.387375,-1.474259 53.387341,-1.474936 53.386941,-1.475841 53.387430,-1.475353 53.387749,-1.475758 53.388039,-1.476380 53.387617,-1.476601 53.387732,-1.477080 53.387393,-1.477498 53.387618,-1.477857 53.387392)),((-1.470043 53.384960,-1.470038 53.384958,-1.470042 53.384961,-1.470043 53.384960)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/21
conservation-area:22,22,Well Meadow,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.481204 53.385441,-1.481043 53.385394,-1.480632 53.385183,-1.480866 53.384910,-1.480736 53.384866,-1.480962 53.384646,-1.480665 53.384550,-1.479593 53.384506,-1.479533 53.384468,-1.480365 53.384028,-1.480265 53.383979,-1.480282 53.383960,-1.479543 53.383730,-1.479403 53.383828,-1.478634 53.384146,-1.478126 53.383750,-1.478206 53.383385,-1.478149 53.383358,-1.478295 53.383223,-1.478284 53.383198,-1.478393 53.383120,-1.478463 53.383157,-1.478626 53.383038,-1.478569 53.383011,-1.478744 53.382901,-1.478633 53.382725,-1.477587 53.383012,-1.477103 53.383104,-1.476264 53.383201,-1.476288 53.383301,-1.476529 53.383293,-1.476546 53.383444,-1.476441 53.383439,-1.476416 53.383621,-1.475946 53.383591,-1.475805 53.383903,-1.476732 53.384042,-1.476596 53.384329,-1.475739 53.384188,-1.475609 53.384471,-1.475401 53.384460,-1.475258 53.384827,-1.475109 53.385096,-1.475254 53.385111,-1.476453 53.385034,-1.476690 53.384961,-1.477766 53.384509,-1.478481 53.385059,-1.479921 53.386053,-1.480120 53.385923,-1.480295 53.386055,-1.481204 53.385441)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/22
conservation-area:23,23,Ranmoor,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.532835 53.376153,-1.533063 53.376195,-1.533186 53.375942,-1.533219 53.375717,-1.533292 53.375512,-1.533500 53.375279,-1.533799 53.375065,-1.534318 53.374935,-1.534956 53.374709,-1.535584 53.374532,-1.535870 53.374707,-1.536084 53.374706,-1.536480 53.374206,-1.536424 53.374175,-1.536443 53.374150,-1.536594 53.374071,-1.537115 53.374196,-1.538097 53.374231,-1.538099 53.373852,-1.537819 53.373838,-1.537409 53.373900,-1.537406 53.373622,-1.537223 53.373540,-1.537755 53.373011,-1.538324 53.372679,-1.537995 53.372133,-1.537771 53.371969,-1.537071 53.371344,-1.536878 53.371257,-1.536683 53.371238,-1.536407 53.371240,-1.536867 53.371645,-1.536801 53.371817,-1.536847 53.371855,-1.536608 53.371967,-1.536263 53.371870,-1.535978 53.372354,-1.535666 53.372352,-1.535888 53.372462,-1.535765 53.372537,-1.535057 53.372842,-1.534919 53.372720,-1.534849 53.372613,-1.534144 53.372605,-1.533978 53.372513,-1.533767 53.372301,-1.534088 53.372106,-1.533589 53.371944,-1.533901 53.371597,-1.534054 53.371477,-1.533493 53.371164,-1.534032 53.370762,-1.533437 53.370485,-1.534476 53.369953,-1.533532 53.369487,-1.532425 53.369605,-1.532310 53.369260,-1.531894 53.369203,-1.531950 53.369563,-1.531110 53.369599,-1.530343 53.369556,-1.529923 53.369498,-1.529882 53.369416,-1.529243 53.368936,-1.529364 53.368851,-1.529488 53.368593,-1.529510 53.368531,-1.529459 53.368476,-1.530100 53.368334,-1.530233 53.368341,-1.530800 53.368252,-1.530696 53.367807,-1.529644 53.367817,-1.529146 53.367910,-1.528922 53.368013,-1.528612 53.368288,-1.528334 53.368429,-1.527758 53.368939,-1.527711 53.368985,-1.527724 53.369006,-1.526996 53.368800,-1.526313 53.368705,-1.525593 53.368714,-1.524736 53.368816,-1.524776 53.368655,-1.524380 53.368580,-1.524072 53.368559,-1.524014 53.368767,-1.522229 53.369212,-1.521767 53.369312,-1.521556 53.369283,-1.520932 53.369442,-1.520139 53.369440,-1.520105 53.369810,-1.519531 53.369941,-1.519468 53.369926,-1.519272 53.369998,-1.519107 53.369967,-1.519128 53.369847,-1.518721 53.369736,-1.517976 53.369976,-1.515772 53.369456,-1.515261 53.371170,-1.515338 53.371527,-1.515269 53.372070,-1.514661 53.372664,-1.514580 53.372971,-1.514714 53.373851,-1.514849 53.374222,-1.515143 53.374828,-1.515373 53.374744,-1.516584 53.374549,-1.516667 53.374827,-1.516890 53.375058,-1.517180 53.374966,-1.517242 53.375102,-1.519124 53.374761,-1.518953 53.374392,-1.520166 53.374012,-1.521367 53.373573,-1.521402 53.373790,-1.521617 53.374281,-1.522013 53.374831,-1.522001 53.374890,-1.522305 53.375196,-1.525099 53.374394,-1.525207 53.374563,-1.525429 53.374754,-1.525785 53.374750,-1.526368 53.375309,-1.527398 53.375144,-1.528396 53.374871,-1.528775 53.374799,-1.529351 53.375241,-1.530034 53.375561,-1.532835 53.376153)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/23
conservation-area:24,24,John Street,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.476613 53.370399,-1.471919 53.368857,-1.471861 53.368813,-1.471695 53.368855,-1.472371 53.370930,-1.470741 53.371129,-1.471309 53.372899,-1.471709 53.372843,-1.472006 53.372737,-1.472311 53.372564,-1.472418 53.372378,-1.472423 53.371731,-1.472630 53.371726,-1.472590 53.371584,-1.473092 53.371520,-1.473158 53.371697,-1.473560 53.371648,-1.473495 53.371469,-1.475425 53.371198,-1.475682 53.371061,-1.476260 53.370504,-1.476492 53.370565,-1.476593 53.370547,-1.476704 53.370432,-1.476613 53.370399)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/24
conservation-area:25,25,Hackenthorpe,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.375295 53.344157,-1.375282 53.344104,-1.374758 53.344078,-1.374304 53.344120,-1.374268 53.344098,-1.374266 53.344035,-1.374330 53.343921,-1.373955 53.343988,-1.373161 53.344042,-1.372320 53.344163,-1.372384 53.344352,-1.371771 53.344411,-1.371582 53.344391,-1.371578 53.344453,-1.371075 53.344440,-1.370890 53.344691,-1.371582 53.344818,-1.371580 53.344853,-1.372175 53.344883,-1.372094 53.345291,-1.372801 53.345406,-1.373145 53.345234,-1.373686 53.345618,-1.373774 53.345703,-1.373754 53.345739,-1.373858 53.345808,-1.373295 53.346179,-1.373903 53.346474,-1.374280 53.346205,-1.374398 53.346263,-1.374730 53.346028,-1.374807 53.346065,-1.375117 53.345820,-1.374641 53.345604,-1.374866 53.345335,-1.374454 53.345215,-1.374247 53.345191,-1.373834 53.345055,-1.373482 53.344819,-1.373594 53.344728,-1.373718 53.344749,-1.373767 53.344643,-1.373900 53.344664,-1.373944 53.344589,-1.374140 53.344576,-1.374045 53.344468,-1.374196 53.344436,-1.374450 53.344451,-1.374678 53.344422,-1.374784 53.344490,-1.374848 53.344438,-1.374868 53.344379,-1.375332 53.344315,-1.375295 53.344157)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/25
conservation-area:26,26,Greenhill,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.486103 53.327048,-1.486285 53.326918,-1.486362 53.326766,-1.485897 53.326704,-1.485336 53.326709,-1.485269 53.326749,-1.485031 53.326794,-1.484674 53.326829,-1.484611 53.326155,-1.484256 53.326166,-1.484238 53.326089,-1.483935 53.326095,-1.483962 53.326256,-1.483683 53.326294,-1.483738 53.326679,-1.483218 53.326691,-1.482875 53.326387,-1.482997 53.326356,-1.482686 53.326148,-1.482775 53.326008,-1.482694 53.325700,-1.482119 53.325724,-1.482007 53.325422,-1.481901 53.325375,-1.481603 53.325429,-1.480899 53.325663,-1.480836 53.325711,-1.480831 53.325856,-1.480242 53.325860,-1.479842 53.325904,-1.479783 53.326265,-1.479429 53.326399,-1.479638 53.326628,-1.480043 53.326989,-1.479713 53.327133,-1.479704 53.327198,-1.480056 53.327681,-1.480319 53.327711,-1.480549 53.327512,-1.480737 53.327702,-1.480982 53.327575,-1.481024 53.327683,-1.482174 53.327596,-1.482532 53.327436,-1.483364 53.327311,-1.483810 53.327293,-1.483820 53.327459,-1.484129 53.327438,-1.484113 53.327338,-1.484416 53.327316,-1.484406 53.327240,-1.484467 53.327235,-1.484476 53.327270,-1.484688 53.327243,-1.484786 53.327602,-1.485106 53.327573,-1.485062 53.327419,-1.485061 53.327244,-1.485449 53.327120,-1.485554 53.327159,-1.485659 53.327103,-1.485959 53.327148,-1.486103 53.327048)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/26
