name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
Marsh Baldon Conservation Area,F8__11,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.186711 51.692667,-1.187060 51.692647,-1.187083 51.692562,-1.187409 51.692573,-1.187457 51.692745,-1.187824 51.692688,-1.188066 51.693007,-1.188570 51.692923,-1.188360 51.692522,-1.188360 51.692501,-1.188708 51.692482,-1.188519 51.692107,-1.188869 51.692072,-1.189170 51.691961,-1.189546 51.691961,-1.189506 51.691643,-1.189473 51.691644,-1.189464 51.691463,-1.189408 51.691461,-1.189399 51.691144,-1.189486 51.691124,-1.189403 51.690771,-1.189361 51.690779,-1.189014 51.689982,-1.189202 51.689939,-1.189039 51.689504,-1.188692 51.689275,-1.188800 51.689212,-1.189270 51.689105,-1.189166 51.688981,-1.188800 51.688706,-1.189522 51.688293,-1.189797 51.688582,-1.189907 51.688535,-1.189795 51.688391,-1.189916 51.688342,-1.189770 51.688166,-1.190114 51.688006,-1.191211 51.687903,-1.191315 51.687864,-1.191415 51.687657,-1.191239 51.687422,-1.190502 51.687475,-1.190384 51.687451,-1.190208 51.687203,-1.190150 51.686960,-1.190033 51.686738,-1.189868 51.686540,-1.189761 51.686482,-1.189028 51.686401,-1.187854 51.686404,-1.187861 51.686545,-1.187772 51.686766,-1.188005 51.687199,-1.187607 51.687316,-1.187553 51.687374,-1.187621 51.687535,-1.187715 51.687542,-1.187855 51.687681,-1.187955 51.687845,-1.188245 51.688090,-1.188255 51.688120,-1.187803 51.688230,-1.188209 51.688970,-1.187827 51.689173,-1.187717 51.689037,-1.187563 51.689101,-1.187405 51.688936,-1.186504 51.689221,-1.186437 51.688982,-1.185830 51.689005,-1.185900 51.689233,-1.185463 51.689277,-1.185429 51.689081,-1.185152 51.689108,-1.185121 51.689132,-1.185179 51.689460,-1.185216 51.689460,-1.185228 51.689614,-1.184920 51.689669,-1.184858 51.689594,-1.184250 51.689568,-1.184236 51.689882,-1.184158 51.689885,-1.184168 51.690144,-1.183981 51.690158,-1.184022 51.690369,-1.184083 51.690428,-1.184134 51.690558,-1.184131 51.690646,-1.183885 51.690648,-1.183821 51.690756,-1.182671 51.690813,-1.182083 51.691191,-1.182306 51.691441,-1.182775 51.692304,-1.182825 51.692444,-1.182857 51.692790,-1.182421 51.692837,-1.182895 51.693873,-1.183032 51.694116,-1.183300 51.694484,-1.182861 51.695087,-1.183047 51.695587,-1.183181 51.695515,-1.184076 51.695379,-1.183962 51.694943,-1.183982 51.694449,-1.183949 51.694158,-1.183635 51.694207,-1.183541 51.694126,-1.183285 51.693723,-1.183085 51.693194,-1.184683 51.692942,-1.185027 51.692860,-1.184993 51.692645,-1.186022 51.692682,-1.186711 51.692667)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--11
Mackney Conservation Area,F8__12,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.161914 51.604535,-1.161636 51.604632,-1.161160 51.604732,-1.159581 51.604914,-1.159174 51.604913,-1.159309 51.605444,-1.160251 51.605610,-1.160480 51.605728,-1.160717 51.605804,-1.161111 51.605861,-1.161941 51.606110,-1.163032 51.606274,-1.163502 51.606266,-1.164568 51.606360,-1.164414 51.606554,-1.164466 51.606568,-1.164167 51.607099,-1.164318 51.607162,-1.165822 51.607242,-1.166286 51.606270,-1.166229 51.606211,-1.165993 51.606085,-1.165638 51.605968,-1.166169 51.605277,-1.163926 51.604605,-1.162481 51.604473,-1.161914 51.604535)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--12
Mapledurham Conservation Area,F8__13,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.039783 51.487636,-1.038925 51.486839,-1.038000 51.486186,-1.038250 51.485990,-1.038156 51.485910,-1.038177 51.485841,-1.038509 51.485682,-1.038645 51.485367,-1.038618 51.485237,-1.038201 51.485015,-1.038103 51.484992,-1.037890 51.484998,-1.037827 51.485029,-1.037813 51.485081,-1.037685 51.485040,-1.037713 51.484970,-1.037686 51.484916,-1.037396 51.484654,-1.037087 51.484314,-1.036812 51.483903,-1.036752 51.483874,-1.036659 51.483702,-1.036685 51.483583,-1.036535 51.483350,-1.036471 51.483295,-1.036232 51.483328,-1.036112 51.483213,-1.035837 51.483076,-1.035782 51.482919,-1.035733 51.482926,-1.035746 51.482946,-1.034956 51.483733,-1.034867 51.483770,-1.033607 51.484756,-1.033455 51.484806,-1.032763 51.484877,-1.032530 51.484828,-1.032391 51.484746,-1.032304 51.484776,-1.032483 51.484909,-1.032532 51.485147,-1.032507 51.485305,-1.032582 51.485584,-1.033071 51.485870,-1.034776 51.486742,-1.034861 51.486804,-1.034920 51.486899,-1.035035 51.487275,-1.035029 51.487379,-1.034979 51.487464,-1.034427 51.487921,-1.034379 51.488078,-1.034371 51.488495,-1.034310 51.488602,-1.034225 51.488674,-1.034159 51.488830,-1.034518 51.488844,-1.035047 51.488719,-1.036373 51.487560,-1.036600 51.487595,-1.040836 51.489710,-1.041608 51.488996,-1.041343 51.488787,-1.040585 51.488315,-1.040281 51.488021,-1.039980 51.487817,-1.039783 51.487636)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--13
Moreton Conservation Area,F8__14,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.991603 51.738665,-0.991651 51.738636,-0.991570 51.738509,-0.991759 51.738457,-0.992124 51.738280,-0.992315 51.738367,-0.993226 51.737997,-0.993335 51.738078,-0.993408 51.738055,-0.993447 51.738086,-0.993835 51.737912,-0.993614 51.737766,-0.993845 51.737624,-0.993336 51.737336,-0.993684 51.737158,-0.994016 51.737036,-0.994289 51.736882,-0.993836 51.736648,-0.993803 51.736680,-0.993448 51.736470,-0.992961 51.736813,-0.993041 51.736977,-0.993489 51.737139,-0.992898 51.737391,-0.992218 51.737532,-0.992016 51.737541,-0.991859 51.737499,-0.991728 51.737419,-0.991499 51.737198,-0.991775 51.736633,-0.991660 51.736593,-0.991258 51.736746,-0.990718 51.736535,-0.990356 51.736827,-0.990790 51.737065,-0.990512 51.737191,-0.990589 51.737276,-0.990529 51.737301,-0.990541 51.737337,-0.989647 51.737558,-0.989881 51.737738,-0.989706 51.737855,-0.989349 51.737714,-0.989249 51.737784,-0.989245 51.737871,-0.989294 51.737947,-0.989564 51.738065,-0.989536 51.738097,-0.989270 51.738142,-0.989240 51.738180,-0.989399 51.738336,-0.989555 51.738681,-0.989554 51.738803,-0.989392 51.738972,-0.990649 51.738717,-0.991160 51.738532,-0.991198 51.738533,-0.991311 51.738764,-0.991603 51.738665)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--14
Nettlebed Conservation Area,F8__15,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.993118 51.574689,-0.993153 51.574889,-0.992964 51.574979,-0.992470 51.575012,-0.992577 51.575131,-0.992563 51.575165,-0.992112 51.575188,-0.992015 51.574834,-0.991903 51.574579,-0.990956 51.574612,-0.990136 51.574697,-0.990337 51.575106,-0.989577 51.575179,-0.989115 51.575299,-0.989072 51.575628,-0.989030 51.575669,-0.988957 51.575958,-0.988804 51.576023,-0.988776 51.576101,-0.988873 51.576101,-0.989135 51.576006,-0.989245 51.576019,-0.989242 51.576060,-0.989509 51.576076,-0.989490 51.576320,-0.989302 51.576723,-0.989024 51.576717,-0.988985 51.576830,-0.989179 51.576915,-0.989489 51.576916,-0.989468 51.577077,-0.989679 51.577163,-0.989729 51.577122,-0.989834 51.577181,-0.990029 51.577062,-0.990151 51.576978,-0.989814 51.576710,-0.989747 51.576610,-0.989750 51.576404,-0.989960 51.576485,-0.990133 51.576246,-0.990363 51.576148,-0.990365 51.575967,-0.991536 51.575995,-0.991628 51.576030,-0.993298 51.575949,-0.993349 51.576404,-0.993956 51.576424,-0.994017 51.575965,-0.994136 51.575638,-0.994180 51.575625,-0.994991 51.575864,-0.995126 51.575648,-0.995152 51.575655,-0.995226 51.575576,-0.995202 51.575549,-0.995534 51.575066,-0.994950 51.574954,-0.994958 51.574866,-0.994620 51.574851,-0.994336 51.574753,-0.994260 51.574842,-0.994174 51.574827,-0.994031 51.574595,-0.993118 51.574689)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--15
North Moreton Conservation Area,F8__16,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.188122 51.599451,-1.188025 51.599467,-1.187935 51.599282,-1.187901 51.599276,-1.187170 51.599372,-1.187539 51.599988,-1.187603 51.600273,-1.187795 51.600764,-1.188153 51.601503,-1.188437 51.602460,-1.188841 51.602396,-1.188936 51.602871,-1.189522 51.602967,-1.189974 51.602897,-1.190041 51.603024,-1.190025 51.603232,-1.190054 51.603343,-1.190115 51.603410,-1.190307 51.603490,-1.190309 51.603542,-1.190525 51.603502,-1.190539 51.603374,-1.190672 51.603259,-1.191105 51.603136,-1.193517 51.602961,-1.193632 51.603015,-1.193826 51.603000,-1.193695 51.602822,-1.194021 51.602740,-1.194034 51.602686,-1.194085 51.602690,-1.194291 51.602414,-1.194327 51.602322,-1.194210 51.602246,-1.194527 51.601520,-1.194538 51.601368,-1.194666 51.601265,-1.194833 51.601228,-1.194872 51.600850,-1.194844 51.600598,-1.193100 51.600401,-1.193208 51.599184,-1.191995 51.599156,-1.191992 51.599046,-1.191863 51.598670,-1.191012 51.598684,-1.190396 51.598787,-1.190513 51.599061,-1.190210 51.599104,-1.190299 51.599476,-1.188968 51.599635,-1.188950 51.599348,-1.188122 51.599451)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--16
North Stoke Conservation Area,F8__17,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.115945 51.571243,-1.115809 51.571523,-1.115626 51.572037,-1.115594 51.572184,-1.115658 51.572854,-1.115647 51.572999,-1.115488 51.573483,-1.115325 51.573830,-1.115497 51.573857,-1.115821 51.573812,-1.116386 51.573677,-1.118148 51.573613,-1.119157 51.573736,-1.119176 51.573678,-1.119450 51.573700,-1.120414 51.573830,-1.120796 51.573919,-1.121335 51.573951,-1.121703 51.574024,-1.122392 51.574037,-1.122867 51.574083,-1.122891 51.574253,-1.125089 51.574367,-1.125149 51.574575,-1.125325 51.574811,-1.126022 51.574891,-1.126143 51.574388,-1.126170 51.574126,-1.126092 51.573124,-1.125990 51.572640,-1.125984 51.572116,-1.125915 51.571609,-1.125717 51.571157,-1.125672 51.570941,-1.123623 51.570802,-1.123488 51.571071,-1.123401 51.571086,-1.122467 51.571063,-1.121761 51.570985,-1.120508 51.570921,-1.119874 51.570817,-1.119837 51.571154,-1.119848 51.571596,-1.120200 51.571597,-1.120479 51.571533,-1.120506 51.571576,-1.120482 51.571793,-1.120601 51.571806,-1.120537 51.572018,-1.119852 51.571981,-1.119853 51.572087,-1.115945 51.571243)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--17
Nuneham Courtenay Conservation Area,F8__18,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.237250 51.667554,-1.236838 51.667301,-1.235387 51.667901,-1.235157 51.667833,-1.233797 51.667932,-1.232768 51.668069,-1.232820 51.668822,-1.232165 51.669278,-1.231608 51.669618,-1.230756 51.669962,-1.229815 51.670276,-1.228715 51.670041,-1.227175 51.668892,-1.228405 51.668226,-1.227310 51.668180,-1.225789 51.668214,-1.224581 51.668405,-1.224100 51.668366,-1.223797 51.668296,-1.222430 51.668093,-1.221306 51.668070,-1.220250 51.667962,-1.219088 51.667966,-1.217122 51.668074,-1.217106 51.668119,-1.216505 51.668217,-1.212625 51.668574,-1.209486 51.668644,-1.209099 51.668711,-1.207836 51.669077,-1.206052 51.669799,-1.204908 51.670118,-1.203533 51.670293,-1.201526 51.670782,-1.201480 51.670740,-1.201235 51.670700,-1.200887 51.670735,-1.200035 51.670893,-1.198124 51.671360,-1.197404 51.671617,-1.195940 51.672327,-1.195537 51.672559,-1.194327 51.673430,-1.194636 51.673375,-1.194966 51.673457,-1.195393 51.675094,-1.195485 51.675510,-1.195442 51.676177,-1.195524 51.676787,-1.195390 51.677734,-1.195423 51.677763,-1.198068 51.677999,-1.198102 51.678139,-1.198544 51.678166,-1.198609 51.678762,-1.198436 51.678894,-1.198343 51.679011,-1.198104 51.679770,-1.196665 51.680630,-1.195873 51.680863,-1.195324 51.681103,-1.195884 51.681821,-1.197268 51.683209,-1.197030 51.683297,-1.197524 51.683846,-1.197496 51.683884,-1.197602 51.683938,-1.197801 51.684197,-1.199252 51.686226,-1.199492 51.686504,-1.199156 51.686823,-1.199052 51.687014,-1.199059 51.687081,-1.198999 51.687106,-1.199223 51.687282,-1.202012 51.690339,-1.201989 51.690356,-1.202038 51.690411,-1.202865 51.691284,-1.203245 51.690934,-1.203555 51.690708,-1.203443 51.690618,-1.203736 51.690343,-1.203603 51.690235,-1.204971 51.688834,-1.205804 51.688980,-1.206115 51.688429,-1.205689 51.688009,-1.205688 51.687970,-1.206034 51.687419,-1.206291 51.687126,-1.206939 51.686649,-1.207855 51.685618,-1.208438 51.685714,-1.208873 51.685746,-1.209260 51.685701,-1.209842 51.685491,-1.210952 51.685712,-1.212576 51.685647,-1.212683 51.685741,-1.212838 51.685788,-1.214379 51.685901,-1.214805 51.685804,-1.215376 51.685478,-1.215878 51.685885,-1.216024 51.685945,-1.218913 51.685958,-1.219536 51.685937,-1.219996 51.685768,-1.220163 51.685937,-1.220279 51.685876,-1.221038 51.685687,-1.222017 51.685477,-1.221816 51.685317,-1.221898 51.685159,-1.221736 51.684850,-1.221804 51.684550,-1.222136 51.684092,-1.222713 51.683481,-1.222835 51.683287,-1.222964 51.683196,-1.223001 51.683032,-1.223100 51.682860,-1.223604 51.682384,-1.223825 51.682299,-1.223942 51.682180,-1.224257 51.682030,-1.224608 51.681765,-1.224819 51.681294,-1.224905 51.680905,-1.224991 51.680682,-1.225057 51.680595,-1.225049 51.680549,-1.225117 51.680510,-1.225260 51.680208,-1.225443 51.679927,-1.225570 51.679838,-1.225567 51.679767,-1.225760 51.679467,-1.226025 51.679192,-1.226088 51.679088,-1.226279 51.678637,-1.226525 51.677759,-1.226609 51.677570,-1.226616 51.676547,-1.226793 51.676101,-1.227004 51.675864,-1.227314 51.675633,-1.227790 51.675384,-1.227986 51.675352,-1.228436 51.675190,-1.228525 51.675272,-1.228992 51.675323,-1.229602 51.675122,-1.229765 51.674940,-1.230339 51.674820,-1.230342 51.674664,-1.230545 51.674288,-1.230515 51.674158,-1.230350 51.673969,-1.230419 51.673817,-1.230451 51.673585,-1.230559 51.673213,-1.230762 51.672964,-1.231063 51.672726,-1.231726 51.672397,-1.232008 51.672315,-1.232334 51.672165,-1.232521 51.672127,-1.232660 51.672037,-1.233709 51.671621,-1.234192 51.671342,-1.234399 51.671263,-1.234545 51.671255,-1.234607 51.671182,-1.234945 51.671048,-1.235970 51.670741,-1.236343 51.670581,-1.237418 51.670204,-1.237878 51.670119,-1.238663 51.669900,-1.239569 51.669723,-1.239817 51.669695,-1.240027 51.669725,-1.240106 51.669697,-1.240120 51.669621,-1.240174 51.669587,-1.240515 51.669556,-1.240734 51.669438,-1.240842 51.669433,-1.240641 51.668112,-1.240444 51.667206,-1.240237 51.667345,-1.238530 51.668282,-1.238334 51.668204,-1.237250 51.667554)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--18
Oakley Conservation Area,F8__19,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.916991 51.697239,-0.917402 51.696998,-0.916675 51.696465,-0.916271 51.696695,-0.916063 51.696543,-0.916020 51.696467,-0.916624 51.696113,-0.916124 51.695878,-0.916013 51.695797,-0.915670 51.696194,-0.915528 51.696210,-0.915374 51.695909,-0.915092 51.695581,-0.914668 51.695778,-0.914952 51.696134,-0.914755 51.696120,-0.914641 51.696215,-0.914096 51.696416,-0.914260 51.696580,-0.914634 51.696433,-0.914759 51.696332,-0.914919 51.696442,-0.915463 51.696279,-0.916460 51.696965,-0.916568 51.697106,-0.916617 51.697227,-0.916821 51.697339,-0.916991 51.697239)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--19
Overy Conservation Area,F8__20,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.162790 51.644079,-1.162968 51.643918,-1.162988 51.643838,-1.162840 51.643750,-1.162701 51.643739,-1.162677 51.643697,-1.162699 51.643633,-1.162994 51.643491,-1.163264 51.643269,-1.163503 51.642956,-1.164155 51.642388,-1.164293 51.642106,-1.164283 51.642010,-1.164205 51.641870,-1.163948 51.641716,-1.163862 51.641616,-1.163748 51.641282,-1.163753 51.641166,-1.163577 51.641078,-1.163646 51.640991,-1.163616 51.640851,-1.163720 51.640609,-1.163664 51.640423,-1.163672 51.640358,-1.163737 51.640276,-1.163716 51.640112,-1.163537 51.639907,-1.163324 51.639789,-1.163146 51.639563,-1.162454 51.639647,-1.161803 51.640083,-1.161358 51.640522,-1.160467 51.641109,-1.160147 51.641288,-1.159910 51.641485,-1.158903 51.642113,-1.158746 51.642173,-1.158634 51.642167,-1.158542 51.642202,-1.157375 51.642944,-1.156387 51.643529,-1.156131 51.643625,-1.155908 51.643666,-1.154865 51.643756,-1.154452 51.643901,-1.155205 51.644780,-1.155400 51.644890,-1.155792 51.645290,-1.155873 51.645259,-1.155890 51.645199,-1.156070 51.645114,-1.156404 51.645154,-1.156430 51.645225,-1.156519 51.645303,-1.156682 51.645367,-1.156824 51.645375,-1.156880 51.645456,-1.156939 51.645484,-1.157924 51.645378,-1.158354 51.645425,-1.158916 51.645430,-1.159527 51.645245,-1.160301 51.645094,-1.160533 51.644993,-1.161054 51.644892,-1.161341 51.644709,-1.161799 51.644582,-1.162149 51.644446,-1.162556 51.644225,-1.162749 51.644063,-1.162790 51.644079)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--20
Preston Crowmarsh Conservation Area,F8__21,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.110472 51.614459,-1.110707 51.614852,-1.110420 51.614904,-1.110326 51.614959,-1.109481 51.615233,-1.110085 51.615691,-1.110355 51.615953,-1.111053 51.616527,-1.112859 51.615540,-1.113167 51.615578,-1.113565 51.615455,-1.113727 51.615693,-1.113853 51.616089,-1.114365 51.616079,-1.114881 51.615989,-1.115296 51.615520,-1.115486 51.615214,-1.115482 51.615089,-1.115340 51.614811,-1.114583 51.614144,-1.114377 51.613938,-1.114272 51.613778,-1.114430 51.613736,-1.114195 51.612931,-1.114135 51.612439,-1.111635 51.612832,-1.111439 51.612904,-1.111295 51.612840,-1.110990 51.612793,-1.110464 51.612805,-1.110285 51.612707,-1.110274 51.612449,-1.110116 51.612451,-1.109881 51.612778,-1.109646 51.613343,-1.109836 51.613293,-1.110472 51.614459)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--21
Pyrton Conservation Area,F8__22,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.005540 51.660234,-1.006074 51.660013,-1.006075 51.659984,-1.006698 51.659751,-1.007042 51.659841,-1.007056 51.659940,-1.007699 51.660067,-1.007882 51.660005,-1.007411 51.659536,-1.007332 51.659517,-1.007202 51.659382,-1.007383 51.659290,-1.007339 51.659269,-1.007361 51.659249,-1.007325 51.659213,-1.007358 51.659201,-1.007342 51.659183,-1.007366 51.659210,-1.007446 51.659120,-1.007750 51.658704,-1.007453 51.658622,-1.007513 51.658536,-1.007355 51.658474,-1.007108 51.658404,-1.006897 51.658411,-1.006845 51.658256,-1.006820 51.657954,-1.007093 51.657953,-1.007250 51.657722,-1.006789 51.657658,-1.006778 51.657375,-1.007499 51.657457,-1.008025 51.656925,-1.008785 51.657235,-1.008903 51.657140,-1.009338 51.656917,-1.009076 51.656760,-1.009048 51.656710,-1.010192 51.656024,-1.010250 51.655952,-1.011281 51.656031,-1.011528 51.655829,-1.011265 51.655678,-1.011252 51.655606,-1.011300 51.655458,-1.011433 51.655345,-1.011678 51.655216,-1.011892 51.655022,-1.011948 51.654898,-1.012294 51.654729,-1.012550 51.654809,-1.013117 51.654789,-1.013800 51.655208,-1.013953 51.655178,-1.014054 51.655100,-1.013895 51.654824,-1.013098 51.654295,-1.013609 51.653910,-1.008823 51.650697,-1.006310 51.652564,-1.004515 51.653943,-1.004423 51.654040,-1.004735 51.654301,-1.004607 51.654357,-1.006013 51.655593,-1.005130 51.656199,-1.005645 51.656327,-1.006030 51.656107,-1.006516 51.656036,-1.006509 51.656422,-1.006603 51.656662,-1.006635 51.657053,-1.005770 51.656944,-1.005046 51.658069,-1.004896 51.658221,-1.004944 51.658253,-1.004672 51.658686,-1.003561 51.659679,-1.004106 51.659880,-1.005363 51.659855,-1.005540 51.660234)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--22
Rotherfield Peppard Conservation Area,F8__23,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.980480 51.529423,-0.979501 51.529386,-0.979600 51.529215,-0.979589 51.529053,-0.979398 51.528980,-0.978890 51.528967,-0.978657 51.528523,-0.978343 51.528575,-0.978039 51.528679,-0.977331 51.528785,-0.977262 51.528503,-0.976559 51.528589,-0.976539 51.528733,-0.976373 51.528906,-0.976750 51.529020,-0.976760 51.529126,-0.976655 51.529134,-0.976794 51.529331,-0.976889 51.529346,-0.977009 51.529453,-0.976802 51.529520,-0.976841 51.529705,-0.976700 51.529990,-0.976714 51.530185,-0.976819 51.530402,-0.976931 51.530781,-0.977076 51.530795,-0.977676 51.530711,-0.977707 51.530785,-0.977758 51.530786,-0.977779 51.531071,-0.977599 51.531218,-0.977592 51.531330,-0.978107 51.531354,-0.978106 51.531392,-0.978083 51.531554,-0.977975 51.531709,-0.977739 51.531631,-0.977720 51.531597,-0.977367 51.531527,-0.977284 51.531796,-0.976953 51.531699,-0.976585 51.531671,-0.976381 51.532076,-0.977318 51.532194,-0.977709 51.532167,-0.977754 51.532036,-0.977898 51.531916,-0.978439 51.531660,-0.978706 51.531579,-0.978677 51.531546,-0.978843 51.531480,-0.979018 51.531655,-0.979092 51.531640,-0.979242 51.531760,-0.979351 51.531715,-0.979054 51.531391,-0.979643 51.531190,-0.979796 51.531412,-0.979873 51.531447,-0.979939 51.531434,-0.980176 51.531642,-0.980973 51.531335,-0.981189 51.531466,-0.981152 51.531525,-0.981197 51.531536,-0.981274 51.531630,-0.981607 51.531488,-0.981434 51.531213,-0.981344 51.531167,-0.981124 51.530851,-0.981210 51.530761,-0.981457 51.530787,-0.981583 51.530750,-0.981653 51.530650,-0.981630 51.530537,-0.981345 51.530373,-0.981322 51.530234,-0.981240 51.530190,-0.981188 51.530086,-0.980848 51.529880,-0.980561 51.529650,-0.980564 51.529566,-0.980716 51.529443,-0.980480 51.529423)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--23
Shepherds Green Conservation Area,F8__24,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.972198 51.544698,-0.972821 51.544650,-0.972846 51.544422,-0.973229 51.544469,-0.973687 51.544583,-0.973916 51.544563,-0.974142 51.544462,-0.974914 51.543964,-0.975017 51.543939,-0.975096 51.543877,-0.975258 51.543603,-0.975256 51.543394,-0.975585 51.542780,-0.973240 51.542335,-0.972798 51.542202,-0.972366 51.542019,-0.971438 51.542792,-0.971189 51.542662,-0.970764 51.543425,-0.970657 51.543403,-0.970450 51.543483,-0.970664 51.543534,-0.971539 51.543865,-0.971521 51.543906,-0.971453 51.543915,-0.971550 51.543937,-0.971595 51.544072,-0.971093 51.544148,-0.970350 51.544201,-0.970316 51.544839,-0.972198 51.544698)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--24
Shillingford Conservation Area,F8__25,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.143316 51.628033,-1.143144 51.627894,-1.143182 51.627869,-1.143185 51.627773,-1.143006 51.627034,-1.142526 51.627114,-1.142420 51.626893,-1.142325 51.626911,-1.142290 51.626843,-1.141983 51.626909,-1.142544 51.627901,-1.142574 51.628013,-1.142425 51.628459,-1.141727 51.630024,-1.141719 51.630254,-1.141623 51.630582,-1.142038 51.630691,-1.141857 51.630885,-1.142449 51.631049,-1.142588 51.630906,-1.142248 51.630768,-1.142476 51.630473,-1.143059 51.630679,-1.143154 51.630219,-1.143234 51.630220,-1.143236 51.630173,-1.143189 51.630172,-1.143175 51.629814,-1.143014 51.629604,-1.142954 51.629604,-1.143014 51.629441,-1.143017 51.629213,-1.143143 51.628579,-1.143273 51.628168,-1.143290 51.628142,-1.143363 51.628148,-1.143387 51.628039,-1.143316 51.628033)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--25
Shirburn Conservation Area,F8__26,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.005443 51.660167,-1.005497 51.660150,-1.005363 51.659855,-1.004106 51.659880,-1.003561 51.659679,-1.004672 51.658686,-1.004944 51.658253,-1.004896 51.658221,-1.005046 51.658069,-1.005770 51.656944,-1.006041 51.656463,-1.005418 51.656260,-1.004729 51.656099,-1.004578 51.656018,-1.003167 51.655548,-1.004237 51.654551,-1.004607 51.654357,-1.004297 51.654099,-1.004186 51.654050,-1.003707 51.653537,-1.003227 51.653101,-1.002844 51.652809,-1.002318 51.652475,-1.001371 51.652069,-0.999544 51.651496,-0.998386 51.651073,-0.997346 51.652062,-0.995928 51.653287,-0.994554 51.654696,-0.994519 51.654679,-0.993309 51.655586,-0.992867 51.655986,-0.991874 51.656668,-0.991425 51.656427,-0.991090 51.656287,-0.991106 51.656271,-0.990815 51.656164,-0.990212 51.655982,-0.989988 51.655964,-0.989964 51.655988,-0.989242 51.655743,-0.987867 51.656568,-0.987965 51.656629,-0.988183 51.656615,-0.988417 51.656754,-0.989186 51.657083,-0.990018 51.657313,-0.989764 51.657922,-0.990072 51.657962,-0.990516 51.658081,-0.990015 51.658551,-0.989446 51.659017,-0.988862 51.659620,-0.988337 51.660676,-0.987794 51.661261,-0.986892 51.661976,-0.985913 51.662619,-0.985978 51.662699,-0.987363 51.663557,-0.989986 51.664918,-0.990180 51.664748,-0.990212 51.664614,-0.992992 51.661890,-0.994055 51.662373,-0.994299 51.662411,-0.994703 51.662379,-0.997096 51.663700,-0.997821 51.663428,-0.998400 51.663072,-0.999375 51.662374,-1.001008 51.661446,-1.001164 51.661435,-1.001234 51.661349,-1.001533 51.661165,-1.002269 51.660802,-1.002799 51.660427,-1.003237 51.659941,-1.005254 51.660233,-1.005443 51.660167)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--26
South Moreton Conservation Area,F8__27,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.194548 51.591117,-1.195167 51.591298,-1.196859 51.591705,-1.196627 51.592172,-1.197220 51.592475,-1.197398 51.592334,-1.197212 51.592229,-1.197012 51.592020,-1.197047 51.591818,-1.197141 51.591769,-1.197288 51.591563,-1.197406 51.591315,-1.197167 51.591352,-1.195680 51.590829,-1.196350 51.589675,-1.195385 51.589379,-1.195719 51.588601,-1.196761 51.588787,-1.196841 51.588622,-1.197060 51.588636,-1.197455 51.588051,-1.196966 51.587890,-1.194096 51.587893,-1.193917 51.587774,-1.193301 51.587708,-1.193093 51.587656,-1.192678 51.587634,-1.192208 51.587442,-1.191746 51.587769,-1.191371 51.587916,-1.189770 51.588731,-1.189124 51.589121,-1.188321 51.589676,-1.189012 51.589861,-1.188883 51.590080,-1.188960 51.590126,-1.188492 51.590430,-1.188537 51.590497,-1.188301 51.591416,-1.188532 51.591522,-1.190596 51.591673,-1.191335 51.590587,-1.191464 51.590347,-1.191619 51.589946,-1.192592 51.590196,-1.193082 51.590363,-1.193052 51.590405,-1.193342 51.590474,-1.193115 51.590798,-1.193700 51.590868,-1.194548 51.591117)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--27
