conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c1a,,,2020-12-16,"MULTIPOLYGON (((-1.604162 53.206047,-1.603773 53.206118,-1.603626 53.206114,-1.603242 53.206268,-1.603073 53.206027,-1.602671 53.205880,-1.602005 53.206160,-1.601678 53.205812,-1.600842 53.205891,-1.600681 53.206087,-1.600365 53.205995,-1.600222 53.205784,-1.600845 53.204481,-1.599820 53.204342,-1.599607 53.203900,-1.599218 53.203815,-1.599233 53.203775,-1.598062 53.203628,-1.598172 53.203348,-1.598179 53.203228,-1.597884 53.203320,-1.597760 53.203253,-1.597811 53.203216,-1.597372 53.203074,-1.597240 53.202979,-1.597005 53.202875,-1.596489 53.202792,-1.596359 53.202556,-1.596215 53.202433,-1.596218 53.202361,-1.596118 53.202299,-1.597578 53.202085,-1.597898 53.202079,-1.598709 53.202169,-1.598991 53.202229,-1.599486 53.202412,-1.599998 53.202655,-1.600299 53.202739,-1.600655 53.202703,-1.601562 53.202492,-1.602263 53.202481,-1.603134 53.202541,-1.603661 53.202610,-1.603985 53.202718,-1.604057 53.202763,-1.604087 53.202847,-1.604139 53.202881,-1.604639 53.202648,-1.604862 53.202628,-1.604904 53.202607,-1.604896 53.202550,-1.604994 53.202517,-1.604927 53.202435,-1.605173 53.202360,-1.605269 53.202455,-1.605327 53.202434,-1.605402 53.202542,-1.605552 53.202582,-1.605526 53.202599,-1.605691 53.202705,-1.605360 53.203041,-1.605068 53.203244,-1.605088 53.203410,-1.605141 53.203443,-1.605223 53.203590,-1.605630 53.203979,-1.605707 53.204095,-1.605764 53.204269,-1.605765 53.204425,-1.605601 53.204899,-1.605589 53.205100,-1.605502 53.205476,-1.605526 53.205493,-1.605521 53.205649,-1.605555 53.205797,-1.604162 53.206047)))",Beeley,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c1b,,,2020-12-16,"MULTIPOLYGON (((-1.617042 53.208235,-1.616968 53.208163,-1.617195 53.208283,-1.617591 53.208421,-1.617719 53.208536,-1.617914 53.209349,-1.618069 53.209591,-1.617179 53.210462,-1.616892 53.210855,-1.616368 53.210464,-1.616246 53.210496,-1.616103 53.210480,-1.616096 53.210408,-1.616017 53.210322,-1.615766 53.210202,-1.615041 53.210432,-1.615056 53.210468,-1.614483 53.210555,-1.614273 53.210103,-1.614355 53.210080,-1.614415 53.209909,-1.614401 53.209833,-1.614245 53.209623,-1.614175 53.209352,-1.614363 53.209351,-1.614436 53.209205,-1.614672 53.209037,-1.614883 53.208961,-1.615237 53.208681,-1.615683 53.208848,-1.615999 53.208879,-1.616190 53.208826,-1.616674 53.208568,-1.617015 53.208320,-1.617042 53.208235)))",Calton Lees,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c1c,,,2020-12-16,"MULTIPOLYGON (((-1.679886 53.214531,-1.679676 53.214313,-1.679189 53.214466,-1.679415 53.214715,-1.678944 53.214865,-1.678288 53.215008,-1.678103 53.214823,-1.678001 53.214850,-1.677965 53.215059,-1.678104 53.215256,-1.678287 53.215631,-1.678574 53.215890,-1.678612 53.215895,-1.678774 53.216083,-1.678753 53.216189,-1.678774 53.216290,-1.678624 53.216351,-1.679100 53.216567,-1.679168 53.216654,-1.679721 53.216902,-1.680142 53.217131,-1.680280 53.217314,-1.680382 53.217367,-1.680722 53.217424,-1.681182 53.217415,-1.682727 53.217162,-1.683034 53.217471,-1.683292 53.217444,-1.683673 53.217468,-1.683556 53.217705,-1.683199 53.217623,-1.682934 53.217907,-1.682869 53.218023,-1.682289 53.217954,-1.679703 53.217839,-1.679563 53.218337,-1.679318 53.218527,-1.679412 53.218636,-1.680394 53.219149,-1.679970 53.219307,-1.679405 53.219431,-1.678871 53.219458,-1.677980 53.219580,-1.675056 53.219863,-1.674013 53.219701,-1.673278 53.219636,-1.672854 53.219530,-1.672610 53.219515,-1.670738 53.219076,-1.670580 53.219090,-1.670450 53.218257,-1.671801 53.218050,-1.672164 53.218090,-1.672213 53.218057,-1.673466 53.218355,-1.673535 53.218103,-1.673546 53.217956,-1.673518 53.217951,-1.673547 53.217909,-1.673536 53.217713,-1.673563 53.217708,-1.673558 53.217361,-1.672910 53.217365,-1.672924 53.217077,-1.673543 53.217089,-1.673605 53.216887,-1.673555 53.216554,-1.673475 53.216311,-1.673396 53.216170,-1.673230 53.216153,-1.672964 53.216349,-1.672332 53.216388,-1.671973 53.216607,-1.671722 53.216342,-1.671221 53.216509,-1.670862 53.216140,-1.670070 53.216200,-1.669568 53.216110,-1.669592 53.215987,-1.669538 53.215980,-1.669558 53.215865,-1.669486 53.215859,-1.669533 53.215665,-1.669416 53.215628,-1.669478 53.215387,-1.669747 53.215214,-1.669989 53.214863,-1.669421 53.214488,-1.668252 53.214874,-1.668231 53.214852,-1.667887 53.214853,-1.667752 53.214802,-1.667764 53.214660,-1.668041 53.214386,-1.668240 53.214237,-1.668318 53.214069,-1.668662 53.214082,-1.668737 53.213879,-1.668856 53.213895,-1.668887 53.213824,-1.669483 53.213810,-1.670427 53.213868,-1.670456 53.213776,-1.670607 53.213794,-1.670737 53.213622,-1.670952 53.212976,-1.669680 53.211871,-1.669390 53.211335,-1.669288 53.211035,-1.669137 53.210981,-1.668997 53.210803,-1.668404 53.210626,-1.668190 53.210624,-1.667967 53.210710,-1.667879 53.210714,-1.667414 53.210636,-1.667253 53.210519,-1.667245 53.210151,-1.667357 53.209976,-1.667682 53.209891,-1.668514 53.209430,-1.668920 53.209675,-1.670278 53.208978,-1.670227 53.208900,-1.670216 53.208789,-1.670455 53.208603,-1.670579 53.208545,-1.671467 53.209239,-1.672978 53.210334,-1.671864 53.210758,-1.671617 53.210756,-1.671519 53.210799,-1.671474 53.210909,-1.671508 53.211006,-1.672348 53.211975,-1.672392 53.212097,-1.672456 53.212169,-1.672315 53.212249,-1.672366 53.212820,-1.672326 53.213387,-1.672382 53.213592,-1.672645 53.214000,-1.673109 53.213811,-1.672915 53.213607,-1.673285 53.213397,-1.673425 53.213485,-1.673495 53.213446,-1.673438 53.213409,-1.673729 53.213247,-1.673210 53.212826,-1.674755 53.212184,-1.674339 53.211776,-1.674129 53.211273,-1.674018 53.211101,-1.673834 53.210928,-1.675524 53.210768,-1.675218 53.210154,-1.675729 53.210082,-1.675716 53.210054,-1.676304 53.209952,-1.676216 53.209839,-1.676619 53.209851,-1.677800 53.210300,-1.678047 53.210292,-1.678442 53.210601,-1.678814 53.210573,-1.679229 53.210407,-1.679176 53.210394,-1.679199 53.210305,-1.679075 53.210197,-1.678970 53.210049,-1.678788 53.209657,-1.678813 53.209652,-1.679781 53.209866,-1.681396 53.210335,-1.681226 53.210561,-1.679985 53.210882,-1.680347 53.211197,-1.680429 53.211235,-1.680758 53.211650,-1.681244 53.211480,-1.681537 53.211338,-1.681562 53.211353,-1.681807 53.211206,-1.682110 53.210939,-1.682822 53.211307,-1.682973 53.211347,-1.683072 53.211362,-1.683129 53.211201,-1.683287 53.211195,-1.683318 53.211363,-1.685988 53.211495,-1.686093 53.211560,-1.685548 53.212336,-1.685472 53.212384,-1.685339 53.212583,-1.683717 53.213337,-1.683473 53.213353,-1.683306 53.213296,-1.682756 53.213439,-1.682292 53.213634,-1.681953 53.214043,-1.681290 53.214659,-1.682073 53.214932,-1.681509 53.215228,-1.681436 53.215236,-1.681195 53.215376,-1.679943 53.214515,-1.679886 53.214531)),((-1.668727 53.213878,-1.668740 53.213873,-1.668737 53.213879,-1.668727 53.213878)))",Bakewell,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c1d,,,2020-12-16,"MULTIPOLYGON (((-1.657731 53.111799,-1.657681 53.111755,-1.657687 53.111719,-1.657951 53.111667,-1.657684 53.111405,-1.657506 53.110783,-1.657538 53.110771,-1.658425 53.111355,-1.659253 53.110950,-1.659569 53.111101,-1.659731 53.110960,-1.660303 53.111130,-1.660476 53.111222,-1.660901 53.111559,-1.660774 53.111648,-1.660799 53.111704,-1.661063 53.111844,-1.661131 53.111961,-1.661112 53.112083,-1.660989 53.112262,-1.660684 53.112356,-1.660616 53.112425,-1.660565 53.112635,-1.660590 53.112711,-1.660924 53.112670,-1.660956 53.112733,-1.660994 53.112724,-1.661077 53.112858,-1.661024 53.112870,-1.661058 53.112953,-1.661212 53.112927,-1.661251 53.112974,-1.661354 53.112946,-1.661374 53.112973,-1.661340 53.112984,-1.661400 53.113074,-1.661651 53.113109,-1.661647 53.113185,-1.661740 53.113398,-1.661660 53.113408,-1.661693 53.113463,-1.661343 53.113510,-1.661219 53.113572,-1.661130 53.113532,-1.660729 53.113542,-1.660716 53.113592,-1.660566 53.113608,-1.660415 53.113564,-1.660116 53.113620,-1.659917 53.113741,-1.659992 53.113991,-1.659950 53.114094,-1.659844 53.114031,-1.659590 53.113956,-1.659334 53.113694,-1.659243 53.113490,-1.659279 53.113481,-1.659237 53.113412,-1.659275 53.113281,-1.659218 53.113123,-1.659144 53.113099,-1.659008 53.113160,-1.658541 53.113104,-1.658364 53.113033,-1.658340 53.112895,-1.658277 53.112890,-1.658159 53.112801,-1.657934 53.112472,-1.657875 53.112189,-1.657731 53.111799)))",Aldwark,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c1e,,,2020-12-16,"MULTIPOLYGON (((-1.695195 53.089223,-1.695238 53.089169,-1.695265 53.089042,-1.695221 53.088936,-1.694807 53.088941,-1.694809 53.088856,-1.695240 53.088814,-1.695218 53.088767,-1.695598 53.088696,-1.695527 53.088558,-1.695672 53.088513,-1.695605 53.088446,-1.695624 53.088389,-1.695542 53.088310,-1.695319 53.088291,-1.695192 53.087792,-1.694308 53.087740,-1.693765 53.087641,-1.693881 53.087149,-1.693991 53.086834,-1.694513 53.085835,-1.694517 53.085694,-1.694316 53.085417,-1.694694 53.085099,-1.695816 53.084539,-1.695978 53.084434,-1.696088 53.084289,-1.696179 53.084237,-1.696420 53.084313,-1.696941 53.084626,-1.696809 53.084706,-1.696791 53.084773,-1.696944 53.085175,-1.697210 53.086059,-1.698375 53.086097,-1.698412 53.086113,-1.698460 53.086217,-1.698272 53.086385,-1.698354 53.086393,-1.700217 53.086485,-1.700968 53.086435,-1.700974 53.086994,-1.700722 53.087583,-1.700345 53.087966,-1.700153 53.088100,-1.700145 53.088186,-1.699360 53.088137,-1.698432 53.087965,-1.698259 53.088288,-1.698023 53.088569,-1.697356 53.088520,-1.697395 53.088654,-1.697483 53.088783,-1.697866 53.089038,-1.698289 53.088778,-1.698341 53.088707,-1.699034 53.089189,-1.698838 53.089287,-1.698960 53.089337,-1.698933 53.089357,-1.698992 53.089386,-1.699193 53.089449,-1.699246 53.089527,-1.699193 53.089540,-1.699230 53.089683,-1.698933 53.089734,-1.698990 53.089809,-1.698919 53.089829,-1.698982 53.089945,-1.699035 53.090200,-1.699328 53.090105,-1.699484 53.090108,-1.699564 53.090178,-1.699630 53.090321,-1.699618 53.090524,-1.699035 53.090596,-1.698877 53.090018,-1.698758 53.089785,-1.698349 53.089415,-1.697594 53.088960,-1.697441 53.089197,-1.697297 53.089332,-1.697048 53.089317,-1.696293 53.089412,-1.695669 53.089575,-1.695333 53.089614,-1.695339 53.089657,-1.695105 53.089719,-1.694960 53.089712,-1.694915 53.089599,-1.694817 53.089594,-1.694870 53.089423,-1.694816 53.089410,-1.694857 53.089367,-1.694935 53.089386,-1.695033 53.089352,-1.695195 53.089223)))",Ballidon,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c1f,,,2020-12-16,"MULTIPOLYGON (((-1.644625 53.155347,-1.644675 53.155788,-1.644991 53.155785,-1.644981 53.155666,-1.645261 53.155665,-1.645288 53.155935,-1.645320 53.155934,-1.645327 53.156017,-1.645639 53.156005,-1.645634 53.155966,-1.645827 53.155957,-1.645884 53.155922,-1.645867 53.155729,-1.645919 53.155645,-1.645896 53.155493,-1.645771 53.155451,-1.645601 53.155288,-1.645270 53.155307,-1.645241 53.155077,-1.646126 53.155066,-1.645992 53.155871,-1.646217 53.155861,-1.646243 53.155897,-1.646945 53.155884,-1.647098 53.155866,-1.647081 53.155697,-1.647519 53.155667,-1.647497 53.155615,-1.647585 53.155602,-1.647520 53.155442,-1.647945 53.155414,-1.648380 53.155449,-1.648812 53.155433,-1.649034 53.155331,-1.649446 53.155222,-1.649389 53.155109,-1.649392 53.155001,-1.649772 53.154927,-1.650059 53.154932,-1.650186 53.154985,-1.650232 53.155067,-1.650302 53.155541,-1.650486 53.155706,-1.650484 53.155842,-1.650549 53.156105,-1.650394 53.156182,-1.650277 53.156295,-1.649865 53.156476,-1.649753 53.156465,-1.649079 53.156655,-1.648105 53.156785,-1.647476 53.156919,-1.647402 53.156952,-1.647126 53.157226,-1.646276 53.156554,-1.645289 53.156871,-1.644885 53.157037,-1.644814 53.156973,-1.644681 53.156953,-1.642954 53.157261,-1.642571 53.157202,-1.642467 53.157156,-1.642239 53.156922,-1.641794 53.156919,-1.641769 53.156784,-1.641722 53.156718,-1.641609 53.156671,-1.641805 53.156612,-1.641793 53.156563,-1.641755 53.156570,-1.641566 53.156364,-1.642097 53.156189,-1.642420 53.156143,-1.642344 53.156064,-1.642252 53.156103,-1.642125 53.155972,-1.642660 53.155845,-1.642722 53.156067,-1.642936 53.156070,-1.642923 53.156028,-1.643098 53.156008,-1.643118 53.156074,-1.643297 53.156047,-1.643400 53.155927,-1.643479 53.155330,-1.643959 53.155370,-1.643995 53.156056,-1.644170 53.156053,-1.644255 53.155983,-1.644209 53.155345,-1.644625 53.155347)))",Birchover,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c20,,,2020-12-16,"MULTIPOLYGON (((-1.591318 53.467637,-1.591179 53.467632,-1.591199 53.466345,-1.590189 53.466131,-1.590325 53.465694,-1.590285 53.465693,-1.590237 53.465573,-1.590392 53.465562,-1.590405 53.465345,-1.591535 53.465750,-1.591738 53.465866,-1.591821 53.466017,-1.591929 53.466062,-1.592001 53.466050,-1.592065 53.465953,-1.592660 53.465966,-1.592723 53.466185,-1.593623 53.466217,-1.593712 53.466353,-1.594607 53.466127,-1.594651 53.466141,-1.594564 53.466227,-1.595928 53.466633,-1.596309 53.466693,-1.597406 53.466708,-1.597742 53.466754,-1.597764 53.466834,-1.597712 53.467016,-1.596174 53.466982,-1.595379 53.466836,-1.595339 53.467857,-1.595312 53.468134,-1.595262 53.468303,-1.595035 53.468243,-1.594641 53.468754,-1.594065 53.468450,-1.593873 53.468847,-1.593135 53.468344,-1.593154 53.468118,-1.592543 53.468048,-1.592543 53.467996,-1.591693 53.467974,-1.591705 53.468180,-1.591112 53.468175,-1.591150 53.467856,-1.591318 53.467637)))",Bolsterstone,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c21,,,2020-12-16,"MULTIPOLYGON (((-1.589465 53.118454,-1.589808 53.118642,-1.590180 53.118505,-1.590471 53.118515,-1.590988 53.118423,-1.591037 53.118387,-1.591258 53.118383,-1.591297 53.118411,-1.591372 53.118602,-1.591457 53.118620,-1.591449 53.118700,-1.591340 53.118723,-1.591197 53.118829,-1.591121 53.118941,-1.591277 53.118980,-1.591254 53.119017,-1.591798 53.119207,-1.591899 53.119187,-1.592460 53.119287,-1.592608 53.119287,-1.592524 53.119417,-1.593632 53.119615,-1.593680 53.119544,-1.593849 53.119574,-1.593975 53.119498,-1.594091 53.119485,-1.594146 53.119423,-1.594759 53.119487,-1.594821 53.119433,-1.595107 53.119565,-1.595281 53.119597,-1.596093 53.119612,-1.596600 53.119707,-1.597088 53.119725,-1.597066 53.119980,-1.597637 53.119963,-1.597602 53.120093,-1.597637 53.120106,-1.597077 53.120079,-1.597048 53.120131,-1.596977 53.120142,-1.596135 53.119973,-1.595611 53.119958,-1.595566 53.120124,-1.595135 53.120140,-1.595218 53.120338,-1.595388 53.120565,-1.595250 53.120606,-1.594701 53.120330,-1.594425 53.120342,-1.594384 53.120775,-1.593829 53.120703,-1.593732 53.120859,-1.593831 53.120922,-1.593751 53.121054,-1.594378 53.121247,-1.594243 53.121411,-1.594565 53.121509,-1.594736 53.121331,-1.595312 53.121718,-1.595469 53.121682,-1.595655 53.121862,-1.595139 53.122152,-1.594426 53.121973,-1.594388 53.122034,-1.593963 53.121972,-1.593947 53.122001,-1.593795 53.121971,-1.593812 53.121941,-1.593055 53.121767,-1.592683 53.122152,-1.592740 53.122174,-1.592634 53.122278,-1.592534 53.122266,-1.591910 53.122776,-1.591596 53.122594,-1.592278 53.122083,-1.592073 53.122025,-1.592034 53.121980,-1.592153 53.121838,-1.592380 53.121934,-1.592510 53.121832,-1.592563 53.121853,-1.592817 53.121558,-1.591903 53.121279,-1.592031 53.121123,-1.592336 53.121235,-1.592434 53.121120,-1.592813 53.121277,-1.592741 53.121359,-1.592919 53.121419,-1.593421 53.120697,-1.593135 53.120579,-1.593069 53.120627,-1.591857 53.120277,-1.591961 53.120072,-1.589542 53.119104,-1.589234 53.118952,-1.589316 53.118743,-1.588828 53.118701,-1.588014 53.118974,-1.587589 53.119026,-1.587430 53.118803,-1.587675 53.118758,-1.587657 53.118671,-1.587042 53.118587,-1.586950 53.118963,-1.586558 53.118928,-1.586862 53.119381,-1.587564 53.120725,-1.587255 53.120789,-1.587258 53.120821,-1.587553 53.121200,-1.588089 53.121751,-1.588001 53.121799,-1.588097 53.121860,-1.588147 53.121830,-1.588381 53.122033,-1.588612 53.122283,-1.588743 53.122519,-1.588827 53.123365,-1.588635 53.123484,-1.588536 53.123657,-1.588720 53.123795,-1.588935 53.123859,-1.588899 53.124001,-1.588936 53.124009,-1.588920 53.124122,-1.588875 53.124122,-1.588883 53.124316,-1.588723 53.124335,-1.588735 53.124362,-1.588666 53.124373,-1.588186 53.124653,-1.587569 53.124421,-1.586658 53.124404,-1.586159 53.124353,-1.585882 53.124359,-1.585804 53.124329,-1.584974 53.124324,-1.583603 53.124209,-1.583613 53.124037,-1.583290 53.123891,-1.583072 53.123701,-1.582347 53.123359,-1.582033 53.123064,-1.581733 53.122920,-1.581064 53.122303,-1.580690 53.122134,-1.580597 53.122059,-1.580398 53.122125,-1.579238 53.121414,-1.578501 53.121076,-1.578829 53.120895,-1.579179 53.120760,-1.579994 53.120294,-1.580123 53.120067,-1.581075 53.120265,-1.581743 53.120283,-1.582181 53.120145,-1.582084 53.120073,-1.582281 53.119983,-1.582216 53.119941,-1.582216 53.119869,-1.581728 53.119570,-1.581761 53.119442,-1.581462 53.119285,-1.581076 53.119163,-1.581021 53.119109,-1.580757 53.118992,-1.581048 53.118862,-1.582040 53.118568,-1.582165 53.118373,-1.581746 53.118233,-1.581546 53.117949,-1.581450 53.117741,-1.581327 53.117626,-1.581172 53.117564,-1.580814 53.117567,-1.580683 53.117519,-1.580603 53.117410,-1.580596 53.117245,-1.580551 53.117115,-1.580089 53.116953,-1.580013 53.116887,-1.580004 53.116782,-1.579613 53.116640,-1.579147 53.116368,-1.577989 53.115974,-1.577617 53.115793,-1.579170 53.115358,-1.579513 53.115498,-1.579733 53.115449,-1.580184 53.115202,-1.580460 53.115260,-1.580761 53.115141,-1.581090 53.115382,-1.580891 53.115671,-1.580591 53.116252,-1.580785 53.116454,-1.581056 53.116417,-1.581374 53.116492,-1.581704 53.116777,-1.581770 53.116801,-1.581712 53.116847,-1.581977 53.117108,-1.582517 53.117417,-1.582733 53.117474,-1.582937 53.117465,-1.583035 53.117414,-1.583213 53.117214,-1.583314 53.117175,-1.583431 53.117184,-1.583452 53.116703,-1.584587 53.116605,-1.584845 53.117081,-1.584894 53.117330,-1.585220 53.117334,-1.585098 53.117840,-1.585372 53.117800,-1.585818 53.117815,-1.586003 53.117853,-1.586287 53.117967,-1.586509 53.117974,-1.586691 53.118017,-1.587126 53.118013,-1.587065 53.118454,-1.588818 53.118477,-1.589312 53.118612,-1.589465 53.118454)))",Bonsall,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c22,,,2020-12-16,"MULTIPOLYGON (((-1.595465 53.426898,-1.595533 53.426967,-1.595651 53.427001,-1.595670 53.427067,-1.595987 53.427275,-1.596656 53.427674,-1.597036 53.427449,-1.597248 53.427612,-1.597162 53.427652,-1.597218 53.427695,-1.597187 53.427711,-1.597598 53.428011,-1.597962 53.427888,-1.598123 53.428035,-1.598855 53.428443,-1.598980 53.428595,-1.598982 53.428652,-1.598939 53.428644,-1.598926 53.428705,-1.600011 53.428658,-1.600025 53.428695,-1.600335 53.428709,-1.600665 53.428845,-1.600748 53.428893,-1.600865 53.429135,-1.600911 53.429578,-1.600998 53.429604,-1.601173 53.429530,-1.601653 53.429460,-1.602131 53.429455,-1.602152 53.429483,-1.601900 53.429710,-1.601890 53.429690,-1.601406 53.429745,-1.601192 53.429853,-1.601044 53.429983,-1.601090 53.429976,-1.601233 53.430110,-1.601265 53.430187,-1.601238 53.430336,-1.601000 53.430522,-1.600918 53.430548,-1.600657 53.430574,-1.600450 53.430539,-1.600192 53.430343,-1.600180 53.430302,-1.600365 53.429998,-1.600497 53.429511,-1.598795 53.429403,-1.598720 53.429637,-1.598128 53.429584,-1.598073 53.429395,-1.597820 53.429516,-1.597645 53.429658,-1.597479 53.429729,-1.597378 53.429824,-1.597214 53.429889,-1.597125 53.430007,-1.596809 53.430241,-1.596209 53.429968,-1.596473 53.429852,-1.596554 53.429769,-1.596808 53.429736,-1.597096 53.429644,-1.597046 53.429587,-1.596687 53.429390,-1.596659 53.429040,-1.596724 53.429038,-1.596697 53.428945,-1.596795 53.428911,-1.596835 53.428749,-1.597246 53.428571,-1.597178 53.428533,-1.597244 53.428472,-1.597296 53.428209,-1.596983 53.428068,-1.596708 53.428017,-1.596231 53.427988,-1.596135 53.427916,-1.596200 53.427852,-1.596255 53.427671,-1.595343 53.427156,-1.595458 53.427098,-1.595323 53.426960,-1.595465 53.426898)))",Bradfield,national-park-authority:Q72617988,
peak_district_national_park_pdnpa-conservationarea.fid--7fc8c980_176670bf837_4c23,,,2020-12-16,"MULTIPOLYGON (((-1.669926 53.146474,-1.670005 53.146627,-1.669793 53.146698,-1.669640 53.146443,-1.669706 53.146395,-1.669507 53.146230,-1.669301 53.146173,-1.669246 53.146102,-1.669253 53.145934,-1.669102 53.145720,-1.668951 53.145716,-1.668750 53.145538,-1.668698 53.145414,-1.668139 53.145323,-1.668128 53.145354,-1.668058 53.145345,-1.668070 53.145310,-1.667876 53.145255,-1.667699 53.145420,-1.667527 53.145388,-1.667539 53.145356,-1.667312 53.145363,-1.667329 53.145262,-1.666881 53.145244,-1.666877 53.145198,-1.666698 53.145178,-1.666526 53.145180,-1.666527 53.145227,-1.665874 53.145246,-1.665827 53.145061,-1.665143 53.145099,-1.665096 53.145079,-1.665084 53.145014,-1.665807 53.144981,-1.665785 53.144771,-1.666351 53.144747,-1.666304 53.144594,-1.666359 53.144584,-1.666509 53.144698,-1.666634 53.144693,-1.666619 53.144770,-1.666858 53.144787,-1.666857 53.144746,-1.667243 53.144756,-1.667195 53.144697,-1.667555 53.144701,-1.667586 53.144637,-1.667574 53.144465,-1.667747 53.144452,-1.667753 53.144597,-1.667976 53.144595,-1.667965 53.144533,-1.668255 53.144531,-1.668220 53.144416,-1.667952 53.144433,-1.667826 53.144364,-1.667801 53.144283,-1.668658 53.144139,-1.668714 53.144242,-1.668762 53.144709,-1.668868 53.144701,-1.668898 53.144792,-1.668923 53.144791,-1.668925 53.144864,-1.669144 53.144858,-1.669193 53.144587,-1.669141 53.144218,-1.669166 53.144183,-1.669290 53.144168,-1.669581 53.144185,-1.669641 53.144047,-1.669634 53.143954,-1.669746 53.143793,-1.669851 53.143747,-1.669964 53.143777,-1.669851 53.144116,-1.669864 53.144248,-1.669920 53.144244,-1.669946 53.144335,-1.670135 53.144337,-1.670125 53.144446,-1.670456 53.144447,-1.670616 53.144478,-1.670618 53.144453,-1.671285 53.144399,-1.671315 53.144602,-1.671288 53.145133,-1.672157 53.145113,-1.673172 53.144981,-1.673926 53.144935,-1.674655 53.144921,-1.674703 53.145060,-1.674669 53.145112,-1.674420 53.145214,-1.674389 53.145261,-1.674391 53.145359,-1.674331 53.145364,-1.674170 53.145215,-1.673785 53.145202,-1.673739 53.145140,-1.673652 53.145134,-1.673603 53.145139,-1.673601 53.145219,-1.673328 53.145254,-1.673301 53.145201,-1.672423 53.145290,-1.672233 53.145364,-1.672191 53.145475,-1.672124 53.145454,-1.671798 53.145633,-1.671669 53.145526,-1.671474 53.145561,-1.671459 53.145665,-1.671246 53.145777,-1.671124 53.145604,-1.671055 53.145619,-1.671037 53.145594,-1.671104 53.145576,-1.671081 53.145544,-1.670954 53.145572,-1.670915 53.145508,-1.670647 53.145565,-1.670843 53.145874,-1.670788 53.145888,-1.670803 53.145912,-1.670441 53.145985,-1.670758 53.146261,-1.670843 53.146371,-1.670558 53.146538,-1.670441 53.146451,-1.670363 53.146486,-1.670321 53.146454,-1.670177 53.146487,-1.670138 53.146429,-1.669926 53.146474)))",Elton,national-park-authority:Q72617988,
