conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,reference,start-date,slug
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.706416 52.443010,-0.706325 52.442821,-0.706095 52.442840,-0.706088 52.442751,-0.705940 52.442747,-0.705893 52.442209,-0.705863 52.442138,-0.705797 52.442109,-0.705541 52.442072,-0.705528 52.442099,-0.704933 52.442241,-0.704100 52.442517,-0.703847 52.442501,-0.703845 52.442443,-0.703593 52.442384,-0.703615 52.442124,-0.703594 52.441941,-0.703660 52.441938,-0.703646 52.441774,-0.703641 52.441737,-0.703577 52.441740,-0.703572 52.441691,-0.703507 52.441692,-0.703506 52.441632,-0.703638 52.441640,-0.703659 52.441464,-0.704330 52.441505,-0.704524 52.441246,-0.704943 52.441377,-0.705051 52.441206,-0.704863 52.441169,-0.705015 52.440842,-0.705458 52.440914,-0.705370 52.441161,-0.705439 52.441179,-0.705334 52.441384,-0.705646 52.441436,-0.706411 52.441448,-0.706443 52.441728,-0.706731 52.441713,-0.706719 52.441453,-0.707248 52.441459,-0.707306 52.441977,-0.707424 52.442008,-0.707461 52.442499,-0.707048 52.442504,-0.707049 52.442562,-0.706778 52.442550,-0.706771 52.442790,-0.706746 52.442789,-0.706780 52.442995,-0.706736 52.443042,-0.706497 52.443044,-0.706416 52.443010)))",Newton Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.685129 52.463147,-0.685119 52.463116,-0.683899 52.463200,-0.683737 52.462846,-0.683725 52.462758,-0.683693 52.462744,-0.683750 52.462538,-0.683885 52.462423,-0.683776 52.462129,-0.684041 52.462066,-0.684533 52.462106,-0.684563 52.462070,-0.684536 52.461964,-0.684553 52.461917,-0.685060 52.461550,-0.685722 52.461285,-0.686050 52.461092,-0.686307 52.461051,-0.686570 52.460919,-0.687435 52.460591,-0.687573 52.460450,-0.687652 52.460414,-0.687924 52.460388,-0.688435 52.460278,-0.689106 52.460214,-0.689447 52.460325,-0.690537 52.460385,-0.690684 52.460442,-0.690821 52.460618,-0.690884 52.460982,-0.690961 52.461090,-0.691024 52.461450,-0.689866 52.461557,-0.689950 52.462528,-0.689528 52.462782,-0.689482 52.462741,-0.688726 52.463218,-0.688640 52.463207,-0.688540 52.463121,-0.686933 52.463744,-0.686585 52.463291,-0.686534 52.463173,-0.686381 52.463006,-0.685809 52.463085,-0.685153 52.463265,-0.685129 52.463147)))",Little Oakley Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.769153 52.464232,-0.767870 52.464357,-0.767738 52.464044,-0.767493 52.463840,-0.766422 52.463494,-0.766427 52.463685,-0.766392 52.463727,-0.765649 52.463875,-0.765169 52.464435,-0.765160 52.464513,-0.764974 52.464511,-0.764956 52.464191,-0.764698 52.464215,-0.762958 52.463967,-0.762786 52.463738,-0.762879 52.463734,-0.762721 52.462689,-0.762734 52.462552,-0.762972 52.462521,-0.762490 52.462020,-0.762393 52.461851,-0.762534 52.461859,-0.762566 52.461824,-0.762570 52.461717,-0.762755 52.461469,-0.762934 52.461346,-0.762933 52.461110,-0.762713 52.460755,-0.762661 52.460735,-0.762142 52.460850,-0.762070 52.460331,-0.762140 52.459969,-0.762476 52.459955,-0.762541 52.459964,-0.762652 52.460041,-0.762779 52.460036,-0.762868 52.460068,-0.762917 52.460161,-0.763206 52.460229,-0.763317 52.460392,-0.765302 52.459913,-0.766162 52.459748,-0.766927 52.459699,-0.768073 52.459849,-0.768377 52.459755,-0.768983 52.459501,-0.769358 52.459297,-0.769530 52.459480,-0.770071 52.459529,-0.770746 52.459689,-0.771162 52.460586,-0.771237 52.460576,-0.771423 52.461050,-0.771565 52.461301,-0.771854 52.461393,-0.772518 52.461534,-0.773126 52.462009,-0.773164 52.462116,-0.771897 52.464267,-0.771795 52.464114,-0.771654 52.464005,-0.771510 52.463969,-0.771347 52.463987,-0.771241 52.464028,-0.770959 52.464552,-0.770068 52.464715,-0.769153 52.464232)))",Pipewell Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.738042 52.364790,-0.737535 52.364949,-0.737092 52.364460,-0.735365 52.364997,-0.735297 52.364897,-0.734683 52.364422,-0.735849 52.363809,-0.735737 52.363714,-0.735654 52.363564,-0.736496 52.363117,-0.736734 52.363336,-0.736798 52.363306,-0.737267 52.363257,-0.738419 52.363164,-0.738385 52.363108,-0.738363 52.362797,-0.738877 52.362785,-0.738841 52.362505,-0.738876 52.362038,-0.738971 52.361839,-0.739191 52.361537,-0.739301 52.361299,-0.739324 52.361173,-0.739898 52.361160,-0.740166 52.361235,-0.741285 52.361437,-0.741225 52.361902,-0.741495 52.361903,-0.741511 52.362164,-0.742056 52.362105,-0.742365 52.362112,-0.742361 52.362958,-0.743089 52.362964,-0.743552 52.362918,-0.743738 52.362975,-0.745024 52.362977,-0.744857 52.363250,-0.744677 52.363309,-0.744451 52.363335,-0.744485 52.363476,-0.744623 52.363460,-0.744699 52.363486,-0.744794 52.363628,-0.744798 52.363749,-0.744763 52.363768,-0.744846 52.363845,-0.745057 52.364028,-0.745199 52.364005,-0.745265 52.364045,-0.744765 52.364329,-0.744301 52.364481,-0.743913 52.364336,-0.743561 52.364536,-0.743361 52.364569,-0.743353 52.364530,-0.743014 52.364550,-0.743056 52.364590,-0.743102 52.364730,-0.743060 52.364852,-0.742614 52.364889,-0.742504 52.364502,-0.742289 52.364443,-0.739798 52.364783,-0.739687 52.364810,-0.739691 52.364834,-0.739493 52.364870,-0.739363 52.364840,-0.738132 52.365025,-0.738132 52.364960,-0.738042 52.364790)))",Pytchley Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.799934 52.423965,-0.799911 52.423854,-0.799720 52.423866,-0.799726 52.423658,-0.799601 52.423662,-0.799611 52.423341,-0.799327 52.423332,-0.799323 52.423231,-0.798798 52.423244,-0.798799 52.423196,-0.798496 52.423197,-0.798495 52.423133,-0.797962 52.423164,-0.797964 52.422932,-0.798076 52.422753,-0.798330 52.422830,-0.798404 52.422709,-0.798535 52.422667,-0.798671 52.422703,-0.798700 52.422753,-0.798683 52.422648,-0.798871 52.422612,-0.798845 52.422554,-0.799239 52.422488,-0.799285 52.422378,-0.799190 52.422342,-0.799042 52.422199,-0.798924 52.422157,-0.799051 52.421721,-0.799469 52.421900,-0.799617 52.421869,-0.800081 52.421715,-0.799915 52.421370,-0.800483 52.421293,-0.800450 52.421093,-0.800312 52.421062,-0.800181 52.420496,-0.801523 52.420163,-0.801719 52.420160,-0.802951 52.421576,-0.803638 52.421316,-0.803788 52.421286,-0.803862 52.421540,-0.804190 52.421510,-0.804199 52.421795,-0.804124 52.421801,-0.804143 52.421853,-0.803950 52.421882,-0.803979 52.421935,-0.804016 52.421927,-0.804127 52.422221,-0.804003 52.422230,-0.804150 52.422382,-0.804288 52.422335,-0.804680 52.422597,-0.805062 52.422970,-0.805257 52.423390,-0.805488 52.423764,-0.805376 52.423826,-0.804724 52.423993,-0.804333 52.423533,-0.803705 52.423202,-0.803495 52.423059,-0.803405 52.423158,-0.803283 52.423131,-0.803264 52.423198,-0.802952 52.423197,-0.802791 52.423401,-0.802650 52.423464,-0.802079 52.423519,-0.801217 52.423471,-0.801241 52.423553,-0.801150 52.423563,-0.801167 52.423637,-0.801085 52.423641,-0.800868 52.423622,-0.800877 52.423492,-0.800744 52.423498,-0.800670 52.423504,-0.800663 52.423578,-0.800527 52.423624,-0.799999 52.423644,-0.800010 52.424037,-0.799948 52.424046,-0.799934 52.423965)))",Rothwell Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.760855 52.439143,-0.760705 52.439115,-0.760645 52.439213,-0.759777 52.439023,-0.759814 52.438940,-0.759716 52.438922,-0.759778 52.438917,-0.759766 52.438876,-0.759792 52.438862,-0.759536 52.438572,-0.759568 52.438324,-0.759553 52.438086,-0.759539 52.437996,-0.759465 52.437926,-0.759211 52.437733,-0.759132 52.437630,-0.758914 52.437633,-0.758342 52.437784,-0.758040 52.437425,-0.757489 52.436877,-0.757372 52.436687,-0.757366 52.436505,-0.757543 52.436051,-0.757712 52.435728,-0.761153 52.435765,-0.761169 52.435904,-0.761282 52.435960,-0.762158 52.435908,-0.762705 52.435995,-0.762929 52.435928,-0.763229 52.435923,-0.763828 52.435518,-0.764077 52.435407,-0.764830 52.435237,-0.765585 52.435175,-0.765685 52.435131,-0.765649 52.435080,-0.765673 52.435036,-0.765788 52.434959,-0.765928 52.434964,-0.765939 52.435281,-0.766038 52.435714,-0.766402 52.436898,-0.767097 52.437564,-0.766588 52.437716,-0.767186 52.438192,-0.764490 52.439168,-0.763403 52.438433,-0.763333 52.438465,-0.762956 52.438190,-0.762813 52.438258,-0.762756 52.438214,-0.762572 52.438301,-0.761822 52.438500,-0.761969 52.438684,-0.761576 52.438797,-0.761601 52.438862,-0.761432 52.438849,-0.761495 52.439031,-0.761230 52.439068,-0.761191 52.439104,-0.761077 52.439057,-0.760979 52.439172,-0.760855 52.439143)))",Rushton Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.814942 52.486930,-0.814652 52.486691,-0.814332 52.486897,-0.814010 52.486965,-0.813766 52.486740,-0.813894 52.486677,-0.813289 52.485931,-0.813191 52.485603,-0.813621 52.485428,-0.813657 52.485369,-0.813885 52.485236,-0.813673 52.484940,-0.813699 52.484917,-0.811603 52.482119,-0.812503 52.481983,-0.812516 52.481515,-0.812273 52.481499,-0.812326 52.481212,-0.812728 52.480507,-0.813251 52.480349,-0.813542 52.480409,-0.813474 52.480478,-0.813777 52.480590,-0.814201 52.481156,-0.814501 52.481491,-0.814100 52.481578,-0.814336 52.481891,-0.814535 52.481867,-0.815480 52.482543,-0.815531 52.482518,-0.815649 52.482614,-0.815933 52.482915,-0.816156 52.483304,-0.816496 52.483778,-0.815728 52.484167,-0.815521 52.484376,-0.815256 52.484572,-0.815914 52.485148,-0.816010 52.485097,-0.816124 52.485224,-0.815532 52.485440,-0.815452 52.485501,-0.815592 52.485663,-0.815935 52.485747,-0.815868 52.485808,-0.816906 52.486043,-0.816866 52.486168,-0.815814 52.486672,-0.815911 52.486738,-0.815036 52.487006,-0.814942 52.486930)))",Stoke Albany Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.775251 52.403925,-0.775235 52.403833,-0.774813 52.403759,-0.774901 52.403622,-0.774565 52.403537,-0.774611 52.403310,-0.774701 52.403216,-0.774524 52.403160,-0.774576 52.403013,-0.774488 52.403006,-0.774486 52.402977,-0.773924 52.402985,-0.773852 52.403006,-0.773730 52.403154,-0.773112 52.403083,-0.772861 52.403100,-0.772903 52.402973,-0.772809 52.402915,-0.772858 52.402869,-0.771674 52.402505,-0.771377 52.402445,-0.771372 52.402384,-0.771526 52.402222,-0.771510 52.402112,-0.771646 52.402074,-0.771161 52.401533,-0.771432 52.401415,-0.772086 52.401939,-0.772447 52.401811,-0.772890 52.401843,-0.773333 52.401936,-0.773642 52.402173,-0.773869 52.402274,-0.774076 52.402318,-0.774630 52.402347,-0.775016 52.401901,-0.775423 52.402058,-0.775580 52.402059,-0.775662 52.402149,-0.776678 52.401837,-0.776695 52.401719,-0.776733 52.401676,-0.776959 52.401722,-0.777093 52.401504,-0.777561 52.401158,-0.778045 52.401368,-0.778131 52.401452,-0.778087 52.401517,-0.777759 52.401756,-0.777880 52.401790,-0.777940 52.401883,-0.777884 52.401914,-0.778971 52.402393,-0.780466 52.403309,-0.778971 52.403698,-0.778444 52.403788,-0.777660 52.404027,-0.777183 52.404126,-0.776873 52.403656,-0.776638 52.403742,-0.776611 52.403717,-0.776342 52.403801,-0.776134 52.403820,-0.775879 52.403830,-0.775370 52.403770,-0.775311 52.403847,-0.775310 52.404009,-0.775251 52.404010,-0.775251 52.403925)))",Thorpe Malsor Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.856817 52.517041,-0.856516 52.516971,-0.856160 52.516836,-0.856532 52.516559,-0.855878 52.515704,-0.855483 52.515738,-0.854837 52.515863,-0.854870 52.515883,-0.854736 52.515948,-0.854147 52.515879,-0.854126 52.515770,-0.854075 52.515705,-0.853853 52.515575,-0.853635 52.515562,-0.853541 52.515836,-0.852814 52.515756,-0.852874 52.515510,-0.852715 52.515480,-0.852562 52.515639,-0.852339 52.515752,-0.852234 52.515768,-0.852292 52.515288,-0.852253 52.515277,-0.852268 52.515092,-0.852491 52.514665,-0.853324 52.514760,-0.853830 52.514736,-0.853501 52.514123,-0.853783 52.514066,-0.854104 52.514541,-0.854404 52.514303,-0.854652 52.514337,-0.854474 52.514024,-0.854325 52.513556,-0.854168 52.513578,-0.854023 52.513373,-0.854249 52.513390,-0.855029 52.513259,-0.855086 52.513493,-0.855391 52.513422,-0.855678 52.514018,-0.856513 52.513970,-0.856688 52.514049,-0.857017 52.513803,-0.857177 52.513588,-0.857384 52.513635,-0.857380 52.514142,-0.857469 52.514185,-0.857489 52.514286,-0.857464 52.514396,-0.857232 52.514378,-0.857043 52.514723,-0.856984 52.514759,-0.856798 52.514642,-0.856612 52.514763,-0.856441 52.514716,-0.856266 52.514872,-0.856104 52.514809,-0.856020 52.514922,-0.855930 52.515175,-0.856098 52.515402,-0.856160 52.515439,-0.856140 52.515455,-0.856241 52.515584,-0.856444 52.515615,-0.856620 52.515601,-0.857154 52.515413,-0.857269 52.515400,-0.857341 52.515454,-0.857519 52.515369,-0.858112 52.515734,-0.858606 52.515497,-0.858959 52.515288,-0.859151 52.515409,-0.859115 52.515431,-0.859250 52.515520,-0.858916 52.515837,-0.858812 52.515841,-0.858711 52.515925,-0.858559 52.515941,-0.858262 52.516143,-0.858153 52.516254,-0.858093 52.516244,-0.858048 52.516286,-0.857564 52.516130,-0.857413 52.516205,-0.857096 52.516091,-0.856771 52.516221,-0.856921 52.516440,-0.856844 52.516463,-0.857270 52.517054,-0.856961 52.517066,-0.856817 52.517041)))",Weston by Welland Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.653982 52.387649,-0.651561 52.387699,-0.651664 52.388066,-0.650011 52.388219,-0.649405 52.388312,-0.648848 52.388662,-0.648420 52.389156,-0.647650 52.389788,-0.647091 52.390180,-0.644970 52.391533,-0.643179 52.391921,-0.642411 52.392037,-0.639874 52.391820,-0.639542 52.391815,-0.637780 52.391326,-0.637652 52.391111,-0.637477 52.390970,-0.637346 52.390762,-0.637173 52.390701,-0.637270 52.390460,-0.637195 52.390339,-0.637186 52.390046,-0.637237 52.389968,-0.637473 52.389788,-0.637062 52.389567,-0.637162 52.389302,-0.637178 52.389018,-0.637097 52.388507,-0.636969 52.388091,-0.636556 52.387768,-0.636306 52.387622,-0.635904 52.387208,-0.635397 52.386598,-0.634765 52.386040,-0.635442 52.385902,-0.635808 52.385900,-0.635816 52.385684,-0.634655 52.385640,-0.634066 52.385469,-0.634113 52.385430,-0.634101 52.385114,-0.633871 52.385037,-0.633708 52.385032,-0.633382 52.384706,-0.633186 52.384581,-0.632941 52.384484,-0.632560 52.384390,-0.632260 52.384352,-0.631962 52.384356,-0.630221 52.384531,-0.630105 52.384574,-0.630091 52.383660,-0.631138 52.383743,-0.632181 52.383776,-0.633782 52.383724,-0.634603 52.383637,-0.636427 52.383322,-0.637450 52.383049,-0.637405 52.382947,-0.637359 52.382951,-0.637273 52.382680,-0.638682 52.382499,-0.638955 52.382378,-0.641170 52.381806,-0.643266 52.381647,-0.644616 52.381655,-0.646164 52.381572,-0.647216 52.381387,-0.647257 52.381432,-0.647283 52.381416,-0.647433 52.381483,-0.647691 52.381450,-0.647739 52.381637,-0.647994 52.382066,-0.648743 52.381833,-0.649184 52.383159,-0.649255 52.383240,-0.649434 52.383311,-0.649851 52.383316,-0.650223 52.383037,-0.650736 52.382953,-0.651106 52.382820,-0.651152 52.382863,-0.652151 52.384566,-0.652495 52.384514,-0.652624 52.384528,-0.653203 52.385841,-0.653129 52.385844,-0.653982 52.387649)))",Cranford Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.701549 52.420295,-0.700995 52.420131,-0.701038 52.420081,-0.699207 52.419689,-0.699512 52.419211,-0.698475 52.418915,-0.698147 52.419039,-0.698096 52.419101,-0.697695 52.420026,-0.696647 52.419891,-0.696612 52.419973,-0.695891 52.419954,-0.695569 52.419990,-0.694240 52.419881,-0.694349 52.419028,-0.693268 52.419126,-0.692616 52.418957,-0.692939 52.417155,-0.692223 52.417032,-0.692198 52.417092,-0.691903 52.417051,-0.691830 52.417094,-0.691905 52.416752,-0.692277 52.416101,-0.693709 52.416040,-0.694682 52.415324,-0.695884 52.415953,-0.696043 52.415919,-0.695963 52.415846,-0.696035 52.415801,-0.696181 52.415734,-0.696217 52.415763,-0.696344 52.415709,-0.696159 52.415387,-0.696504 52.415307,-0.696547 52.415450,-0.696641 52.415447,-0.696724 52.415395,-0.697035 52.415307,-0.697187 52.415297,-0.697508 52.415354,-0.699280 52.415874,-0.698753 52.416415,-0.697809 52.417293,-0.698419 52.417427,-0.698200 52.417680,-0.702440 52.418676,-0.701966 52.419347,-0.702195 52.419412,-0.701980 52.419667,-0.701549 52.420295)))",Weekley Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.692990 52.412309,-0.692645 52.412566,-0.692587 52.412728,-0.692520 52.412738,-0.690971 52.412428,-0.689178 52.412444,-0.689182 52.412327,-0.687737 52.412215,-0.686155 52.411910,-0.685988 52.412088,-0.683837 52.411866,-0.683749 52.410819,-0.683228 52.410619,-0.683865 52.408694,-0.683938 52.407266,-0.684188 52.406363,-0.685208 52.406434,-0.688514 52.406770,-0.688717 52.406722,-0.689092 52.406740,-0.690036 52.406941,-0.690544 52.407097,-0.691298 52.407194,-0.692274 52.407561,-0.694664 52.408949,-0.694090 52.409285,-0.694613 52.409516,-0.694493 52.409693,-0.694321 52.409862,-0.694235 52.409933,-0.693863 52.410084,-0.693699 52.410223,-0.693139 52.410333,-0.692985 52.410405,-0.692974 52.410651,-0.693037 52.410770,-0.692954 52.411109,-0.693176 52.411455,-0.693417 52.411643,-0.693496 52.411752,-0.693474 52.411854,-0.693149 52.412075,-0.692990 52.412309)))",Warkton Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.647937 52.415795,-0.647186 52.415564,-0.646355 52.415437,-0.646379 52.415387,-0.646215 52.415387,-0.646059 52.415330,-0.646047 52.415357,-0.645255 52.415210,-0.645175 52.415156,-0.644859 52.415082,-0.644768 52.415025,-0.644600 52.415024,-0.644375 52.414955,-0.643945 52.414726,-0.643588 52.414783,-0.643496 52.414921,-0.642876 52.414899,-0.642415 52.414958,-0.639229 52.415136,-0.639405 52.414953,-0.639602 52.414556,-0.639719 52.414071,-0.639849 52.413808,-0.639937 52.413537,-0.639984 52.413481,-0.639979 52.413347,-0.640202 52.412693,-0.640176 52.412639,-0.640196 52.412599,-0.640430 52.412216,-0.640607 52.412023,-0.640893 52.411491,-0.641260 52.410998,-0.641625 52.410595,-0.642120 52.410188,-0.642332 52.410066,-0.642502 52.410015,-0.642771 52.409808,-0.645318 52.410447,-0.645496 52.410574,-0.645647 52.410744,-0.646050 52.410515,-0.646147 52.410564,-0.646732 52.410096,-0.646973 52.409820,-0.647109 52.409575,-0.647276 52.409576,-0.647863 52.409689,-0.647760 52.410127,-0.647567 52.410369,-0.649725 52.410734,-0.649987 52.410719,-0.651667 52.410923,-0.650172 52.412246,-0.650919 52.412424,-0.649769 52.412619,-0.648133 52.415608,-0.647992 52.415816,-0.647937 52.415795)))",Grafton Underwood Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
Conservation_Areas,,,2020-09-06,"MULTIPOLYGON (((-0.820574 52.444415,-0.820200 52.444555,-0.818656 52.444475,-0.818791 52.444190,-0.818305 52.443900,-0.818384 52.443841,-0.818071 52.443648,-0.818506 52.443424,-0.818218 52.443200,-0.818625 52.443018,-0.818681 52.443065,-0.819038 52.442945,-0.819009 52.442920,-0.819098 52.442882,-0.819133 52.442912,-0.819201 52.442883,-0.819111 52.442836,-0.819219 52.442788,-0.819376 52.442921,-0.819489 52.442834,-0.819463 52.442819,-0.819631 52.442752,-0.819498 52.442664,-0.819591 52.442651,-0.819473 52.442573,-0.819527 52.442542,-0.819737 52.442656,-0.819926 52.442582,-0.819715 52.442440,-0.819791 52.442444,-0.819885 52.442507,-0.820082 52.442395,-0.819965 52.442289,-0.820021 52.442258,-0.820138 52.442364,-0.820339 52.442253,-0.820300 52.442221,-0.820171 52.442277,-0.820118 52.442232,-0.820247 52.442175,-0.820194 52.442130,-0.820155 52.442147,-0.820029 52.442041,-0.820115 52.441986,-0.820303 52.441948,-0.820367 52.441966,-0.820581 52.442161,-0.820680 52.442117,-0.820632 52.442084,-0.820716 52.442038,-0.820765 52.442072,-0.821001 52.441944,-0.820978 52.441922,-0.821052 52.441891,-0.821032 52.441861,-0.821146 52.441838,-0.821682 52.442192,-0.821689 52.442219,-0.821426 52.442337,-0.821337 52.442407,-0.821064 52.442288,-0.820705 52.442456,-0.820657 52.442414,-0.820590 52.442452,-0.820897 52.442730,-0.821177 52.442558,-0.821235 52.442590,-0.821751 52.442289,-0.821821 52.442178,-0.821958 52.442227,-0.822021 52.442353,-0.822068 52.443063,-0.822099 52.443139,-0.822128 52.443144,-0.822346 52.443675,-0.821693 52.443793,-0.821637 52.443697,-0.821382 52.443878,-0.821214 52.443863,-0.820552 52.444315,-0.820574 52.444415)))",Desborough Conservation Area,local-authority-eng:KET,Conservation_Areas,,conservation-area/local-authority-eng/KET/Conservation-Areas
