conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
conservation_areas.13,,,2020-09-06,"MULTIPOLYGON (((-2.063358 50.939805,-2.062742 50.939153,-2.059896 50.937843,-2.059325 50.937427,-2.058544 50.936997,-2.057083 50.936809,-2.056896 50.936861,-2.056742 50.936946,-2.056742 50.936759,-2.056784 50.936736,-2.056773 50.936181,-2.056864 50.935563,-2.056812 50.935242,-2.056670 50.934732,-2.056655 50.934520,-2.056437 50.934112,-2.056258 50.933477,-2.056239 50.933249,-2.056610 50.933193,-2.057315 50.932977,-2.057814 50.932742,-2.058474 50.932350,-2.059589 50.933272,-2.059564 50.933288,-2.059781 50.933474,-2.060653 50.934014,-2.060927 50.933835,-2.061619 50.934207,-2.061634 50.934221,-2.061441 50.934349,-2.061327 50.934394,-2.061541 50.934462,-2.062615 50.935026,-2.063637 50.935751,-2.064581 50.936664,-2.064084 50.936828,-2.063518 50.937156,-2.063938 50.937712,-2.065143 50.939121,-2.063358 50.939805)))",The Farnham Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-13
conservation_areas.15,,,2020-09-06,"MULTIPOLYGON (((-2.406550 50.930510,-2.406817 50.931695,-2.406792 50.931953,-2.406923 50.932238,-2.407203 50.932464,-2.407373 50.932468,-2.407424 50.932633,-2.407856 50.932725,-2.408013 50.932806,-2.408032 50.932911,-2.408379 50.932893,-2.408377 50.932823,-2.408820 50.932835,-2.408839 50.932794,-2.409042 50.932743,-2.409550 50.932755,-2.409781 50.932790,-2.409856 50.932818,-2.409904 50.932962,-2.410093 50.932986,-2.410349 50.933128,-2.411278 50.933067,-2.411275 50.933193,-2.411310 50.933266,-2.411312 50.933429,-2.411272 50.933511,-2.411116 50.933566,-2.410743 50.933588,-2.410230 50.933759,-2.410021 50.933796,-2.409525 50.933798,-2.408970 50.933737,-2.408401 50.933739,-2.408621 50.934218,-2.408804 50.934240,-2.408888 50.934431,-2.409118 50.934402,-2.409344 50.934701,-2.409399 50.934846,-2.409783 50.935329,-2.409040 50.935532,-2.408979 50.935614,-2.408287 50.935439,-2.408266 50.935475,-2.408301 50.935507,-2.408182 50.935852,-2.407674 50.936770,-2.407220 50.937406,-2.406846 50.937275,-2.406846 50.937234,-2.406752 50.937226,-2.406855 50.936883,-2.407028 50.936913,-2.407215 50.936620,-2.407270 50.936356,-2.407170 50.936350,-2.407280 50.935828,-2.406833 50.935820,-2.406777 50.935562,-2.406843 50.935462,-2.406816 50.935413,-2.407148 50.935402,-2.407153 50.935239,-2.407002 50.934981,-2.406892 50.934868,-2.406789 50.934656,-2.406965 50.934614,-2.406409 50.933813,-2.406230 50.933488,-2.406086 50.933379,-2.405949 50.933199,-2.406247 50.933220,-2.406606 50.933137,-2.406434 50.932825,-2.406357 50.932539,-2.406184 50.932173,-2.405698 50.932270,-2.405546 50.932048,-2.406006 50.931920,-2.406291 50.931905,-2.406151 50.931520,-2.405834 50.931566,-2.405579 50.931182,-2.405496 50.930951,-2.405401 50.930897,-2.405162 50.930647,-2.404431 50.930833,-2.404164 50.930525,-2.403684 50.930662,-2.403494 50.930668,-2.402616 50.930993,-2.402439 50.930844,-2.402776 50.930639,-2.402959 50.930579,-2.403613 50.930264,-2.403958 50.930181,-2.404006 50.930231,-2.404578 50.930098,-2.404745 50.930214,-2.404961 50.930118,-2.405250 50.930138,-2.405833 50.930025,-2.405910 50.930052,-2.405931 50.930125,-2.406457 50.930096,-2.406492 50.930145,-2.406459 50.930195,-2.406550 50.930510)))",Stourton Caundle Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-15
conservation_areas.16,,,2020-09-06,"MULTIPOLYGON (((-2.146522 50.838966,-2.144872 50.839651,-2.143885 50.839853,-2.143861 50.839463,-2.143773 50.839232,-2.143445 50.838888,-2.143519 50.838719,-2.143343 50.838379,-2.143285 50.837878,-2.143101 50.837360,-2.143024 50.837263,-2.142716 50.837045,-2.142265 50.836829,-2.141647 50.836602,-2.141169 50.836471,-2.140764 50.836234,-2.140360 50.836054,-2.140015 50.835960,-2.140257 50.835639,-2.140267 50.835588,-2.141009 50.835266,-2.140912 50.835122,-2.140497 50.834927,-2.140397 50.834968,-2.140336 50.834956,-2.140141 50.834786,-2.140286 50.834727,-2.140007 50.834475,-2.140539 50.834319,-2.141340 50.833783,-2.141127 50.833635,-2.141563 50.833443,-2.141736 50.833413,-2.142279 50.833599,-2.142094 50.833817,-2.141565 50.834256,-2.141651 50.834306,-2.141769 50.834556,-2.141991 50.834438,-2.142198 50.834657,-2.142757 50.834374,-2.142573 50.834237,-2.143968 50.833331,-2.145321 50.834139,-2.144535 50.834610,-2.144345 50.834661,-2.144158 50.834766,-2.143670 50.835072,-2.143656 50.835140,-2.143760 50.835265,-2.143960 50.835416,-2.143863 50.835468,-2.144209 50.835692,-2.144295 50.835639,-2.144438 50.835729,-2.144564 50.835663,-2.144626 50.835717,-2.144731 50.835662,-2.145068 50.835936,-2.144846 50.836144,-2.144327 50.836332,-2.144498 50.836458,-2.145038 50.836469,-2.145616 50.837249,-2.144920 50.837502,-2.145702 50.838271,-2.146522 50.838966)))",The Charlton Marshall Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-16
conservation_areas.17,,,2020-09-06,"MULTIPOLYGON (((-2.295443 50.991511,-2.295574 50.991483,-2.295639 50.992149,-2.296178 50.992077,-2.297028 50.991905,-2.297394 50.991867,-2.298360 50.991795,-2.299180 50.991824,-2.299302 50.991691,-2.299374 50.991515,-2.299580 50.991552,-2.299679 50.991748,-2.299721 50.991923,-2.299980 50.992183,-2.300644 50.992612,-2.299901 50.992780,-2.299080 50.993161,-2.298857 50.993342,-2.298683 50.993430,-2.298468 50.993673,-2.298271 50.993790,-2.298032 50.993812,-2.297957 50.993847,-2.297282 50.994326,-2.296965 50.994692,-2.296878 50.994846,-2.296773 50.995164,-2.296715 50.995610,-2.295985 50.995717,-2.295496 50.995739,-2.295516 50.995844,-2.295180 50.995827,-2.295186 50.996068,-2.295088 50.996186,-2.294712 50.994762,-2.294147 50.993799,-2.294214 50.993772,-2.294230 50.993640,-2.294092 50.993650,-2.293983 50.993478,-2.293342 50.993622,-2.293118 50.993608,-2.292942 50.993415,-2.292796 50.993319,-2.292355 50.993459,-2.292699 50.992758,-2.292948 50.992377,-2.292941 50.992275,-2.293080 50.992020,-2.295443 50.991511)))",The Stour Provost Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-17
conservation_areas.18,,,2020-09-06,"MULTIPOLYGON (((-2.331827 51.007427,-2.331716 51.007458,-2.331657 51.007490,-2.331113 51.007813,-2.330533 51.008056,-2.330298 51.007767,-2.329887 51.007865,-2.329788 51.007686,-2.330246 51.007587,-2.329646 51.007305,-2.329760 51.007218,-2.330341 51.006992,-2.330645 51.007097,-2.330843 51.007199,-2.330820 51.007212,-2.330900 51.007199,-2.330843 51.007199,-2.331010 51.007079,-2.331038 51.006904,-2.331023 51.006512,-2.330238 51.006442,-2.330318 51.005776,-2.330392 51.005435,-2.330386 51.005327,-2.330255 51.005130,-2.332153 51.004748,-2.332570 51.004693,-2.333156 51.004535,-2.336165 51.004225,-2.336342 51.004318,-2.336449 51.004714,-2.336463 51.005064,-2.336621 51.005379,-2.336711 51.005491,-2.337006 51.005684,-2.337385 51.006033,-2.337287 51.006183,-2.337279 51.006231,-2.337322 51.006303,-2.337801 51.006568,-2.338075 51.006821,-2.337249 51.007154,-2.336539 51.007533,-2.337405 51.008404,-2.337073 51.008520,-2.336958 51.008379,-2.336521 51.008403,-2.336040 51.008177,-2.335826 51.007953,-2.335697 51.007861,-2.335481 51.007888,-2.335261 51.007864,-2.334877 51.007791,-2.334810 51.007736,-2.334617 51.007723,-2.334434 51.007642,-2.334059 51.007632,-2.334074 51.007422,-2.333875 51.007376,-2.333645 51.007349,-2.332420 51.007355,-2.331827 51.007427)))",The Kington Magna Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-18
conservation_areas.19,,,2020-09-06,"MULTIPOLYGON (((-2.304847 50.870115,-2.304344 50.870478,-2.304631 50.870561,-2.304584 50.870707,-2.304534 50.870725,-2.304465 50.870864,-2.304246 50.870833,-2.304211 50.870883,-2.304003 50.870853,-2.303987 50.870893,-2.303407 50.870833,-2.303336 50.871257,-2.303293 50.871188,-2.303307 50.870903,-2.303251 50.870639,-2.302984 50.870629,-2.303314 50.870258,-2.302923 50.869810,-2.303044 50.869799,-2.302972 50.869600,-2.303047 50.869599,-2.303049 50.869478,-2.302924 50.869425,-2.302886 50.869348,-2.302714 50.869222,-2.302368 50.869130,-2.301598 50.869136,-2.301334 50.869059,-2.301239 50.869126,-2.301344 50.869440,-2.301331 50.869544,-2.301385 50.869608,-2.301383 50.869758,-2.301200 50.869768,-2.301198 50.869723,-2.300666 50.869703,-2.300703 50.869232,-2.300099 50.869127,-2.300141 50.868776,-2.300359 50.868773,-2.300472 50.868308,-2.299799 50.868029,-2.300313 50.867494,-2.300315 50.867424,-2.300031 50.867234,-2.299785 50.867227,-2.299609 50.867151,-2.299594 50.867104,-2.299625 50.867072,-2.299578 50.866997,-2.299735 50.866704,-2.299771 50.866493,-2.300228 50.866607,-2.300602 50.866580,-2.300910 50.866476,-2.301685 50.866123,-2.301762 50.866271,-2.301550 50.866365,-2.301322 50.866536,-2.301149 50.866587,-2.301174 50.866693,-2.301120 50.866713,-2.301239 50.866844,-2.301134 50.866940,-2.301493 50.867064,-2.301545 50.867158,-2.302446 50.867612,-2.302675 50.867784,-2.302757 50.867825,-2.302854 50.867815,-2.302987 50.867904,-2.303009 50.867927,-2.302986 50.868047,-2.303138 50.868206,-2.303226 50.868420,-2.303329 50.868537,-2.303332 50.868614,-2.303472 50.868817,-2.303553 50.869059,-2.303988 50.869112,-2.304286 50.869262,-2.304560 50.869318,-2.304426 50.869581,-2.304086 50.869948,-2.304550 50.870077,-2.304847 50.870115)))",The Ibberton Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-19
conservation_areas.20,,,2020-09-06,"MULTIPOLYGON (((-2.204360 51.000915,-2.205380 51.000679,-2.205575 51.001012,-2.205531 51.001418,-2.205922 51.002179,-2.206058 51.002138,-2.206372 51.002699,-2.205945 51.002831,-2.206216 51.002939,-2.206126 51.002939,-2.205940 51.003039,-2.205629 51.003121,-2.205242 51.003195,-2.205317 51.003330,-2.204734 51.003448,-2.204675 51.003329,-2.204563 51.003223,-2.204551 51.003100,-2.204595 51.002943,-2.204480 51.002762,-2.204245 51.002598,-2.204380 51.002543,-2.204321 51.002506,-2.204346 51.002498,-2.205013 51.002516,-2.205363 51.002440,-2.205442 51.002362,-2.205273 51.002300,-2.205167 51.002219,-2.205092 51.002223,-2.204810 51.002068,-2.204700 51.001944,-2.204668 51.001740,-2.204728 51.001550,-2.204688 51.001542,-2.204360 51.000915)))",Second extension of the Shaftesbury Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-20
conservation_areas.21,,,2020-09-06,"MULTIPOLYGON (((-2.207079 51.005610,-2.206887 51.005675,-2.206474 51.005720,-2.205855 51.005662,-2.205275 51.005685,-2.205148 51.005516,-2.204903 51.005553,-2.204612 51.005717,-2.204074 51.005917,-2.203929 51.005821,-2.203114 51.006034,-2.203256 51.006163,-2.202400 51.006384,-2.202291 51.006453,-2.202476 51.006589,-2.202109 51.006778,-2.202065 51.006978,-2.202377 51.007301,-2.202249 51.007405,-2.201621 51.007579,-2.201119 51.007143,-2.200766 51.007258,-2.200947 51.007498,-2.200812 51.007529,-2.200610 51.007770,-2.200474 51.007786,-2.200021 51.007470,-2.199804 51.007651,-2.199592 51.007561,-2.199210 51.007724,-2.198425 51.007143,-2.198242 51.007395,-2.197649 51.008930,-2.197135 51.008738,-2.197055 51.008992,-2.196490 51.008554,-2.195863 51.008954,-2.195483 51.008773,-2.194577 51.008112,-2.194169 51.007932,-2.193919 51.007706,-2.193532 51.007250,-2.193261 51.006984,-2.193147 51.006758,-2.193191 51.006442,-2.193098 51.006020,-2.192939 51.005779,-2.192033 51.005193,-2.191580 51.004968,-2.191376 51.004923,-2.191060 51.004909,-2.190765 51.004593,-2.191353 51.004110,-2.191597 51.004239,-2.191915 51.003988,-2.191824 51.003853,-2.191601 51.003084,-2.191502 51.002542,-2.191547 51.002392,-2.191652 51.002437,-2.192432 51.002531,-2.192495 51.001998,-2.192606 51.001817,-2.192719 51.001742,-2.192853 51.001425,-2.192851 51.000898,-2.192913 51.000766,-2.192906 51.000608,-2.192850 51.000597,-2.192782 51.000416,-2.192754 51.000115,-2.192780 50.999970,-2.193187 50.999978,-2.193323 51.000023,-2.193493 51.000032,-2.193595 51.000100,-2.193725 51.000376,-2.193805 51.000885,-2.193644 51.001333,-2.193611 51.001587,-2.194278 51.001679,-2.194050 51.002723,-2.195365 51.002621,-2.195819 51.002711,-2.196172 51.002719,-2.196423 51.002800,-2.196586 51.002908,-2.197107 51.002458,-2.197738 51.002005,-2.197940 51.001884,-2.198144 51.001801,-2.198414 51.001762,-2.198679 51.001619,-2.198820 51.001400,-2.198928 51.001343,-2.199226 51.001279,-2.199497 51.001414,-2.199607 51.001509,-2.200239 51.001739,-2.200428 51.001666,-2.200750 51.001475,-2.201461 51.001361,-2.201379 51.001257,-2.201847 51.001124,-2.202373 51.000712,-2.202973 51.000459,-2.203427 51.000624,-2.203674 51.000352,-2.204370 51.000912,-2.204345 51.000928,-2.204666 51.001502,-2.204728 51.001550,-2.204668 51.001740,-2.204677 51.001877,-2.204777 51.002040,-2.205092 51.002223,-2.205167 51.002219,-2.205273 51.002300,-2.205442 51.002362,-2.205363 51.002440,-2.205013 51.002516,-2.204346 51.002498,-2.204321 51.002506,-2.204380 51.002543,-2.204245 51.002598,-2.204480 51.002762,-2.204595 51.002943,-2.204551 51.003100,-2.204563 51.003223,-2.204675 51.003329,-2.204734 51.003448,-2.204728 51.003831,-2.204832 51.004040,-2.205114 51.004071,-2.205314 51.004057,-2.205793 51.004250,-2.205938 51.004264,-2.206741 51.004144,-2.207374 51.004004,-2.207612 51.004125,-2.207939 51.004374,-2.208014 51.004546,-2.208002 51.004713,-2.207927 51.004881,-2.207414 51.005357,-2.207289 51.005438,-2.207294 51.005471,-2.207079 51.005610)))",The Shaftesbury Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-21
conservation_areas.22,,,2020-09-06,"MULTIPOLYGON (((-2.207306 51.005459,-2.207433 51.005608,-2.207390 51.005865,-2.207526 51.006091,-2.207640 51.006181,-2.207754 51.006346,-2.207822 51.006527,-2.207963 51.006713,-2.207957 51.006745,-2.208039 51.006767,-2.208838 51.007370,-2.208806 51.007657,-2.209115 51.007715,-2.209293 51.007655,-2.210329 51.007992,-2.210381 51.007916,-2.210564 51.007816,-2.210907 51.007896,-2.211061 51.008013,-2.211118 51.008366,-2.211673 51.008524,-2.211724 51.008721,-2.211630 51.008810,-2.211334 51.008966,-2.211170 51.008887,-2.210728 51.008564,-2.210131 51.008463,-2.209797 51.008467,-2.206024 51.008986,-2.206094 51.009242,-2.205303 51.009319,-2.205257 51.009108,-2.204534 51.009275,-2.203541 51.009578,-2.203097 51.009670,-2.203022 51.009446,-2.203042 51.009172,-2.203571 51.008682,-2.203565 51.008485,-2.203439 51.008225,-2.203136 51.007936,-2.203035 51.007758,-2.202316 51.007260,-2.202065 51.006978,-2.202109 51.006778,-2.202476 51.006589,-2.202291 51.006453,-2.202400 51.006384,-2.203256 51.006163,-2.203114 51.006034,-2.203929 51.005821,-2.204074 51.005917,-2.204612 51.005717,-2.204903 51.005553,-2.205148 51.005516,-2.205275 51.005685,-2.205855 51.005662,-2.206474 51.005720,-2.206887 51.005675,-2.207079 51.005610,-2.207306 51.005459)))",Extension of the Shaftestbury Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-22
conservation_areas.24,,,2020-09-06,"MULTIPOLYGON (((-2.146480 50.779468,-2.146120 50.779545,-2.146710 50.780414,-2.146810 50.780547,-2.146942 50.780641,-2.147099 50.780991,-2.146042 50.781336,-2.145697 50.780946,-2.145188 50.780193,-2.144563 50.779806,-2.143937 50.778755,-2.143864 50.778478,-2.143654 50.778486,-2.143703 50.778390,-2.143683 50.778264,-2.144485 50.778237,-2.145206 50.777487,-2.145121 50.777446,-2.145278 50.777292,-2.144928 50.776983,-2.144676 50.777086,-2.144425 50.776641,-2.144166 50.776610,-2.144031 50.776099,-2.143890 50.775862,-2.143874 50.775478,-2.144625 50.775402,-2.144700 50.775360,-2.145033 50.775287,-2.145931 50.775181,-2.146509 50.775031,-2.147220 50.774980,-2.148062 50.774993,-2.148399 50.775042,-2.148476 50.775475,-2.148221 50.775554,-2.148331 50.775780,-2.148400 50.775993,-2.148388 50.776055,-2.148214 50.776219,-2.148031 50.776450,-2.147883 50.776562,-2.148042 50.776702,-2.147490 50.776744,-2.147333 50.776806,-2.146984 50.776854,-2.146935 50.776900,-2.146901 50.777008,-2.146808 50.777443,-2.146400 50.777737,-2.146053 50.777929,-2.146343 50.778349,-2.146417 50.778340,-2.146566 50.778593,-2.146741 50.778557,-2.146780 50.778636,-2.146835 50.778630,-2.146880 50.778763,-2.147046 50.779023,-2.147107 50.779225,-2.146700 50.779200,-2.146335 50.779235,-2.146480 50.779468)))",The Winterborne Zelston Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-24
conservation_areas.25,,,2020-09-06,"MULTIPOLYGON (((-2.079515 50.881792,-2.078576 50.882005,-2.078253 50.881445,-2.077837 50.881180,-2.077524 50.880894,-2.077111 50.880246,-2.076815 50.879912,-2.076729 50.879761,-2.076501 50.879177,-2.076236 50.878689,-2.075949 50.878036,-2.075671 50.877204,-2.075433 50.876900,-2.075206 50.876657,-2.074952 50.876446,-2.074542 50.875975,-2.074369 50.875517,-2.074338 50.875281,-2.074444 50.875261,-2.074981 50.875346,-2.075376 50.875540,-2.076527 50.875022,-2.076589 50.874999,-2.076733 50.875031,-2.078149 50.875905,-2.079404 50.877626,-2.079756 50.877960,-2.081846 50.877137,-2.082301 50.877796,-2.083005 50.878421,-2.083579 50.878787,-2.084081 50.878682,-2.084775 50.879375,-2.085418 50.879523,-2.082800 50.880126,-2.082886 50.880225,-2.082883 50.880299,-2.082739 50.880463,-2.082950 50.881123,-2.082068 50.881235,-2.082262 50.881921,-2.080122 50.882254,-2.079674 50.882299,-2.079515 50.881792)))",The Tarrant Monkton Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-25
conservation_areas.26,,,2020-09-06,"MULTIPOLYGON (((-2.236937 50.842311,-2.236169 50.842476,-2.236127 50.842442,-2.235639 50.842544,-2.235364 50.841936,-2.235221 50.841839,-2.235051 50.841567,-2.234876 50.841511,-2.234686 50.841239,-2.234854 50.841187,-2.234623 50.840861,-2.234487 50.840840,-2.234357 50.840686,-2.234250 50.840468,-2.234473 50.840392,-2.234389 50.840261,-2.234395 50.840161,-2.234034 50.839687,-2.233810 50.839809,-2.233808 50.839897,-2.233575 50.839895,-2.233601 50.839789,-2.233450 50.839778,-2.233455 50.839546,-2.233525 50.839358,-2.233472 50.838797,-2.233414 50.838653,-2.234049 50.838601,-2.234078 50.838716,-2.234386 50.838693,-2.234485 50.838908,-2.234493 50.839118,-2.235882 50.838989,-2.236140 50.839476,-2.236822 50.839218,-2.237791 50.839000,-2.238035 50.839272,-2.239031 50.839015,-2.238926 50.838847,-2.238974 50.838824,-2.239487 50.838751,-2.239551 50.838767,-2.239941 50.839353,-2.239387 50.839633,-2.237724 50.840248,-2.237911 50.840431,-2.237903 50.840473,-2.237570 50.840567,-2.237150 50.840626,-2.236815 50.840874,-2.236985 50.840942,-2.237079 50.841118,-2.236658 50.841213,-2.236984 50.841822,-2.236723 50.841916,-2.236823 50.842147,-2.236937 50.842311)))",The Winterborne Stickland Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-26
conservation_areas.28,,,2020-09-06,"MULTIPOLYGON (((-2.195103 50.943563,-2.195060 50.943461,-2.194162 50.943555,-2.194126 50.943438,-2.194144 50.943308,-2.193935 50.943000,-2.194207 50.942925,-2.194048 50.942686,-2.194339 50.942596,-2.194201 50.942458,-2.194367 50.942400,-2.194454 50.942528,-2.194632 50.942477,-2.194659 50.942517,-2.195397 50.942248,-2.195488 50.942344,-2.196346 50.941978,-2.196576 50.941644,-2.196537 50.941378,-2.196562 50.941051,-2.196745 50.940959,-2.196694 50.940502,-2.197561 50.940431,-2.197798 50.940440,-2.197922 50.940483,-2.197981 50.940464,-2.198152 50.940514,-2.198223 50.940633,-2.198531 50.940932,-2.198644 50.941100,-2.199354 50.940925,-2.200024 50.942260,-2.200098 50.942377,-2.200223 50.942491,-2.200187 50.942590,-2.200217 50.942620,-2.200606 50.942545,-2.200795 50.942582,-2.200875 50.942783,-2.201330 50.943285,-2.201404 50.943413,-2.201386 50.943708,-2.201099 50.943649,-2.200793 50.943493,-2.200430 50.943127,-2.200330 50.943100,-2.200128 50.942933,-2.199872 50.943006,-2.199955 50.943122,-2.199734 50.943230,-2.199810 50.943330,-2.199428 50.943461,-2.199497 50.943617,-2.199055 50.943739,-2.198961 50.943753,-2.198931 50.943671,-2.198754 50.943703,-2.198714 50.943667,-2.198218 50.943827,-2.198158 50.943661,-2.197754 50.943774,-2.197642 50.943603,-2.196732 50.943808,-2.196769 50.943881,-2.196059 50.943995,-2.195846 50.944079,-2.195306 50.944056,-2.195281 50.943904,-2.195186 50.943780,-2.195103 50.943563)))",The Sutton Waldron Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-28
conservation_areas.29,,,2020-09-06,"MULTIPOLYGON (((-2.129810 50.958835,-2.129057 50.959376,-2.128876 50.959613,-2.128640 50.959513,-2.128179 50.959403,-2.128193 50.959505,-2.127853 50.959833,-2.127699 50.959791,-2.127529 50.959695,-2.127498 50.959710,-2.127106 50.960123,-2.126821 50.960328,-2.126387 50.960943,-2.125871 50.960861,-2.125594 50.961287,-2.125345 50.961781,-2.125159 50.962020,-2.125074 50.962094,-2.125018 50.962104,-2.124916 50.962034,-2.124933 50.961968,-2.124825 50.961945,-2.124783 50.961859,-2.124158 50.961836,-2.123733 50.961784,-2.123752 50.961565,-2.123717 50.961358,-2.123674 50.961330,-2.123669 50.961266,-2.123712 50.960996,-2.124047 50.960066,-2.124161 50.959891,-2.124205 50.959883,-2.124077 50.959365,-2.123650 50.959504,-2.123404 50.959521,-2.123056 50.959316,-2.123711 50.959017,-2.123338 50.958723,-2.123660 50.958512,-2.123791 50.958473,-2.123693 50.958404,-2.124421 50.958100,-2.125127 50.958902,-2.126244 50.958812,-2.126834 50.959036,-2.127088 50.958700,-2.127361 50.958431,-2.127582 50.958482,-2.127621 50.958126,-2.127671 50.957936,-2.127695 50.957935,-2.128091 50.957962,-2.128382 50.958026,-2.128988 50.958380,-2.129494 50.958623,-2.129575 50.958704,-2.129810 50.958835)))",The Ashmore Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-29
conservation_areas.32,,,2020-09-06,"MULTIPOLYGON (((-2.181332 50.969032,-2.180414 50.969051,-2.179631 50.969108,-2.178194 50.969285,-2.177998 50.969327,-2.177648 50.969622,-2.177344 50.969614,-2.177142 50.969563,-2.176817 50.969547,-2.176837 50.969359,-2.176911 50.969304,-2.176484 50.968886,-2.176255 50.968925,-2.176153 50.968755,-2.175397 50.968820,-2.175309 50.968803,-2.175255 50.968756,-2.175207 50.968415,-2.175449 50.968330,-2.175780 50.968338,-2.176663 50.968034,-2.176785 50.968038,-2.177047 50.967718,-2.177195 50.967641,-2.177659 50.967231,-2.177855 50.967239,-2.177882 50.967316,-2.178126 50.967435,-2.178248 50.967622,-2.178255 50.967720,-2.178418 50.967839,-2.178687 50.967715,-2.178511 50.967507,-2.178585 50.967485,-2.178619 50.967528,-2.178720 50.967511,-2.179400 50.967105,-2.179881 50.967385,-2.179976 50.967479,-2.179874 50.967483,-2.180180 50.967862,-2.180653 50.968096,-2.180836 50.968360,-2.180823 50.968424,-2.181332 50.969032)))",The Compton Abbas Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-32
conservation_areas.33,,,2020-09-06,"MULTIPOLYGON (((-2.257757 50.868318,-2.257799 50.868445,-2.257684 50.868516,-2.257734 50.868733,-2.257853 50.868770,-2.257896 50.868823,-2.257818 50.868963,-2.257627 50.869041,-2.257701 50.869114,-2.257271 50.869251,-2.257246 50.869201,-2.257130 50.869208,-2.256627 50.869384,-2.256216 50.869048,-2.256170 50.868985,-2.256058 50.868590,-2.255806 50.868379,-2.255439 50.868156,-2.255197 50.868110,-2.255059 50.867936,-2.254526 50.867482,-2.253477 50.866850,-2.253984 50.866263,-2.253437 50.866202,-2.253497 50.865959,-2.253808 50.865525,-2.254618 50.865823,-2.256243 50.866332,-2.256575 50.866481,-2.257579 50.867286,-2.258227 50.867985,-2.257701 50.868052,-2.257757 50.868318)))",The Turnworth Conservation Area,local-authority-eng:NDO,,conservation-area/local-authority-eng/NDO/conservation-areas-33
