conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,reference,start-date,slug
,,,2020-09-05,"MULTIPOLYGON (((-2.090835 50.636079,-2.090765 50.636094,-2.090127 50.636235,-2.089149 50.636302,-2.087807 50.636705,-2.087321 50.636894,-2.085857 50.637355,-2.085251 50.637586,-2.085215 50.637489,-2.085089 50.637487,-2.083633 50.637163,-2.083534 50.636871,-2.083441 50.636840,-2.083432 50.636798,-2.083513 50.636805,-2.084094 50.636685,-2.084479 50.636656,-2.084512 50.636623,-2.084368 50.636598,-2.084233 50.636315,-2.083832 50.635647,-2.084444 50.635507,-2.084264 50.635264,-2.084261 50.635003,-2.084171 50.634818,-2.083837 50.634344,-2.083893 50.634302,-2.084014 50.634364,-2.084353 50.634312,-2.084435 50.634231,-2.084420 50.634064,-2.084876 50.634117,-2.085040 50.634184,-2.084975 50.634337,-2.084999 50.634448,-2.084921 50.634523,-2.085022 50.634658,-2.084981 50.634715,-2.085201 50.635085,-2.086189 50.634911,-2.086574 50.635327,-2.087060 50.635171,-2.087237 50.635147,-2.087551 50.634992,-2.087931 50.634692,-2.087989 50.634504,-2.088088 50.634406,-2.088200 50.634351,-2.088210 50.634252,-2.088589 50.634096,-2.088778 50.633660,-2.088975 50.633705,-2.089192 50.633775,-2.089339 50.633893,-2.089598 50.633977,-2.089911 50.634180,-2.090000 50.634216,-2.090082 50.634200,-2.090104 50.634149,-2.090498 50.634359,-2.090695 50.634644,-2.091146 50.635184,-2.091220 50.635320,-2.090718 50.635342,-2.090442 50.635394,-2.090835 50.636079,-2.090127 50.636235,-2.090835 50.636079)))",CHURCH KNOWLE CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.295172 50.651215,-2.294887 50.650463,-2.294688 50.650478,-2.294168 50.650629,-2.292859 50.650697,-2.292280 50.650669,-2.292238 50.650413,-2.293236 50.650336,-2.293283 50.650258,-2.293698 50.650203,-2.293638 50.650020,-2.294073 50.649954,-2.294053 50.649883,-2.295168 50.649562,-2.294901 50.649230,-2.294174 50.648575,-2.294860 50.648396,-2.294743 50.648272,-2.294870 50.648234,-2.295015 50.648309,-2.295339 50.648238,-2.295808 50.648200,-2.296181 50.648207,-2.297145 50.648046,-2.297230 50.647974,-2.297187 50.647899,-2.297149 50.647528,-2.296843 50.647035,-2.297763 50.646799,-2.298215 50.646726,-2.298364 50.646964,-2.298349 50.647031,-2.298417 50.647127,-2.298508 50.647104,-2.298630 50.647676,-2.299142 50.647538,-2.299670 50.648344,-2.299726 50.648331,-2.299840 50.648504,-2.299486 50.648831,-2.299489 50.648933,-2.300200 50.649285,-2.301148 50.649811,-2.301348 50.649884,-2.301402 50.650023,-2.301741 50.650043,-2.301992 50.650000,-2.302371 50.650717,-2.302309 50.650726,-2.302294 50.650780,-2.302364 50.650932,-2.302342 50.651023,-2.301625 50.651111,-2.301570 50.651123,-2.301468 50.651143,-2.301794 50.651098,-2.300232 50.651344,-2.299160 50.651429,-2.298428 50.651679,-2.297396 50.651702,-2.297402 50.651547,-2.297338 50.651258,-2.296553 50.651325,-2.296430 50.651289,-2.296303 50.651314,-2.296184 50.651043,-2.295172 50.651215)))",CHALDON HERRING CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.146280 50.760676,-2.145801 50.760975,-2.145438 50.761138,-2.143938 50.761190,-2.138988 50.760759,-2.136201 50.761695,-2.133543 50.762639,-2.132120 50.760928,-2.129459 50.761452,-2.128611 50.761584,-2.127748 50.762039,-2.126148 50.762504,-2.126022 50.762394,-2.124951 50.762707,-2.121597 50.763412,-2.121708 50.763638,-2.119771 50.763969,-2.119060 50.764041,-2.118986 50.763969,-2.119013 50.763510,-2.118968 50.763352,-2.118739 50.762873,-2.115292 50.762751,-2.115184 50.762721,-2.115052 50.762480,-2.114924 50.762322,-2.114369 50.762091,-2.114311 50.762092,-2.114281 50.762245,-2.114129 50.762447,-2.113739 50.762383,-2.113253 50.762377,-2.110858 50.762118,-2.110798 50.761907,-2.111347 50.761705,-2.111797 50.761600,-2.111645 50.760825,-2.111583 50.760300,-2.111752 50.759336,-2.112121 50.758676,-2.112161 50.758519,-2.112071 50.757720,-2.111979 50.757631,-2.113551 50.757362,-2.113886 50.757226,-2.114562 50.756781,-2.116286 50.755436,-2.116858 50.755122,-2.118923 50.753287,-2.118966 50.753236,-2.118914 50.753218,-2.118254 50.753173,-2.118254 50.753133,-2.118659 50.752489,-2.117711 50.751577,-2.119811 50.749681,-2.119495 50.749333,-2.120162 50.749018,-2.120705 50.748854,-2.121490 50.748021,-2.122906 50.748145,-2.122935 50.747724,-2.123119 50.746931,-2.123379 50.746338,-2.123726 50.745745,-2.123867 50.745377,-2.123992 50.744875,-2.124071 50.744390,-2.124070 50.744037,-2.124027 50.743754,-2.123731 50.743628,-2.123940 50.743471,-2.123940 50.743404,-2.124141 50.743396,-2.124165 50.743439,-2.124466 50.743639,-2.126497 50.743838,-2.130380 50.744146,-2.131507 50.744128,-2.136843 50.743860,-2.137177 50.743908,-2.137805 50.744174,-2.139577 50.745169,-2.139552 50.745208,-2.140164 50.745679,-2.141529 50.746636,-2.141660 50.746987,-2.141666 50.747029,-2.141655 50.747082,-2.141574 50.747148,-2.141409 50.747178,-2.141175 50.747143,-2.141050 50.747157,-2.141179 50.747807,-2.141542 50.748496,-2.141594 50.748798,-2.141501 50.749055,-2.141774 50.749228,-2.141831 50.749326,-2.141817 50.749384,-2.141908 50.749446,-2.141927 50.749516,-2.142484 50.749709,-2.142173 50.749908,-2.142146 50.750144,-2.141861 50.750914,-2.141967 50.751032,-2.141856 50.751060,-2.142087 50.751358,-2.142070 50.751609,-2.142675 50.752343,-2.142867 50.752456,-2.143543 50.752552,-2.143596 50.752584,-2.143277 50.753307,-2.143226 50.753317,-2.143498 50.754142,-2.143465 50.755003,-2.144628 50.754825,-2.145590 50.754628,-2.145821 50.755381,-2.146537 50.755950,-2.146214 50.756499,-2.145892 50.756946,-2.145342 50.757812,-2.145188 50.758000,-2.144767 50.758281,-2.143814 50.758804,-2.143853 50.758882,-2.144753 50.759622,-2.146152 50.760500,-2.146258 50.760592,-2.146280 50.760676)))",MORDEN CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.276532 50.667964,-2.276515 50.668123,-2.276630 50.668289,-2.276605 50.668769,-2.276623 50.669033,-2.276682 50.669246,-2.276792 50.669449,-2.276619 50.669461,-2.276516 50.669533,-2.276336 50.669566,-2.276300 50.669462,-2.276182 50.669413,-2.276221 50.669294,-2.276131 50.669069,-2.276304 50.668825,-2.276276 50.668508,-2.275664 50.668696,-2.275470 50.668292,-2.275376 50.668260,-2.275325 50.668108,-2.275275 50.667590,-2.275574 50.667573,-2.275516 50.666872,-2.275391 50.666755,-2.274659 50.665732,-2.274149 50.664882,-2.274184 50.664856,-2.274164 50.664806,-2.273904 50.664378,-2.273713 50.664171,-2.273540 50.663922,-2.273084 50.663459,-2.271966 50.663685,-2.270702 50.663893,-2.267009 50.663892,-2.266529 50.663916,-2.266241 50.664023,-2.265805 50.664131,-2.265274 50.664367,-2.265269 50.664233,-2.265831 50.663935,-2.266040 50.663876,-2.265821 50.663661,-2.265496 50.662694,-2.266762 50.662741,-2.267856 50.662281,-2.269679 50.662092,-2.271274 50.662004,-2.272672 50.661618,-2.273802 50.661232,-2.273863 50.661174,-2.273837 50.661176,-2.273823 50.661070,-2.273032 50.660618,-2.274251 50.659977,-2.274833 50.659716,-2.274685 50.659464,-2.274335 50.658423,-2.274859 50.658223,-2.274440 50.657966,-2.274113 50.657525,-2.274032 50.657247,-2.274050 50.656937,-2.276192 50.656007,-2.277121 50.655503,-2.277238 50.655682,-2.277378 50.655803,-2.278450 50.656586,-2.279186 50.657175,-2.279272 50.657204,-2.279750 50.656873,-2.280058 50.657042,-2.280538 50.656632,-2.281944 50.655666,-2.282500 50.655948,-2.282027 50.656465,-2.281666 50.656926,-2.281232 50.657342,-2.281073 50.657401,-2.281040 50.657383,-2.280203 50.657921,-2.279853 50.658062,-2.279154 50.658428,-2.278844 50.658648,-2.278763 50.658750,-2.278423 50.658610,-2.278170 50.658779,-2.277573 50.659047,-2.277100 50.659570,-2.277030 50.659726,-2.277016 50.662204,-2.277950 50.662230,-2.277975 50.662313,-2.277952 50.662318,-2.278201 50.663202,-2.277912 50.663245,-2.280076 50.664732,-2.280887 50.666219,-2.280912 50.666357,-2.279953 50.666671,-2.278980 50.667097,-2.276891 50.667769,-2.276585 50.667904,-2.276532 50.667964)))",WINFRITH NEWBURGH CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.286280 50.742675,-2.285043 50.742721,-2.284630 50.742773,-2.284474 50.742745,-2.284714 50.742008,-2.285211 50.741192,-2.282651 50.740654,-2.280553 50.740147,-2.278918 50.739803,-2.279730 50.739061,-2.281286 50.737979,-2.281169 50.737916,-2.281144 50.737955,-2.278646 50.737295,-2.278390 50.737322,-2.278079 50.737411,-2.275926 50.737671,-2.273896 50.737653,-2.273542 50.737608,-2.273508 50.737592,-2.273751 50.737461,-2.273951 50.737265,-2.273904 50.737214,-2.274088 50.737084,-2.274579 50.736863,-2.275307 50.736403,-2.275445 50.736274,-2.275264 50.736265,-2.275094 50.736297,-2.273696 50.735920,-2.272671 50.735795,-2.272103 50.735847,-2.271918 50.735712,-2.270876 50.735544,-2.270110 50.735564,-2.269057 50.735650,-2.268957 50.735634,-2.268067 50.735760,-2.267738 50.735956,-2.267154 50.736174,-2.266093 50.736379,-2.265481 50.736417,-2.264366 50.736122,-2.263233 50.735954,-2.263159 50.735884,-2.263167 50.735736,-2.263109 50.735665,-2.262983 50.735619,-2.262537 50.735606,-2.262294 50.735532,-2.261848 50.735230,-2.261743 50.735124,-2.261784 50.734606,-2.261756 50.734543,-2.261784 50.734492,-2.261615 50.734381,-2.261281 50.734334,-2.259537 50.734879,-2.259068 50.735108,-2.258570 50.735282,-2.258305 50.735500,-2.257899 50.735300,-2.257062 50.736063,-2.256062 50.736033,-2.255650 50.735984,-2.255353 50.736010,-2.254721 50.736244,-2.254227 50.736327,-2.253001 50.736278,-2.252109 50.736109,-2.251194 50.736072,-2.251105 50.735992,-2.250524 50.735772,-2.250514 50.735798,-2.250402 50.735756,-2.249719 50.735717,-2.247881 50.735441,-2.247889 50.735307,-2.248106 50.734617,-2.248156 50.734266,-2.247739 50.734127,-2.247100 50.734156,-2.246375 50.734134,-2.246113 50.734087,-2.245801 50.733941,-2.245542 50.734265,-2.244985 50.735118,-2.244747 50.735072,-2.244695 50.734976,-2.244689 50.734676,-2.244742 50.734352,-2.244331 50.734279,-2.244173 50.734198,-2.243933 50.734237,-2.243750 50.734305,-2.242309 50.734391,-2.241664 50.734290,-2.241234 50.734314,-2.241286 50.734057,-2.241265 50.733870,-2.240621 50.733788,-2.240607 50.733822,-2.239048 50.733884,-2.238129 50.734231,-2.238019 50.734105,-2.237841 50.734023,-2.237488 50.733929,-2.237225 50.733747,-2.236787 50.733643,-2.236338 50.733486,-2.235912 50.733267,-2.235683 50.733104,-2.234412 50.732829,-2.233744 50.733339,-2.232842 50.733887,-2.232592 50.734149,-2.232483 50.734350,-2.232456 50.734336,-2.232425 50.734369,-2.232143 50.734240,-2.232088 50.734273,-2.231889 50.734114,-2.231666 50.733793,-2.231683 50.733458,-2.231637 50.733365,-2.230631 50.732741,-2.229732 50.732464,-2.229389 50.732101,-2.229370 50.732022,-2.229402 50.731922,-2.229314 50.731773,-2.228732 50.731833,-2.228494 50.731934,-2.228228 50.731971,-2.227723 50.731906,-2.227456 50.731786,-2.227234 50.731627,-2.226291 50.732085,-2.225807 50.732468,-2.225498 50.732754,-2.225262 50.733040,-2.225259 50.733120,-2.225347 50.733280,-2.225336 50.733337,-2.224586 50.733878,-2.224134 50.734013,-2.223165 50.734063,-2.222767 50.733976,-2.222375 50.733799,-2.222007 50.733212,-2.221906 50.732804,-2.221857 50.731917,-2.221366 50.730550,-2.220973 50.730338,-2.220912 50.730239,-2.220731 50.730082,-2.220427 50.730204,-2.220392 50.730176,-2.220252 50.730225,-2.219668 50.730470,-2.219347 50.730571,-2.219409 50.731159,-2.219663 50.731867,-2.219747 50.732250,-2.219625 50.734416,-2.219605 50.734540,-2.219555 50.734580,-2.219819 50.734667,-2.221123 50.734876,-2.221674 50.735067,-2.222617 50.735497,-2.223391 50.736016,-2.224765 50.736650,-2.224443 50.737074,-2.224224 50.737155,-2.226220 50.738225,-2.227824 50.738264,-2.227697 50.738759,-2.228822 50.739016,-2.229131 50.738349,-2.229809 50.738345,-2.230731 50.738530,-2.231610 50.738602,-2.232739 50.738765,-2.232808 50.738722,-2.233102 50.738722,-2.233720 50.738533,-2.233925 50.738528,-2.234110 50.738775,-2.234032 50.739158,-2.234707 50.739232,-2.234748 50.739310,-2.234859 50.739366,-2.235009 50.739334,-2.235261 50.739088,-2.235427 50.739130,-2.235601 50.739116,-2.236788 50.739364,-2.237208 50.739058,-2.237316 50.739006,-2.237463 50.739019,-2.238158 50.739209,-2.238925 50.739465,-2.240524 50.739883,-2.239524 50.740411,-2.239899 50.740784,-2.239510 50.740986,-2.240673 50.741266,-2.240653 50.741397,-2.243928 50.741860,-2.243886 50.741107,-2.243821 50.740990,-2.244115 50.740961,-2.245425 50.740995,-2.247022 50.740984,-2.248195 50.741059,-2.248514 50.741157,-2.248530 50.741091,-2.248661 50.741055,-2.249032 50.741040,-2.250093 50.741131,-2.250575 50.741318,-2.250674 50.741471,-2.251729 50.741616,-2.252490 50.741641,-2.253319 50.741422,-2.254985 50.741592,-2.255682 50.741746,-2.256905 50.742165,-2.257339 50.742286,-2.259598 50.742476,-2.259628 50.742506,-2.259493 50.743356,-2.260544 50.743408,-2.262241 50.743627,-2.264674 50.744234,-2.265347 50.744270,-2.265432 50.743877,-2.265775 50.743887,-2.266015 50.743571,-2.266468 50.743731,-2.267909 50.744092,-2.271679 50.745175,-2.272072 50.745335,-2.272077 50.745395,-2.272275 50.745414,-2.272272 50.745385,-2.272404 50.745360,-2.273439 50.745513,-2.273454 50.746265,-2.281268 50.747298,-2.281312 50.747212,-2.282147 50.747593,-2.282405 50.747655,-2.282751 50.747670,-2.283751 50.747537,-2.284346 50.747543,-2.284859 50.747616,-2.284927 50.747463,-2.284993 50.746814,-2.285482 50.746847,-2.286364 50.746711,-2.286961 50.746497,-2.287065 50.746414,-2.287629 50.746203,-2.287978 50.746191,-2.288390 50.746097,-2.288651 50.746145,-2.289066 50.746108,-2.289295 50.745768,-2.289835 50.745894,-2.290079 50.745244,-2.290784 50.744163,-2.287130 50.743335,-2.287400 50.742507,-2.286280 50.742675)))",PIDDLE VALLEY CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.228647 50.754435,-2.228171 50.754127,-2.227228 50.753730,-2.227229 50.753798,-2.227169 50.753935,-2.226361 50.753517,-2.225794 50.753755,-2.225562 50.753565,-2.225058 50.753523,-2.225130 50.753798,-2.223983 50.754014,-2.223048 50.754542,-2.222888 50.754511,-2.222459 50.754397,-2.222450 50.754241,-2.220925 50.753839,-2.220858 50.753854,-2.220290 50.753681,-2.220359 50.753568,-2.219354 50.753294,-2.219405 50.753202,-2.219358 50.753136,-2.218451 50.752833,-2.218533 50.752682,-2.217875 50.752473,-2.218022 50.752203,-2.218037 50.752046,-2.217857 50.751956,-2.217556 50.751935,-2.217559 50.751891,-2.217475 50.751789,-2.217582 50.751670,-2.217067 50.751473,-2.215605 50.751008,-2.215466 50.751190,-2.215305 50.751248,-2.214692 50.752043,-2.214969 50.752173,-2.215037 50.752284,-2.214749 50.752526,-2.214164 50.753227,-2.214136 50.753253,-2.214064 50.753243,-2.213941 50.753388,-2.214005 50.753407,-2.213423 50.754131,-2.213661 50.754188,-2.213366 50.754492,-2.213458 50.754529,-2.213239 50.754762,-2.213600 50.754958,-2.214157 50.754497,-2.214532 50.754671,-2.214829 50.754768,-2.215349 50.754262,-2.215424 50.754243,-2.215549 50.754278,-2.215628 50.754190,-2.215294 50.754087,-2.215514 50.753892,-2.215611 50.753748,-2.215856 50.753543,-2.216166 50.753674,-2.216473 50.753732,-2.216338 50.753921,-2.216936 50.754155,-2.217404 50.754295,-2.217423 50.754326,-2.217273 50.754491,-2.216880 50.754755,-2.216405 50.755133,-2.216612 50.755212,-2.216768 50.755227,-2.217385 50.755393,-2.218578 50.755335,-2.219221 50.755464,-2.220059 50.755547,-2.220042 50.754859,-2.220055 50.754579,-2.220095 50.754567,-2.220997 50.754781,-2.221274 50.754880,-2.221355 50.754954,-2.222075 50.755101,-2.223275 50.755178,-2.223970 50.755287,-2.224167 50.755363,-2.224364 50.755378,-2.224711 50.755213,-2.229635 50.755816,-2.229537 50.755274,-2.229553 50.755204,-2.229705 50.755046,-2.229817 50.754979,-2.229109 50.754595,-2.228647 50.754435)))",BERE REGIS CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.286126 50.703326,-2.285907 50.703276,-2.285848 50.703339,-2.284813 50.703231,-2.284162 50.703273,-2.283017 50.703123,-2.282997 50.702917,-2.280135 50.703519,-2.280061 50.703662,-2.280007 50.704164,-2.279819 50.705015,-2.279639 50.705409,-2.279559 50.705384,-2.279146 50.705421,-2.278853 50.705370,-2.278652 50.705719,-2.278646 50.705803,-2.278343 50.705860,-2.278009 50.705724,-2.277810 50.705528,-2.277564 50.705432,-2.277370 50.705378,-2.277228 50.705457,-2.277076 50.705465,-2.276675 50.705340,-2.276505 50.705137,-2.276435 50.705104,-2.276480 50.705025,-2.276285 50.704862,-2.275960 50.704242,-2.275816 50.704038,-2.275595 50.703875,-2.275681 50.703766,-2.275689 50.703686,-2.275744 50.703702,-2.275851 50.703460,-2.275841 50.703307,-2.275721 50.703122,-2.275155 50.702889,-2.274563 50.702409,-2.274080 50.702143,-2.273629 50.701986,-2.273360 50.701958,-2.272605 50.701408,-2.273607 50.700800,-2.275564 50.699454,-2.276272 50.699658,-2.277126 50.699960,-2.277697 50.700245,-2.278197 50.700574,-2.278631 50.701034,-2.278731 50.701091,-2.278752 50.701409,-2.278659 50.702183,-2.279234 50.702238,-2.279217 50.702505,-2.280640 50.702656,-2.280651 50.702630,-2.281965 50.702419,-2.281950 50.702258,-2.281977 50.702099,-2.282125 50.701884,-2.283116 50.701797,-2.283248 50.701800,-2.283487 50.701885,-2.283895 50.701827,-2.283925 50.702072,-2.283970 50.702088,-2.284488 50.701966,-2.284895 50.701802,-2.284908 50.701828,-2.285220 50.701477,-2.285425 50.701358,-2.286068 50.701110,-2.286145 50.701119,-2.286624 50.701317,-2.287320 50.702276,-2.287450 50.702502,-2.287543 50.702793,-2.287518 50.703037,-2.286661 50.702999,-2.286299 50.703369,-2.286126 50.703326)))",MORETON CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.007911 50.608340,-2.007906 50.608242,-2.007617 50.608254,-2.007607 50.608036,-2.007194 50.608145,-2.007192 50.608226,-2.005620 50.608417,-2.004948 50.608463,-2.004890 50.608569,-2.004881 50.608960,-2.004605 50.608960,-2.004589 50.609127,-2.003134 50.609150,-2.002014 50.609284,-2.001972 50.609395,-2.001835 50.609391,-2.001833 50.609411,-2.000791 50.609411,-2.000852 50.609810,-2.000646 50.609871,-2.000391 50.609850,-2.000347 50.610112,-2.000450 50.610336,-2.000776 50.610409,-2.000873 50.610731,-2.000913 50.611024,-2.001501 50.611041,-2.002147 50.611013,-2.002459 50.610914,-2.002498 50.610888,-2.002493 50.610809,-2.003900 50.610383,-2.003927 50.610450,-2.004734 50.610505,-2.004894 50.610980,-2.004892 50.611057,-2.005469 50.610990,-2.005503 50.611103,-2.005893 50.611084,-2.005934 50.611276,-2.006473 50.611257,-2.006499 50.611328,-2.007412 50.611490,-2.007509 50.611428,-2.007759 50.611401,-2.007765 50.611423,-2.008319 50.611344,-2.008009 50.610799,-2.007959 50.610444,-2.007828 50.610195,-2.007808 50.609824,-2.007916 50.609631,-2.007930 50.609424,-2.008210 50.609426,-2.008208 50.609539,-2.008470 50.609528,-2.008477 50.608988,-2.008602 50.608975,-2.008704 50.608696,-2.008446 50.608573,-2.008420 50.608398,-2.007910 50.608437,-2.007911 50.608340)))",LANGTON MATRVERS CONSERVATION AREA (1/2),local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-1.995578 50.610163,-1.995672 50.609104,-1.995666 50.608429,-1.995699 50.607836,-1.995531 50.607156,-1.995581 50.606584,-1.994102 50.606523,-1.993004 50.606556,-1.992510 50.606502,-1.992084 50.606497,-1.991429 50.606559,-1.990690 50.606722,-1.990303 50.606763,-1.990364 50.607037,-1.990385 50.607326,-1.990145 50.607754,-1.989937 50.608034,-1.989781 50.608516,-1.989665 50.608679,-1.989627 50.608664,-1.989581 50.608704,-1.989380 50.608686,-1.989306 50.608724,-1.987864 50.608732,-1.987842 50.608963,-1.988085 50.609050,-1.989119 50.609050,-1.989626 50.609094,-1.990053 50.609196,-1.990439 50.609365,-1.990876 50.609506,-1.991058 50.609627,-1.992877 50.611457,-1.993384 50.610571,-1.993569 50.610209,-1.993576 50.610108,-1.993984 50.609968,-1.994236 50.609972,-1.995578 50.610163,-1.995584 50.610014,-1.995578 50.610163)))",LANGTON MATRAVERS CONSERVATION AREA 2/2,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.015383 50.610016,-2.015464 50.610104,-2.015428 50.610525,-2.015371 50.610572,-2.014505 50.610450,-2.014241 50.610353,-2.013693 50.610311,-2.013519 50.610320,-2.013645 50.610409,-2.013530 50.610472,-2.013274 50.610498,-2.013247 50.610425,-2.013140 50.610423,-2.013134 50.610160,-2.013075 50.609982,-2.013110 50.609896,-2.013114 50.609720,-2.013152 50.609697,-2.013193 50.609542,-2.013287 50.609519,-2.013260 50.609635,-2.013267 50.609936,-2.014473 50.609894,-2.015085 50.609949,-2.015133 50.609999,-2.015383 50.610016)))",ACTON CONSERVATION AREA 1/2,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.015056 50.606915,-2.013338 50.606831,-2.013327 50.606859,-2.012744 50.606865,-2.012239 50.607029,-2.012140 50.606965,-2.012147 50.606834,-2.012203 50.606835,-2.012142 50.606053,-2.012167 50.605918,-2.012183 50.604668,-2.012239 50.604237,-2.012394 50.603494,-2.012509 50.601653,-2.012585 50.601588,-2.014293 50.601695,-2.015797 50.601720,-2.015587 50.602044,-2.015514 50.602220,-2.015360 50.603050,-2.015368 50.603294,-2.015484 50.603554,-2.015397 50.603799,-2.015433 50.603975,-2.015495 50.604071,-2.015651 50.604209,-2.016568 50.604769,-2.017325 50.605092,-2.017461 50.605185,-2.017587 50.605209,-2.017763 50.605173,-2.017951 50.605809,-2.017748 50.605867,-2.017697 50.606166,-2.016952 50.606449,-2.015012 50.606373,-2.015056 50.606915)))",ACTON CONSERVATION AREA 2/2,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.060607 50.634079,-2.060609 50.634274,-2.060576 50.634334,-2.060175 50.634406,-2.060186 50.634636,-2.059962 50.634678,-2.060284 50.635227,-2.060524 50.635552,-2.060050 50.636372,-2.060431 50.636860,-2.059633 50.637237,-2.058916 50.637372,-2.058994 50.637451,-2.059014 50.637552,-2.059004 50.637581,-2.058945 50.637594,-2.059082 50.637763,-2.059151 50.637796,-2.059380 50.637772,-2.059536 50.637904,-2.059782 50.637997,-2.059987 50.638120,-2.060270 50.638222,-2.060388 50.638208,-2.060383 50.638084,-2.060429 50.638045,-2.061622 50.637213,-2.061796 50.637002,-2.062173 50.636762,-2.062442 50.637148,-2.062504 50.637172,-2.062969 50.636945,-2.063752 50.637081,-2.063793 50.637109,-2.064099 50.637647,-2.064225 50.637565,-2.064355 50.637604,-2.064144 50.637757,-2.063779 50.638174,-2.062523 50.638897,-2.062188 50.639197,-2.061561 50.639885,-2.061683 50.639927,-2.061740 50.639989,-2.061826 50.639977,-2.061931 50.640036,-2.061926 50.640161,-2.061860 50.640261,-2.061653 50.640421,-2.061522 50.640568,-2.061136 50.640732,-2.060516 50.641091,-2.060076 50.641166,-2.059107 50.641662,-2.060062 50.642111,-2.059984 50.642171,-2.059355 50.642098,-2.059315 50.642140,-2.059127 50.642116,-2.058539 50.642208,-2.058348 50.642134,-2.058179 50.641893,-2.057774 50.641893,-2.057713 50.641919,-2.057184 50.641249,-2.056678 50.640414,-2.056028 50.639453,-2.055816 50.639390,-2.054846 50.638483,-2.054393 50.638450,-2.053991 50.638177,-2.053973 50.638118,-2.054380 50.637922,-2.050727 50.635384,-2.050845 50.635310,-2.050791 50.634988,-2.050901 50.635020,-2.051263 50.634797,-2.052572 50.634619,-2.053164 50.634593,-2.053115 50.634237,-2.053027 50.634183,-2.052945 50.633809,-2.052974 50.633805,-2.052939 50.633644,-2.052983 50.633591,-2.052972 50.633387,-2.052931 50.633357,-2.052601 50.633363,-2.052582 50.633257,-2.052575 50.633152,-2.052868 50.633155,-2.052839 50.633001,-2.052946 50.632992,-2.052939 50.632943,-2.052979 50.632900,-2.053393 50.632750,-2.053945 50.632664,-2.053989 50.632683,-2.054030 50.632803,-2.054061 50.632796,-2.053951 50.632530,-2.054027 50.632399,-2.054078 50.632215,-2.054087 50.632057,-2.054049 50.632057,-2.054047 50.631863,-2.054009 50.631779,-2.054029 50.631643,-2.055026 50.631787,-2.056563 50.631735,-2.056621 50.631472,-2.056727 50.631204,-2.056892 50.631268,-2.056905 50.631169,-2.057063 50.630937,-2.057599 50.631024,-2.058174 50.631191,-2.058573 50.631235,-2.058899 50.631407,-2.059084 50.631440,-2.059113 50.631474,-2.059386 50.631507,-2.059534 50.631560,-2.059622 50.631547,-2.059771 50.631607,-2.059829 50.631541,-2.060082 50.631709,-2.060232 50.631955,-2.060496 50.632020,-2.060461 50.632085,-2.060571 50.632131,-2.060677 50.632228,-2.060762 50.632232,-2.061045 50.632354,-2.060839 50.632620,-2.060577 50.633565,-2.060471 50.633714,-2.060610 50.633987,-2.060607 50.634079)))",CORFE CASTLE CONSERVATION AREA,local-authority-eng:PUR,,,
,,,2020-09-05,"MULTIPOLYGON (((-2.061414 50.616251,-2.061475 50.615810,-2.062028 50.615840,-2.062174 50.615816,-2.062409 50.615551,-2.063242 50.614806,-2.063364 50.614617,-2.063403 50.614454,-2.063375 50.614215,-2.063301 50.614023,-2.063480 50.614007,-2.065011 50.614094,-2.065230 50.614163,-2.065591 50.615382,-2.065477 50.615571,-2.065480 50.615651,-2.065442 50.615692,-2.065011 50.615828,-2.065155 50.616036,-2.065113 50.616048,-2.065184 50.616454,-2.065131 50.616760,-2.065056 50.616846,-2.064963 50.616868,-2.064611 50.616847,-2.064575 50.616976,-2.064416 50.616934,-2.064113 50.616951,-2.064074 50.616981,-2.062800 50.617162,-2.062284 50.617136,-2.061696 50.617046,-2.061389 50.617089,-2.060734 50.616938,-2.060642 50.616586,-2.060334 50.616528,-2.060270 50.616462,-2.059890 50.616429,-2.060012 50.615930,-2.060068 50.615836,-2.060554 50.615983,-2.060929 50.616159,-2.061414 50.616251)))",KINGSTON CONSERVATION AREA,local-authority-eng:PUR,,,
