conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
conservation_areas.11,,,2020-12-01,"MULTIPOLYGON (((-0.704238 51.510565,-0.703827 51.510698,-0.703756 51.510753,-0.704056 51.511065,-0.704219 51.511184,-0.704200 51.511211,-0.703989 51.511212,-0.703742 51.511120,-0.703560 51.511089,-0.703125 51.511107,-0.702771 51.510834,-0.702086 51.510491,-0.700272 51.509896,-0.699421 51.509685,-0.698704 51.509590,-0.698227 51.509593,-0.697598 51.509649,-0.697609 51.509269,-0.697709 51.508986,-0.697992 51.508498,-0.697734 51.508429,-0.697954 51.508152,-0.697362 51.507986,-0.698930 51.506048,-0.699219 51.505741,-0.700042 51.506016,-0.700768 51.506138,-0.700654 51.505515,-0.701039 51.505502,-0.701539 51.505588,-0.703010 51.506197,-0.703212 51.506318,-0.703592 51.506650,-0.704063 51.506941,-0.703459 51.507205,-0.703752 51.507480,-0.703132 51.507767,-0.703003 51.507707,-0.702971 51.507832,-0.703197 51.507974,-0.703976 51.507772,-0.704010 51.508247,-0.704773 51.508143,-0.704826 51.508211,-0.705023 51.509437,-0.704443 51.510076,-0.704314 51.510307,-0.704238 51.510565)))",Bray Village,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-11
conservation_areas.26,,,2020-12-01,"MULTIPOLYGON (((-0.807174 51.550928,-0.806241 51.548703,-0.806241 51.548586,-0.805929 51.547834,-0.807760 51.547264,-0.807013 51.544242,-0.807813 51.544437,-0.807778 51.543831,-0.807872 51.543438,-0.806635 51.543011,-0.806346 51.543208,-0.805059 51.542284,-0.804707 51.541371,-0.805975 51.541306,-0.809691 51.540875,-0.809775 51.541292,-0.809786 51.541639,-0.809992 51.542341,-0.809352 51.542426,-0.809535 51.543019,-0.809492 51.543025,-0.809637 51.543539,-0.809819 51.543523,-0.809924 51.544256,-0.810127 51.544237,-0.810160 51.544469,-0.812247 51.544320,-0.812452 51.544930,-0.812716 51.545457,-0.813052 51.545981,-0.812870 51.546011,-0.813232 51.547058,-0.813286 51.547052,-0.813436 51.547448,-0.813413 51.547502,-0.812296 51.547661,-0.812130 51.547733,-0.811755 51.547818,-0.812243 51.548603,-0.812473 51.549102,-0.812783 51.549650,-0.812986 51.550111,-0.813263 51.550255,-0.814583 51.550567,-0.815565 51.550749,-0.816374 51.550735,-0.816957 51.550838,-0.817187 51.550910,-0.817247 51.550965,-0.816628 51.551095,-0.815473 51.551413,-0.814131 51.551848,-0.813291 51.551936,-0.812709 51.552048,-0.812288 51.552168,-0.811570 51.552451,-0.811102 51.552596,-0.810240 51.552773,-0.808696 51.552732,-0.807469 51.552770,-0.807043 51.552756,-0.804551 51.552205,-0.805814 51.551792,-0.805709 51.551633,-0.806385 51.551494,-0.806944 51.551206,-0.807259 51.551125,-0.807174 51.550928)))",Hurley Village,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-26
conservation_areas.8,,,2020-12-01,"MULTIPOLYGON (((-0.735768 51.520040,-0.735592 51.519755,-0.735812 51.519623,-0.736170 51.519477,-0.737183 51.519237,-0.737261 51.519247,-0.737312 51.519328,-0.737307 51.519406,-0.736935 51.519766,-0.736865 51.520199,-0.736958 51.520508,-0.737465 51.521327,-0.737455 51.521384,-0.736994 51.521497,-0.736456 51.520571,-0.736106 51.520634,-0.735887 51.520251,-0.735919 51.520245,-0.735809 51.520055,-0.735768 51.520040)))","All Saints, Boyn Hill, Maidenhead",local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-8
conservation_areas.12,,,2020-12-01,"MULTIPOLYGON (((-0.613711 51.481159,-0.613550 51.481113,-0.613530 51.481075,-0.612567 51.480800,-0.612775 51.479964,-0.612436 51.479927,-0.612548 51.479527,-0.612459 51.479518,-0.612794 51.478635,-0.613097 51.478662,-0.613549 51.478445,-0.613977 51.478480,-0.614132 51.478534,-0.614436 51.478791,-0.615731 51.478928,-0.615767 51.478224,-0.616289 51.478261,-0.616233 51.478440,-0.617106 51.478593,-0.617078 51.478676,-0.617136 51.478684,-0.617042 51.478967,-0.616926 51.479067,-0.616643 51.479976,-0.616931 51.480003,-0.618864 51.479969,-0.618870 51.480419,-0.618677 51.480424,-0.618700 51.480974,-0.616629 51.480946,-0.615547 51.480874,-0.615408 51.481532,-0.615014 51.481488,-0.614498 51.481375,-0.614390 51.481348,-0.614330 51.481298,-0.613830 51.481156,-0.613711 51.481159)))","Trinity Place Clarence Crescent, Windsor",local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-12
conservation_areas.13,,,2020-12-01,"MULTIPOLYGON (((-0.627118 51.486986,-0.626920 51.487299,-0.626779 51.487215,-0.626607 51.487187,-0.626564 51.487154,-0.626491 51.487172,-0.626097 51.487123,-0.625776 51.487210,-0.625049 51.487101,-0.624019 51.486752,-0.624110 51.486671,-0.624225 51.486611,-0.624291 51.486612,-0.624346 51.486548,-0.624841 51.486284,-0.625333 51.486139,-0.625725 51.486083,-0.625994 51.486142,-0.626170 51.486035,-0.625716 51.485978,-0.625663 51.485899,-0.625418 51.485928,-0.625028 51.485902,-0.624714 51.485837,-0.624275 51.485797,-0.624303 51.485561,-0.624412 51.485411,-0.624501 51.485165,-0.624742 51.485161,-0.625158 51.485213,-0.625272 51.484847,-0.625472 51.484871,-0.625582 51.484540,-0.625674 51.484099,-0.626398 51.484185,-0.626493 51.484146,-0.626566 51.483937,-0.626623 51.483888,-0.626821 51.483842,-0.627226 51.483909,-0.626717 51.485326,-0.626732 51.485572,-0.627042 51.485927,-0.627352 51.486152,-0.627592 51.486251,-0.627841 51.486174,-0.628278 51.486793,-0.627953 51.486716,-0.627951 51.486802,-0.627904 51.486833,-0.627674 51.486838,-0.627437 51.486919,-0.627333 51.487013,-0.627118 51.486986)))","Mill Lane, Clewer Village",local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-13
conservation_areas.14,,,2020-12-01,"MULTIPOLYGON (((-0.717865 51.523334,-0.717759 51.523350,-0.717753 51.523267,-0.717444 51.523243,-0.717411 51.523211,-0.716759 51.523365,-0.716485 51.523353,-0.716433 51.523299,-0.716471 51.523017,-0.716922 51.522977,-0.717228 51.522692,-0.717286 51.522591,-0.718145 51.522602,-0.718547 51.522532,-0.718987 51.522512,-0.718957 51.522429,-0.719497 51.522357,-0.719601 51.522495,-0.719919 51.522427,-0.719741 51.522136,-0.719848 51.522127,-0.719849 51.521952,-0.719802 51.521963,-0.719803 51.521719,-0.719610 51.521763,-0.719574 51.521710,-0.719493 51.521729,-0.719433 51.521632,-0.720288 51.521438,-0.720367 51.521440,-0.720784 51.522216,-0.720791 51.522244,-0.720472 51.522284,-0.720567 51.522533,-0.720775 51.522533,-0.720766 51.522637,-0.721019 51.522646,-0.721082 51.522528,-0.721273 51.522543,-0.721265 51.522460,-0.721618 51.522444,-0.721660 51.522529,-0.722016 51.522444,-0.722036 51.522487,-0.722490 51.522449,-0.722429 51.522320,-0.723642 51.522101,-0.723704 51.522078,-0.723706 51.522027,-0.723988 51.521891,-0.724213 51.521976,-0.724199 51.522030,-0.724233 51.522025,-0.724322 51.522209,-0.724266 51.522228,-0.724288 51.522281,-0.724201 51.522297,-0.724239 51.522394,-0.724287 51.522408,-0.724012 51.522968,-0.722850 51.523116,-0.721581 51.523371,-0.720327 51.523556,-0.720145 51.523479,-0.720135 51.523333,-0.719825 51.523293,-0.719492 51.523317,-0.719336 51.523350,-0.719211 51.523421,-0.719151 51.523499,-0.719104 51.523645,-0.719026 51.523726,-0.718679 51.523814,-0.718619 51.523562,-0.718184 51.523603,-0.718167 51.523540,-0.717870 51.523542,-0.717865 51.523334)))",Maidenhead Town Centre,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-14
conservation_areas.15,,,2020-12-01,"MULTIPOLYGON (((-0.611803 51.479080,-0.611793 51.479111,-0.611357 51.479051,-0.611221 51.479360,-0.610192 51.479225,-0.610314 51.478903,-0.610535 51.478491,-0.610507 51.478445,-0.608102 51.478075,-0.607898 51.478252,-0.607084 51.478104,-0.606596 51.478081,-0.606664 51.478272,-0.606544 51.478606,-0.606390 51.478878,-0.605369 51.478652,-0.605307 51.478865,-0.603932 51.478785,-0.604903 51.472715,-0.605708 51.472836,-0.606195 51.472951,-0.606915 51.472968,-0.608324 51.473667,-0.608953 51.473043,-0.609644 51.473310,-0.609845 51.473451,-0.610254 51.473667,-0.610471 51.473739,-0.610086 51.474179,-0.610002 51.474317,-0.616145 51.476036,-0.616405 51.476197,-0.616683 51.476641,-0.616727 51.476786,-0.616587 51.477330,-0.615929 51.477186,-0.615874 51.477280,-0.616022 51.477312,-0.615941 51.477603,-0.615016 51.477542,-0.614963 51.477806,-0.613667 51.477716,-0.613509 51.478451,-0.613123 51.478465,-0.612665 51.478436,-0.612545 51.478900,-0.612099 51.478852,-0.612011 51.479091,-0.611803 51.479080)))",Inner Windsor,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-15
conservation_areas.19,,,2020-12-01,"MULTIPOLYGON (((-0.792339 51.526672,-0.792087 51.526393,-0.791837 51.526183,-0.791380 51.526217,-0.790931 51.526187,-0.791767 51.525475,-0.791571 51.525235,-0.791300 51.525002,-0.790652 51.524623,-0.790391 51.524372,-0.789448 51.524405,-0.789473 51.524284,-0.789452 51.524246,-0.789386 51.524257,-0.789421 51.524072,-0.789513 51.524081,-0.789526 51.524024,-0.789406 51.524012,-0.789474 51.523812,-0.789115 51.523765,-0.789367 51.522959,-0.789367 51.522581,-0.789872 51.522540,-0.789917 51.522588,-0.790414 51.522652,-0.790552 51.522808,-0.790651 51.522836,-0.791362 51.522859,-0.792428 51.522789,-0.792591 51.522870,-0.792952 51.523234,-0.793049 51.523290,-0.793516 51.522972,-0.793928 51.522782,-0.793972 51.522804,-0.794342 51.522671,-0.794440 51.522686,-0.794402 51.522800,-0.794239 51.522938,-0.793120 51.523716,-0.794170 51.524147,-0.794599 51.524407,-0.794132 51.524653,-0.794043 51.524618,-0.793668 51.525013,-0.795461 51.525586,-0.794885 51.526037,-0.794872 51.526104,-0.794438 51.526634,-0.794031 51.527018,-0.793953 51.527015,-0.793927 51.527049,-0.792700 51.526836,-0.792559 51.526849,-0.792517 51.526748,-0.792417 51.526765,-0.792339 51.526672)))",Burchetts Green,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-19
conservation_areas.21,,,2020-12-01,"MULTIPOLYGON (((-0.729205 51.523449,-0.728920 51.523422,-0.729035 51.522927,-0.727568 51.522894,-0.727601 51.522968,-0.725827 51.523194,-0.725799 51.523103,-0.725768 51.523091,-0.725662 51.522561,-0.725603 51.522433,-0.725286 51.522381,-0.724904 51.521482,-0.725893 51.521292,-0.726196 51.521946,-0.728281 51.521512,-0.728170 51.521276,-0.728572 51.521202,-0.728677 51.521247,-0.729318 51.521255,-0.729216 51.522133,-0.729451 51.522138,-0.730109 51.521796,-0.730582 51.522346,-0.731021 51.522418,-0.731628 51.522437,-0.731709 51.522618,-0.731752 51.522836,-0.731739 51.523179,-0.731223 51.523158,-0.731246 51.523578,-0.729559 51.523395,-0.729543 51.523489,-0.729205 51.523449)))","Castle Hill, Maidenhead",local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-21
conservation_areas.23,,,2020-12-01,"MULTIPOLYGON (((-0.801767 51.487218,-0.801367 51.487215,-0.801290 51.486603,-0.801280 51.486512,-0.801642 51.486430,-0.801666 51.486395,-0.800749 51.486039,-0.800731 51.485989,-0.800500 51.485967,-0.800163 51.485864,-0.799696 51.485620,-0.799351 51.485385,-0.799019 51.485081,-0.798518 51.484689,-0.798099 51.484129,-0.799445 51.483733,-0.799479 51.483683,-0.799397 51.483549,-0.799382 51.483447,-0.799605 51.483427,-0.799744 51.483361,-0.799730 51.483335,-0.799901 51.483293,-0.800893 51.483110,-0.800952 51.482708,-0.801032 51.482525,-0.801130 51.482039,-0.801799 51.481976,-0.801809 51.481954,-0.803942 51.481798,-0.803746 51.481106,-0.804118 51.481057,-0.804311 51.480918,-0.804245 51.480924,-0.804237 51.480894,-0.804297 51.480884,-0.804255 51.480809,-0.803967 51.480442,-0.804664 51.480283,-0.804900 51.480622,-0.805331 51.480459,-0.805848 51.480186,-0.806556 51.480546,-0.807066 51.480739,-0.807073 51.480797,-0.807856 51.480728,-0.809204 51.480519,-0.809838 51.480461,-0.809840 51.480574,-0.811113 51.480565,-0.812392 51.480646,-0.813766 51.480959,-0.814614 51.481069,-0.815577 51.480999,-0.815822 51.481081,-0.816015 51.481254,-0.816351 51.481881,-0.816704 51.482363,-0.816706 51.482517,-0.816567 51.482741,-0.816396 51.483126,-0.816353 51.483303,-0.816350 51.483720,-0.816313 51.483815,-0.814734 51.484854,-0.814125 51.485195,-0.813560 51.485449,-0.813145 51.485530,-0.812974 51.485612,-0.812942 51.485658,-0.812636 51.485614,-0.809972 51.485714,-0.809911 51.485170,-0.809384 51.485135,-0.809423 51.484974,-0.809415 51.484744,-0.809243 51.484611,-0.807605 51.484979,-0.807521 51.485150,-0.808370 51.485352,-0.808900 51.485538,-0.809522 51.485893,-0.809497 51.485987,-0.809306 51.486035,-0.809446 51.486185,-0.808458 51.486503,-0.807957 51.486735,-0.807755 51.486783,-0.807623 51.486851,-0.807576 51.486970,-0.807586 51.487167,-0.808113 51.487833,-0.805860 51.488208,-0.805253 51.487878,-0.805122 51.487893,-0.804951 51.487585,-0.804689 51.487410,-0.803933 51.487083,-0.803419 51.486795,-0.802012 51.486845,-0.802035 51.486878,-0.802033 51.487220,-0.801767 51.487218)))",Waltham St. Lawrence,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-23
conservation_areas.24,,,2020-12-01,"MULTIPOLYGON (((-0.773013 51.567081,-0.772577 51.567232,-0.772173 51.567297,-0.771980 51.567290,-0.771922 51.567284,-0.771921 51.567197,-0.771675 51.567049,-0.771159 51.566905,-0.771942 51.565862,-0.770930 51.565573,-0.771352 51.565138,-0.771489 51.564954,-0.772539 51.563914,-0.773106 51.564141,-0.774740 51.562591,-0.776386 51.561097,-0.776518 51.560955,-0.776555 51.560815,-0.776512 51.560565,-0.776296 51.560378,-0.774979 51.559826,-0.774678 51.560196,-0.773970 51.559855,-0.773570 51.559838,-0.773265 51.560194,-0.773201 51.560168,-0.773081 51.560303,-0.771900 51.559927,-0.772752 51.558931,-0.772475 51.558836,-0.773042 51.558220,-0.773403 51.557644,-0.773705 51.557292,-0.773799 51.556919,-0.773981 51.556453,-0.775748 51.555248,-0.775863 51.555382,-0.775960 51.555618,-0.776032 51.556273,-0.776298 51.556389,-0.777200 51.555699,-0.778446 51.554820,-0.779797 51.555538,-0.780566 51.555864,-0.780538 51.555884,-0.780716 51.555967,-0.780960 51.556067,-0.781220 51.556051,-0.781868 51.556337,-0.781784 51.556448,-0.781678 51.556523,-0.781588 51.556692,-0.781408 51.556834,-0.781292 51.557068,-0.781292 51.557137,-0.781136 51.557319,-0.781164 51.557331,-0.781101 51.557383,-0.781068 51.557375,-0.780947 51.557504,-0.780711 51.557920,-0.780115 51.558687,-0.779919 51.558780,-0.779886 51.558866,-0.779615 51.559110,-0.779195 51.559576,-0.779126 51.559552,-0.778973 51.559632,-0.778889 51.559726,-0.778801 51.559907,-0.778570 51.560683,-0.778468 51.560664,-0.778461 51.560715,-0.778558 51.560745,-0.778487 51.560998,-0.778445 51.560997,-0.778399 51.561044,-0.778439 51.561055,-0.778078 51.561842,-0.777917 51.562344,-0.777165 51.564019,-0.776906 51.564289,-0.776791 51.564517,-0.776741 51.564707,-0.776202 51.565398,-0.776010 51.565595,-0.775458 51.566023,-0.775111 51.566215,-0.774725 51.566412,-0.773177 51.567017,-0.773339 51.567298,-0.773201 51.567329,-0.773052 51.567064,-0.773013 51.567081)))",Bisham Village,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-24
conservation_areas.25,,,2020-12-01,"MULTIPOLYGON (((-0.579973 51.485615,-0.578100 51.485769,-0.578078 51.485467,-0.577348 51.485379,-0.574972 51.485500,-0.574883 51.485276,-0.576749 51.484731,-0.576625 51.484180,-0.576670 51.484177,-0.576646 51.484013,-0.576768 51.483585,-0.576347 51.483487,-0.575818 51.483270,-0.576077 51.482993,-0.576602 51.483211,-0.577313 51.483439,-0.577946 51.483579,-0.578060 51.483302,-0.578128 51.483309,-0.578395 51.482699,-0.578791 51.482943,-0.578938 51.482844,-0.579174 51.482989,-0.579415 51.482825,-0.579570 51.482919,-0.579706 51.482835,-0.579834 51.482913,-0.579977 51.482813,-0.579606 51.482604,-0.577566 51.481680,-0.576309 51.480953,-0.576275 51.480930,-0.576316 51.480602,-0.576392 51.480499,-0.577570 51.480473,-0.579324 51.481249,-0.579521 51.480864,-0.579532 51.480659,-0.579588 51.480656,-0.579540 51.480440,-0.577570 51.480473,-0.577567 51.480396,-0.577680 51.480397,-0.577664 51.480025,-0.579854 51.479969,-0.579751 51.479799,-0.580118 51.479676,-0.580424 51.479502,-0.580498 51.479594,-0.580572 51.479871,-0.581067 51.480580,-0.581353 51.481155,-0.581353 51.481214,-0.581176 51.481290,-0.582156 51.482070,-0.582858 51.482709,-0.582908 51.482707,-0.582923 51.482650,-0.583267 51.482851,-0.583449 51.483018,-0.585418 51.483936,-0.585043 51.484219,-0.584844 51.484317,-0.582944 51.485031,-0.581378 51.483998,-0.581227 51.484087,-0.581083 51.484356,-0.580950 51.484435,-0.580746 51.484636,-0.580156 51.485285,-0.580016 51.485465,-0.580040 51.485492,-0.580028 51.485610,-0.579973 51.485615)))",Datchet,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-25
conservation_areas.10,,,2020-12-01,"MULTIPOLYGON (((-0.570882 51.463057,-0.570794 51.463049,-0.570645 51.462950,-0.570572 51.462775,-0.569770 51.462564,-0.569966 51.462360,-0.570221 51.461936,-0.570490 51.461600,-0.570808 51.461125,-0.571158 51.460826,-0.571829 51.460505,-0.572613 51.460264,-0.572812 51.460122,-0.572956 51.460065,-0.574149 51.460561,-0.574154 51.460870,-0.574180 51.460911,-0.574550 51.461000,-0.574961 51.461185,-0.575380 51.461444,-0.575775 51.461743,-0.575777 51.461796,-0.575486 51.462196,-0.575308 51.462524,-0.575214 51.462593,-0.575246 51.462643,-0.575512 51.462708,-0.575506 51.462787,-0.575470 51.462799,-0.575493 51.462842,-0.574998 51.462992,-0.574556 51.463170,-0.574079 51.463228,-0.573445 51.463243,-0.572468 51.463233,-0.572191 51.463194,-0.571428 51.463388,-0.571424 51.463339,-0.570865 51.463335,-0.570899 51.463107,-0.570882 51.463057)))",Old Windsor,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-10
conservation_areas.17,,,2020-12-01,"MULTIPOLYGON (((-0.795467 51.471406,-0.795805 51.470892,-0.795795 51.470811,-0.795029 51.470458,-0.794845 51.470438,-0.794395 51.470506,-0.794090 51.470453,-0.794015 51.470415,-0.794081 51.470367,-0.793496 51.470119,-0.793967 51.469757,-0.793346 51.469585,-0.791895 51.468920,-0.791683 51.468867,-0.791635 51.468803,-0.791639 51.468747,-0.792116 51.468591,-0.793805 51.468233,-0.794486 51.468000,-0.794918 51.467772,-0.795220 51.467766,-0.795534 51.468194,-0.795818 51.468652,-0.795955 51.469085,-0.795973 51.469237,-0.795998 51.469566,-0.795954 51.469963,-0.795983 51.470084,-0.796178 51.470469,-0.796364 51.470635,-0.796399 51.470702,-0.796356 51.470828,-0.796401 51.470874,-0.796316 51.471347,-0.796016 51.471363,-0.795899 51.471462,-0.795628 51.471538,-0.795500 51.471553,-0.795362 51.471520,-0.795467 51.471406)))",Beenham's Heath,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-17
conservation_areas.5,,,2020-12-01,"MULTIPOLYGON (((-0.770816 51.491212,-0.770736 51.490778,-0.770356 51.490817,-0.769949 51.490758,-0.769887 51.490403,-0.769762 51.490418,-0.769647 51.490188,-0.768936 51.490310,-0.768754 51.489739,-0.769934 51.489382,-0.770155 51.489370,-0.770228 51.489269,-0.770515 51.489025,-0.770650 51.488997,-0.770608 51.488940,-0.770715 51.488964,-0.770942 51.489098,-0.771766 51.489390,-0.771954 51.489428,-0.771863 51.489518,-0.772349 51.489666,-0.772640 51.489834,-0.772795 51.489955,-0.772923 51.490177,-0.773025 51.490249,-0.772708 51.490372,-0.771579 51.490915,-0.770935 51.491276,-0.770822 51.491312,-0.770816 51.491212)))","St Mary's Church and Bury Court, White Waltham",local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-5
conservation_areas.7,,,2020-12-01,"MULTIPOLYGON (((-0.762481 51.530196,-0.762226 51.530636,-0.761792 51.531147,-0.761545 51.531384,-0.760000 51.531670,-0.759660 51.530921,-0.759547 51.530820,-0.759399 51.530755,-0.759231 51.530483,-0.759150 51.530223,-0.759143 51.529844,-0.759698 51.529710,-0.759866 51.530109,-0.760427 51.530003,-0.760447 51.529897,-0.760756 51.529818,-0.760616 51.529566,-0.761043 51.529517,-0.761829 51.529365,-0.761485 51.528668,-0.761748 51.528725,-0.762637 51.528699,-0.762892 51.528723,-0.763068 51.528579,-0.763128 51.528577,-0.763627 51.528678,-0.763615 51.528724,-0.762791 51.529128,-0.762667 51.529251,-0.763268 51.529294,-0.763351 51.529262,-0.763536 51.529443,-0.763827 51.529400,-0.763894 51.529600,-0.763432 51.529665,-0.763500 51.529852,-0.763531 51.529849,-0.763574 51.529905,-0.763555 51.529936,-0.763929 51.530277,-0.764048 51.530517,-0.763517 51.530623,-0.762801 51.530280,-0.762481 51.530196)))",Pinkneys green,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-7
conservation_areas.27,,,2020-12-01,"MULTIPOLYGON (((-0.737321 51.534728,-0.736649 51.534193,-0.736176 51.533700,-0.735764 51.533091,-0.735446 51.532411,-0.735200 51.532459,-0.735008 51.532095,-0.735383 51.532014,-0.735194 51.531709,-0.735005 51.531488,-0.739159 51.530930,-0.738267 51.532274,-0.737978 51.533254,-0.737529 51.534471,-0.737425 51.534656,-0.737321 51.534728)))",Furze Platt Triangel,local-authority-eng:WNM,,conservation-area/local-authority-eng/WNM/conservation-areas-27
