conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
CONSERVATIONARE.5,,,2020-12-01,"MULTIPOLYGON (((-3.238445 54.085719,-3.238364 54.085516,-3.238159 54.085389,-3.238012 54.084890,-3.238013 54.084799,-3.237839 54.084664,-3.237564 54.084361,-3.237062 54.083957,-3.236592 54.084231,-3.236183 54.084425,-3.236358 54.084600,-3.235664 54.085236,-3.235382 54.085429,-3.235058 54.085976,-3.235317 54.086105,-3.235076 54.086225,-3.235292 54.086308,-3.235188 54.086395,-3.235580 54.086351,-3.236240 54.086344,-3.236597 54.086210,-3.236775 54.086090,-3.236956 54.086094,-3.237261 54.085993,-3.237833 54.085922,-3.238235 54.085826,-3.238445 54.085719)))",,local-authority-eng:BAR,
CONSERVATIONARE.6,,,2020-12-01,"MULTIPOLYGON (((-3.234521 54.113471,-3.233641 54.112866,-3.232056 54.111924,-3.229343 54.110234,-3.228813 54.110516,-3.228155 54.110107,-3.227946 54.110351,-3.227427 54.110657,-3.226885 54.110554,-3.227101 54.110239,-3.226618 54.110129,-3.226536 54.110317,-3.226084 54.110279,-3.226068 54.110394,-3.225992 54.110473,-3.225833 54.110384,-3.225292 54.110655,-3.225444 54.110810,-3.226406 54.110902,-3.228551 54.112273,-3.228106 54.112446,-3.230491 54.113953,-3.230485 54.114061,-3.225387 54.116856,-3.225429 54.116946,-3.225711 54.117202,-3.226914 54.116520,-3.227523 54.116888,-3.231609 54.114664,-3.233145 54.115619,-3.233531 54.115404,-3.232543 54.114806,-3.233970 54.114037,-3.233750 54.113889,-3.234115 54.113668,-3.234521 54.113471)))",,local-authority-eng:BAR,
CONSERVATIONARE.7,,,2020-12-01,"MULTIPOLYGON (((-3.194724 54.136744,-3.195651 54.137151,-3.196627 54.137480,-3.196979 54.137523,-3.198059 54.137451,-3.197753 54.136912,-3.197370 54.136427,-3.197004 54.136073,-3.196323 54.135568,-3.196437 54.135478,-3.196505 54.135350,-3.196495 54.135237,-3.196434 54.135114,-3.196444 54.135010,-3.196537 54.134894,-3.196698 54.134790,-3.197123 54.134661,-3.197635 54.134608,-3.198154 54.134643,-3.198476 54.134760,-3.199134 54.135204,-3.199239 54.135346,-3.199308 54.135590,-3.199256 54.135762,-3.198896 54.136218,-3.198738 54.136527,-3.198751 54.136696,-3.198920 54.137078,-3.198909 54.137354,-3.198997 54.137510,-3.199081 54.137779,-3.199140 54.137854,-3.199128 54.138353,-3.199039 54.138542,-3.198817 54.138726,-3.199001 54.139025,-3.199267 54.139262,-3.199470 54.139337,-3.200096 54.139377,-3.200342 54.139481,-3.200502 54.139653,-3.200482 54.139907,-3.200562 54.139949,-3.203239 54.136192,-3.203945 54.135326,-3.203961 54.135228,-3.203580 54.133677,-3.203445 54.133522,-3.203171 54.133051,-3.203194 54.133030,-3.203041 54.132644,-3.202973 54.132369,-3.202425 54.132500,-3.201909 54.132575,-3.200781 54.132619,-3.200802 54.132650,-3.200674 54.132773,-3.200407 54.133148,-3.200093 54.133512,-3.200004 54.133748,-3.199853 54.133981,-3.198560 54.133597,-3.197392 54.133010,-3.196074 54.132942,-3.194384 54.133312,-3.192243 54.133726,-3.192045 54.134033,-3.191216 54.133745,-3.190451 54.133372,-3.189862 54.132960,-3.189350 54.132424,-3.188889 54.131799,-3.188692 54.131449,-3.188509 54.131012,-3.188327 54.130379,-3.188291 54.129913,-3.188324 54.129915,-3.188377 54.129787,-3.188362 54.129759,-3.187691 54.129764,-3.187183 54.129638,-3.187089 54.129671,-3.187167 54.129839,-3.187260 54.129943,-3.187537 54.130407,-3.187617 54.130644,-3.187703 54.131154,-3.187856 54.131784,-3.187969 54.132087,-3.188162 54.132292,-3.188704 54.132708,-3.188931 54.132947,-3.189005 54.133087,-3.189075 54.133444,-3.189064 54.134384,-3.189217 54.135047,-3.189013 54.135414,-3.189100 54.135404,-3.189458 54.135191,-3.189852 54.135104,-3.190685 54.135035,-3.191167 54.135051,-3.192076 54.135379,-3.193241 54.135851,-3.193694 54.136142,-3.193745 54.136256,-3.193870 54.136366,-3.194724 54.136744)))",,local-authority-eng:BAR,
CONSERVATIONARE.8,,,2020-12-01,"MULTIPOLYGON (((-3.194974 54.189668,-3.194877 54.189619,-3.194791 54.189680,-3.194710 54.189638,-3.194734 54.189599,-3.194509 54.189501,-3.194415 54.189344,-3.194354 54.189344,-3.194300 54.189276,-3.194245 54.189291,-3.194218 54.189256,-3.194273 54.189249,-3.194263 54.189194,-3.194313 54.189164,-3.194291 54.189133,-3.194362 54.188984,-3.193815 54.188919,-3.193804 54.188886,-3.193736 54.188881,-3.193817 54.188735,-3.193987 54.188771,-3.194089 54.188525,-3.193355 54.188474,-3.193392 54.188355,-3.193441 54.188314,-3.193399 54.188111,-3.193425 54.188109,-3.193380 54.187996,-3.193421 54.187991,-3.193302 54.187713,-3.193247 54.187713,-3.193272 54.187709,-3.193131 54.187442,-3.192909 54.187480,-3.192817 54.187430,-3.192272 54.187722,-3.192307 54.187738,-3.191953 54.187869,-3.190915 54.188036,-3.190906 54.188070,-3.190634 54.188067,-3.190607 54.188133,-3.190544 54.188142,-3.189667 54.187834,-3.189528 54.187903,-3.188739 54.187983,-3.188101 54.187938,-3.187895 54.187877,-3.187842 54.187912,-3.188099 54.187996,-3.188306 54.187995,-3.188519 54.188071,-3.188615 54.188161,-3.188615 54.188216,-3.188687 54.188252,-3.188805 54.188235,-3.188928 54.188290,-3.189148 54.188199,-3.189339 54.188228,-3.189300 54.188352,-3.190071 54.188421,-3.190498 54.188521,-3.192017 54.189097,-3.192165 54.189376,-3.192265 54.189405,-3.192720 54.189355,-3.192911 54.189537,-3.193017 54.189591,-3.193947 54.189900,-3.194207 54.189914,-3.194403 54.189725,-3.194450 54.189713,-3.195066 54.190000,-3.195274 54.189847,-3.195019 54.189743,-3.195060 54.189713,-3.194974 54.189668)))",,local-authority-eng:BAR,
CONSERVATIONARE.9,,,2020-12-01,"MULTIPOLYGON (((-3.183359 54.156814,-3.183409 54.156875,-3.183745 54.156776,-3.183720 54.156740,-3.184302 54.156605,-3.184284 54.156583,-3.184587 54.156471,-3.184657 54.156554,-3.185395 54.156325,-3.185375 54.156305,-3.185483 54.156251,-3.185687 54.156200,-3.185803 54.156251,-3.185909 54.156233,-3.186009 54.156359,-3.186276 54.156332,-3.186343 54.156423,-3.186456 54.156383,-3.186460 54.156335,-3.186652 54.156284,-3.186784 54.156463,-3.187635 54.156096,-3.187390 54.155854,-3.187598 54.155780,-3.187455 54.155621,-3.187818 54.155531,-3.188060 54.155713,-3.188100 54.155691,-3.188533 54.155925,-3.188778 54.155799,-3.188643 54.155707,-3.188439 54.155637,-3.188232 54.155616,-3.188292 54.155579,-3.188289 54.155531,-3.188009 54.155229,-3.187998 54.155163,-3.188036 54.155106,-3.187883 54.154956,-3.187913 54.154906,-3.187470 54.154507,-3.187678 54.154445,-3.187848 54.154333,-3.187830 54.154306,-3.187240 54.154029,-3.186823 54.154041,-3.186503 54.154140,-3.186206 54.154001,-3.186099 54.153991,-3.185606 54.154396,-3.185248 54.154620,-3.184771 54.155135,-3.184711 54.155118,-3.183976 54.155204,-3.183613 54.155400,-3.183431 54.155627,-3.183261 54.155755,-3.182992 54.155585,-3.182747 54.155662,-3.182626 54.155834,-3.182637 54.155872,-3.182300 54.156006,-3.182344 54.156045,-3.182180 54.156088,-3.182058 54.156295,-3.181508 54.156138,-3.181471 54.156194,-3.181237 54.156172,-3.181258 54.156141,-3.180966 54.156066,-3.181247 54.155767,-3.180874 54.155579,-3.180906 54.155559,-3.180758 54.155472,-3.180543 54.155379,-3.180254 54.155552,-3.179564 54.155189,-3.178977 54.155404,-3.179169 54.155675,-3.179134 54.155699,-3.179339 54.155925,-3.178790 54.156134,-3.178188 54.156272,-3.178399 54.156549,-3.177961 54.156740,-3.177845 54.156623,-3.177456 54.156770,-3.177437 54.156837,-3.177343 54.156866,-3.177419 54.156950,-3.176817 54.157129,-3.176537 54.157166,-3.176597 54.157299,-3.176767 54.157489,-3.176744 54.157494,-3.176948 54.157888,-3.177505 54.157862,-3.177615 54.157783,-3.177900 54.157862,-3.178276 54.157729,-3.178122 54.157557,-3.178238 54.157505,-3.178123 54.157383,-3.178289 54.157363,-3.178353 54.157441,-3.178751 54.157346,-3.178602 54.157134,-3.179097 54.157008,-3.179065 54.156978,-3.179364 54.156891,-3.179310 54.156822,-3.179375 54.156805,-3.179300 54.156719,-3.179745 54.156635,-3.179726 54.156604,-3.179751 54.156598,-3.179883 54.156603,-3.179940 54.156663,-3.180122 54.156647,-3.180285 54.156616,-3.180271 54.156512,-3.180494 54.156517,-3.180556 54.156708,-3.181130 54.156737,-3.181461 54.156697,-3.181509 54.156810,-3.181392 54.156833,-3.181499 54.157008,-3.181959 54.156888,-3.181979 54.156939,-3.182228 54.156873,-3.182157 54.156632,-3.182454 54.156603,-3.182499 54.156538,-3.182672 54.156505,-3.182716 54.156597,-3.182808 54.156582,-3.183094 54.156893,-3.183359 54.156814)))",,local-authority-eng:BAR,
CONSERVATIONARE.10,,,2020-12-01,"MULTIPOLYGON (((-3.253486 54.118281,-3.253162 54.117994,-3.252961 54.117864,-3.252833 54.117978,-3.252645 54.118070,-3.252293 54.118121,-3.251724 54.117619,-3.251658 54.117531,-3.251953 54.117444,-3.252042 54.117503,-3.252147 54.117522,-3.252287 54.117477,-3.251989 54.117197,-3.252013 54.117192,-3.251864 54.116970,-3.251835 54.116900,-3.251967 54.116855,-3.251771 54.116666,-3.251684 54.116639,-3.251710 54.116494,-3.251885 54.116466,-3.251849 54.116334,-3.250942 54.116547,-3.250374 54.116536,-3.250402 54.117621,-3.250369 54.117974,-3.250137 54.119100,-3.250565 54.119132,-3.251543 54.118884,-3.251382 54.118575,-3.252128 54.118426,-3.252418 54.118252,-3.252530 54.118343,-3.252943 54.118163,-3.252990 54.118200,-3.253099 54.118162,-3.253245 54.118325,-3.253486 54.118281)))",,local-authority-eng:BAR,
CONSERVATIONARE.11,,,2020-12-01,"MULTIPOLYGON (((-3.246773 54.100433,-3.245140 54.101410,-3.245072 54.101691,-3.245284 54.101807,-3.245242 54.101868,-3.245299 54.101942,-3.245476 54.101990,-3.245420 54.102133,-3.245470 54.102355,-3.245683 54.103062,-3.246191 54.104445,-3.246360 54.105862,-3.247305 54.105562,-3.247550 54.105309,-3.249711 54.104010,-3.249460 54.103864,-3.250133 54.103462,-3.249398 54.102919,-3.248822 54.102547,-3.248433 54.102193,-3.246773 54.100433)))",,local-authority-eng:BAR,
CONSERVATIONARE.1,,,2020-12-01,"MULTIPOLYGON (((-3.246509 54.107255,-3.246722 54.108045,-3.246725 54.108151,-3.246663 54.108374,-3.246482 54.108650,-3.246182 54.108939,-3.245956 54.109417,-3.245911 54.109640,-3.246003 54.109850,-3.246063 54.110135,-3.246246 54.110514,-3.246659 54.111123,-3.246890 54.111363,-3.247731 54.111926,-3.249166 54.112799,-3.249816 54.113278,-3.249907 54.113436,-3.251039 54.112811,-3.250739 54.112561,-3.251796 54.112275,-3.251950 54.112262,-3.250986 54.111057,-3.251157 54.111012,-3.251154 54.110939,-3.251029 54.110760,-3.250976 54.110739,-3.250797 54.110466,-3.250677 54.109929,-3.250673 54.109791,-3.250544 54.109507,-3.250500 54.109180,-3.250194 54.109278,-3.250153 54.109067,-3.250520 54.108693,-3.250553 54.107508,-3.248625 54.107359,-3.247148 54.107353,-3.246751 54.107315,-3.246509 54.107255)))",,local-authority-eng:BAR,
CONSERVATIONARE.2,,,2020-12-01,"MULTIPOLYGON (((-3.222251 54.107620,-3.221464 54.107384,-3.221213 54.107671,-3.221192 54.107822,-3.220800 54.108101,-3.220301 54.108352,-3.219732 54.108622,-3.218004 54.108837,-3.217811 54.108814,-3.217887 54.109160,-3.218833 54.109123,-3.219042 54.109052,-3.219189 54.109290,-3.219039 54.109326,-3.219307 54.109746,-3.220048 54.109429,-3.220686 54.109867,-3.220941 54.109739,-3.221043 54.109801,-3.221800 54.109409,-3.221600 54.109277,-3.221870 54.109137,-3.221417 54.108833,-3.221748 54.108649,-3.221804 54.108537,-3.222643 54.108130,-3.222294 54.107968,-3.222011 54.107904,-3.222251 54.107620)))",,local-authority-eng:BAR,
CONSERVATIONARE.3,,,2020-12-01,"MULTIPOLYGON (((-3.151025 54.175645,-3.151281 54.175763,-3.151487 54.175775,-3.151071 54.175130,-3.151463 54.175040,-3.151026 54.174378,-3.151175 54.174354,-3.151521 54.174207,-3.151542 54.174172,-3.151835 54.174049,-3.151772 54.173955,-3.151984 54.173908,-3.151934 54.173643,-3.152023 54.173544,-3.151950 54.173514,-3.151912 54.173362,-3.151863 54.173366,-3.151853 54.173329,-3.152008 54.173303,-3.151925 54.173062,-3.152528 54.172937,-3.153135 54.172765,-3.152932 54.172420,-3.151947 54.172631,-3.151960 54.172518,-3.151819 54.172123,-3.151424 54.172184,-3.151296 54.171886,-3.150819 54.171929,-3.150639 54.171979,-3.149205 54.172160,-3.149119 54.172218,-3.149211 54.172410,-3.149059 54.172447,-3.149315 54.172665,-3.148104 54.172904,-3.148370 54.173729,-3.148610 54.174125,-3.148850 54.174062,-3.149784 54.174634,-3.150251 54.174957,-3.150675 54.175405,-3.151025 54.175645)))",,local-authority-eng:BAR,
