conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
Conservation_Areas.891,,,2020-12-01,"MULTIPOLYGON (((-5.361489 54.554812,-5.361509 54.554866,-5.361100 54.555024,-5.360880 54.555146,-5.361139 54.555306,-5.361739 54.555189,-5.361713 54.555133,-5.361826 54.555113,-5.363039 54.555320,-5.363213 54.555362,-5.364018 54.555674,-5.364682 54.555819,-5.365141 54.555879,-5.366028 54.555915,-5.367512 54.555869,-5.367439 54.555404,-5.367451 54.554991,-5.367787 54.553828,-5.367929 54.553489,-5.368029 54.552867,-5.367695 54.552065,-5.367703 54.551818,-5.366856 54.551557,-5.366040 54.551439,-5.366153 54.551256,-5.365455 54.551091,-5.363985 54.550863,-5.362480 54.550409,-5.361837 54.550275,-5.361989 54.550023,-5.361221 54.549999,-5.361470 54.550734,-5.361651 54.551445,-5.361824 54.552580,-5.361846 54.552583,-5.361986 54.553785,-5.362024 54.554761,-5.361732 54.554823,-5.361489 54.554812)))",St. Mary's,local-authority-eng:HMF,
Conservation_Areas.893,,,2020-12-01,"MULTIPOLYGON (((-5.379451 54.541171,-5.377974 54.541431,-5.378416 54.541695,-5.378480 54.543788,-5.378513 54.543891,-5.378631 54.544022,-5.378832 54.544156,-5.381986 54.546024,-5.386193 54.546175,-5.386363 54.544819,-5.386557 54.545066,-5.386790 54.545456,-5.386912 54.545814,-5.386974 54.546115,-5.386987 54.546493,-5.386952 54.546834,-5.386245 54.550688,-5.385783 54.552337,-5.385702 54.552844,-5.385703 54.553388,-5.385754 54.553792,-5.385913 54.554368,-5.386183 54.554982,-5.387110 54.555044,-5.387337 54.554565,-5.387422 54.554309,-5.387623 54.553261,-5.387591 54.553186,-5.387632 54.552934,-5.387969 54.551163,-5.388039 54.551076,-5.388127 54.550557,-5.393828 54.550878,-5.396175 54.550978,-5.396143 54.550513,-5.396198 54.548943,-5.396281 54.547935,-5.396325 54.547703,-5.396355 54.547619,-5.396395 54.547620,-5.396408 54.547504,-5.395744 54.547462,-5.395823 54.546961,-5.394524 54.546879,-5.394944 54.543755,-5.393728 54.543544,-5.392488 54.543236,-5.388998 54.542163,-5.388616 54.542085,-5.381417 54.541327,-5.379451 54.541171)))",Old Oak & Wormholt,local-authority-eng:HMF,
Conservation_Areas.894,,,2020-12-01,"MULTIPOLYGON (((-5.396907 54.557232,-5.398046 54.556792,-5.399315 54.556453,-5.399255 54.555862,-5.398360 54.555753,-5.398118 54.555515,-5.397927 54.555491,-5.397980 54.555379,-5.397810 54.555208,-5.397640 54.555127,-5.397372 54.554911,-5.397161 54.554665,-5.395883 54.554633,-5.394439 54.553949,-5.392153 54.555545,-5.391863 54.555844,-5.391260 54.556789,-5.391152 54.556909,-5.387629 54.556404,-5.387509 54.557194,-5.387464 54.557872,-5.387354 54.558575,-5.390550 54.559319,-5.393350 54.559848,-5.393971 54.559372,-5.394843 54.558547,-5.395349 54.558133,-5.396198 54.557584,-5.396907 54.557232)))",Wood Lane,local-authority-eng:HMF,
Conservation_Areas.895,,,2020-12-01,"MULTIPOLYGON (((-5.395823 54.546961,-5.397590 54.547072,-5.397620 54.545391,-5.396031 54.545271,-5.394742 54.545131,-5.394524 54.546879,-5.395823 54.546961)))",Cleverly Estate,local-authority-eng:HMF,
Conservation_Areas.896,,,2020-12-01,"MULTIPOLYGON (((-5.402031 54.551785,-5.401614 54.551835,-5.401606 54.551800,-5.399163 54.551869,-5.399271 54.553118,-5.401604 54.553036,-5.401727 54.553406,-5.402543 54.553314,-5.402031 54.551785)))",Ingersoll and Arminger,local-authority-eng:HMF,
Conservation_Areas.897,,,2020-12-01,"MULTIPOLYGON (((-5.405676 54.556067,-5.404692 54.556113,-5.404647 54.556058,-5.403566 54.556175,-5.403678 54.556415,-5.403708 54.556409,-5.403886 54.556880,-5.403953 54.556866,-5.404089 54.557097,-5.403394 54.557109,-5.403405 54.557329,-5.403271 54.557707,-5.402481 54.559269,-5.402676 54.559288,-5.402712 54.559334,-5.403330 54.559581,-5.403521 54.559703,-5.403997 54.560104,-5.403814 54.560965,-5.404355 54.560945,-5.404302 54.560687,-5.404978 54.560643,-5.405009 54.560804,-5.405563 54.560777,-5.405563 54.560818,-5.405496 54.560819,-5.405507 54.560935,-5.405684 54.560933,-5.405655 54.561167,-5.405876 54.561205,-5.405942 54.560826,-5.405910 54.560587,-5.406185 54.560599,-5.407099 54.558622,-5.408494 54.558802,-5.408463 54.558937,-5.408960 54.558971,-5.409215 54.558241,-5.408574 54.558093,-5.408940 54.557518,-5.409060 54.557544,-5.409286 54.557175,-5.408880 54.557090,-5.409042 54.556832,-5.408635 54.556743,-5.408714 54.556611,-5.407743 54.556401,-5.407675 54.556522,-5.407583 54.556504,-5.407609 54.556450,-5.407585 54.556368,-5.406424 54.556144,-5.405676 54.556067)))",Shepherds Bush,local-authority-eng:HMF,
Conservation_Areas.898,,,2020-12-01,"MULTIPOLYGON (((-5.403440 54.554150,-5.402847 54.554144,-5.403147 54.554810,-5.403661 54.555645,-5.404171 54.555614,-5.404095 54.555486,-5.406302 54.555446,-5.406286 54.555111,-5.407515 54.555080,-5.407509 54.555362,-5.408834 54.555364,-5.408834 54.555428,-5.408752 54.555427,-5.408763 54.555658,-5.409181 54.555677,-5.409468 54.555086,-5.407720 54.555077,-5.407720 54.554797,-5.407587 54.554797,-5.407578 54.554170,-5.407581 54.553630,-5.407713 54.553306,-5.409553 54.553506,-5.410182 54.553603,-5.410707 54.552537,-5.410910 54.552215,-5.411291 54.551733,-5.411749 54.551227,-5.410715 54.551025,-5.410629 54.550971,-5.410439 54.551121,-5.406525 54.550568,-5.406423 54.550878,-5.406714 54.550920,-5.406605 54.551213,-5.406683 54.551222,-5.406589 54.551482,-5.405662 54.551368,-5.405429 54.551692,-5.405404 54.551983,-5.405778 54.551995,-5.405754 54.552269,-5.405850 54.552273,-5.405798 54.552830,-5.406056 54.552837,-5.406005 54.553400,-5.405749 54.553393,-5.405700 54.553921,-5.403443 54.553850,-5.403440 54.554150)))",Coningham and Lime Grove,local-authority-eng:HMF,
Conservation_Areas.899,,,2020-12-01,"MULTIPOLYGON (((-5.420400 54.544271,-5.420407 54.544314,-5.420378 54.544331,-5.419550 54.544463,-5.419482 54.544317,-5.418327 54.544410,-5.417460 54.544354,-5.416910 54.544430,-5.416936 54.544488,-5.416341 54.544566,-5.416319 54.544504,-5.416401 54.544215,-5.415629 54.544050,-5.416379 54.543129,-5.416827 54.542666,-5.417641 54.541905,-5.417922 54.541552,-5.416075 54.541071,-5.414464 54.540707,-5.413916 54.540550,-5.413640 54.540430,-5.413565 54.540512,-5.412866 54.540331,-5.412884 54.540308,-5.411519 54.539851,-5.410570 54.539409,-5.410493 54.539463,-5.410138 54.539285,-5.409900 54.539270,-5.410322 54.539505,-5.411443 54.539996,-5.410997 54.540514,-5.411095 54.540544,-5.410126 54.541693,-5.409389 54.541514,-5.408884 54.541427,-5.406647 54.541235,-5.406338 54.542380,-5.407322 54.542472,-5.407297 54.542549,-5.407847 54.542512,-5.408322 54.542998,-5.409287 54.543015,-5.409461 54.542995,-5.409493 54.542933,-5.409933 54.543016,-5.409430 54.544032,-5.409384 54.544024,-5.409183 54.544419,-5.409074 54.544512,-5.408949 54.544707,-5.409053 54.544733,-5.408931 54.544926,-5.408766 54.545016,-5.408613 54.545241,-5.408549 54.545226,-5.408504 54.545256,-5.408193 54.545568,-5.408884 54.545747,-5.409493 54.546097,-5.409828 54.546352,-5.410084 54.546334,-5.410525 54.546454,-5.410452 54.546583,-5.410581 54.546718,-5.410857 54.546911,-5.410974 54.546892,-5.411066 54.546835,-5.412765 54.547144,-5.412630 54.547251,-5.413079 54.547485,-5.412741 54.547748,-5.411516 54.547561,-5.411365 54.548201,-5.412014 54.548103,-5.412157 54.548327,-5.409970 54.548727,-5.411578 54.548971,-5.411653 54.548931,-5.411808 54.548587,-5.412970 54.548778,-5.412719 54.549294,-5.412295 54.550396,-5.413145 54.550509,-5.413200 54.550304,-5.414958 54.550543,-5.414887 54.551015,-5.414911 54.551029,-5.415036 54.551032,-5.415284 54.550939,-5.415983 54.550863,-5.417628 54.550944,-5.417634 54.550844,-5.418149 54.550855,-5.418164 54.550648,-5.418127 54.550649,-5.418109 54.550461,-5.418204 54.550428,-5.418098 54.550351,-5.418011 54.550231,-5.418200 54.550069,-5.418380 54.550140,-5.418753 54.550040,-5.418623 54.549846,-5.420426 54.549722,-5.420505 54.549760,-5.420758 54.549744,-5.420721 54.549470,-5.421408 54.549435,-5.421442 54.549709,-5.422442 54.549651,-5.422403 54.549389,-5.423174 54.549349,-5.423346 54.549880,-5.423449 54.550637,-5.424258 54.550651,-5.424918 54.550625,-5.424887 54.550507,-5.425307 54.550475,-5.425086 54.549742,-5.424336 54.548451,-5.424223 54.548097,-5.424126 54.547515,-5.423588 54.547532,-5.423567 54.547375,-5.423503 54.547218,-5.423133 54.547239,-5.423058 54.547126,-5.422529 54.547202,-5.422464 54.547056,-5.421805 54.547156,-5.421578 54.546430,-5.421416 54.545584,-5.421393 54.545243,-5.421426 54.544715,-5.421389 54.544208,-5.420400 54.544271)))",Ravenscourt & Starch Green,local-authority-eng:HMF,
Conservation_Areas.900,,,2020-12-01,"MULTIPOLYGON (((-5.416307 54.554825,-5.416319 54.554789,-5.413285 54.554458,-5.413343 54.554279,-5.412866 54.554235,-5.412821 54.554371,-5.412430 54.554327,-5.412475 54.554196,-5.411035 54.554037,-5.410871 54.554506,-5.410514 54.554465,-5.410418 54.554759,-5.410879 54.554786,-5.410824 54.554962,-5.410367 54.554913,-5.410350 54.554963,-5.409581 54.554856,-5.409181 54.555677,-5.409841 54.555714,-5.409867 54.555585,-5.410166 54.555592,-5.411277 54.555660,-5.411237 54.555772,-5.411507 54.555786,-5.412498 54.555566,-5.414115 54.555423,-5.415178 54.555479,-5.420884 54.556050,-5.421343 54.556020,-5.421455 54.555679,-5.421133 54.555643,-5.421289 54.555174,-5.418134 54.554819,-5.418067 54.555020,-5.416307 54.554825)))",Hammersmith Grove,local-authority-eng:HMF,
Conservation_Areas.901,,,2020-12-01,"MULTIPOLYGON (((-5.412718 54.551447,-5.412433 54.551767,-5.412393 54.551750,-5.412064 54.552128,-5.411076 54.551999,-5.410802 54.552387,-5.411543 54.552512,-5.411565 54.553039,-5.411522 54.553207,-5.411986 54.553260,-5.412029 54.553203,-5.412079 54.553208,-5.412083 54.553267,-5.412481 54.553281,-5.412421 54.553535,-5.412461 54.553541,-5.412374 54.553736,-5.412981 54.553834,-5.412866 54.554235,-5.413343 54.554279,-5.413285 54.554458,-5.416319 54.554789,-5.416307 54.554825,-5.417972 54.555016,-5.418067 54.555020,-5.418134 54.554819,-5.422126 54.555267,-5.422164 54.555140,-5.422840 54.555216,-5.422872 54.555046,-5.422778 54.554026,-5.422702 54.553616,-5.424941 54.553725,-5.424970 54.553336,-5.425411 54.553358,-5.425415 54.553133,-5.423715 54.553047,-5.423537 54.551845,-5.423128 54.550541,-5.422234 54.550626,-5.421115 54.550683,-5.419842 54.550659,-5.419321 54.550524,-5.418200 54.550069,-5.418011 54.550231,-5.418098 54.550351,-5.418204 54.550428,-5.418109 54.550461,-5.418127 54.550649,-5.418164 54.550648,-5.418149 54.550855,-5.417634 54.550844,-5.417628 54.550944,-5.415983 54.550863,-5.415284 54.550939,-5.415036 54.551032,-5.414911 54.551029,-5.414887 54.551015,-5.414958 54.550543,-5.414535 54.550487,-5.413860 54.550983,-5.414098 54.551031,-5.413796 54.551565,-5.412737 54.551352,-5.412684 54.551412,-5.412718 54.551447)))",Bradmore,local-authority-eng:HMF,
