resource,bytes,organisations,endpoints,start-date,end-date
292ababefd38db91e5f0a1c766db1a6fd1e004b49b399ba5af18c2d6fdb238d9,343191,local-authority-eng:WNM,5f4c5116955fcf2d4398988c3edfcd12175cd371f9bacb9f90a3129386b204c4,2020-09-08,2020-11-27
2d417ac147e262bd78236b0b62fbcfd9e1ba351151a4d19dbf0c5b0d1df1500b,167260,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-09-17,2020-09-17
2d533a4a906a75a0f8b8924cddcb9df991ae82ff279318ef9f90c2d9f24c6107,797523,local-authority-eng:SKP,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,2020-09-06,2020-11-30
2dd4ae5e5703701db8dce75887fd6a9006de5058f11ce5a6c707ca962df755ce,256681,local-authority-eng:NOW,6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,2020-09-05,2020-11-27
2f93bac6d19d0d7f9ab8d4274985120fd2fd27552fa415a3465d1f8341a8fde0,447882,local-authority-eng:CLD,12531744c36543206a5864c5084f9f03e5fbed3236c5b960ce8041db063a471f,2020-09-06,2020-11-30
2fb20384dd86cf7e0207a8a70a006a3c5f8ef3e5b1e0e71648d726ac5d29e247,305385,national-park-authority:Q27159704,4fc9852e72e718637117e61c7fd28be432123c9b3bf7e77fe6a3f778cc37e54b,2020-11-30,2020-11-30
308f9288c2beee11aaefaae20dd869fc9a4d07d036fa005c6a131bb1b06f40eb,747201,local-authority-eng:BAB,e6a63c92987299ca1409660135ab597f51b13f8c050421e7602c8f01054205f9,2020-11-30,2020-11-30
31d763ed27201498ac02d865a3bd45f7d41bf075cfa1fe0ff7773c0e3baa29b6,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-09-14,2020-09-14
31ef72c931ce8e46d91f2815afa7e8a58f95bf96e85179ad71723bda8ce202a3,123010,local-authority-eng:OLD,ac19391810de7d9001f2c97fba43c3194c7d598b90277e47d8f5fa5a4babd491,2020-09-06,2020-11-27
32722a4ca10576d6e3324034795e639893a045527a0646bd5c294c36b480b628,413844,local-authority-eng:CAR,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,2020-11-29,2020-11-30
34d3321b55c8f1cc82d678f797a37221782165cab8a4e038c3b3433b104b1e0c,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-09-23,2020-09-23
37531e5e69dd914abfcb2e003ccc504ab692cff29ca816d6bc5569c9f4a90c69,194522,local-authority-eng:DUD,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,2020-11-29,2020-11-30
37a8e379aa601498f4bfb813de045e55bc2c4ac0247367dc9a24b97ba89bf18f,123852,local-authority-eng:OLD,ac19391810de7d9001f2c97fba43c3194c7d598b90277e47d8f5fa5a4babd491,2020-11-29,2020-11-29
37bc48917aef508d452f106e4939331eed9cc77bd20ed94c7a4e3260b864f0ed,606721,local-authority-eng:YOR,c89258d2677ecee8125a4258ebc3d7cc794d21bd626a33c5ef05312e5e92ce29,2020-09-23,2020-09-23
3de0160cda9039c139c973b021c3f17e15434311ed0eef14f89953bd01d68543,167265,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-11-18,2020-11-18
3de3b7207054bc3f137c27c59c615fdcb18526e854470b7ed8f422aedbe40e09,268632,local-authority-eng:WAE,1607b75510852fe505c64468d16c38ab591619ca88535722ed98c97e8c05fa54,2020-11-29,2020-11-29
3ef8fb5d278761ec52ea857bffa08161b0f65eb291a9eecdf66f1a1f383c65de,41676,local-authority-eng:GED,9352c2d696ba369c115ebeaa00900c036d91a4359157b7c9cee924b74c77a498,2020-09-15,2020-11-30
4101cbcd6fc551afb7bca0e5290daa83de01e1488be719fdc1e3dba07160a2f1,256760,local-authority-eng:NOW,6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,2020-11-29,2020-11-29
416ab83ed55ca9a77f6762d6ed27edd4dca1687f472c38a4cbc19dd3be815394,167265,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-11-17,2020-11-17
420de5ea5ce36d3a33bf6e7213d7179382c4014c5738f30d9a7f786c30ef27c3,3701416,local-authority-eng:CON,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,2020-09-04,2020-09-17
47006f9bf2f00fb7fb01357fb99015ae2fc6b5a05dc9e8186457484a6806f4f3,351031,local-authority-eng:HMF,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,2020-11-29,2020-11-29
50be12ea1a6f265a083a64ecf98d2e915e3be02c28df7308b22253dca014ee57,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-10-01,2020-10-01
5197a90f236ede14a1e4bf455df97063b57356ac407e0654b9c013bda2bf9aa6,412752,local-authority-eng:PUR,a4197adbefe3deb8f96bff4ba356a4c98e093983240fe8e913481d6bbcf3d9db,2020-09-05,2020-11-30
51bbd207f449c446f4c7e83becd4732d1ae3b4dcb6671090abf448a999c5aa7b,606721,local-authority-eng:YOR,c89258d2677ecee8125a4258ebc3d7cc794d21bd626a33c5ef05312e5e92ce29,2020-10-12,2020-10-12
520eb1ec8ae55095c54379152943d8c6cae0267c28488ccaa4d7786889d8daba,39303,local-authority-eng:HAL,f4415a266ba03cc5c71ab627967e794ce0b8ba4c5da00c79aacc40b55f6e7a93,2020-09-11,2020-10-12
524f3c2d76d67fb85512a5dafdef2d58cc6ca4ab9904c015d69c657d062ff7c1,351031,local-authority-eng:HMF,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,2020-11-30,2020-11-30
5468a1fa203a33d66db683a041d182adf69f1f69e65c3493e0369e587061d661,606720,local-authority-eng:YOR,c89258d2677ecee8125a4258ebc3d7cc794d21bd626a33c5ef05312e5e92ce29,2020-09-06,2020-11-18
54f2055b72b47cfd7b3d89930fbc9b082f07b7f890284e5aceb2de9a6d3d10a3,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-16,2020-11-16
5539149e8f551ef3806a58c4138c878fe1225b7a598fb41f408d2919fa97ad2f,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-09-15,2020-09-15
557b0a099dacbdd078b9cabeea908f6da95b293f417b8d8815d451333a711509,359369,local-authority-eng:NDO,68c91b80f9c894423201b4d90c171d5cc0479ef2e0cc7630e0a4c85df56a8688,2020-09-06,2020-11-30
56645ee4f6e3ee9252a322dfbc89624f0675ecbd123929c7807c4cd452447735,14960,local-authority-eng:BRC,f61dbbe82f62d287f0e116f1342d923d8e897336ffedc8e0133f7bbe292d9620,2020-09-14,2020-11-30
56a4b16257d3f1ab296c889390da3251e73cde99f7a661e52a8db5bb6e60f062,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-10-02,2020-10-02
580b310c08a0bdbd3f07c0452a0a6b6abc4a851f6688d5e1216e09cffc70c560,49414,local-authority-eng:SOS,131407a52e7d82e9ca4dc1dbd3c89a4442a78e3223c00c843e1fd27f647cd1e2,2020-09-12,2020-11-27
5943681f42ea223bfcd802283442f9f0a913babb299f0a2937ee468a0bc2f0ae,3701922,local-authority-eng:CON,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,2020-11-29,2020-11-29
59c325b83887c437fbf214e0e6a52d0d4169ad509d34dbeb5adbf996600e220a,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-09-16,2020-09-16
5a098a0110b34b50162315d40d71bd62db9577a44702719aaa9328182835027d,1700612,local-authority-eng:COT,bcb30cd5d27070adb905b1a330d3129f0d4c2fae70a1a9a82a7052806d2c50ac,2020-09-11,2020-11-27
5ac5fd73d1d44b3185952ead8e134d52686dfb98d07b24e7fd5a1453941165ba,122149,local-authority-eng:WYO,c2aa5fe7f3050a4a2b4f5114bed6e5d6b4b492297e4d7e19bc760e11210231b6,2020-09-04,2020-11-30
5b80eb923a857643794ee9c517fc6b4796b2513530c2fa899010369f46f09254,606721,local-authority-eng:YOR,c89258d2677ecee8125a4258ebc3d7cc794d21bd626a33c5ef05312e5e92ce29,2020-09-24,2020-09-24
5eb471beca32e649428101a8329299bcebfb405772c3261ad4e202a3416dd752,275234,local-authority-eng:BRT,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,2020-09-05,2020-11-30
6023e75c4120a0cb58d83c67ecfa16352417a7dac60528ea07e979ff341615f0,63079,local-authority-eng:SHN,985c16bc25453fd0649f2e03b4901ee882fd008b06d25cd2ed2f2272e8bc8990,2020-11-29,2020-11-29
65bbb8c0161e34e08b371ff6f5008298526ad271ee885752fe28e8b52b007b5b,1202406,local-authority-eng:DUR,5004df3c9fc27706191d116c528a6e4c114f1bffb5b1ad92848946cd81844548,2020-09-06,2020-11-30
674438c538b01524ef11c71d94fd3cc98b0fecdaab7a95c4d874c36676923ab1,351538,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-30,2020-11-30
6801525c4abbcfd6efec069247b60fd8bef26dfcb7ef22fe705e1ec7ac3b9b76,167265,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-11-11,2020-11-11
69148cb6b58a0ee3706302c1f586fb8e2a4fee9976354986c6d76ae0a63d9c97,38565,local-authority-eng:GED,a910b126bd355f5cdd90e37e657780087d2be5ecde52ba2e76bd0ed471ee7762,2020-09-15,2020-11-30
6a34a68f0b12965629a24437ecdd4dc5cc25999a272b8866e83285a1e4c23803,233914,local-authority-eng:GED,b9b5ea6bcbca02fbf560859045d78b5ef21b5dffbaa7d578b01e810e0572d6c6,2020-09-08,2020-11-30
6a3b10cce956167baedf377075472243e42ac50217ef52c733070c36ac5afeab,682223,local-authority-eng:WOX,e2c7984b3b5f32e6420e243fef483d4d37b307f2ad84f47cd22a8ebd53a94a57,2020-11-29,2020-11-29
6a68cb39713a4e45d0c715bd6ae1dad80b2865ce9bd21f8d34091afa4dfb0e5f,84917,local-authority-eng:STH,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,2020-09-12,2020-11-16
6baa53285d47918d0dd2bf29d6a7be0f5efd09fa7e1516f03458931f0d6820bd,209397,local-authority-eng:TRF,833e2e15068ee0aa57d94513b1ec5035b681b22a626bb080749aa323391d2b50,2020-09-06,2020-11-30
6e888489265841ae78bf12d1cf472216d297fd8cf7db4864bfb0d5f145de9878,2318924,local-authority-eng:PUR,0d384b928dcd6640dd25a7f6ef6fe7eed1b7a6850b6aee40f2f4250eb3d2c5df,2020-09-11,2020-11-30
6e933bc9356ebf47fc0effc31b1341dd4a09685c96b1f29f2db8c8c790d4bd45,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-26,2020-11-26
71526b5048366b5861ef2c70bd93af2b043f4eeee8dfcbabdd0f625e1ba34bb3,167265,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-11-12,2020-11-12
748b79e77ceb7d2ea29a23a2106d6788fcd5dc7ecb6c2f77e9d90ae445aa0aed,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-23,2020-11-23
774c28eb467b1eba3be58d5d0cd41f17f6d081e1918713248980bea31727f97f,167260,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-09-16,2020-09-16
7b83162b4a995c21dc119b2595faf050ed16f16f023dfcfcf58dd7379bf3d50b,256886,local-authority-eng:LCE,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,2020-11-29,2020-11-29
7c023e2757af38e9e4eeb11cc71f421e8bf8ccec4321492e2c1008365b0722b6,167260,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-09-15,2020-09-15
7d2a81b572bb0e658a50716c1033ab41180e4f98f4dbb4ed5c07d7b2ec6aa8e3,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-29,2020-11-29
7d337ea5d7a7bdc13aa0be8051d4872149412bb25b01218562a8dfd167fbb7de,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-14,2020-11-14
7d4e9d9fa035823e02736f819275792765dbeb35d8f4a71e2a10770c3b494109,443664,local-authority-eng:MOL,7beac1f5d394d6d9e4db2c960d83c1f1f8b9d3ddf46f8202cd65a43f98036896,2020-11-29,2020-11-29
7d811dd70790c31f3783e673b8bcc5d6d1e7267466fdf25bd706476319a43802,3701417,local-authority-eng:CON,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,2020-09-23,2020-11-27
7e6cab963758acbd538db9047e789674269f502801d15e2d914418e862e49899,167260,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-09-23,2020-09-23
813294e58e3ec98320d1bfb2a0894e9f3842efbf4d45dd00bf2de6e38418403c,167265,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-11-26,2020-11-26
8378c2cdeec26c7a60f5c605deafb516e1a0ca1e7f12ee822c3f8c144da5440e,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-13,2020-11-13
86e00b2394db2821025cb0004b970900339c7e071de6cdaac0820da0cce65ff3,63079,local-authority-eng:SHN,985c16bc25453fd0649f2e03b4901ee882fd008b06d25cd2ed2f2272e8bc8990,2020-11-30,2020-11-30
8702fb0ff4558f530792566cadd300ba9835200e084f067e349b2080ed1cd4ae,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-19,2020-11-19
881cd1b09b5fc4414be1851ee4856b2db8b509ecc80631515d1645ea5075fae5,1635154,national-park-authority:Q72617988,d9f930af09cef73df4db5745d5555afb5b02f51c4818bd97e804b349f8f3ba4e,2020-11-29,2020-11-29
8b36a35de4bbedc951729d6974dac11b67def104c1d752b5eb4439efc176a8da,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-15,2020-11-15
8bd298bd65e75f826e3eb869058a95737d7c348a3cfe0baf4e42b2294e43b47b,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-21,2020-11-21
8c02a9a4a7df9c835e6e95ff16f606e0929a3e4223877b624f77ec63186057e0,503251,local-authority-eng:BOS,79c8d68e7c08230c990410038451d84f11566963510e8c364a3e9966ac6a1cb8,2020-11-29,2020-11-29
8ca3a0c194effaf69f82e89ffbad52d5ec32a0a0deec1363f5eb2b50d5d8edcc,167265,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-11-27,2020-11-27
8dd7ba7253ae11f100052401ba3e0d65435d77678d26f2000e664c75a5af2278,84841,local-authority-eng:STH,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,2020-09-05,2020-11-27
8f68fdbef12b54b4f62bcca6db72aab6a2e26a6c3016236143ceb404ceb117d1,49447,local-authority-eng:SOS,131407a52e7d82e9ca4dc1dbd3c89a4442a78e3223c00c843e1fd27f647cd1e2,2020-11-29,2020-11-30
9141bf76b0d89eab27d6e46014ec2fd282ad622924ec316d39dbf67551f8738c,119938,local-authority-eng:NET,ff3a568c9cc2f76a4358e0a60a71a7c92c10f07df7e257101422ed05ac906a3d,2020-09-06,2020-11-30
9146cd1f02817aaf6652ad1ed2f68d9d3d0f0a8436bf18b6dfae3bd10f8551a8,63510,local-authority-eng:BAR,91ab6be088bfb215edd320eee06ad41dc291b8a20c21d5d555f2a91fb65afabc,2020-11-30,2020-11-30
926130c38856c112ce2c67b5ef742a5e59a53772542a4eb44d433c2552fd0c26,194421,local-authority-eng:DUD,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,2020-11-27,2020-11-27
92cd49145a8d049ef38c583cc48b9ca2b3c82227a72b960877e4b521edd982be,671673,local-authority-eng:VAL,64fef87302ed211f1a7f4f3df9c098c30c4290e3703dd36f86a13c727581593c,2020-09-05,2020-11-30
96a0c4253bf7439771aa488cc1b938952c8f56186d0e2ebc0929dde7681e781a,313368,local-authority-eng:NED,5e15eba1bd113aa524840907df82132457c85491ceb2e448f5ffa42dff0a9c19,2020-11-29,2020-11-29
9d95e4f2027e3ac69fdba75311e9661f3c65523fe79f50cdcaacb156223126cf,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-09-30,2020-09-30
9f38fd42503e22682cb23cf23ee3a9716fd96d826adab7306db0356fc335f3d4,167265,local-authority-eng:LND,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,2020-11-25,2020-11-25
a0c3a6d6337a4743c5d739f95fd009b76ed3ec799959b0ae2e43d7349cf49b3e,277016,local-authority-eng:EPS,e1f6e219b7adc81361f0384476275dd486f12aa73368af1b5c91c3c0a879ea1b,2020-11-29,2020-11-30
a49d233ee0018bd9fb17e6b724aa95f02419beb4fa2b81bed88e50e07eab75f8,188948,local-authority-eng:SLF,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,2020-09-06,2020-11-30
a5b8dc2a4704d27f33ec45c031b18b956459366ed188dc749747d703e0acb44f,413796,local-authority-eng:CAR,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,2020-09-05,2020-11-27
a66eefb157fe8fac78c8681d4631ae51502129d7ecf6e4eb1aa22edd7d1c1231,351563,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-24,2020-11-24
a8e8751a4415515b24f6761c15f37f92deb0a4101618354158a292546c2acfad,46038,local-authority-eng:ROC,01c1fb38c771e2ebd83a12e48edb70c64f1e28ce048a5fce584693623271b50e,2020-09-09,2020-11-27
a9f8d4ff0fbd665a8aa98a5650466ed4d125448551dbe7989cf3ece1e22923cb,2004559,local-authority-eng:BRD,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,2020-09-05,2020-11-30
aa0fe3d625d728dad166b5111d2b92acf103e63a10376999c365d847ad4ac2e1,373196,local-authority-eng:HMF,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,2020-10-01,2020-10-01
ae328a4f895e3773f138ebc81c8f3e008aca4004aa1d4146f3ea7e31e6a78759,194421,local-authority-eng:DUD,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,2020-09-06,2020-11-26
b85206c928baa3c519e8d7f6f8c0ea378bfad2f8eeacc65b2a1c0be8250f1e9f,1253926,local-authority-eng:CMD,3e7bcbc7b099c29cf896423408043fdbd7e74e3a590fd41cec2bef02cbf65b71,2020-09-12,2020-11-30
b8c722e0b63f43a0d5ede1268a78b720b7a194f42c9af9b5a62e883e99a86b79,351588,national-park-authority:Q5225646,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,2020-11-20,2020-11-20
