conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
LDNPA_Conservation_Areas.1,,,2020-11-30,"MULTIPOLYGON (((-2.751868 54.607511, -2.751901 54.607738, -2.752056 54.607967, -2.751958 54.608007, -2.752466 54.608426, -2.752214 54.608506, -2.752250 54.608546, -2.752166 54.608571, -2.752324 54.608734, -2.752259 54.608756, -2.750579 54.608677, -2.750172 54.608698, -2.749965 54.608624, -2.749861 54.608510, -2.749681 54.608562, -2.748929 54.607757, -2.748745 54.607827, -2.748268 54.608204, -2.748347 54.608534, -2.748760 54.608972, -2.748895 54.609070, -2.748999 54.609216, -2.748952 54.609233, -2.749004 54.609322, -2.748609 54.609451, -2.748051 54.608865, -2.747718 54.608626, -2.747439 54.608490, -2.747072 54.608128, -2.746916 54.607852, -2.746825 54.607526, -2.746822 54.607393, -2.747085 54.607007, -2.747558 54.607033, -2.747849 54.607344, -2.747986 54.607298, -2.748060 54.607184, -2.748113 54.607157, -2.748270 54.607152, -2.748358 54.607199, -2.748540 54.607164, -2.748634 54.607210, -2.749153 54.607041, -2.749857 54.606943, -2.750636 54.606701, -2.751184 54.606470, -2.751242 54.606517, -2.751655 54.606358, -2.751320 54.606100, -2.751133 54.605899, -2.751645 54.605769, -2.752805 54.605389, -2.753390 54.605264, -2.754120 54.605011, -2.754504 54.605422, -2.754992 54.605265, -2.755485 54.605210, -2.755605 54.605381, -2.756220 54.605291, -2.756259 54.605353, -2.756879 54.605246, -2.756927 54.605310, -2.757382 54.605132, -2.758254 54.604973, -2.758337 54.605126, -2.758409 54.605158, -2.758457 54.605137, -2.758569 54.605228, -2.758945 54.605144, -2.758844 54.605009, -2.759072 54.604856, -2.759267 54.604814, -2.759592 54.604952, -2.759789 54.605121, -2.759810 54.605178, -2.759427 54.605250, -2.759653 54.605505, -2.760014 54.605410, -2.760321 54.605293, -2.760303 54.605272, -2.761793 54.604730, -2.763028 54.604459, -2.763873 54.604177, -2.764274 54.604493, -2.764017 54.604576, -2.764064 54.604658, -2.763461 54.604791, -2.763430 54.604743, -2.762301 54.605094, -2.762375 54.605169, -2.762186 54.605236, -2.762080 54.605117, -2.761593 54.605233, -2.761068 54.605459, -2.760376 54.605677, -2.760461 54.606024, -2.760115 54.606105, -2.759927 54.605784, -2.758988 54.605970, -2.759044 54.606186, -2.759129 54.606320, -2.758714 54.606434, -2.758600 54.606340, -2.758409 54.606392, -2.758184 54.606061, -2.757674 54.606146, -2.757680 54.606177, -2.757391 54.606185, -2.757386 54.606136, -2.757197 54.606139, -2.757305 54.606345, -2.757184 54.606386, -2.756995 54.606162, -2.755826 54.606358, -2.755791 54.606396, -2.755623 54.606389, -2.755192 54.606562, -2.754012 54.607125, -2.753956 54.607135, -2.753655 54.606926, -2.753358 54.607076, -2.753215 54.607061, -2.752597 54.607381, -2.752552 54.607340, -2.752256 54.607343, -2.751868 54.607511)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.2,,,2020-11-30,"MULTIPOLYGON (((-2.954253 54.349030, -2.954497 54.349286, -2.954564 54.349476, -2.954945 54.349703, -2.954939 54.349866, -2.954774 54.350011, -2.954737 54.350108, -2.954882 54.350139, -2.954811 54.350308, -2.955476 54.350471, -2.955319 54.350770, -2.955455 54.350834, -2.955885 54.351290, -2.955759 54.351539, -2.956827 54.351377, -2.957027 54.351661, -2.956989 54.351672, -2.957056 54.351752, -2.957094 54.351742, -2.957290 54.351971, -2.957503 54.352158, -2.957606 54.352305, -2.957580 54.352323, -2.957614 54.352339, -2.957691 54.352506, -2.957750 54.352496, -2.957825 54.352692, -2.957763 54.352977, -2.957781 54.353267, -2.958026 54.354159, -2.957998 54.354461, -2.958052 54.354568, -2.958226 54.354758, -2.958743 54.354512, -2.958968 54.354499, -2.959267 54.354547, -2.959593 54.354216, -2.959721 54.354129, -2.960396 54.354361, -2.960508 54.354304, -2.960728 54.354255, -2.961287 54.354626, -2.961897 54.354176, -2.960934 54.353641, -2.960479 54.353331, -2.959955 54.353066, -2.959605 54.352732, -2.959147 54.352535, -2.959858 54.352130, -2.959067 54.351627, -2.959634 54.351492, -2.959457 54.351298, -2.958817 54.351226, -2.958632 54.351257, -2.958482 54.351194, -2.958326 54.351043, -2.958929 54.350720, -2.959386 54.350387, -2.959567 54.350175, -2.959610 54.350063, -2.958615 54.349964, -2.958592 54.349917, -2.958530 54.349925, -2.958507 54.349852, -2.958384 54.349829, -2.958507 54.349459, -2.958533 54.348860, -2.958612 54.348554, -2.958613 54.348432, -2.958652 54.348473, -2.959042 54.348333, -2.959571 54.348080, -2.959283 54.347795, -2.959143 54.347721, -2.958934 54.347668, -2.958756 54.347536, -2.958348 54.347593, -2.958454 54.347851, -2.957190 54.347947, -2.957255 54.348264, -2.954508 54.348675, -2.954490 54.348869, -2.954260 54.348911, -2.954295 54.348928, -2.954253 54.349030)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.3,,,2020-11-30,"MULTIPOLYGON (((-2.996681 54.373380, -2.995821 54.373572, -2.995744 54.373635, -2.995743 54.373698, -2.996122 54.374146, -2.997046 54.374841, -2.997796 54.375600, -2.997970 54.375707, -2.998169 54.375768, -2.998416 54.375792, -2.999288 54.375740, -2.999856 54.375598, -2.999925 54.375558, -2.999850 54.375421, -2.999965 54.375387, -2.999637 54.375112, -2.999966 54.374820, -2.999938 54.374779, -3.000581 54.374556, -3.000692 54.374538, -3.000971 54.374571, -3.001036 54.374517, -3.000900 54.374451, -3.000618 54.374429, -3.000427 54.374331, -3.000177 54.374311, -3.000048 54.374020, -2.999948 54.374074, -2.999754 54.374069, -2.999799 54.373860, -2.999454 54.373847, -2.999549 54.373566, -3.000048 54.373417, -3.000828 54.373085, -3.000793 54.373012, -3.000805 54.372946, -3.000890 54.372762, -2.999751 54.372816, -2.998874 54.372896, -2.998874 54.373059, -2.998958 54.373332, -2.998918 54.373383, -2.998699 54.373487, -2.998669 54.373362, -2.998414 54.373050, -2.998359 54.372817, -2.998351 54.372496, -2.998443 54.372220, -2.998231 54.372250, -2.996955 54.372562, -2.997171 54.372815, -2.997533 54.373137, -2.996681 54.373380)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.4,,,2020-11-30,"MULTIPOLYGON (((-3.131921 54.601513, -3.131720 54.601152, -3.134358 54.600576, -3.134248 54.600411, -3.135043 54.600236, -3.135116 54.600071, -3.134502 54.599600, -3.134287 54.599677, -3.133918 54.599306, -3.133633 54.599411, -3.133503 54.599426, -3.133590 54.599570, -3.133323 54.599625, -3.133264 54.599537, -3.132064 54.599794, -3.132104 54.599697, -3.131682 54.599669, -3.131658 54.599796, -3.131218 54.599785, -3.131346 54.599194, -3.130921 54.599157, -3.130954 54.599049, -3.130885 54.599045, -3.131075 54.598186, -3.131167 54.598092, -3.131257 54.597870, -3.132045 54.598025, -3.132077 54.597960, -3.132681 54.598096, -3.132971 54.597717, -3.133339 54.597453, -3.133530 54.597377, -3.135340 54.597498, -3.135716 54.597493, -3.135660 54.597330, -3.135913 54.597325, -3.136236 54.597617, -3.136317 54.597767, -3.136322 54.597880, -3.137141 54.598181, -3.136959 54.598187, -3.137238 54.598458, -3.137408 54.598519, -3.137458 54.598572, -3.137939 54.598460, -3.138280 54.598466, -3.138667 54.598805, -3.138820 54.598889, -3.139159 54.598951, -3.140129 54.598994, -3.140546 54.599064, -3.140272 54.599551, -3.139926 54.599478, -3.139182 54.599442, -3.139034 54.599399, -3.138707 54.599217, -3.138726 54.599303, -3.138688 54.599386, -3.138507 54.599519, -3.139048 54.599860, -3.139202 54.600067, -3.139259 54.600272, -3.139255 54.600703, -3.138889 54.600860, -3.138325 54.601189, -3.138412 54.601260, -3.138541 54.601290, -3.138682 54.601203, -3.138772 54.601266, -3.138698 54.601304, -3.138842 54.601399, -3.138949 54.601383, -3.139356 54.601559, -3.139473 54.601506, -3.139813 54.601690, -3.139843 54.601667, -3.139961 54.601705, -3.140169 54.601818, -3.140150 54.601834, -3.140206 54.601866, -3.140156 54.601896, -3.140386 54.601999, -3.140648 54.602057, -3.141135 54.602297, -3.141278 54.602209, -3.141491 54.602359, -3.141458 54.602376, -3.141633 54.602456, -3.141603 54.602471, -3.141686 54.602521, -3.141627 54.602552, -3.141747 54.602630, -3.141924 54.602560, -3.142212 54.602777, -3.143197 54.602338, -3.143721 54.602831, -3.143752 54.602926, -3.143166 54.603004, -3.143347 54.603239, -3.143593 54.603336, -3.142912 54.603758, -3.142458 54.603458, -3.142076 54.603154, -3.141972 54.603231, -3.141844 54.603708, -3.141672 54.603871, -3.141444 54.603954, -3.140549 54.604108, -3.139943 54.604287, -3.139984 54.604329, -3.139627 54.604442, -3.138963 54.604396, -3.138502 54.604651, -3.137820 54.604271, -3.136955 54.603715, -3.136366 54.603290, -3.135457 54.602793, -3.134604 54.602437, -3.133786 54.602196, -3.133536 54.602066, -3.133519 54.602030, -3.133580 54.601966, -3.132799 54.601805, -3.132837 54.601610, -3.132326 54.601540, -3.131978 54.601605, -3.131921 54.601513)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.5,,,2020-11-30,"MULTIPOLYGON (((-2.970898 54.351238, -2.970839 54.351240, -2.970881 54.351239, -2.970898 54.351238)), ((-2.971208 54.350652, -2.971239 54.350951, -2.971395 54.351106, -2.971283 54.351199, -2.971189 54.351187, -2.971142 54.351323, -2.971050 54.351314, -2.970980 54.351289, -2.970993 54.351246, -2.970899 54.351237, -2.970183 54.351271, -2.970212 54.351327, -2.969596 54.351529, -2.969208 54.351588, -2.969042 54.351683, -2.969137 54.351710, -2.969190 54.351798, -2.969380 54.352319, -2.968462 54.352498, -2.968726 54.352771, -2.968807 54.352814, -2.969013 54.353293, -2.969197 54.353239, -2.969750 54.353622, -2.969994 54.353605, -2.970339 54.353716, -2.970497 54.353553, -2.970536 54.353347, -2.970868 54.353345, -2.970896 54.353520, -2.971221 54.353518, -2.971225 54.353325, -2.971169 54.353194, -2.971247 54.353180, -2.971034 54.352972, -2.971591 54.352851, -2.971696 54.352870, -2.971694 54.352654, -2.972601 54.353144, -2.972682 54.353235, -2.972772 54.353465, -2.972934 54.353651, -2.973016 54.353633, -2.973191 54.353712, -2.973394 54.353711, -2.973305 54.353420, -2.973346 54.353384, -2.974268 54.353738, -2.974389 54.353668, -2.974519 54.353692, -2.974874 54.353503, -2.974927 54.353511, -2.975160 54.352883, -2.974127 54.352715, -2.974478 54.352331, -2.974622 54.352349, -2.974832 54.352167, -2.974980 54.351727, -2.974855 54.351737, -2.974585 54.351691, -2.974069 54.351532, -2.973390 54.351848, -2.973040 54.351900, -2.972637 54.351693, -2.972567 54.351620, -2.972544 54.351476, -2.972605 54.351145, -2.972546 54.350723, -2.971208 54.350652)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.6,,,2020-11-30,"MULTIPOLYGON (((-3.410537 54.356550, -3.410375 54.356663, -3.410246 54.356585, -3.410064 54.356582, -3.409932 54.356629, -3.409907 54.356904, -3.409858 54.357048, -3.408878 54.357057, -3.408836 54.356963, -3.408634 54.356969, -3.408547 54.356762, -3.408385 54.356781, -3.408369 54.356744, -3.408327 54.356749, -3.408253 54.356518, -3.408439 54.356605, -3.408398 54.356455, -3.407610 54.356258, -3.406943 54.356040, -3.406876 54.356043, -3.406616 54.355910, -3.406535 54.355837, -3.407390 54.355482, -3.408099 54.355356, -3.407777 54.354934, -3.407992 54.354916, -3.408956 54.355821, -3.408911 54.355838, -3.409031 54.355983, -3.409089 54.355979, -3.409235 54.356118, -3.409290 54.356135, -3.409598 54.356532, -3.409807 54.356574, -3.409969 54.356510, -3.410046 54.356366, -3.409995 54.356267, -3.409270 54.355860, -3.408882 54.355536, -3.408909 54.355526, -3.408658 54.355296, -3.408926 54.355258, -3.409351 54.355648, -3.409688 54.355603, -3.410155 54.355595, -3.410160 54.355509, -3.410110 54.355405, -3.410008 54.355399, -3.409937 54.355358, -3.409747 54.354735, -3.410248 54.354653, -3.410234 54.354559, -3.410169 54.354524, -3.410159 54.354462, -3.410257 54.354441, -3.410289 54.354404, -3.410268 54.354273, -3.410205 54.354262, -3.410225 54.353687, -3.409654 54.353661, -3.409578 54.353630, -3.409673 54.353396, -3.409016 54.353280, -3.409241 54.352842, -3.410308 54.353034, -3.410684 54.353021, -3.410732 54.353165, -3.410994 54.353157, -3.411203 54.353765, -3.411202 54.354280, -3.411139 54.354395, -3.411088 54.354614, -3.411019 54.354742, -3.410958 54.354738, -3.410956 54.354861, -3.411051 54.355205, -3.410976 54.355674, -3.410743 54.356157, -3.410463 54.356510, -3.410537 54.356550)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.7,,,2020-11-30,"MULTIPOLYGON (((-3.017154 54.454875, -3.017398 54.454841, -3.017385 54.454697, -3.017182 54.454184, -3.017623 54.454195, -3.017363 54.454012, -3.017310 54.453595, -3.017660 54.453397, -3.017741 54.453261, -3.018409 54.452561, -3.018184 54.452487, -3.018005 54.452355, -3.017866 54.452337, -3.017808 54.452390, -3.017765 54.452371, -3.017548 54.452403, -3.017209 54.452316, -3.016982 54.452202, -3.016850 54.452069, -3.016824 54.451993, -3.016578 54.451992, -3.016556 54.452606, -3.016689 54.452932, -3.016519 54.452974, -3.016189 54.453144, -3.015802 54.453206, -3.015617 54.453308, -3.015477 54.453272, -3.015442 54.453328, -3.015733 54.453451, -3.016007 54.453740, -3.016135 54.453929, -3.016032 54.453942, -3.015934 54.454040, -3.015918 54.454097, -3.015915 54.454325, -3.016013 54.454561, -3.016068 54.454584, -3.015978 54.454666, -3.015993 54.454716, -3.016154 54.454755, -3.016482 54.454716, -3.017023 54.454972, -3.017154 54.454875)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.8,,,2020-11-30,"MULTIPOLYGON (((-2.916111 54.409928, -2.916043 54.409900, -2.916011 54.409942, -2.915230 54.409831, -2.914512 54.409879, -2.914286 54.409794, -2.914150 54.409784, -2.914218 54.410211, -2.914100 54.410458, -2.913981 54.410874, -2.914532 54.410920, -2.914539 54.411408, -2.914381 54.411537, -2.914361 54.411707, -2.914660 54.411705, -2.914662 54.411871, -2.914623 54.411897, -2.914646 54.411931, -2.914582 54.412015, -2.914612 54.412165, -2.914584 54.412302, -2.914589 54.412592, -2.914553 54.412745, -2.914175 54.412993, -2.913969 54.413352, -2.914025 54.413363, -2.913909 54.413739, -2.913986 54.414296, -2.913946 54.414304, -2.914014 54.414437, -2.913943 54.414652, -2.913758 54.414622, -2.913477 54.414929, -2.913622 54.414993, -2.914011 54.415258, -2.913954 54.415357, -2.914037 54.415515, -2.913228 54.415742, -2.912522 54.415793, -2.912351 54.415837, -2.912303 54.415928, -2.912295 54.416029, -2.912450 54.416092, -2.912584 54.416327, -2.912590 54.416706, -2.912962 54.416931, -2.913010 54.417045, -2.913160 54.417152, -2.912363 54.418261, -2.912138 54.418536, -2.911807 54.418858, -2.911672 54.419062, -2.911636 54.419221, -2.912117 54.419293, -2.911955 54.419637, -2.911784 54.419804, -2.911598 54.419810, -2.911421 54.419939, -2.911205 54.420272, -2.911043 54.420381, -2.910882 54.420574, -2.910394 54.420992, -2.909994 54.421483, -2.909728 54.421631, -2.909207 54.421814, -2.909007 54.421959, -2.908783 54.422071, -2.908296 54.422204, -2.907967 54.422255, -2.908118 54.422788, -2.908118 54.423372, -2.908200 54.423516, -2.908083 54.423577, -2.908095 54.423594, -2.907309 54.423825, -2.907340 54.423902, -2.907270 54.424147, -2.907262 54.424340, -2.907292 54.424426, -2.906611 54.424293, -2.906266 54.424839, -2.906024 54.425098, -2.905037 54.424885, -2.904591 54.425406, -2.904522 54.425532, -2.904513 54.425680, -2.904340 54.425857, -2.904024 54.425887, -2.903767 54.425503, -2.903568 54.425504, -2.903597 54.425772, -2.903532 54.426031, -2.903557 54.426187, -2.903133 54.426225, -2.903014 54.426304, -2.902953 54.426420, -2.902675 54.426415, -2.902363 54.426568, -2.902377 54.426661, -2.902469 54.426812, -2.902466 54.426917, -2.902620 54.427036, -2.902533 54.427087, -2.902841 54.427277, -2.903119 54.427241, -2.903323 54.427151, -2.903668 54.427239, -2.903767 54.427443, -2.903990 54.427507, -2.905085 54.426774, -2.905681 54.426459, -2.905945 54.426355, -2.905959 54.426323, -2.906871 54.425850, -2.907275 54.425711, -2.907588 54.425640, -2.908032 54.425412, -2.908500 54.425348, -2.908718 54.425355, -2.908941 54.425442, -2.909265 54.425789, -2.909436 54.425751, -2.909456 54.425546, -2.909145 54.425257, -2.909089 54.425184, -2.909090 54.425091, -2.909138 54.424965, -2.909140 54.424787, -2.909197 54.424700, -2.909163 54.424691, -2.909233 54.424645, -2.909428 54.424375, -2.909683 54.423794, -2.909698 54.423316, -2.910425 54.422790, -2.910713 54.422497, -2.911227 54.422510, -2.911227 54.422422, -2.911322 54.422299, -2.911292 54.422246, -2.911357 54.422139, -2.911654 54.421813, -2.911799 54.421710, -2.911844 54.421445, -2.911673 54.421377, -2.911687 54.421144, -2.911729 54.421139, -2.911813 54.420940, -2.911756 54.420878, -2.911801 54.420832, -2.912252 54.420643, -2.911967 54.420540, -2.912048 54.420430, -2.912425 54.419591, -2.912346 54.419177, -2.912351 54.419142, -2.912403 54.419145, -2.912417 54.419100, -2.912361 54.419082, -2.912458 54.418887, -2.912850 54.418528, -2.913122 54.418651, -2.913369 54.418711, -2.914165 54.418789, -2.914725 54.418764, -2.914704 54.418720, -2.914730 54.418643, -2.914777 54.418553, -2.914900 54.418447, -2.914894 54.418382, -2.915057 54.418335, -2.914964 54.418282, -2.915055 54.418201, -2.915132 54.418021, -2.915192 54.417786, -2.915163 54.417723, -2.913740 54.417355, -2.913774 54.416967, -2.913978 54.417012, -2.914084 54.416917, -2.914540 54.417017, -2.914616 54.416817, -2.914652 54.416825, -2.914655 54.416635, -2.914836 54.416438, -2.914938 54.416194, -2.914591 54.416210, -2.914454 54.416161, -2.914445 54.416044, -2.914538 54.415885, -2.914734 54.415929, -2.914992 54.415572, -2.914967 54.415564, -2.915367 54.415299, -2.915440 54.415142, -2.915540 54.415031, -2.916005 54.415155, -2.916080 54.414845, -2.916027 54.414670, -2.916131 54.414419, -2.916242 54.414312, -2.916667 54.414094, -2.916775 54.413844, -2.916915 54.413646, -2.916815 54.412968, -2.916708 54.412510, -2.915709 54.412568, -2.915750 54.412340, -2.915659 54.411945, -2.916447 54.411040, -2.916440 54.410719, -2.916350 54.410715, -2.916351 54.410671, -2.916571 54.410402, -2.916891 54.410139, -2.916844 54.409865, -2.916934 54.409711, -2.917012 54.409648, -2.916990 54.409636, -2.917067 54.409579, -2.916873 54.409489, -2.916282 54.409689, -2.916204 54.409743, -2.916111 54.409928)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.9,,,2020-11-30,"MULTIPOLYGON (((-2.749998 54.557416, -2.750024 54.557561, -2.750081 54.557611, -2.750161 54.557571, -2.751141 54.558188, -2.751976 54.557779, -2.751955 54.557658, -2.752001 54.557128, -2.752147 54.557198, -2.752326 54.557427, -2.752620 54.557411, -2.752745 54.557293, -2.752524 54.557202, -2.752577 54.557169, -2.752534 54.557145, -2.752481 54.557178, -2.752370 54.557123, -2.752411 54.557099, -2.752303 54.557017, -2.752267 54.556945, -2.752259 54.556827, -2.752296 54.556825, -2.752297 54.556694, -2.752524 54.556621, -2.752629 54.556539, -2.752439 54.556424, -2.752348 54.555980, -2.751784 54.555531, -2.751643 54.555559, -2.751791 54.555832, -2.751455 54.555878, -2.751543 54.556019, -2.751411 54.556114, -2.751257 54.556355, -2.750941 54.556399, -2.750810 54.556573, -2.751289 54.557050, -2.751209 54.557080, -2.751262 54.557129, -2.750889 54.557225, -2.750831 54.557167, -2.750635 54.557128, -2.750340 54.557185, -2.749998 54.557416)))",,national-park-authority:Q27159704,
LDNPA_Conservation_Areas.10,,,2020-11-30,"MULTIPOLYGON (((-2.738780 54.555494, -2.739029 54.555804, -2.739603 54.555722, -2.740473 54.556612, -2.741068 54.556422, -2.741144 54.556464, -2.741308 54.556663, -2.741793 54.556500, -2.741550 54.556241, -2.741956 54.556128, -2.742020 54.556186, -2.742215 54.556156, -2.742456 54.556024, -2.742649 54.556370, -2.743191 54.556159, -2.742914 54.555911, -2.742840 54.555946, -2.742570 54.555714, -2.742391 54.555548, -2.742175 54.555274, -2.742766 54.554991, -2.743033 54.555182, -2.743575 54.554880, -2.743094 54.554633, -2.742064 54.554925, -2.741696 54.555100, -2.741017 54.555118, -2.740588 54.555403, -2.740168 54.555481, -2.740120 54.555480, -2.739951 54.555297, -2.739641 54.555391, -2.739253 54.555116, -2.739173 54.555221, -2.739337 54.555375, -2.739178 54.555424, -2.739095 54.555390, -2.738780 54.555494)))",,national-park-authority:Q27159704,
