conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
,,,,"MULTIPOLYGON (((468915.379 391418.335,468916.075 391422.361,469000.76 391402.916,468996.762 391367.298,469004.394 391365.844,469027.837 391362.936,469047.464 391360.21,469078.176 391351.669,469079.084 391362.755,469065.664 391371.238,469064.49 391382.752,469067.192 391398.262,469069.894 391400.377,469070.129 391402.962,469068.602 391404.607,469070.834 391413.889,469079.176 391443.145,469108.315 391436.448,469126.88 391429.398,469131.932 391426.461,469131.697 391422.348,469146.031 391421.761,469145.561 391395.912,469142.859 391369.358,469216.529 391365.011,469216.529 391405.664,469224.753 391425.873,469335.787 391443.028,469328.15 391365.128,469314.05 391366.773,469279.154 391365.481,469277.744 391368.653,469271.752 391368.418,469253.892 391368.888,469254.715 391333.522,469270.107 391329.644,469261.647 391285.584,469267.757 391284.174,469282.914 391283.939,469293.018 391283.469,469319.337 391278.886,469317.575 391267.724,469280.094 391265.609,469262.352 391263.729,469260.237 391257.62,469258.592 391257.385,469257.535 391234.003,469228.631 391236.588,469225.767 391236.819,469196.54 391240.409,469192.609 391213.574,469190.045 391202.465,469158.254 391206.909,469153.81 391173.067,469094.077 391178.846,469093.647 391168.452,469048.866 391173.75,469044.868 391172.553,469041.225 391170.555,469033.471 391163.976,469025.951 391166.56,469025.481 391141.651,469022.779 391128.257,469108.785 391113.922,469143.329 391107.578,469174.113 391101.938,469176.815 391112.865,469179.589 391125.613,469181.309 391132.889,469190.834 391169.931,469236.078 391158.951,469239.914 391154.056,469241.502 391144.531,469230.786 391087.646,469227.347 391081.56,469224.701 391079.444,469220.864 391077.988,469219.277 391076.93,469252.482 391073.755,469275.104 391070.845,469272.987 391052.588,469349.32 391038.433,469381.996 391031.289,469396.68 391024.41,469383.451 390976.918,469366.121 390919.768,469444.437 390887.885,469459.122 390881.535,469468.382 390919.371,469495.899 390911.433,469486.374 390873.862,469494.576 390871.746,469494.444 390867.645,469497.486 390853.754,469493.782 390813.14,469478.569 390813.934,469478.569 390812.214,469467.192 390812.214,469467.192 390809.172,469452.375 390811.421,469449.464 390806.394,469392.844 390809.569,469391.785 390795.943,469376.969 390796.472,469377.101 390807.584,469377.662 390821.427,469376.464 390821.866,469377.462 390826.38,469377.303 390828.137,469375.785 390829.615,469369.354 390831.492,469375.117 390851.373,469376.886 390855.729,469383.492 390869.12,469373.644 390864.016,469341.514 390879.419,469328.814 390838.144,469269.68 390848.198,469271.929 390881.668,469253.805 390886.43,469255.525 390900.056,469259.626 390916.063,469267.696 390950.856,469253.54 390956.596,469237.326 390964.468,469198.787 390983.502,469189.505 390972.575,469181.398 390936.387,469180.105 390924.285,469143.212 390936.152,469138.512 390907.483,469125.94 390908.658,469126.527 390915.002,469091.513 390916.882,469091.278 390917.822,469063.667 390918.41,469072.009 390979.86,469079.529 391018.164,469076.357 391022.511,469074.242 391030.383,469052.27 391039.078,469028.536 391048.242,468999.162 391061.637,468956.394 391084.196,468951.459 391087.251,468949.109 391091.128,468895.883 391110.515,468863.455 391122.03,468838.193 391130.724,468842.188 391149.524,468879.081 391143.884,468879.551 391146.234,468912.685 391135.307,468910.805 391127.317,468941.589 391119.797,468947.934 391121.325,468956.159 391120.62,468972.843 391118.857,468973.665 391120.385,468992.935 391117.447,468995.167 391117.33,469003.157 391116.155,469014.789 391115.45,469017.726 391143.296,469016.904 391146.939,469014.319 391149.759,469014.789 391161.391,469016.786 391169.968,469010.559 391203.337,468976.015 391195.817,468940.297 391199.694,468932.189 391244.578,468955.454 391239.055,468973.665 391238.233,468986.59 391237.763,468988.703 391266.73,468989.558 391273.396,468989.558 391325.868,468978.106 391328.774,468973.149 391330.312,468964.774 391334.927,468960.843 391338.345,468957.254 391347.575,468908.713 391357.317,468914.524 391395.261,468918.891 391417.273,468915.379 391418.335)))",Everton,,
,,,,"MULTIPOLYGON (((455355.1735 339006.3978,455328.9137 339004.0807,455310.401 339002.2402,455308.0 339002.0001,455292.0 339002.0001,455276.9149 339001.3716,455268.0 339001.0001,455258.1208 339000.6914,455238.8515 339000.0892,455236.2507 339000.0079,455233.0 339000.0001,455233.0 338997.0001,455231.666 338982.3261,455231.4822 338980.5084,455225.5 338980.3001,455208.9 338979.3001,455201.3 338978.9001,455185.65 338976.7501,455183.6 338976.4501,455181.2633 338976.2874,455181.15 338978.6501,455180.55 338988.9001,455180.15 338997.1501,455180.0 339000.0001,455180.0 339000.2501,455179.75 339005.1501,455179.4 339013.5001,455179.05 339022.0001,455178.7 339030.2501,455178.31 339038.1801,455177.95 339046.1001,455177.65 339053.9001,455177.6 339054.5001,455179.25 339054.6501,455187.85 339055.2501,455189.3 339055.3501,455194.2 339055.6501,455198.35 339055.9001,455208.25 339056.8501,455213.9 339057.3001,455215.75 339057.5001,455223.85 339058.1501,455227.1 339058.4501,455226.348 339073.0461,455226.0 339079.8001,455225.35 339085.5001,455223.75 339099.2001,455223.1643 339104.2314,455222.8 339107.3501,455221.925 339115.0309,455221.45 339119.2001,455202.2533 339117.1288,455196.9561 339116.5572,455190.6 339115.8001,455188.1074 339124.8771,455186.558 339130.8194,455182.7 339145.7001,455191.85 339149.5501,455194.75 339151.0501,455194.0 339154.1501,455196.4 339154.8001,455196.8 339154.3501,455201.45 339155.7501,455214.85 339159.9001,455214.75 339160.4501,455210.1 339170.7001,455205.1 339181.8501,455202.55 339187.4501,455200.5 339198.1501,455199.85 339203.1001,455197.35 339223.8001,455191.8 339244.7001,455191.5 339245.7001,455191.15 339246.7501,455187.8022 339258.9184,455179.39 339255.4581,455165.2048 339247.7528,455163.05 339251.7001,455156.2 339264.3001,455152.3 339271.6001,455153.3 339271.9001,455158.4 339273.3001,455181.95 339279.9501,455187.4822 339281.3584,455191.8322 339265.4484,455197.9 339268.7501,455209.1548 339274.2125,455218.5 339278.6501,455220.6 339271.5501,455221.6152 339267.6584,455223.6 339260.0501,455225.8 339251.8001,455226.9 339247.8001,455228.7 339240.7001,455229.85 339236.2001,455230.6 339236.5001,455233.0 339235.2001,455237.75 339232.4501,455239.55 339227.7001,455244.0 339214.9501,455245.5 339211.2001,455247.9 339204.2501,455251.5 339194.5001,455258.05 339196.6501,455259.0 339194.0501,455260.3 339190.5001,455262.15 339185.5501,455263.75 339181.2001,455265.45 339176.8001,455267.25 339172.1501,455268.9 339167.3001,455269.7 339167.5001,455270.9 339167.9501,455272.7 339162.9501,455272.85 339162.9501,455274.55 339158.6501,455276.6 339153.1001,455274.95 339152.2001,455272.6 339150.9001,455270.4 339149.7001,455268.1 339148.4501,455260.2117 339144.1517,455251.4 339139.3501,455254.3355 339132.3099,455257.3 339125.2001,455261.8 339127.5501,455260.9 339129.5501,455264.9 339131.7501,455269.0 339124.2001,455271.3 339119.7501,455273.55 339115.1501,455275.7 339110.7501,455278.25 339105.5501,455281.4304 339098.5748,455288.6721 339111.6099,455293.9451 339121.1012,455299.1774 339130.5195,455301.308 339134.1401,455303.953 339138.4684,455311.0 339150.0001,455313.0 339156.0001,455316.0 339156.0001,455319.0 339157.0001,455327.0 339166.0001,455339.0 339183.0001,455340.95 339193.4501,455341.0 339194.0001,455341.8 339195.9001,455343.0 339198.0001,455345.1641 339200.8317,455349.8363 339207.9289,455356.7 339203.5501,455359.1 339199.1001,455360.7 339194.1501,455362.1 339190.1001,455363.55 339185.6501,455364.85 339181.7001,455366.8 339175.8001,455369.7 339167.1001,455371.95 339160.0501,455375.4 339161.2501,455375.55 339160.7001,455379.6 339162.0501,455379.35 339162.6001,455386.3 339164.6501,455387.15 339165.4501,455390.1 339162.8001,455394.2 339159.2001,455394.2 339159.1001,455385.1 339158.0001,455388.8897 339144.1988,455392.2077 339132.1152,455395.15 339121.4001,455395.2 339120.7501,455384.8422 339119.2784,455383.1261 339119.0508,455383.75 339114.0001,455383.2007 339105.3317,455382.5913 339095.0564,455381.9 339083.4001,455381.4 339074.7501,455390.25 339074.2001,455390.75 339074.1001,455391.95 339074.3001,455403.15 339076.2501,455403.65 339076.3001,455404.15 339076.4001,455404.75 339076.5501,455405.25 339076.7001,455406.75 339077.0001,455409.05 339077.6001,455420.3 339080.5501,455422.85 339075.3501,455426.893 339066.5722,455432.4 339054.8501,455434.7 339049.9501,455437.1 339044.8001,455439.2367 339040.1573,455441.15 339036.0001,455443.3367 339031.3982,455444.4282 339029.0135,455440.0 339028.0001,455426.5276 339023.9271,455416.1808 339020.799,455405.4957 339017.5686,455397.0 339015.0001,455384.0 339012.0001,455373.0 339009.0001,455362.897 339007.1632,455356.7487 339006.5368,455355.2391 339006.4036,455355.1735 339006.3978)))",Old Lenton,,
,,,,"MULTIPOLYGON (((474356.35 345606.64,474355.36 345606.84,474351.88 345607.65,474348.51 345608.66,474347.42 345608.96,474342.87 345610.18,474340.34 345610.78,474335.39 345611.8,474332.87 345612.2,474330.04 345612.71,474324.28 345613.62,474317.62 345614.34,474312.47 345614.35,474309.75 345614.25,474304.01 345614.46,474302.19 345614.46,474300.78 345614.56,474300.17 345614.67,474298.76 345614.97,474295.42 345615.48,474290.07 345616.49,474287.95 345616.89,474278.56 345618.62,474272.93 345619.9,474273.62 345616.18,474269.74 345616.97,474265.04 345617.73,474263.84 345617.72,474262.64 345617.61,474262.44 345617.61,474261.75 345617.5,474257.96 345616.88,474249.1 345616.31,474247.7 345616.1,474246.41 345615.99,474246.21 345615.99,474244.81 345616.09,474241.681 345615.557,474233.054 345617.548,474227.794 345619.603,474222.485 345621.594,474213.885 345622.305,474213.56 345623.41,474202.21 345626.57,474193.35 345629.22,474191.57 345629.79,474189.31 345630.52,474188.27 345630.85,474181.76 345632.54,474173.84 345635.22,474166.03 345637.91,474161.62 345639.51,474158.2 345640.9,474154.224 345642.35,474142.182 345635.653,474137.96 345635.99,474137.46 345635.98,474135.15 345635.64,474132.95 345635.61,474130.64 345635.68,474128.24 345635.96,474127.54 345636.05,474122.93 345636.73,474119.82 345637.22,474111.0 345638.91,474109.9 345639.11,474099.58 345640.94,474092.77 345642.27,474087.36 345643.49,474080.75 345644.82,474073.73 345646.05,474070.03 345646.37,474068.52 345646.47,474064.46 345646.72,474062.56 345646.52,474060.75 345646.13,474059.15 345645.63,474058.35 345645.32,474057.14 345644.62,474052.198 345642.063,474052.13 345641.57,474052.32 345640.33,474052.44 345639.45,474054.78 345545.14,474054.9 345540.86,474055.29 345530.16,474056.33 345487.58,474056.65 345475.37,474033.25 345479.77,474000.0 345485.95,473999.59 345486.03,473987.49 345488.66,473932.0 345500.55,473921.525 345502.839,473919.76 345497.75,473914.65 345491.45,473893.4 345468.84,473862.98 345438.32,473831.78 345406.5,473804.58 345378.88,473788.04 345361.35,473785.65 345358.05,473784.38 345355.39,473771.92 345329.85,473730.56 345237.05,473725.85 345226.35,473716.67 345204.23,473716.46 345203.75,473715.93 345202.09,473712.286 345205.963,473711.036 345207.463,473709.849 345208.057,473704.809 345210.647,473688.362 345218.05,473679.462 345222.168,473670.471 345226.674,473661.003 345231.382,473648.589 345237.629,473643.996 345240.629,473627.912 345251.962,473619.384 345258.15,473588.884 345282.056,473573.936 345293.602,473558.981 345305.724,473544.033 345317.271,473529.037 345329.432,473514.089 345340.979,473506.874 345347.292,473499.4 345353.066,473498.213 345354.004,473482.855 345365.517,473467.748 345377.369,473452.391 345388.882,473437.304 345400.746,473421.947 345412.259,473406.82 345424.092,473399.141 345429.849,473391.293 345435.346,473385.074 345439.44,473375.449 345444.503,473358.921 345451.016,473342.909 345458.786,473326.881 345466.498,473321.21 345468.96,473313.3 345472.02,473305.49 345474.641,473264.407 345486.014,473246.534 345492.144,473239.28 345494.2,473236.505 345495.215,473228.357 345497.471,473210.351 345502.967,473207.71 345505.75,473191.67 345513.28,473184.2 345516.69,473180.748 345518.266,473166.206 345526.055,473150.987 345533.157,473135.515 345539.695,473120.296 345546.798,473104.207 345554.19,473087.718 345560.735,473000.0 345600.78,472999.05 345601.21,472977.41 345611.79,472947.43 345627.32,472936.37 345632.912,472920.999 345639.713,472915.409 345643.845,472909.37 345647.29,472903.83 345651.506,472891.111 345659.394,472883.502 345663.96,472875.311 345667.148,472867.019 345671.859,472859.501 345677.316,472854.273 345685.061,472843.281 345697.948,472842.92 345698.45,472840.96 345701.19,472838.7 345703.54,472838.5 345703.85,472837.43 345705.17,472833.97 345707.62,472835.69 345710.41,472929.27 345862.37,472930.76 345864.77,472943.172 345884.856,472943.44 345885.29,472984.03 345950.75,472999.28 345976.14,473000.0 345977.31,473009.498 345993.021,473008.461 345993.155,473013.164 345998.577,473014.11 346000.0,473014.75 346001.0,473017.49 346004.25,473028.8 346022.23,473055.59 346063.92,473084.236 346108.845,473084.36 346109.04,473123.89 346169.8,473148.88 346208.63,473182.114 346259.514,473182.19 346259.63,473211.3 346303.99,473236.93 346343.18,473247.467 346359.377,473248.64 346361.18,473252.76 346367.53,473270.74 346394.48,473273.34 346398.23,473273.83 346398.97,473276.14 346402.55,473293.76 346429.37,473301.67 346441.35,473314.28 346460.91,473315.289 346462.475,473315.493 346462.328,473315.81 346463.283,473344.87 346508.359,473349.385 346512.903,473349.606 346512.731,473362.544 346532.356,473371.023 346546.544,473375.269 346552.938,473378.081 346556.25,473379.47 346558.67,473382.85 346564.07,473385.17 346567.56,473393.19 346579.82,473400.39 346590.12,473403.4 346594.77,473410.41 346605.42,473411.84 346607.75,473412.02 346607.9,473413.57 346609.1,473415.09 346610.4,473416.98 346612.22,473418.49 346613.86,473418.69 346614.06,473418.96 346614.432,473418.98 346614.46,473419.28 346614.96,473419.37 346615.16,473420.59 346617.16,473420.91 346617.67,473422.8 346620.79,473425.62 346625.56,473426.96 346627.99,473427.15 346628.6,473427.33 346629.11,473427.31 346629.41,473427.49 346630.03,473427.48 346630.24,473427.49 346632.47,473428.53 346634.23,473428.62 346634.38,473436.85 346647.41,473450.93 346668.97,473465.79 346692.18,473470.64 346699.57,473486.42 346723.79,473491.52 346731.92,473491.919 346732.412,473502.289 346747.748,473507.216 346755.123,473519.4 346745.81,473551.6 346721.06,473596.0 346687.96,473638.5 346655.25,473648.28 346647.54,473650.592 346645.807,473650.686 346645.932,473653.735 346643.637,473656.82 346641.31,473730.4 346585.77,473747.39 346572.83,473774.9 346551.87,473818.4 346519.07,473832.297 346508.988,473837.762 346503.642,473837.762 346500.642,473837.67 346500.39,473837.67 346499.69,473837.77 346499.29,473837.87 346498.99,473837.97 346498.59,473838.07 346498.29,473838.27 346497.99,473841.33 346495.75,473870.6 346473.42,473902.59 346448.68,473905.806 346446.152,473919.061 346438.866,473925.053 346434.469,473925.78 346433.77,473931.85 346427.8,473934.05 346425.59,473936.04 346423.19,473936.74 346422.09,473940.45 346417.22,473942.26 346414.55,473942.56 346414.16,473944.07 346411.44,473944.97 346409.72,473954.4 346391.9,473965.13 346371.36,473975.73 346350.57,473981.78 346338.55,474000.0 346300.75,474002.51 346296.07,474006.41 346288.39,474016.8 346268.54,474027.87 346284.9,474039.344 346304.45,474039.42 346304.58,474045.41 346314.77,474089.535 346387.491,474092.796 346386.637,474095.05 346385.59,474132.87 346367.99,474133.567 346367.734,474139.515 346379.241,474176.1 346362.35,474217.2 346342.69,474205.77 346317.6,474182.52 346266.61,474136.03 346164.96,474141.02 346162.48,474141.32 346162.37,474143.93 346161.24,474145.43 346160.52,474150.74 346158.04,474156.55 346155.46,474162.76 346152.67,474166.75 346150.96,474173.55 346148.66,474181.07 346146.62,474185.97 346146.0,474188.47 346145.8,474189.89 346145.68,474197.29 346144.85,474205.063 346143.756,474205.32 346143.72,474211.68 346142.76,474218.79 346141.71,474226.66 346140.18,474232.58 346139.02,474241.58 346137.14,474250.51 346135.24,474252.06 346134.8,474258.58 346155.84,474320.72 346139.61,474324.839 346150.482,474335.53 346148.97,474409.43 346123.06,474395.48 346092.21,474385.39 346069.92,474375.07 346047.09,474364.35 346023.39,474354.02 346000.55,474353.78 346000.0,474353.5 345999.36,474347.42 345985.54,474347.02 345984.54,474386.16 345966.97,474388.234 345966.074,474405.056 345958.164,474401.35 345949.31,474386.016 345913.1,474394.87 345908.27,474398.13 345906.21,474403.81 345903.17,474409.49 345899.79,474411.32 345898.64,474412.6 345897.89,474414.57 345896.94,474414.77 345896.81,474433.58 345888.98,474435.32 345892.81,474438.05 345898.94,474452.72 345925.9,474453.68 345925.2,474454.38 345924.8,474464.79 345919.38,474467.69 345917.77,474470.79 345915.86,474471.79 345915.16,474474.89 345912.96,474476.68 345911.55,474479.18 345909.25,474481.03 345907.29,474491.0 345898.83,474492.23 345898.01,474494.46 345896.54,474506.417 345888.536,474506.53 345888.46,474509.04 345886.79,474552.95 345858.93,474556.68 345856.72,474593.17 345833.8,474611.17 345822.26,474619.59 345817.22,474627.3 345813.53,474642.11 345805.14,474648.51 345801.08,474649.77 345800.28,474661.29 345791.91,474665.05 345787.54,474668.34 345783.16,474668.81 345782.024,474670.574 345779.44,474683.231 345769.973,474692.57 345763.72,474703.87 345756.25,474707.62 345763.18,474738.98 345747.7,474746.66 345743.76,474754.86 345739.26,474757.54 345737.91,474761.27 345736.06,474761.47 345735.95,474770.57 345730.85,474772.79 345729.63,474778.15 345726.68,474768.36 345709.65,474752.36 345682.56,474753.46 345681.28,474751.667 345677.551,474742.678 345662.322,474740.42 345665.13,474734.21 345672.48,474730.37 345676.89,474720.89 345686.54,474715.73 345691.69,474715.56 345691.83,474702.37 345703.58,474701.15 345704.32,474700.47 345704.66,474700.0 345704.79,474698.51 345705.0,474698.1 345705.04,474697.42 345705.16,474695.97 345705.52,474694.48 345705.96,474693.45 345706.4,474691.99 345707.08,474689.23 345708.47,474682.48 345712.03,474680.7 345712.82,474675.04 345715.59,474673.06 345716.58,474667.71 345718.74,474667.31 345718.94,474661.86 345720.91,474651.529 345703.802,474651.51 345703.77,474620.58 345652.31,474613.54 345640.01,474610.82 345635.3,474604.96 345623.22,474601.83 345616.24,474599.112 345609.924,474594.016 345600.582,474588.921 345590.816,474584.675 345582.749,474576.556 345591.813,474575.782 345591.657,474575.77 345591.64,474574.53 345592.9,474570.9 345595.48,474568.18 345596.96,474567.88 345597.05,474566.87 345597.65,474565.76 345598.24,474564.65 345598.73,474563.55 345599.03,474563.24 345599.02,474562.34 345599.12,474561.53 345599.01,474559.22 345599.0,474557.5 345599.09,474549.04 345599.03,474547.13 345599.31,474545.72 345599.5,474543.9 345600.09,474531.71 345602.91,474529.7 345603.2,474527.78 345603.29,474524.36 345603.17,474520.94 345602.91,474520.13 345602.84,474515.6 345602.41,474507.65 345602.56,474504.91 345602.9,474490.72 345604.65,474485.38 345605.11,474484.37 345605.31,474482.86 345605.4,474480.85 345605.28,474460.41 345603.45,474449.13 345602.37,474443.7 345602.0,474431.86 345601.26,474431.26 345601.16,474423.8 345600.87,474422.61 345600.77,474415.15 345600.79,474406.12 345601.01,474405.02 345601.02,474391.51 345602.05,474379.29 345603.28,474361.02 345605.83,474356.35 345606.64)))",Flintham Conservation Area,,
