conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.089665 51.510948, -0.089534 51.511071, -0.089356 51.511011, -0.089273 51.511071, -0.088835 51.511000, -0.088858 51.510955, -0.088685 51.510916, -0.088535 51.510925, -0.088368 51.510880, -0.088389 51.510843, -0.088252 51.510811, -0.088520 51.510348, -0.088765 51.510395, -0.088732 51.510451, -0.088857 51.510497, -0.088832 51.510532, -0.089347 51.510678, -0.089277 51.510779, -0.089665 51.510948)))",Laurence Pountney Hill,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.079384 51.512391, -0.079019 51.512546, -0.079181 51.512701, -0.078790 51.512917, -0.078639 51.512728, -0.078382 51.512858, -0.077704 51.512231, -0.077165 51.511856, -0.077589 51.511486, -0.077736 51.511545, -0.078846 51.511757, -0.078929 51.511921, -0.079074 51.512100, -0.079384 51.512391)))",Lloyd's Avenue,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.099749 51.520256, -0.098749 51.520531, -0.097689 51.520711, -0.097600 51.520350, -0.097826 51.520328, -0.097813 51.520091, -0.099126 51.520035, -0.099438 51.519996, -0.099573 51.520222, -0.099700 51.520211, -0.099749 51.520256)))",Charterhouse Square,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.091536 51.513276, -0.091487 51.513390, -0.091446 51.513383, -0.091318 51.513654, -0.091191 51.513634, -0.090589 51.514926, -0.090354 51.514919, -0.090120 51.515395, -0.089817 51.516101, -0.089733 51.516922, -0.089553 51.517425, -0.085665 51.516818, -0.085913 51.516434, -0.085640 51.516382, -0.085732 51.516240, -0.085240 51.516140, -0.085390 51.515843, -0.085136 51.515782, -0.085162 51.515729, -0.084950 51.515710, -0.084965 51.515688, -0.084897 51.515673, -0.084989 51.515504, -0.085082 51.515523, -0.085199 51.515294, -0.085334 51.515315, -0.085323 51.515293, -0.085100 51.515264, -0.085092 51.515159, -0.085062 51.515160, -0.085030 51.515048, -0.084989 51.515014, -0.084701 51.515165, -0.084485 51.515036, -0.084520 51.515010, -0.084476 51.514986, -0.084499 51.514973, -0.084231 51.514801, -0.084188 51.514830, -0.084086 51.514773, -0.083898 51.514902, -0.083519 51.514703, -0.083435 51.514761, -0.083266 51.514679, -0.083605 51.514444, -0.083754 51.514271, -0.083941 51.513933, -0.084179 51.513290, -0.084737 51.512526, -0.084978 51.512588, -0.084996 51.512568, -0.085796 51.512781, -0.085858 51.512653, -0.085717 51.512592, -0.085762 51.512538, -0.085833 51.512560, -0.085867 51.512521, -0.085796 51.512497, -0.085851 51.512429, -0.086026 51.512483, -0.086225 51.512238, -0.085933 51.512111, -0.085128 51.511955, -0.085701 51.511134, -0.085979 51.510948, -0.086181 51.510878, -0.086522 51.510853, -0.087094 51.511016, -0.089400 51.511448, -0.089278 51.511692, -0.089452 51.511726, -0.089389 51.511807, -0.089412 51.511831, -0.089373 51.511834, -0.089248 51.512044, -0.089112 51.512009, -0.088950 51.512200, -0.089780 51.512457, -0.089769 51.512475, -0.090254 51.512591, -0.090096 51.512857, -0.090472 51.512985, -0.090606 51.513117, -0.091430 51.512924, -0.091492 51.513009, -0.091494 51.513169, -0.091535 51.513173, -0.091494 51.513269, -0.091536 51.513276)))",Bank,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.079731 51.511012, -0.078875 51.511146, -0.078822 51.510772, -0.077799 51.510832, -0.077746 51.510435, -0.077198 51.510478, -0.077207 51.510527, -0.076909 51.510545, -0.076885 51.510289, -0.076928 51.510208, -0.077661 51.510149, -0.077882 51.510084, -0.078229 51.509833, -0.078478 51.509549, -0.079443 51.509620, -0.079230 51.510102, -0.079242 51.510677, -0.079624 51.510674, -0.079731 51.511012)))",Trinity Square,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.079345 51.511552, -0.079221 51.511793, -0.079234 51.511847, -0.078929 51.511921, -0.078846 51.511757, -0.077736 51.511545, -0.077668 51.511503, -0.077210 51.511408, -0.077131 51.511130, -0.077286 51.511160, -0.077695 51.511063, -0.077747 51.511249, -0.078026 51.511310, -0.078943 51.511134, -0.079003 51.511485, -0.079345 51.511552)))",Fenchurch Street Station,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.112534 51.512726, -0.112363 51.512785, -0.112386 51.512816, -0.112207 51.512890, -0.112332 51.513021, -0.111862 51.513166, -0.111465 51.513250, -0.111522 51.513538, -0.111567 51.513532, -0.111621 51.513662, -0.111557 51.513675, -0.111450 51.513690, -0.111300 51.513412, -0.111136 51.513434, -0.110895 51.513553, -0.111006 51.513744, -0.110958 51.513751, -0.110819 51.513515, -0.109030 51.513514, -0.109019 51.513429, -0.108498 51.513421, -0.108464 51.512530, -0.108410 51.512337, -0.108391 51.512047, -0.108464 51.511154, -0.108509 51.509891, -0.111469 51.509771, -0.111597 51.510911, -0.111560 51.511478, -0.111582 51.511800, -0.111788 51.512024, -0.111911 51.511986, -0.112186 51.512303, -0.112069 51.512343, -0.112116 51.512405, -0.112312 51.512633, -0.112423 51.512594, -0.112534 51.512726)))",Temples,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.085552 51.516804, -0.085152 51.517184, -0.084740 51.517514, -0.084525 51.517431, -0.084506 51.517450, -0.083220 51.517251, -0.083574 51.516390, -0.084608 51.516534, -0.085552 51.516804)))",New Broad Street,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.096730 51.523219, -0.096648 51.523127, -0.096602 51.523138, -0.096579 51.523098, -0.096607 51.523093, -0.096396 51.522748, -0.095214 51.523010, -0.094714 51.522118, -0.094866 51.522086, -0.094830 51.522023, -0.095337 51.521836, -0.096052 51.521679, -0.096230 51.521676, -0.096236 51.521588, -0.096129 51.521366, -0.095835 51.521424, -0.095770 51.521294, -0.095642 51.521319, -0.095519 51.521074, -0.095553 51.521009, -0.095988 51.520932, -0.095908 51.520742, -0.095821 51.520761, -0.095838 51.520734, -0.095743 51.520544, -0.095793 51.520534, -0.095728 51.520517, -0.095742 51.520455, -0.095220 51.520551, -0.095417 51.520964, -0.095183 51.521006, -0.095179 51.521038, -0.094440 51.521149, -0.094399 51.521261, -0.094301 51.521218, -0.094187 51.520987, -0.093980 51.521026, -0.094186 51.521474, -0.093573 51.521587, -0.093537 51.521540, -0.093436 51.521558, -0.093329 51.521328, -0.092622 51.521454, -0.092481 51.521096, -0.093159 51.520954, -0.093096 51.520822, -0.092672 51.520894, -0.092561 51.520843, -0.092563 51.520722, -0.092608 51.520636, -0.092697 51.520218, -0.092726 51.520195, -0.092682 51.520092, -0.092537 51.520035, -0.092524 51.519999, -0.092371 51.519957, -0.090346 51.519481, -0.090927 51.518544, -0.091211 51.518239, -0.091333 51.518198, -0.093158 51.518609, -0.093436 51.518140, -0.093493 51.518154, -0.093511 51.518124, -0.094660 51.518389, -0.094744 51.518247, -0.094773 51.518254, -0.095109 51.517685, -0.095170 51.517636, -0.095282 51.517638, -0.095295 51.517615, -0.095528 51.517616, -0.095513 51.517640, -0.095580 51.517641, -0.095489 51.517715, -0.095202 51.518195, -0.095915 51.518359, -0.095914 51.518424, -0.096184 51.518411, -0.096188 51.518473, -0.096303 51.518499, -0.096347 51.518417, -0.096423 51.518434, -0.096438 51.518409, -0.096782 51.518504, -0.096871 51.518477, -0.097192 51.519979, -0.097126 51.520067, -0.096899 51.520122, -0.096964 51.520257, -0.097240 51.520242, -0.097311 51.520564, -0.097316 51.521015, -0.097248 51.521454, -0.097162 51.521639, -0.097210 51.521722, -0.097259 51.521726, -0.097302 51.522019, -0.097429 51.522336, -0.097604 51.522610, -0.097803 51.522826, -0.097749 51.522847, -0.097769 51.522884, -0.097590 51.522917, -0.097604 51.522944, -0.097512 51.522966, -0.097467 51.522945, -0.097488 51.522982, -0.097468 51.522995, -0.096784 51.523149, -0.096746 51.523192, -0.096775 51.523252, -0.096730 51.523219)))",Barbican And Golden Lane,local-authority-eng:LND,
Conservation_Areas,,,2020-11-12,"MULTIPOLYGON (((-0.084960 51.510802, -0.084953 51.510930, -0.084878 51.511136, -0.084581 51.511080, -0.084546 51.511142, -0.084478 51.511128, -0.084434 51.511219, -0.084475 51.511226, -0.084428 51.511309, -0.084521 51.511327, -0.084458 51.511483, -0.083993 51.511421, -0.084110 51.511095, -0.084228 51.510899, -0.083825 51.510827, -0.083815 51.510883, -0.083711 51.510877, -0.083722 51.510822, -0.083490 51.510803, -0.083469 51.510925, -0.083149 51.510890, -0.083142 51.510927, -0.082695 51.510865, -0.082702 51.510833, -0.082784 51.510843, -0.082804 51.510740, -0.082963 51.510535, -0.082293 51.510290, -0.082413 51.510122, -0.082509 51.509899, -0.082045 51.509819, -0.082302 51.509519, -0.082566 51.509347, -0.082868 51.509349, -0.082819 51.509643, -0.083051 51.509679, -0.083026 51.509849, -0.082890 51.509831, -0.082833 51.510124, -0.083186 51.510173, -0.083156 51.510248, -0.083371 51.510295, -0.083590 51.509817, -0.083867 51.509340, -0.084504 51.509420, -0.084485 51.509490, -0.084507 51.509534, -0.084844 51.509698, -0.084395 51.510708, -0.084963 51.510717, -0.084960 51.510802)))",Eastcheap,local-authority-eng:LND,
