conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
Conservation Area 23,,,2020-09-23,"MULTIPOLYGON (((-1.038139498 54.03756769, -1.0381217 54.03759784, -1.038097078 54.03762596, -1.038038566 54.0376821, -1.037968672 54.03774715, -1.037916625 54.03780638, -1.037913987 54.03781083, -1.037884649 54.03784545, -1.037834901 54.03789701, -1.037735096 54.03798834, -1.037721908 54.03801061, -1.037558812 54.03818649, -1.037443645 54.03804442, -1.037106627 54.03813425, -1.036943633 54.03793553, -1.036925786 54.0379149, -1.036788668 54.03775615, -1.036686263 54.0376481, -1.03661158 54.03756949, -1.036590891 54.03754631, -1.036572546 54.0374944, -1.03659458 54.03745278, -1.036535178 54.03734723, -1.036443813 54.03729802, -1.036347373 54.03724776, -1.036228065 54.03710877, -1.036144635 54.03699179, -1.035806734 54.03626735, -1.03559944 54.03559167, -1.035416519 54.03561406, -1.035274268 54.03563081, -1.035071228 54.03564708, -1.034817342 54.03567189, -1.034926961 54.03618871, -1.035078012 54.03666711, -1.035169642 54.03686766, -1.035286186 54.03708631, -1.035374597 54.03720632, -1.035492868 54.03735042, -1.035651829 54.03748612, -1.035923568 54.03778571, -1.035963695 54.03782675, -1.036059904 54.03790485, -1.036109739 54.03794934, -1.036202269 54.03806837, -1.036279227 54.03816749, -1.036305771 54.03820159, -1.036346493 54.03826312, -1.03638545 54.03832177, -1.03640372 54.03836371, -1.036445773 54.03846013, -1.036452587 54.03847582, -1.03653345 54.03859107, -1.036547574 54.03862938, -1.036435572 54.03865233, -1.036369173 54.03867567, -1.036262171 54.03870165, -1.036190688 54.03872494, -1.036139687 54.03873944, -1.036083547 54.03875688, -1.036037599 54.03877143, -1.035991667 54.03878597, -1.035950734 54.03880354, -1.035894525 54.03882396, -1.035853715 54.03883557, -1.035817904 54.03885019, -1.03577204 54.03886175, -1.035725762 54.0388912, -1.035684607 54.03891772, -1.035648865 54.03892936, -1.035608 54.03894394, -1.035556845 54.03896441, -1.035510912 54.03897895, -1.035464841 54.03899946, -1.03540877 54.03901392, -1.035373097 54.03902258, -1.035337424 54.03903125, -1.035281353 54.03904571, -1.035225213 54.03906315, -1.035154021 54.03907451, -1.035082881 54.03908288, -1.034971223 54.03909094, -1.03490003 54.03910229, -1.034838683 54.03912567, -1.03477775 54.03913114, -1.034701557 54.03913948, -1.034594898 54.03915055, -1.034549088 54.03915912, -1.034447566 54.03916726, -1.034371442 54.03917262, -1.034320563 54.03918115, -1.034244439 54.03918651, -1.034183506 54.03919198, -1.034127573 54.03920048, -1.03406664 54.03920595, -1.034005776 54.03920845, -1.033954981 54.03921401, -1.033909323 54.03921662, -1.033858459 54.03922516, -1.033817855 54.03922782, -1.033772197 54.03923043, -1.033716402 54.03923297, -1.033660469 54.03924146, -1.033604674 54.039244, -1.033564 54.03924964, -1.033518412 54.03924927, -1.033482808 54.03925495, -1.033437219 54.03925458, -1.033401615 54.03926026, -1.033350888 54.03926284, -1.033305216 54.03926545, -1.033259558 54.03926806, -1.033218885 54.0392737, -1.033162951 54.0392822, -1.033097103 54.03928167, -1.033031101 54.03928711, -1.032965791 54.03926272, -1.032763024 54.03926705, -1.032544689 54.03928618, -1.032407701 54.03929402, -1.032372389 54.03928778, -1.032245246 54.03930762, -1.032067861 54.03930918, -1.031940387 54.03934394, -1.031757448 54.03936634, -1.031579524 54.03939174, -1.031685474 54.03966557, -1.031763377 54.03983476, -1.031752249 54.03984047, -1.031738508 54.03984036, -1.031708011 54.0398385, -1.031673901 54.03983436, -1.0316526 54.03983104, -1.031643667 54.03982773, -1.031589839 54.0398113, -1.031559908 54.03980477, -1.03140715 54.03977424, -1.031357752 54.03976431, -1.03133445 54.03976032, -1.031324439 54.03975874, -1.03128395 54.03975311, -1.031253457 54.03975107, -1.031226272 54.03975386, -1.031196208 54.03975699, -1.031122445 54.03977042, -1.031072761 54.03977937, -1.031047716 54.03978599, -1.031015156 54.03978944, -1.031049681 54.03983284, -1.03107892 54.03994794, -1.031096414 54.03999023, -1.031103642 54.04000773, -1.031096476 54.04005324, -1.031122616 54.04009803, -1.031134455 54.04014055, -1.03114112 54.04020855, -1.031134578 54.04022063, -1.031139585 54.04023515, -1.031171301 54.04036195, -1.031171427 54.04036968, -1.031200587 54.04039625, -1.031327969 54.04061063, -1.03136715 54.04067388, -1.031466303 54.04086244, -1.031785429 54.04084416, -1.031896596 54.04083777, -1.032143244 54.04082358, -1.032331939 54.04081269, -1.032348301 54.04081175, -1.032397231 54.040809, -1.032458397 54.04080544, -1.03261146 54.0407967, -1.032649228 54.04079457, -1.032692041 54.04079222, -1.032856907 54.04080793, -1.033067179 54.04082795, -1.033121403 54.04088138, -1.033205372 54.04096649, -1.033256423 54.04101058, -1.033315029 54.04106471, -1.033338801 54.04108665, -1.033379457 54.0411312, -1.033396404 54.04115111, -1.033413307 54.04117291, -1.033428697 54.04120072, -1.033436196 54.04121318, -1.033602128 54.04120274, -1.033624925 54.04120742, -1.033649354 54.04120761, -1.033670771 54.04120599, -1.033683028 54.04120429, -1.033693799 54.04120078, -1.033707644 54.0411964, -1.03371693 54.04119108, -1.03372471 54.04118485, -1.033734079 54.04117594, -1.033743386 54.04116972, -1.03380417 54.04112994, -1.033864938 54.04109088, -1.034014494 54.04100292, -1.034033045 54.04099318, -1.034051533 54.04098614, -1.034059209 54.04098441, -1.034069979 54.0409809, -1.034082256 54.0409783, -1.034094533 54.0409757, -1.034166501 54.04096729, -1.034220106 54.04096053, -1.034267874 54.04094204, -1.034280213 54.04093675, -1.034306502 54.04092258, -1.034347121 54.04090286, -1.034361759 54.04091044, -1.034388783 54.04093043, -1.034444192 54.04097761, -1.034461889 54.04100472, -1.034469294 54.04101466, -1.034481112 54.04103183, -1.034485547 54.04103816, -1.034498893 54.04105535, -1.034543145 54.04109633, -1.034570591 54.04113106, -1.034587411 54.04114989, -1.034606294 54.04117197, -1.034645301 54.04119548, -1.034670469 54.04116377, -1.03467802 54.04115421, -1.034701039 54.04112959, -1.034725446 54.04109779, -1.034758041 54.04105527, -1.034804008 54.04099587, -1.034863719 54.04094305, -1.034929048 54.04089162, -1.034984731 54.04086762, -1.035043596 54.04084472, -1.035121718 54.04082773, -1.03522689 54.04082301, -1.035235996 54.04093759, -1.03534137 54.04093606, -1.035381986 54.04093161, -1.03548374 54.04091096, -1.035658043 54.0409076, -1.035771454 54.04090851, -1.035888815 54.04091421, -1.035985987 54.04091738, -1.036095076 54.04093017, -1.036172042 54.04093079, -1.036269033 54.0409411, -1.036353885 54.04095133, -1.036438463 54.04097346, -1.036571142 54.04101745, -1.03671581 54.04106868, -1.03683251 54.041103, -1.036925015 54.04113235, -1.03700121 54.04116635, -1.037089614 54.04119806, -1.037145989 54.04121282, -1.03718611 54.04122983, -1.037262636 54.04124952, -1.037318956 54.04126667, -1.037363248 54.04127894, -1.037415632 54.04129129, -1.03745991 54.04130356, -1.0375163 54.04131832, -1.037661356 54.04135286, -1.037826491 54.04139473, -1.038253898 54.04148399, -1.038568648 54.04153897, -1.03890377 54.04158934, -1.039166467 54.04161766, -1.039287877 54.04162341, -1.039340552 54.04162383, -1.039413403 54.04162679, -1.039466064 54.04162721, -1.03952277 54.04162766, -1.039567448 54.04162326, -1.039620218 54.04161891, -1.039677035 54.04161459, -1.039725814 54.04160782, -1.039778694 54.04159871, -1.039852054 54.04158022, -1.0399092 54.04156159, -1.039962245 54.04154533, -1.040007237 54.04152661, -1.040048183 54.04150786, -1.040097456 54.04147963, -1.040142683 54.04145139, -1.040179678 54.04142783, -1.040204589 54.0414018, -1.040253916 54.04137119, -1.040290926 54.04134764, -1.040315672 54.04132876, -1.040336357 54.04130985, -1.040361048 54.04129336, -1.040389841 54.04127451, -1.040443434 54.0412344, -1.04050929 54.04118962, -1.040575146 54.04114483, -1.040687201 54.04102888, -1.040704404 54.0409861, -1.040742001 54.04093632, -1.040784059 54.04086988, -1.040821931 54.04080819, -1.040860092 54.04073457, -1.040894152 54.0406633, -1.040903122 54.04062522, -1.040912656 54.0405633, -1.040917855 54.04051327, -1.04092662 54.04048472, -1.040924589 54.04039648, -1.040929254 54.04019382, -1.040928006 54.0400722, -1.040938198 54.03998166, -1.040964809 54.03988172, -1.040974986 54.03979119, -1.040992172 54.03974841, -1.041031046 54.03964379, -1.041094444 54.03952983, -1.041161888 54.03941591, -1.041203819 54.03935424, -1.041308104 54.03922392, -1.041425185 54.03906509, -1.041512613 54.03896325, -1.041570467 54.03891363, -1.041620175 54.03886633, -1.041657236 54.0388404, -1.041706544 54.0388098, -1.041772066 54.03877932, -1.0418256 54.03874159, -1.041891122 54.03871111, -1.042050298 54.03865992, -1.042364602 54.03855749, -1.042670594 54.03846455, -1.043008967 54.03837186, -1.043351398 54.0382792, -1.043813153 54.03810641, -1.043937315 54.03805568, -1.044068404 54.0379992, -1.044398991 54.03783285, -1.044730199 54.03768924, -1.044967857 54.0375719, -1.045222095 54.03743799, -1.04530392 54.03740287, -1.045336222 54.0374079, -1.04536701 54.03741635, -1.04549116 54.03735396, -1.045454774 54.03733791, -1.045389567 54.03730485, -1.045161265 54.03718658, -1.045104484 54.03722162, -1.045025577 54.03718804, -1.0449916 54.03716749, -1.044941757 54.03714302, -1.044874659 54.0371032, -1.044782437 54.03719227, -1.044682552 54.03732647, -1.044694951 54.03737843, -1.044653422 54.03739823, -1.044637058 54.03740601, -1.04441691 54.03751086, -1.044430581 54.03755393, -1.044481555 54.03759505, -1.044303913 54.03766941, -1.044138317 54.03774719, -1.043752707 54.0379158, -1.043558102 54.0379913, -1.043270862 54.03813235, -1.043199747 54.03805071, -1.043171185 54.03801777, -1.043148879 54.03801166, -1.043127911 54.03801374, -1.042969822 54.03802911, -1.042588642 54.03807102, -1.042468919 54.03809792, -1.042241749 54.03814915, -1.041557549 54.03833798, -1.041429283 54.03837313, -1.041190041 54.03806751, -1.041115025 54.03795918, -1.041058871 54.03787254, -1.040899943 54.03761383, -1.040874199 54.03762441, -1.040808742 54.03764878, -1.040779788 54.03765951, -1.040724544 54.03767804, -1.040632984 54.03770868, -1.040544001 54.03774014, -1.040482883 54.03776177, -1.040413952 54.03777784, -1.040338571 54.03779549, -1.040279634 54.03780859, -1.040230519 54.03781952, -1.040219013 54.03782186, -1.040174988 54.03783058, -1.040118849 54.03784155, -1.039966524 54.03786514, -1.03994657 54.03778346, -1.03987255 54.0377951, -1.039827483 54.03779599, -1.039788724 54.03779488, -1.039734593 54.03779157, -1.039687153 54.03778283, -1.039645791 54.0377754, -1.039612118 54.0377656, -1.039582782 54.03775314, -1.039530697 54.03772729, -1.039401979 54.03766083, -1.039304382 54.0376102, -1.039246846 54.03757842, -1.03922015 54.03756671, -1.039186045 54.03754918, -1.039143758 54.03752224, -1.039113526 54.03749567, -1.039095804 54.0374762, -1.039088498 54.03746194, -1.039077226 54.03743426, -1.039036476 54.03733408, -1.039022045 54.0373176, -1.038937516 54.03732807, -1.038919431 54.03729126, -1.038900446 54.03725372, -1.038884327 54.03723759, -1.038882449 54.03720647, -1.03886847 54.03716376, -1.038859739 54.03712522, -1.038848354 54.03707597, -1.038836109 54.03704414, -1.038648397 54.03704633, -1.038638811 54.03700517, -1.03799889 54.03706387, -1.037576445 54.03710094, -1.037662573 54.03731878, -1.037713498 54.03744106, -1.037879326 54.03742783, -1.037898271 54.0374935, -1.037946049 54.03753388, -1.037985889 54.03756754, -1.038051939 54.03754203, -1.038138981 54.03750406, -1.038142372 54.0375093, -1.038145421 54.03751615, -1.038146376 54.03753431, -1.038139498 54.03756769), (-1.038979534 54.04001725, -1.038964911 54.04002093, -1.038971555 54.04001824, -1.038964817 54.04001907, -1.038934282 54.04001882, -1.038971555 54.04001824, -1.038979534 54.04001725), (-1.038868376 54.04039808, -1.038870072 54.04039807, -1.038867484 54.04039837, -1.038864869 54.04039919, -1.038834334 54.04039895, -1.038867484 54.04039837, -1.038868376 54.04039808)))",Strensall Village Conservation Area,local-authority-eng:YOR,
Conservation Area 3,,,2020-09-23,"MULTIPOLYGON (((-1.13415637 53.95466679, -1.13397474 53.95453335, -1.133653354 53.95434184, -1.133578129 53.95429501, -1.133487901 53.95423683, -1.133413448 53.95418956, -1.133373629 53.95416231, -1.133364284 53.95413528, -1.133353611 53.9540988, -1.133371812 53.95408899, -1.133246227 53.95398612, -1.133057395 53.95383286, -1.13302499 53.95380454, -1.133002629 53.95378499, -1.132977784 53.95376393, -1.13294785 53.95374433, -1.132898515 53.95370498, -1.132787126 53.95363857, -1.132807532 53.9535731, -1.132816499 53.95354486, -1.132821247 53.95353635, -1.132826042 53.9535256, -1.132829313 53.95351484, -1.13283106 53.95350407, -1.132833504 53.95349644, -1.132835967 53.95348792, -1.13283764 53.95348074, -1.132842583 53.9534628, -1.132846004 53.95344485, -1.13284712 53.95342778, -1.132847511 53.95340891, -1.132832782 53.95335201, -1.132821188 53.95331884, -1.132821253 53.95331569, -1.132815391 53.95330442, -1.132800649 53.95328049, -1.13278142 53.95325249, -1.132774025 53.95324165, -1.132757703 53.95322041, -1.132736495 53.95319599, -1.132726453 53.95318423, -1.132721222 53.95317925, -1.132714552 53.95317022, -1.132708598 53.95316343, -1.132701129 53.95315619, -1.132694422 53.95314895, -1.132684793 53.95314001, -1.132679483 53.95313446, -1.132670491 53.95312721, -1.132665233 53.95312357, -1.132656703 53.95311677, -1.132642677 53.95310903, -1.132637409 53.95310585, -1.132627608 53.95310083, -1.132618578 53.95309537, -1.132607244 53.9530908, -1.132597364 53.95308516, -1.132587558 53.95308481, -1.132576177 53.95308248, -1.13255874 53.95307831, -1.132552654 53.95307782, -1.132546597 53.95307598, -1.132530422 53.95307486, -1.132465294 53.9530696, -1.132424856 53.95306791, -1.13238032 53.95305509, -1.132311913 53.9530258, -1.132256751 53.95299929, -1.132213052 53.95297116, -1.13213707 53.95289197, -1.132118743 53.9528756, -1.132064259 53.95282083, -1.132021778 53.95277513, -1.131912976 53.95267605, -1.1319021 53.95266776, -1.131883898 53.9526542, -1.131750613 53.95255117, -1.131688441 53.95250421, -1.131482161 53.95233613, -1.131464208 53.95232009, -1.131431443 53.95229091, -1.13137826 53.95224693, -1.131370782 53.95224014, -1.131329455 53.95220276, -1.13132215 53.95219718, -1.131311664 53.95218848, -1.131302672 53.95218122, -1.131293671 53.95217442, -1.13128544 53.95216717, -1.131179623 53.95208955, -1.131167612 53.95208093, -1.131012231 53.95215409, -1.130979151 53.9521672, -1.130961333 53.95217399, -1.13092232 53.95218881, -1.130813248 53.95223116, -1.130765624 53.95224969, -1.13072337 53.95226646, -1.13065578 53.95229249, -1.130635814 53.95229999, -1.13058204 53.95232117, -1.130549011 53.95233396, -1.130515202 53.95234765, -1.130460666 53.95236882, -1.13044607 53.95237456, -1.130427236 53.95238111, -1.130622324 53.95254571, -1.130684348 53.95260413, -1.130709189 53.95261869, -1.130778691 53.95268391, -1.130813814 53.95271697, -1.130825027 53.95272739, -1.130905136 53.95280284, -1.130991887 53.95289018, -1.130582512 53.95303123, -1.130637802 53.95308376, -1.130675136 53.95312043, -1.13074305 53.95318513, -1.130431945 53.95329618, -1.130101786 53.95341766, -1.129818732 53.95351841, -1.129607642 53.95359761, -1.129413025 53.95364968, -1.129102739 53.95376787, -1.128777319 53.95385831, -1.128728683 53.95387481, -1.128687319 53.95388529, -1.128356261 53.95397632, -1.128066667 53.95405202, -1.127743505 53.95412966, -1.127602577 53.9541734, -1.12749325 53.95420416, -1.127411856 53.95423421, -1.127270259 53.95428657, -1.127189332 53.95430154, -1.127101173 53.95430819, -1.126870025 53.95433965, -1.126636787 53.9543661, -1.126600962 53.95436674, -1.126407402 53.95437224, -1.126177908 53.9543749, -1.125976343 53.95446736, -1.12528246 53.95474633, -1.125193068 53.95478051, -1.12483132 53.9549093, -1.12462232 53.95498979, -1.124537285 53.95502178, -1.124465406 53.95504849, -1.124454817 53.95505201, -1.124369166 53.95508141, -1.124263718 53.9551174, -1.124147063 53.95515726, -1.124133096 53.95516202, -1.124107923 53.95517064, -1.124177203 53.95523891, -1.124197355 53.95525902, -1.124224221 53.955286, -1.124329897 53.95539193, -1.12434288 53.95540505, -1.124400062 53.95546088, -1.124643042 53.95537129, -1.124785199 53.95531435, -1.124900418 53.95527025, -1.124963445 53.95524419, -1.125083855 53.95520687, -1.12516986 53.95517514, -1.125213624 53.95515928, -1.125422568 53.95507856, -1.125434842 53.9550746, -1.125542234 53.95504033, -1.125662621 53.95500187, -1.125953984 53.95490553, -1.126006829 53.95488975, -1.126043959 53.9548777, -1.126065498 53.95486797, -1.126094824 53.95485021, -1.1261156 53.95484048, -1.126137139 53.95483075, -1.126148651 53.95482678, -1.126154783 53.95482503, -1.126243833 53.95479332, -1.126262562 53.95478681, -1.126322092 53.95476316, -1.126335959 53.95476029, -1.126354356 53.95475503, -1.126371239 53.95474931, -1.126392721 53.95474227, -1.126404224 53.95473876, -1.126440669 53.95472376, -1.126444069 53.95483747, -1.126436246 53.9549201, -1.126434772 53.95499065, -1.126439627 53.95505001, -1.126452054 53.95511166, -1.126448067 53.95512017, -1.126451641 53.95513143, -1.126542558 53.95545896, -1.126435793 53.95547489, -1.126251878 53.95550209, -1.126212883 53.95550854, -1.126173868 53.9555159, -1.126098153 53.95552928, -1.126039703 53.95554054, -1.126023943 53.95554357, -1.125948942 53.95555921, -1.125879817 53.9555759, -1.125837222 53.95558176, -1.125782105 53.95559394, -1.125714704 53.95561053, -1.125680995 53.95561927, -1.125571191 53.9556449, -1.125552353 53.95564935, -1.125420646 53.9556803, -1.12538387 53.95568991, -1.12534556 53.95569997, -1.125308032 53.95570914, -1.125284282 53.95571526, -1.125259781 53.95572092, -1.125233755 53.95572657, -1.125216891 53.95573139, -1.125160259 53.95574311, -1.125120473 53.95575091, -1.125092181 53.95575565, -1.125040976 53.95576292, -1.124924796 53.95578005, -1.124885029 53.95578695, -1.12486823 53.95578862, -1.124852184 53.95579075, -1.12475681 53.9557968, -1.124723213 53.95580015, -1.124589341 53.95581068, -1.124604288 53.95593384, -1.124608208 53.95594312, -1.124601295 53.95595305, -1.124599379 53.95596228, -1.124754025 53.95595164, -1.12489023 53.95593888, -1.124891208 53.95596496, -1.124940081 53.95595992, -1.125229486 53.95593057, -1.125318841 53.95592088, -1.125418872 53.95598363, -1.125425936 53.95601019, -1.125447927 53.9560881, -1.125461322 53.95613988, -1.125468395 53.956166, -1.125488167 53.95624074, -1.125488017 53.95624793, -1.125486371 53.95625376, -1.125486117 53.95626589, -1.125487396 53.95627759, -1.125487161 53.95628882, -1.125498608 53.95632441, -1.125512806 53.95636478, -1.125522039 53.95640637, -1.12554849 53.9564897, -1.125555667 53.95651087, -1.125554092 53.95651769, -1.125566832 53.95652354, -1.125573613 53.95652718, -1.125579633 53.95653082, -1.125586415 53.95653447, -1.125593215 53.95653721, -1.125606845 53.95654136, -1.125620511 53.9565437, -1.12563194 53.95654379, -1.125643396 53.95654252, -1.125731511 53.95654045, -1.1257494 53.95653835, -1.125775342 53.95653674, -1.125927124 53.95652975, -1.125933229 53.95652935, -1.126107821 53.95652478, -1.12630684 53.95651813, -1.126338876 53.95651657, -1.126366863 53.95651407, -1.126390721 53.95651515, -1.126399882 53.95651432, -1.126615117 53.95649746, -1.126641464 53.95653037, -1.126759347 53.95652367, -1.126860187 53.95651137, -1.127101532 53.95648481, -1.127136644 53.95648192, -1.127211514 53.95647258, -1.127214674 53.95646721, -1.127236862 53.95646288, -1.127500904 53.95642215, -1.12750869 53.95643609, -1.127628624 53.95642168, -1.127663745 53.95641834, -1.127735628 53.95641193, -1.127902844 53.95639706, -1.127981322 53.95639008, -1.128057991 53.95638219, -1.128163985 53.95637119, -1.128277614 53.95635943, -1.128292889 53.95635774, -1.128305878 53.95635604, -1.128319004 53.95635655, -1.128280667 53.95625611, -1.128268404 53.95621645, -1.128316177 53.95622758, -1.128379318 53.95623253, -1.128413556 53.95623503, -1.128496487 53.95624102, -1.128521657 53.95623986, -1.128548351 53.9562387, -1.128555988 53.95623786, -1.128643076 53.95622726, -1.128689691 53.95622085, -1.128866432 53.95618618, -1.128998454 53.95615401, -1.129126891 53.95611976, -1.129233409 53.95609087, -1.129241187 53.95608329, -1.129249708 53.95607661, -1.129256714 53.95606947, -1.129266072 53.9560592, -1.129274677 53.95604848, -1.129282511 53.9560382, -1.129284872 53.95603462, -1.129292687 53.95602524, -1.129296693 53.95601583, -1.129316856 53.95600847, -1.129313446 53.95594315, -1.129310867 53.95592066, -1.129289265 53.95586028, -1.129281451 53.95582788, -1.129265462 53.95579585, -1.129249809 53.95577911, -1.129202229 53.95572214, -1.129157641 53.95566789, -1.129176809 53.95566218, -1.129251911 53.9556416, -1.129260348 53.95563897, -1.129433165 53.95560966, -1.129505098 53.9555949, -1.12950557 53.95560884, -1.129505368 53.95565513, -1.129512512 53.95569186, -1.129598222 53.95569248, -1.129908556 53.95568681, -1.12995503 53.95568714, -1.130184632 53.95569283, -1.130202971 53.95581926, -1.130201925 53.95583366, -1.130206275 53.95584356, -1.130216853 53.95588453, -1.130227336 53.95592999, -1.130250162 53.95604147, -1.130478407 53.95602169, -1.130509699 53.95601922, -1.130534897 53.95601671, -1.130628794 53.9560084, -1.130680713 53.95600338, -1.130764463 53.95600226, -1.130835681 53.95598967, -1.13089218 53.95598424, -1.130986096 53.95597503, -1.1309909 53.95596383, -1.131022945 53.95596181, -1.131093187 53.95595513, -1.131128307 53.95595179, -1.131151182 53.95595106, -1.131175571 53.95595078, -1.131244279 53.95594454, -1.13128398 53.95594078, -1.131325205 53.95593704, -1.131393124 53.95593213, -1.131405244 53.95597222, -1.13144725 53.95596758, -1.131486189 53.95596382, -1.131589275 53.95595333, -1.131658001 53.95594618, -1.131706102 53.95594159, -1.131732061 53.95593908, -1.131828383 53.95592404, -1.131878424 53.95593609, -1.131889052 53.95593796, -1.13189812 53.95594163, -1.131910282 53.95594306, -1.131952368 53.95597123, -1.131991659 53.95598724, -1.132037433 53.95602128, -1.132115252 53.9560533, -1.132145634 53.95605801, -1.132263956 53.95593753, -1.132322869 53.95587088, -1.132344562 53.95587205, -1.132359065 53.9558708, -1.132428897 53.95585592, -1.132507908 53.95585845, -1.132563998 53.95587273, -1.132652113 53.95588595, -1.132674857 53.95589151, -1.132697592 53.95589751, -1.132719574 53.95590307, -1.132730928 53.95590674, -1.132740758 53.95591041, -1.13300574 53.95573571, -1.133027287 53.95572553, -1.133046557 53.95571488, -1.133114421 53.95567582, -1.133170712 53.95564369, -1.133176264 53.95564049, -1.133114101 53.95558762, -1.133097721 53.9555993, -1.133036867 53.95555752, -1.132946655 53.95549845, -1.132859445 53.95544164, -1.132800106 53.95540032, -1.132860629 53.95538458, -1.133001762 53.95535073, -1.133101196 53.95528475, -1.133210581 53.95522756, -1.133266115 53.95519516, -1.13332241 53.95516276, -1.133384912 53.95512501, -1.133393656 53.95510754, -1.133406784 53.9550991, -1.133415258 53.95509467, -1.133467716 53.95506359, -1.133517804 53.95503654, -1.133537864 53.95502455, -1.133586475 53.95499524, -1.133625043 53.95497259, -1.133665914 53.95494907, -1.133723714 53.95491758, -1.133767689 53.95489138, -1.133774629 53.95488739, -1.133819366 53.9548612, -1.133888789 53.95482035, -1.133958183 53.95478085, -1.134009107 53.95475021, -1.134063051 53.95472094, -1.134096982 53.95470141, -1.134133207 53.95468145, -1.13415637 53.95466679)))",Acomb Conservation Area,local-authority-eng:YOR,
Conservation Area No. 22,,,2020-09-23,"MULTIPOLYGON (((-1.080005595 54.01716509, -1.079960919 54.01707307, -1.079835581 54.01710878, -1.079872376 54.01685234, -1.079716715 54.01685115, -1.079717322 54.01682365, -1.079483832 54.01682186, -1.079550546 54.01662066, -1.079037274 54.0165984, -1.079091259 54.01626874, -1.078332989 54.01606122, -1.077729371 54.01590073, -1.077604845 54.01589977, -1.077307879 54.01595251, -1.076483708 54.0159095, -1.075052886 54.0158435, -1.0738877 54.01573367, -1.072536142 54.01560406, -1.072468579 54.01584193, -1.072080049 54.01581142, -1.071556385 54.01625664, -1.071483305 54.01674202, -1.071544345 54.0167975, -1.071731137 54.01679894, -1.071792585 54.01683609, -1.072334133 54.01698697, -1.072969693 54.01711106, -1.073497312 54.01718848, -1.074366576 54.01730519, -1.074848723 54.01732724, -1.075689502 54.01732454, -1.076203187 54.01732849, -1.07690387 54.0173247, -1.077777201 54.01725805, -1.077886568 54.01724055, -1.078399849 54.01726282, -1.078425107 54.01752891, -1.079095875 54.01746986, -1.079409022 54.01738974, -1.079659902 54.01730915, -1.080005595 54.01716509)))",Haxby Conservation Area,local-authority-eng:YOR,
Conservation Area No. 22,,,2020-09-23,"MULTIPOLYGON (((-1.080005595 54.01716509, -1.079960919 54.01707307, -1.079835581 54.01710878, -1.079872376 54.01685234, -1.079716715 54.01685115, -1.079717322 54.01682365, -1.079483832 54.01682186, -1.079550546 54.01662066, -1.079037274 54.0165984, -1.079091259 54.01626874, -1.078332989 54.01606122, -1.077729371 54.01590073, -1.077604845 54.01589977, -1.077307879 54.01595251, -1.076483708 54.0159095, -1.075052886 54.0158435, -1.0738877 54.01573367, -1.072536142 54.01560406, -1.072468579 54.01584193, -1.072080049 54.01581142, -1.071556385 54.01625664, -1.071483305 54.01674202, -1.071544345 54.0167975, -1.071731137 54.01679894, -1.071792585 54.01683609, -1.072334133 54.01698697, -1.072969693 54.01711106, -1.073497312 54.01718848, -1.074366576 54.01730519, -1.074848723 54.01732724, -1.075689502 54.01732454, -1.076203187 54.01732849, -1.07690387 54.0173247, -1.077777201 54.01725805, -1.077886568 54.01724055, -1.078399849 54.01726282, -1.078425107 54.01752891, -1.079095875 54.01746986, -1.079409022 54.01738974, -1.079659902 54.01730915, -1.080005595 54.01716509)))",Haxby Conservation Area,local-authority-eng:YOR,
