conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
CA,,,2020-09-06,"MULTIPOLYGON (((-1.142111 52.633724, -1.142562 52.633718, -1.142241 52.633396, -1.142185 52.633149, -1.142236 52.632616, -1.142268 52.632598, -1.142459 52.631162, -1.142492 52.631162, -1.142509 52.631016, -1.142476 52.631016, -1.142569 52.630463, -1.141821 52.630424, -1.141705 52.630314, -1.141261 52.630492, -1.141179 52.630488, -1.140993 52.630405, -1.140752 52.630229, -1.139945 52.630563, -1.139660 52.630306, -1.138747 52.630662, -1.138643 52.630549, -1.138484 52.630452, -1.138280 52.630367, -1.138231 52.630388, -1.137783 52.630176, -1.137441 52.630257, -1.136694 52.630532, -1.137074 52.630973, -1.137912 52.631830, -1.138224 52.631732, -1.138353 52.632167, -1.138672 52.632723, -1.139563 52.632617, -1.139600 52.632692, -1.140137 52.632788, -1.140300 52.632834, -1.140418 52.632913, -1.140417 52.633507, -1.141961 52.633592, -1.142111 52.633724)))",Castle,local-authority-eng:LCE,
MP,,,2020-09-06,"MULTIPOLYGON (((-1.136272 52.635312, -1.135665 52.634402, -1.135189 52.633519, -1.134833 52.633151, -1.132980 52.633825, -1.133196 52.634038, -1.133005 52.634110, -1.132949 52.634080, -1.132818 52.634141, -1.132910 52.634218, -1.132568 52.634344, -1.132370 52.634178, -1.132120 52.634303, -1.131961 52.634584, -1.131991 52.634707, -1.132276 52.634633, -1.132822 52.635220, -1.132455 52.635362, -1.132561 52.635507, -1.132644 52.635478, -1.132694 52.635555, -1.132974 52.635449, -1.133085 52.635563, -1.133002 52.635595, -1.133099 52.635693, -1.133126 52.635683, -1.133202 52.635782, -1.133280 52.635751, -1.133334 52.635806, -1.133394 52.635810, -1.133563 52.635971, -1.134283 52.635846, -1.134260 52.635734, -1.134439 52.635641, -1.134465 52.635682, -1.134705 52.635664, -1.135362 52.635482, -1.136081 52.635374, -1.136272 52.635312)))",Market Place,local-authority-eng:LCE,
AS,,,2020-09-06,"MULTIPOLYGON (((-1.141291 52.638956, -1.141305 52.638819, -1.141154 52.637279, -1.140945 52.637284, -1.140586 52.637380, -1.140738 52.637597, -1.140255 52.637720, -1.140211 52.637662, -1.139491 52.637881, -1.139449 52.637827, -1.139372 52.637850, -1.139416 52.637904, -1.139253 52.637954, -1.139044 52.638096, -1.139205 52.638301, -1.139122 52.638328, -1.139245 52.638578, -1.140164 52.638386, -1.140274 52.638500, -1.140784 52.638364, -1.141172 52.638949, -1.141291 52.638956)))",All Saints',local-authority-eng:LCE,
AR,,,2020-09-06,"MULTIPOLYGON (((-1.154529 52.626131, -1.154862 52.625716, -1.155326 52.625847, -1.155982 52.625007, -1.156079 52.624774, -1.154447 52.623948, -1.153983 52.624418, -1.153172 52.624113, -1.152380 52.624997, -1.152953 52.625166, -1.152617 52.625549, -1.152580 52.625636, -1.152762 52.625673, -1.152714 52.625785, -1.154529 52.626131)))",Ashleigh Road,local-authority-eng:LCE,
SP,,,2020-09-06,"MULTIPOLYGON (((-1.108853 52.636372, -1.109528 52.636494, -1.109641 52.636168, -1.109323 52.636126, -1.109354 52.635901, -1.109551 52.635915, -1.109704 52.635106, -1.109511 52.635092, -1.109621 52.634642, -1.109854 52.634668, -1.110017 52.634248, -1.109961 52.634240, -1.110018 52.634026, -1.110161 52.634040, -1.110186 52.633949, -1.110234 52.633953, -1.110272 52.633864, -1.110412 52.633843, -1.110466 52.633626, -1.110618 52.633638, -1.110640 52.633548, -1.110716 52.633506, -1.110726 52.633464, -1.110841 52.633437, -1.110883 52.633227, -1.111092 52.633241, -1.111110 52.633108, -1.111239 52.633109, -1.111254 52.633030, -1.111310 52.633034, -1.111343 52.632871, -1.111421 52.632767, -1.111471 52.632606, -1.111539 52.632168, -1.111463 52.632162, -1.111476 52.631989, -1.111366 52.631871, -1.111400 52.631691, -1.111365 52.631637, -1.111395 52.631472, -1.111203 52.631457, -1.111257 52.631169, -1.111020 52.631154, -1.111025 52.631124, -1.110987 52.631120, -1.110982 52.630966, -1.110935 52.630856, -1.110969 52.630692, -1.110724 52.630674, -1.110697 52.630627, -1.110718 52.630505, -1.110693 52.630396, -1.110726 52.630231, -1.110753 52.630232, -1.110748 52.630152, -1.110695 52.630139, -1.110722 52.630007, -1.110271 52.629975, -1.110243 52.630116, -1.110141 52.630168, -1.110184 52.630185, -1.110107 52.630387, -1.110415 52.630430, -1.110368 52.630555, -1.110303 52.630547, -1.110266 52.630637, -1.110434 52.630659, -1.110356 52.630877, -1.110558 52.630904, -1.110363 52.631341, -1.110719 52.631393, -1.110635 52.631609, -1.110749 52.631625, -1.110675 52.631836, -1.110981 52.631881, -1.110940 52.631986, -1.110883 52.631978, -1.110838 52.632100, -1.108796 52.631783, -1.106682 52.631629, -1.106471 52.631570, -1.106371 52.631712, -1.105730 52.631492, -1.105690 52.631556, -1.105888 52.631624, -1.105303 52.632246, -1.105059 52.632160, -1.104946 52.632240, -1.105350 52.632383, -1.104874 52.632877, -1.104826 52.632861, -1.104022 52.633745, -1.104103 52.633772, -1.103976 52.633910, -1.104085 52.633948, -1.103959 52.634086, -1.103773 52.634023, -1.103166 52.634695, -1.102719 52.634552, -1.102490 52.634802, -1.103610 52.635247, -1.103371 52.635458, -1.103493 52.635507, -1.103352 52.635634, -1.103874 52.635849, -1.103984 52.635750, -1.104234 52.635795, -1.104253 52.635757, -1.104581 52.635784, -1.104824 52.635748, -1.104886 52.635837, -1.105141 52.635770, -1.105110 52.635896, -1.105540 52.635946, -1.105629 52.635918, -1.105632 52.635865, -1.105966 52.635885, -1.106042 52.635645, -1.107001 52.635780, -1.107106 52.635683, -1.107166 52.635707, -1.107196 52.635681, -1.107345 52.635726, -1.107558 52.635879, -1.107499 52.635929, -1.107541 52.635946, -1.107498 52.636029, -1.108199 52.636182, -1.108635 52.636786, -1.108853 52.636372)))",Spinney Hill Park,local-authority-eng:LCE,
BE,,,2020-09-06,"MULTIPOLYGON (((-1.128689 52.660756, -1.128335 52.660402, -1.127407 52.659763, -1.127253 52.659628, -1.127090 52.659423, -1.126868 52.659022, -1.126220 52.658340, -1.125857 52.657749, -1.123108 52.658263, -1.123082 52.658210, -1.122561 52.658297, -1.122531 52.658223, -1.121703 52.658325, -1.121792 52.658512, -1.121990 52.658478, -1.122074 52.658661, -1.121909 52.658690, -1.122004 52.658903, -1.122178 52.658901, -1.121978 52.659779, -1.122831 52.659910, -1.123480 52.660060, -1.123379 52.660223, -1.123850 52.660489, -1.123800 52.660514, -1.124041 52.660700, -1.124341 52.660577, -1.124269 52.660502, -1.124703 52.660365, -1.124576 52.660207, -1.124646 52.660185, -1.124494 52.659993, -1.125171 52.659762, -1.125391 52.659717, -1.125610 52.659764, -1.126530 52.660254, -1.127184 52.660563, -1.127782 52.660738, -1.127812 52.660838, -1.128909 52.660920, -1.128937 52.660805, -1.128689 52.660756)))",Belgrave Hall,local-authority-eng:LCE,
GS,,,2020-09-06,"MULTIPOLYGON (((-1.130889 52.633568, -1.130390 52.633239, -1.130657 52.633107, -1.130190 52.632741, -1.130102 52.632781, -1.129709 52.632603, -1.129673 52.632649, -1.129305 52.632532, -1.129247 52.632608, -1.128704 52.632438, -1.128618 52.632558, -1.128411 52.632495, -1.128534 52.632319, -1.128364 52.632274, -1.128341 52.632320, -1.128015 52.632206, -1.128065 52.632150, -1.127661 52.632050, -1.127639 52.632079, -1.127539 52.632054, -1.127609 52.631951, -1.127367 52.631881, -1.127366 52.631832, -1.126786 52.631589, -1.126523 52.631802, -1.126515 52.631994, -1.126433 52.632281, -1.126783 52.632404, -1.126735 52.632451, -1.126870 52.632514, -1.126737 52.632597, -1.126765 52.632623, -1.127026 52.632514, -1.127071 52.632532, -1.127142 52.632502, -1.127583 52.632682, -1.127810 52.632718, -1.127761 52.632770, -1.127913 52.632820, -1.127721 52.633024, -1.128487 52.633328, -1.128600 52.633227, -1.128624 52.633236, -1.128595 52.633263, -1.128742 52.633323, -1.128666 52.633386, -1.128694 52.633410, -1.129157 52.633586, -1.129222 52.633534, -1.129600 52.633705, -1.129807 52.633812, -1.129762 52.633849, -1.129886 52.633975, -1.130012 52.633922, -1.130148 52.634023, -1.130197 52.634003, -1.130321 52.634098, -1.130469 52.634405, -1.130806 52.634337, -1.130870 52.634562, -1.131162 52.634519, -1.131211 52.634639, -1.131339 52.634663, -1.131538 52.634576, -1.131582 52.634476, -1.132038 52.634274, -1.131759 52.634056, -1.131788 52.634043, -1.131727 52.633994, -1.131671 52.633984, -1.131548 52.634040, -1.131412 52.633934, -1.131831 52.633734, -1.131581 52.633539, -1.131146 52.633745, -1.130889 52.633568)))",Granby Street,local-authority-eng:LCE,
GF,,,2020-09-06,"MULTIPOLYGON (((-1.134833 52.633151, -1.135189 52.633519, -1.135665 52.634402, -1.136288 52.635332, -1.136631 52.635248, -1.136645 52.635269, -1.136842 52.635238, -1.137007 52.635256, -1.137082 52.635242, -1.137059 52.635188, -1.137133 52.635176, -1.137167 52.635256, -1.138020 52.635119, -1.138047 52.635156, -1.138140 52.635135, -1.138127 52.635111, -1.138176 52.635105, -1.138162 52.635062, -1.138234 52.635054, -1.138227 52.635031, -1.138578 52.634996, -1.138504 52.634750, -1.138994 52.634578, -1.138953 52.634397, -1.139231 52.634164, -1.139119 52.633985, -1.138992 52.633928, -1.138212 52.634061, -1.138365 52.633623, -1.138374 52.633255, -1.138053 52.632537, -1.137834 52.632610, -1.137453 52.632214, -1.137845 52.632069, -1.137841 52.632014, -1.137652 52.631867, -1.137323 52.631856, -1.137329 52.631952, -1.136694 52.632050, -1.136172 52.632210, -1.136250 52.632301, -1.135970 52.632393, -1.136031 52.632476, -1.135638 52.632598, -1.135515 52.632403, -1.135290 52.632487, -1.135444 52.632655, -1.135149 52.632769, -1.135330 52.632983, -1.134833 52.633151)))",Greyfriars,local-authority-eng:LCE,
SG,,,2020-09-06,"MULTIPOLYGON (((-1.125282 52.634849, -1.125247 52.634900, -1.125959 52.634998, -1.125806 52.635429, -1.125291 52.635360, -1.125346 52.636456, -1.125455 52.637092, -1.125689 52.637068, -1.125758 52.637544, -1.125751 52.637752, -1.126760 52.637726, -1.126746 52.637439, -1.127071 52.637421, -1.127047 52.637347, -1.127712 52.637298, -1.127779 52.637620, -1.127182 52.637661, -1.127354 52.638677, -1.127861 52.638665, -1.128019 52.638524, -1.127914 52.638441, -1.127811 52.638277, -1.127787 52.638184, -1.127815 52.638008, -1.127904 52.637859, -1.128080 52.637715, -1.128269 52.637623, -1.128562 52.637547, -1.128412 52.637239, -1.128829 52.637162, -1.128815 52.637115, -1.129242 52.637067, -1.129508 52.637051, -1.129579 52.637058, -1.129586 52.637111, -1.129861 52.637121, -1.129873 52.637032, -1.129790 52.636785, -1.129978 52.636767, -1.129943 52.636614, -1.130324 52.636555, -1.130143 52.636116, -1.129789 52.636166, -1.129760 52.636031, -1.129593 52.636036, -1.129589 52.635983, -1.129263 52.635993, -1.129276 52.636135, -1.129050 52.636167, -1.128963 52.636043, -1.128140 52.636143, -1.128101 52.635935, -1.127910 52.635946, -1.127937 52.635916, -1.127985 52.635024, -1.128806 52.634883, -1.128837 52.634410, -1.128759 52.634358, -1.129168 52.634124, -1.126840 52.633086, -1.126007 52.633202, -1.125244 52.634233, -1.125664 52.634340, -1.125282 52.634849)))",St. Georges,local-authority-eng:LCE,
EF,,,2020-09-06,"MULTIPOLYGON (((-1.118620 52.626577, -1.118375 52.626399, -1.117072 52.625692, -1.115930 52.624515, -1.115598 52.624241, -1.115023 52.623852, -1.114705 52.623513, -1.114506 52.623347, -1.114281 52.623497, -1.114076 52.623683, -1.113540 52.624490, -1.113382 52.625004, -1.113436 52.625091, -1.113274 52.625302, -1.113620 52.625368, -1.113558 52.625433, -1.113586 52.625443, -1.113511 52.625600, -1.113296 52.625559, -1.113073 52.625993, -1.113399 52.626056, -1.113209 52.626379, -1.113294 52.626393, -1.113275 52.626432, -1.113320 52.626440, -1.113279 52.626542, -1.113658 52.626564, -1.114366 52.626459, -1.114780 52.626452, -1.115940 52.626627, -1.117670 52.626774, -1.118023 52.626751, -1.118620 52.626577)))",Evington Footpath,local-authority-eng:LCE,
CG,,,2020-09-06,"MULTIPOLYGON (((-1.133571 52.636454, -1.133625 52.636504, -1.133519 52.636556, -1.133559 52.636605, -1.133449 52.636651, -1.133577 52.636832, -1.133247 52.637001, -1.133813 52.637378, -1.133878 52.637379, -1.133917 52.637413, -1.133768 52.637471, -1.134092 52.637738, -1.134038 52.637759, -1.134198 52.637915, -1.133915 52.638012, -1.134085 52.638222, -1.134125 52.638342, -1.134664 52.638977, -1.135340 52.638748, -1.135416 52.638822, -1.136082 52.638596, -1.136038 52.638539, -1.136647 52.638362, -1.136429 52.638091, -1.136234 52.637717, -1.135923 52.637483, -1.135691 52.637350, -1.135542 52.637426, -1.135025 52.637107, -1.134301 52.636592, -1.134079 52.636663, -1.134001 52.636565, -1.133937 52.636580, -1.133831 52.636442, -1.133767 52.636457, -1.133712 52.636387, -1.133571 52.636454)))",Church Gate,local-authority-eng:LCE,
SH,,,2020-09-06,"MULTIPOLYGON (((-1.115595 52.626574, -1.115510 52.627019, -1.115887 52.627045, -1.115857 52.627200, -1.116230 52.627226, -1.116249 52.627129, -1.116625 52.627156, -1.116617 52.627192, -1.116985 52.627218, -1.116956 52.627381, -1.117311 52.627406, -1.117305 52.627442, -1.117356 52.627446, -1.117191 52.628156, -1.116812 52.628134, -1.116796 52.628206, -1.114223 52.628024, -1.114197 52.628147, -1.113803 52.628120, -1.113847 52.628655, -1.114385 52.628669, -1.114431 52.628635, -1.114784 52.628662, -1.114849 52.628318, -1.116258 52.628419, -1.116000 52.629739, -1.116757 52.629804, -1.117266 52.629438, -1.117728 52.629660, -1.117695 52.629684, -1.118269 52.629955, -1.118344 52.630019, -1.118251 52.630077, -1.118595 52.630294, -1.118734 52.630213, -1.119040 52.630400, -1.119436 52.630148, -1.119836 52.630400, -1.119402 52.630653, -1.120198 52.631176, -1.119848 52.631357, -1.120534 52.631858, -1.122251 52.631172, -1.122082 52.631031, -1.122499 52.630869, -1.122559 52.630921, -1.122956 52.630767, -1.123012 52.630813, -1.123387 52.630593, -1.123757 52.630820, -1.124692 52.630402, -1.124763 52.630447, -1.125215 52.630145, -1.126047 52.629208, -1.125298 52.628992, -1.124741 52.628899, -1.124180 52.629558, -1.123649 52.629339, -1.123786 52.629189, -1.123604 52.629126, -1.123349 52.628970, -1.123495 52.628811, -1.122462 52.628446, -1.121689 52.627958, -1.121143 52.627788, -1.121371 52.627506, -1.120983 52.627387, -1.121012 52.627334, -1.120680 52.627220, -1.120616 52.627259, -1.119655 52.626776, -1.118962 52.626546, -1.118698 52.626633, -1.118620 52.626577, -1.118140 52.626725, -1.117781 52.626773, -1.117006 52.626737, -1.115595 52.626574)))",South Highfields,local-authority-eng:LCE,
MS,,,2020-09-06,"MULTIPOLYGON (((-1.136084 52.632356, -1.136250 52.632301, -1.136158 52.632195, -1.135848 52.632292, -1.135497 52.631801, -1.136081 52.631808, -1.135933 52.631508, -1.135869 52.631519, -1.135607 52.630885, -1.134683 52.631031, -1.134271 52.631046, -1.133773 52.631116, -1.133853 52.631533, -1.133659 52.631704, -1.132846 52.632112, -1.132277 52.631838, -1.131922 52.632091, -1.131775 52.632020, -1.131621 52.632123, -1.131769 52.632203, -1.131502 52.632354, -1.131436 52.632306, -1.131189 52.632456, -1.131516 52.632720, -1.131793 52.632579, -1.131993 52.632737, -1.132121 52.632678, -1.132319 52.632863, -1.132582 52.632760, -1.133483 52.633627, -1.135330 52.632983, -1.135149 52.632769, -1.135444 52.632655, -1.135290 52.632487, -1.135515 52.632403, -1.135638 52.632598, -1.136031 52.632476, -1.135970 52.632393, -1.136084 52.632356)))",Market Street,local-authority-eng:LCE,
NW,,,2020-09-06,"MULTIPOLYGON (((-1.126079 52.629217, -1.126309 52.628951, -1.127115 52.629158, -1.126903 52.629399, -1.128525 52.630047, -1.132846 52.632112, -1.133431 52.631816, -1.132373 52.631284, -1.132182 52.630937, -1.132869 52.630794, -1.132239 52.629190, -1.133030 52.629462, -1.133296 52.629468, -1.133097 52.628689, -1.132941 52.627605, -1.132823 52.627151, -1.129457 52.626043, -1.128050 52.627757, -1.120527 52.625179, -1.119068 52.626589, -1.119655 52.626776, -1.120616 52.627259, -1.120680 52.627220, -1.121012 52.627334, -1.120983 52.627387, -1.121371 52.627506, -1.121143 52.627788, -1.121689 52.627958, -1.122462 52.628446, -1.123495 52.628811, -1.123349 52.628970, -1.123604 52.629126, -1.123786 52.629189, -1.123649 52.629339, -1.124180 52.629558, -1.124741 52.628899, -1.125298 52.628992, -1.126079 52.629217)))",New Walk,local-authority-eng:LCE,
