WKT,gml_id,ogc_fid,rec_count,feature_co,type_of_ch,new_or_old,originatin,act_descri,registrati,designatio,charge_des,apas_code,uni_id,shape_area,shape_len,d_feature_
"MULTIPOLYGON (((371910.1 116713.3,371964.75 116733.85,372003.399 116748.05,372009.7 116750.8,372016.75 116753.15,372020.5 116754.75,372025.7 116757.9,372035.0 116754.75,372038.35 116756.3,372054.7 116758.299,372104.5 116764.6,372111.55 116765.8,372127.15 116767.749,372151.7 116772.1,372158.75 116773.25,372166.55 116773.25,372187.35 116777.6,372191.45 116777.6,372199.25 116777.199,372209.7 116775.65,372211.2 116731.05,372203.75 116727.5,372200.45 116725.95,372193.35 116723.6,372184.099 116720.4,372180.0 116711.35,372177.75 116704.249,372176.25 116696.75,372176.25 116684.95,372175.9 116671.5,372175.9 116666.8,372176.65 116662.85,372178.85 116651.4,372172.2 116650.6,372156.2 116651.0,372150.65 116652.2,372149.5 116652.2,372145.8 116651.4,372139.1 116649.85,372125.35 116650.6,372111.6 116650.201,372106.05 116649.45,372106.05 116622.6,372108.14 116603.57,372111.291 116603.818,372117.45 116604.05,372126.19 116604.71,372130.04 116604.18,372131.257 116603.638,372134.178 116602.855,372137.739 116601.801,372141.191 116598.908,372141.555 116594.378,372141.359 116591.402,372139.894 116567.298,372137.998 116554.497,372137.25 116547.1,372136.9 116542.35,372136.9 116535.25,372136.64 116530.46,372136.147 116520.537,372135.917 116515.909,372135.71 116511.74,372135.851 116508.298,372135.98 116505.14,372136.577 116500.695,372137.078 116494.576,372137.3 116491.19,372136.15 116487.15,372135.4 116485.15,372134.65 116482.4,372134.25 116478.45,372136.9 116454.0,372136.9 116446.5,372136.15 116442.55,372136.33 116437.52,372135.472 116429.691,372134.74 116423.02,372129.8 116415.55,372120.15 116414.35,372116.799 116413.2,372110.85 116412.801,372104.15 116410.8,372093.401 116408.05,372088.2 116405.7,372085.95 116405.3,372082.25 116406.1,372067.9 116410.5,372066.4 116410.3,372062.9 116408.5,372057.7 116408.9,372050.7 116409.1,372047.401 116411.071,372042.607 116416.331,372037.6 116420.4,372032.362 116422.45,372030.183 116424.721,372023.4 116438.3,372022.2 116441.3,372019.05 116442.35,372012.35 116441.95,372003.75 116442.35,372000.8 116442.75,371993.75 116440.8,371989.65 116438.8,371985.2 116437.25,371972.9 116438.4,371962.5 116438.05,371959.149 116437.25,371954.7 116434.85,371953.2 116434.85,371946.9 116438.4,371938.35 116439.999,371934.65 116440.4,371931.3 116438.4,371927.2 116436.85,371922.75 116437.25,371920.9 116438.4,371917.55 116437.25,371914.201 116434.5,371910.5 116434.1,371908.25 116434.1,371905.65 116436.45,371904.15 116438.4,371898.53 116434.44,371891.611 116432.14,371886.6 116434.5,371870.3 116433.3,371870.0 116444.3,371876.5 116445.2,371879.9 116449.4,371880.0 116455.4,371875.9 116470.75,371874.45 116482.2,371875.15 116489.3,371875.55 116494.049,371877.05 116498.35,371882.6 116511.0,371886.7 116519.3,371891.15 116525.6,371897.1 116532.3,371905.3 116540.55,371916.8 116551.2,371920.5 116554.4,371923.85 116557.95,371925.7 116559.1,371920.5 116567.2,371912.7 116576.65,371910.5 116580.2,371908.25 116586.15,371907.5 116588.5,371911.2 116591.25,371916.049 116593.6,371908.6 116611.0,371906.4 116610.6,371905.3 116612.95,371904.15 116614.15,371893.4 116620.45,371885.95 116623.6,371885.6 116629.5,371906.35 116711.35,371909.7 116712.95,371910.1 116713.3)))",conservation_areas.1,1,29,1,Conservation Area,New,North Dorset District Council,TOWN & COUNTRY PLANNING ACT 1971 - SECTION 277,26 May 1978,Designated on 26 May 1978,The Stalbridge Weston Conservation Area,STW,29,82641.67702,1420.00040918,Yes - Feature has been checked and is correct
"MULTIPOLYGON (((372823.75 118294.4,372823.75 118294.85,373092.75 118534.25,373120.6 118480.8,373146.55 118431.75,373179.95 118400.35,373202.25 118382.7,373235.65 118367.0,373269.0 118339.5,373304.3 118357.15,373322.85 118327.75,373341.4 118282.599,373359.95 118290.45,373424.776 118320.583,373431.84 118303.26,373446.67 118305.31,373487.95 118219.8,373491.65 118219.8,373508.35 118227.65,373524.653 118232.339,373547.19 118236.13,373569.6 118219.8,373595.55 118202.15,373627.97 118154.6,373684.05 118195.64,373706.901 118164.85,373734.283 118183.867,373764.87 118126.31,373731.398 118111.135,373737.493 118100.164,373764.55 118050.76,373784.801 118051.05,373805.201 118058.9,373820.05 118021.65,373745.851 117988.25,373758.8 117954.9,373692.05 117925.5,373703.15 117868.55,373740.25 117794.0,373764.4 117748.9,373820.05 117627.2,373775.5 117587.95,373746.387 117546.911,373805.435 117503.262,373731.392 117445.79,373743.043 117415.0,373715.746 117400.665,373644.837 117345.932,373619.38 117327.222,373595.55 117311.3,373632.864 117251.118,373542.616 117204.852,373529.038 117229.212,373354.58 117140.25,373211.5 117529.1,373180.85 117515.25,373170.565 117529.055,373184.61 117539.81,373165.149 117584.05,373107.6 117554.6,373103.9 117554.6,373083.5 117593.85,372977.75 117509.5,372924.388 117625.711,372956.97 117736.05,373011.15 117756.751,373038.95 117927.45,372975.9 117951.0,372975.9 117952.95,372844.15 118263.0,372823.75 118294.4)))",conservation_areas.2,2,47,1,Conservation Area,New,North Dorset District Council,TOWN AND COUNTRY PLANNING ACT 1971 - SECTION 277,26 May 1978,Designated on 26 May 1978,The Stalbridge Conservation Area,STA,47,780707.66795,4646.10859891,Yes - Feature has been checked and is correct
"MULTIPOLYGON (((385004.6 125460.1,385005.05 125460.25,385009.5 125461.6,385010.601 125461.95,385010.75 125462.0,385011.45 125462.2,385019.2 125464.6,385032.499 125468.7,385032.85 125468.8,385033.05 125468.85,385033.15 125468.7,385033.301 125468.4,385033.5 125468.0,385034.6 125465.1,385035 125464,385038.05 125452.25,385039.85 125444.5,385041.85 125436.05,385042.55 125432.9,385043.9 125425.55,385045.0 125419.6,385045.7 125415.8,385045.7 125415.7,385045.7 125415.65,385045.9 125415.65,385046.45 125415.75,385046.65 125415.8,385046.901 125415.8,385047.35 125415.85,385047.7 125415.9,385048.05 125415.9,385048.65 125415.85,385049.4 125415.8,385050.0 125415.7,385050.75 125415.55,385051.1 125415.45,385051.65 125415.3,385052.4 125414.899,385052.5 125414.85,385053.0 125414.6,385053.25 125414.4,385053.701 125414.05,385053.9 125413.9,385054.2 125412.85,385054.851 125410.401,385056.75 125403.6,385058.6 125397.0,385061.2 125387.85,385063.0 125381.5,385066.4 125370.25,385066.55 125369.75,385068.35 125363.75,385070.2 125357.55,385070.25 125357.35,385070.7 125355.9,385070.95 125354.3,385071.101 125354.051,385071.2 125353.85,385071.3 125353.65,385071.35 125353.5,385073.85 125347.8,385077.3 125339.9,385080.95 125332.3,385081.5 125332.501,385089.75 125292.95,385096.35 125273.35,385091.25 125270.45,385089.05 125268.05,385088.05 125265.25,385087.5 125263.5,385087.4 125263.25,385087.4 125263.0,385087.5 125259.4,385110.45 125241.95,385112.7 125239.45,385112.95 125239.1,385114.15 125237.4,385117.75 125240.1,385139.6 125217.1,385145.6 125210.15,385154.35 125201.0,385157.05 125197.3,385192.05 125224.85,385194.75 125220.4,385201.15 125209.75,385214.001 125191.4,385218.05 125194.25,385222.35 125194.45,385263.95 125164.0,385261.251 125161.65,385239.3 125142.9,385235.5 125138.8,385234.35 125137.6,385221.4 125123.5,385215.2 125116.85,385202.85 125102.8,385209.35 125097.15,385200.0 125086.95,385194.7 125081.55,385186.05 125073.6,385173.551 125083.15,385170.25 125085.8,385167.35 125087.9,385167.2 125088.0,385166.05 125088.75,385164.101 125090.149,385163.9 125090.25,385159.951 125092.2,385156.9 125093.6,385152.8 125095.7,385150.65 125097.2,385149.65 125098.2,385147.75 125099.4,385147.5 125099.55,385144.8 125101.25,385140.4 125104.3,385140.1 125104.551,385135.85 125107.549,385129.25 125112.15,385128.55 125111.25,385124.5 125114.1,385124.95 125114.75,385119.95 125118.3,385114.1 125121.8,385110.2 125124.4,385109.5 125124.9,385105.55 125127.7,385104.85 125128.15,385101.15 125130.65,385100.65 125130.95,385095.55 125133.35,385092.85 125134.55,385091.45 125135.2,385088.0 125136.4,385084.35 125138.05,385081.45 125139.85,385079.1 125142.05,385078.8 125142.351,385075.35 125145.65,385073.4 125147.3,385071.449 125148.3,385070.15 125149.0,385069.15 125149.4,385065.45 125150.6,385062.35 125152.05,385060.1 125153.0,385058.45 125153.7,385055.35 125154.5,385050.05 125155.85,385046.15 125157.25,385043.25 125158.85,385041.7 125160.0,385037.3 125163.35,385035.0 125165.05,385033.2 125166.65,385027.95 125170.95,385027.55 125171.3,385018.551 125178.7,385018.4 125178.85,385017.9 125179.35,385016.3 125180.2,385002.649 125188.101,385002.9 125189.05,385003.3 125190.9,385004.25 125194.6,385004.65 125196.45,385005.35 125199.15,385006.15 125202.8,385006.65 125205.25,385007.45 125207.65,385009.6 125212.45,385010.0 125213.2,385010.15 125213.55,385011.8 125217.2,385012.65 125218.95,385009.8 125219.35,385004.65 125219.95,385000.25 125220.15,384994.85 125220.35,384987.4 125219.9,384977.35 125218.7,384966.2 125217.4,384961.7 125216.75,384958.35 125215.6,384955.05 125214.75,384950.8 125214.55,384950.45 125214.55,384946.25 125214.25,384945.85 125214.2,384945.75 125214.2,384941.2 125213.85,384938.85 125213.5,384938.6 125213.5,384938.4 125213.45,384938.15 125213.45,384937.5 125213.35,384937.1 125213.3,384936.849 125213.3,384934.6 125213.2,384932.351 125213.25,384929.701 125212.9,384915.6 125210.85,384906.05 125209.4,384894.15 125207.65,384888.9 125206.8,384866.4 125203.7,384859.401 125203.25,384848.3 125202.2,384834.15 125200.85,384830.6 125200.549,384820.2 125199.6,384805.65 125198.3,384804.25 125200.1,384802.35 125202.7,384800.85 125205.6,384798.65 125210.65,384797.85 125213.4,384797.45 125218.05,384797.05 125223.3,384797.05 125241.5,384831.6 125243.1,384831.7 125243.2,384831.8 125259.0,384875.9 125259.05,384875.95 125261.35,384875.95 125270.2,384876.15 125274.75,384876.35 125278.451,384876.75 125282.05,384877.6 125287.2,384878.4 125291.1,384879.95 125299.35,384881.15 125306.1,384882.3 125313.3,384883.25 125319.6,384892.0 125318.45,384896.15 125317.95,384945.85 125310.9,384949.65 125318.15,384952.65 125323.65,384958.45 125334.6,384966.55 125349.95,384971.2 125359.4,384974.299 125365.6,384975.2 125367.7,384977.6 125372.8,384977.8 125373.2,384979.15 125376.35,384979.2 125376.55,384981.7 125382.45,384982.9 125385.399,384983.9 125388.3,384983.25 125388.4,384981.65 125388.6,384980.751 125388.8,384979.8 125389.25,384979.3 125389.5,384978.35 125390.1,384977.9 125390.4,384977.8 125390.55,384977.3 125391.1,384977.1 125391.95,384977.0 125392.5,384977.05 125392.9,384977.3 125394.25,384977.75 125395.95,384978.25 125397.55,384978.7 125399.45,384978.9 125401.2,384978.75 125403.7,384978.6 125404.55,384978.15 125406.55,384977.65 125408.25,384977.3 125410.749,384977.3 125413.15,384977.3 125413.45,384977.25 125414.551,384977.3 125414.8,384977.45 125416.0,384977.5 125416.15,384978.05 125417.65,384978.7 125418.75,384979.601 125419.7,384980.1 125420.25,384981.0 125421.351,384981.25 125421.65,384981.8 125422.4,384981.95 125422.6,384982.45 125423.4,384982.5 125423.55,384982.65 125423.95,384982.9 125425.05,384983.0 125425.65,384983.0 125426.05,384982.95 125426.25,384982.8 125426.85,384982.65 125427.1,384982.55 125427.35,384982.251 125427.9,384981.25 125428.95,384981.0 125429.2,384980.15 125429.85,384978.55 125430.95,384978.101 125431.4,384977.4 125432.1,384977.0 125432.6,384976.3 125433.799,384976.05 125434.25,384975.6 125435.05,384975.05 125436.449,384974.8 125438.35,384974.45 125440.599,384974.45 125440.75,384974.05 125444.3,384973.65 125447.25,384973.2 125451.6,384972.75 125454.65,384972.2 125458.1,384971.45 125462.35,384970.7 125466.05,384970.25 125467.65,384970.2 125467.85,384969.45 125470.65,384969.4 125470.9,384969.05 125472.2,384968.999 125472.401,384968.4 125474.7,384968.1 125476.6,384967.95 125477.3,384967.849 125478.15,384967.8 125478.7,384967.8 125479.549,384967.7 125480.65,384982.75 125486.55,384993.5 125484.95,384995.55 125480.5,384998.2 125474.65,384999.95 125470.85,385004.35 125460.649,385004.45 125460.4,385004.6 125460.1)))",conservation_areas.4,4,22,1,Conservation Area,New,North Dorset District Council,PLANNING (LISTED BUILDINGS & CONSERVATION AREAS) ACT 1990 - SECTION 69 & 70,11 May 1995,Designated on 28 April 1995,The Motcombe Conservation Area,MOT,22,60402.935775,1598.79672533,Yes - Feature has been checked and is correct
"MULTIPOLYGON (((382581.481 110767.293,382582.132 110788.693,382581.481 110796.542,382577.231 110812.943,382569.631 110839.093,382566.081 110846.243,382563.831 110852.443,382561.181 110856.943,382556.681 110861.693,382540.381 110857.443,382529.431 110854.793,382522.331 110853.393,382515.631 110852.193,382509.381 110851.693,382499.781 110849.793,382485.081 110846.943,382472.381 110843.643,382462.081 110840.543,382439.131 110832.443,382428.381 110828.643,382408.081 110821.993,382392.231 110817.243,382374.631 110811.543,382363.681 110808.443,382358.131 110808.193,382351.681 110809.643,382345.43 110814.643,382339.381 110817.943,382335.381 110819.393,382330.231 110820.093,382326.231 110820.343,382323.131 110820.593,382300.781 110813.343,382278.932 110805.693,382278.932 110806.443,382259.731 110798.093,382208.831 110775.643,382195.231 110769.943,382190.781 110804.643,382189.181 110812.743,382187.43 110824.593,382186.531 110831.043,382192.981 110832.943,382195.231 110833.643,382219.081 110852.193,382234.481 110863.943,382239.381 110866.343,382267.681 110879.393,382289.331 110889.143,382297.131 110899.393,382300.482 110903.893,382311.631 110912.693,382316.081 110916.044,382316.381 110916.293,382322.032 110920.793,382333.681 110929.893,382356.731 110948.743,382380.581 110977.493,382407.581 111006.742,382427.631 111029.093,382436.381 111039.443,382417.881 111071.293,382418.581 111075.343,382419.431 111082.693,382423.481 111091.993,382433.731 111115.293,382435.281 111118.943,382445.531 111146.793,382447.981 111149.143,382449.981 111155.793,382462.441 111193.408,382428.381 111230.093,382362.131 111280.543,382368.181 111286.243,382366.581 111288.343,382333.381 111322.743,382316.381 111299.893,382297.631 111278.043,382285.581 111263.043,382270.431 111237.342,382271.081 111234.043,382264.431 111217.643,382261.731 111203.943,382261.281 111200.143,382261.981 111197.293,382262.631 111194.943,382265.531 111192.093,382269.781 111189.443,382274.231 111186.343,382277.331 111184.243,382279.131 111183.292,382278.031 111178.043,382277.581 111174.943,382277.331 111172.093,382278.231 111169.943,382273.531 111163.043,382266.181 111166.143,382261.281 111169.493,382257.031 111176.144,382255.731 111179.693,382255.281 111183.043,382252.131 111186.143,382247.231 111193.043,382239.431 111201.593,382224.931 111215.593,382217.381 111224.894,382216.231 111227.043,382209.73 111228.66,382203.37 111235.294,382196.75 111242.2,382182.1 111259.65,382178.29 111267.37,382185.04 111269.83,382189.881 111270.043,382195.231 111270.992,382210.381 111270.043,382221.531 111269.093,382233.131 111267.443,382247.431 111266.993,382271.031 111276.693,382280.881 111288.943,382298.481 111308.444,382297.781 111309.393,382313.881 111326.743,382316.331 111329.143,382346.031 111361.493,382357.631 111373.143,382371.431 111386.793,382382.581 111397.743,382379.931 111402.493,382373.681 111415.343,382365.881 111435.793,382361.631 111447.693,382358.281 111458.142,382358.281 111458.943,382346.031 111504.593,382335.781 111543.343,382356.48 111545.51,382350.89 111576.69,382373.0 111594.55,382487.57 111625.63,382487.77 111627.23,382485.27 111630.84,382478.37 111636.31,382473.731 111638.893,382465.381 111650.343,382461.581 111656.293,382449.781 111672.693,382463.818 111685.795,382480.91 111665.6,382496.2 111644.8,382514.7 111625.5,382526.911 111613.518,382533.747 111606.079,382553.247 111586.493,382585.115 111558.045,382598.299 111540.246,382611.483 111527.062,382621.981 111514.243,382636.031 111501.393,382652.082 111485.493,382652.381 111485.243,382666.631 111471.943,382678.231 111459.793,382679.581 111458.243,382697.631 111440.643,382705.881 111432.343,382713.481 111424.243,382735.081 111403.793,382748.031 111391.443,382754.931 111383.843,382764.33 111373.493,382777.981 111359.243,382802.281 111328.543,382810.531 111319.493,382819.231 111311.193,382828.381 111302.393,382842.181 111288.943,382845.081 111286.593,382852.431 111276.143,382854.031 111273.993,382860.031 111270.193,382866.731 111266.393,382874.732 111259.493,382878.581 111255.193,382892.631 111241.643,382906.231 111227.143,382916.081 111216.942,382927.681 111203.943,382946.831 111184.243,382957.781 111171.393,382974.281 111151.393,382985.631 111137.143,382988.381 111133.593,382999.281 111119.794,382999.731 111118.943,383005.981 111110.643,383007.781 111102.793,383025.381 111081.643,383045.881 111053.593,383056.381 111039.793,383079.781 111008.743,383088.931 110996.142,383100.331 110980.243,383120.881 110951.943,383122.231 110948.943,383139.381 110924.243,383121.981 110873.593,383116.782 110864.597,383106.068 110845.341,383091.081 110818.823,383071.511 110790.403,383003.721 110837.713,382994.099 110825.278,382988.093 110814.175,382984.05 110808.17,382981.05 110803.97,382976.35 110795.37,382974.16 110788.6,382969.962 110781.909,382966.53 110777.69,382959.424 110768.415,382956.41 110762.92,382955.95 110758.58,382960.178 110751.83,382983.391 110732.17,382964.464 110709.945,382960.43 110710.28,382955.65 110714.31,382931.531 110734.993,382931.931 110736.393,382928.181 110740.193,382936.181 110750.444,382937.08 110752.593,382937.981 110755.643,382938.881 110757.343,382930.181 110765.643,382928.631 110766.143,382923.48 110769.443,382918.581 110771.843,382900.981 110786.093,382883.581 110797.493,382870.331 110805.843,382860.081 110810.593,382859.632 110810.593,382858.331 110810.843,382854.731 110809.143,382851.381 110806.993,382849.831 110804.893,382846.281 110800.843,382842.931 110796.343,382829.782 110774.381,382824.913 110767.089,382813.0 110747.3,382798.655 110723.878,382796.338 110720.76,382792.68 110715.84,382786.158 110708.7,382772.702 110688.885,382753.881 110699.693,382750.981 110703.493,382744.731 110709.193,382737.181 110715.343,382728.481 110721.043,382717.781 110727.943,382702.581 110736.543,382694.581 110741.493,382687.431 110745.793,382675.631 110751.043,382662.231 110756.993,382653.531 110760.543,382652.381 110761.243,382641.681 110766.243,382638.531 110766.943,382635.181 110768.143,382630.281 110767.693,382625.381 110767.193,382620.681 110766.943,382615.782 110766.943,382605.981 110766.943,382599.981 110767.693,382593.281 110767.693,382587.031 110767.693,382582.132 110767.693,382581.481 110767.293)))",conservation_areas.5,5,37,1,Conservation Area,New,North Dorset District Council,TOWN AND COUNTRY PLANNING ACT 1971 - SECTION 277,6 August 1990,Designated on 27 July 1990,The Shillingstone Conservation Area,SHI,37,447669.402726,4214.63085002,Yes - Feature has been checked and is correct
"MULTIPOLYGON (((381992.9 104523.15,381991.05 104522.1,381980.35 104515.55,381981.45 104510.45,381982.5 104505.85,381983.1 104502.4,381984.45 104497.35,381994.8 104498.7,381999.4 104499.6,381999.55 104499.65,382000.1 104499.75,382003.949 104500.25,382012.85 104501.549,382017.15 104502.15,382022.35 104494.85,382028.55 104498.1,382043.95 104506.05,382067.4 104510.7,382079.4 104510.7,382080.351 104510.6,382085.8 104510.1,382085.85 104509.2,382085.9 104503.15,382085.9 104501.6,382085.9 104496.7,382092.799 104485.25,382093.951 104482.95,382074.85 104480.35,382071.2 104479.85,382062.3 104478.4,382059.95 104478.65,382058.1 104478.7,382052.4 104478.45,382042.899 104477.55,382028.05 104476.55,382025.6 104476.2,382024.9 104465.0,382024.55 104464.55,382023.65 104462.0,382023.65 104459.05,382023.7 104457.45,382024.35 104453.3,382024.55 104451.0,382024.6 104450.55,382024.8 104449.45,382024.85 104448.9,382025.8 104447.3,382027.1 104445.75,382028.4 104441.7,382028.6 104440.85,382029.6 104441.049,382032.45 104435.6,382035.85 104428.85,382038.1 104424.5,382038.2 104424.35,382040.4 104420.35,382042.65 104417.45,382045.551 104415.001,382048.5 104412.65,382051.0 104410.55,382053.25 104408.8,382062.55 104410.5,382062.8 104410.6,382063.5 104410.65,382078.95 104412.4,382083.75 104414.0,382088.9 104415.95,382091.05 104404.749,382091.15 104404.2,382094.95 104383.5,382097.1 104375.45,382097.0 104370.8,382096.9 104368.75,382097.25 104367.751,382098.55 104366.65,382099.3 104366.2,382099.9 104365.55,382100.95 104364.15,382101.15 104362.35,382101.0 104358.85,382095.95 104354.0,382081.65 104351.8,382079.95 104355.1,382077.15 104359.25,382076.9 104359.55,382073.7 104363.85,382071.45 104366.0,382070.099 104366.949,382067.3 104368.95,382062.05 104373.15,382059.6 104374.85,382055.85 104377.15,382051.9 104379.8,382048.95 104381.85,382046.5 104384.8,382045.1 104386.5,382043.9 104388.9,382043.8 104389.25,382043.85 104389.2,382043.55 104392.85,382032.7 104389.9,382006.1 104382.5,381999.9 104380.8,381984.05 104431.4,381972.2 104427.95,381949.3 104422.7,381948.55 104422.35,381918.25 104407.3,381908.85 104402.6,381908.65 104402.95,381891.701 104397.0,381871.5 104427.65,381868.75 104426.4,381861.8 104422.85,381856.15 104420.15,381848.15 104415.001,381841.7 104409.9,381835.55 104419.2,381834.0 104419.75,381832.55 104420.649,381830.45 104422.1,381828.3 104424.1,381825.7 104427.75,381824.45 104429.65,381821.85 104436.5,381835.3 104451.5,381838.95 104453.45,381853.65 104461.6,381854.3 104461.75,381856.15 104462.45,381859.25 104463.05,381867.15 104463.45,381869.4 104463.5,381877.35 104463.55,381883.85 104462.95,381889.0 104462.251,381924.65 104476.75,381923.4 104479.95,381922.9 104480.7,381922.45 104483.4,381950.45 104495.55,381950.55 104499.85,381944.7 104512.55,381941.45 104520.0,381941.3 104520.3,381940.1 104523.15,381939.1 104525.6,381939.05 104525.749,381939.0 104525.85,381936.4 104532.65,381935.149 104536.351,381934.5 104538.35,381933.9 104540.05,381933.0 104542.7,381932.7 104546.85,381932.6 104551.101,381932.6 104554.9,381932.75 104556.85,381932.8 104557.6,381933.15 104563.15,381933.2 104563.6,381933.4 104566.35,381933.6 104568.6,381934.45 104574.6,381941.65 104580.951,381944.7 104576.9,381944.85 104576.75,381948.95 104571.35,381951.051 104568.6,381952.45 104566.65,381952.6 104566.45,381956.1 104561.5,381957.6 104559.45,381959.25 104557.0,381961.9 104552.949,381963.7 104550.2,381964.5 104549.0,381964.75 104548.5,381966.149 104546.2,381968.9 104541.7,381969.8 104540.3,381971.25 104538.65,381972.5 104537.7,381973.25 104537.25,381975.0 104536.6,381975.251 104536.5,381976.1 104536.25,381977.099 104536.1,381979.25 104535.8,381981.35 104535.9,381983.3 104536.2,381984.2 104536.4,381986.25 104536.85,381986.85 104537.0,381995.35 104540.0,382000.0 104541.651,382001.2 104541.95,382001.8 104541.5,382001.9 104541.35,382004.55 104537.5,382005.3 104536.2,382007.751 104530.75,381999.65 104526.5,381994.3 104523.9,381993.7 104523.55,381992.9 104523.15)))",conservation_areas.6,6,25,1,Conservation Area,New,North Dorset District Council,PLANNING (LISTED BUILDINGS AND CONSERVATION AREAS) ACT 1990 - SECTIONS 69 & 70,15 March 1995,Designated on 24 February 1995,The Winterborne Houghton Conservation Area,WHO,25,21413.2274495,1155.51708427,Yes - Feature has been checked and is correct
"MULTIPOLYGON (((380643.473 126406.033,380637.7 126390.8,380610.7 126397.26,380610.273 126392.933,380596.823 126393.733,380584.672 126418.633,380559.923 126435.983,380550.423 126434.883,380547.523 126433.733,380529.89 126421.69,380525.777 126418.939,380519.023 126411.934,380508.473 126403.533,380505.389 126401.667,380501.109 126399.626,380495.03 126397.88,380477.37 126387.66,380480.31 126393.59,380471.08 126449.67,380458.423 126460.333,380458.175 126468.162,380449.722 126467.997,380448.431 126483.823,380443.471 126483.823,380434.409 126483.977,380429.813 126483.213,380427.833 126481.753,380424.472 126478.083,380418.423 126471.683,380416.923 126469.183,380415.944 126464.307,380413.201 126467.707,380410.2 126471.1,380404.0 126464.8,380396.2 126457.5,380389.946 126451.042,380382.494 126442.819,380374.588 126434.588,380367.2 126427.5,380359.1 126420.6,380350.4 126414.3,380341.078 126409.711,380302.439 126465.706,380296.719 126474.859,380294.144 126480.865,380300.437 126484.583,380301.8 126487.903,380303.011 126490.303,380306.55 126496.93,380300.45 126501.83,380306.85 126509.73,380295.2 126519.0,380304.03 126537.204,380311.573 126533.583,380321.073 126528.583,380325.523 126526.033,380341.373 126548.733,380343.237 126551.805,380349.653 126561.213,380363.365 126555.461,380379.27 126549.528,380386.21 126546.43,380393.5 126543.543,380416.265 126579.125,380418.03 126583.0,380420.173 126585.233,380422.16 126587.43,380424.733 126588.703,380427.631 126588.648,380431.04 126588.28,380433.886 126588.53,380437.433 126588.733,380440.003 126588.873,380452.87 126566.59,380456.492 126556.295,380457.723 126553.333,380465.72 126555.43,380485.9 126559.4,380487.9 126561.5,380496.523 126563.039,380503.58 126564.28,380528.658 126528.835,380528.99 126525.94,380533.324 126526.497,380533.478 126531.328,380553.173 126519.183,380554.532 126523.638,380564.72 126550.63,380570.9 126550.3,380574.304 126548.26,380577.173 126546.333,380585.62 126556.89,380599.252 126567.815,380591.16 126567.27,380586.96 126568.67,380584.923 126578.783,380584.76 126580.07,380592.073 126583.532,380592.56 126583.97,380604.178 126584.994,380600.67 126600.47,380598.87 126604.59,380590.71 126618.3,380599.173 126622.433,380603.923 126624.383,380619.516 126624.847,380615.966 126650.852,380611.09 126651.21,380610.89 126661.052,380610.523 126669.133,380611.913 126676.073,380623.753 126676.703,380626.323 126669.773,380634.003 126670.833,380635.24 126672.37,380634.793 126674.583,380646.423 126674.583,380648.199 126671.686,380651.168 126671.408,380651.493 126659.653,380649.838 126653.979,380651.234 126643.347,380652.207 126638.43,380685.673 126648.983,380685.4 126653.783,380693.8 126655.783,380701.123 126656.383,380714.288 126657.6,380733.92 126659.003,380734.4 126657.9,380735.8 126656.7,380737.739 126656.06,380741.3 126655.883,380749.323 126657.683,380752.6 126658.483,380756.173 126658.784,380760.3 126658.683,380762.8 126657.483,380764.8 126655.883,380766.3 126652.983,380766.473 126649.533,380766.473 126641.983,380768.997 126632.67,380770.5 126625.583,380770.6 126619.483,380770.727 126614.035,380770.923 126605.633,380774.873 126612.933,380778.587 126614.298,380782.1 126615.283,380783.7 126615.783,380784.756 126615.883,380786.5 126615.883,380788.6 126615.283,380789.8 126612.883,380790.473 126612.396,380791.1 126611.783,380791.8 126611.783,380793.9 126613.383,380796.4 126610.083,380798.8 126611.283,380807.073 126613.733,380817.262 126613.289,380821.823 126610.683,380825.223 126608.433,380827.8 126602.783,380825.773 126595.833,380833.423 126593.333,380829.173 126579.333,380827.623 126572.933,380827.7 126571.1,380826.661 126570.662,380819.82 126568.133,380815.2 126566.083,380809.26 126562.643,380805.973 126560.033,380802.6 126557.183,380797.573 126550.233,380794.123 126542.433,380792.855 126537.172,380790.173 126518.633,380785.8 126505.462,380783.8 126504.203,380778.01 126505.333,380776.917 126502.199,380775.999 126499.566,380772.645 126489.947,380769.5 126480.483,380766.489 126470.278,380764.036 126464.651,380762.461 126461.039,380760.613 126457.433,380755.683 126459.983,380755.149 126458.183,380753.823 126456.383,380751.983 126453.134,380749.261 126450.08,380745.765 126446.442,380741.883 126442.934,380738.897 126440.333,380737.183 126438.034,380735.483 126435.434,380734.883 126434.234,380733.283 126432.234,380731.683 126429.334,380730.983 126425.986,380730.623 126422.583,380729.583 126418.734,380728.851 126417.873,380727.883 126416.734,380724.823 126414.983,380720.573 126414.183,380714.794 126413.204,380706.796 126412.967,380697.373 126413.333,380691.383 126414.334,380688.123 126409.383,380688.233 126406.204,380687.533 126403.304,380686.839 126401.768,380685.973 126399.853,380683.85 126397.753,380680.673 126395.953,380677.95 126394.97,380675.099 126395.377,380672.597 126396.075,380666.691 126398.062,380651.7 126402.9,380644.673 126405.783,380644.923 126405.783,380643.473 126406.033)))",conservation_areas.7,7,44,1,Conservation Area,New,North Dorset District Council,TOWN AND COUNTRY PLANNING ACT 1971 - SECTION 277,3 May 1985,Designated on 9 April 1985,The Gillingham Conservation Area,GIL,44,80649.7364145,1896.80029112,Yes - Feature has been checked and is correct
