row-number,field,issue-type,value
1,reference,default,7
1,organisation,default,local-authority-eng:CLD
1,entry-date,default,2020-09-06
2,reference,default,8
2,organisation,default,local-authority-eng:CLD
2,entry-date,default,2020-09-06
3,reference,default,9
3,organisation,default,local-authority-eng:CLD
3,entry-date,default,2020-09-06
4,reference,default,10
4,organisation,default,local-authority-eng:CLD
4,entry-date,default,2020-09-06
5,reference,default,11
5,organisation,default,local-authority-eng:CLD
5,entry-date,default,2020-09-06
6,reference,default,12
6,organisation,default,local-authority-eng:CLD
6,entry-date,default,2020-09-06
7,reference,default,13
7,organisation,default,local-authority-eng:CLD
7,entry-date,default,2020-09-06
8,reference,default,14
8,organisation,default,local-authority-eng:CLD
8,entry-date,default,2020-09-06
9,reference,default,15
9,organisation,default,local-authority-eng:CLD
9,entry-date,default,2020-09-06
10,reference,default,16
10,organisation,default,local-authority-eng:CLD
10,entry-date,default,2020-09-06
11,reference,default,17
11,organisation,default,local-authority-eng:CLD
11,entry-date,default,2020-09-06
12,reference,default,18
12,organisation,default,local-authority-eng:CLD
12,entry-date,default,2020-09-06
13,reference,default,19
13,organisation,default,local-authority-eng:CLD
13,entry-date,default,2020-09-06
14,reference,default,1
14,organisation,default,local-authority-eng:CLD
14,entry-date,default,2020-09-06
15,reference,default,2
15,organisation,default,local-authority-eng:CLD
15,entry-date,default,2020-09-06
16,reference,default,3
16,organisation,default,local-authority-eng:CLD
16,entry-date,default,2020-09-06
17,reference,default,4
17,organisation,default,local-authority-eng:CLD
17,entry-date,default,2020-09-06
18,reference,default,5
18,organisation,default,local-authority-eng:CLD
18,entry-date,default,2020-09-06
19,reference,default,6
19,organisation,default,local-authority-eng:CLD
19,entry-date,default,2020-09-06
