row-number,field,issue-type,value
1,reference,default,1
1,organisation,default,local-authority-eng:BRT
1,entry-date,default,2021-02-05
2,reference,default,2
2,organisation,default,local-authority-eng:BRT
2,entry-date,default,2021-02-05
3,reference,default,3
3,organisation,default,local-authority-eng:BRT
3,entry-date,default,2021-02-05
4,reference,default,4
4,organisation,default,local-authority-eng:BRT
4,entry-date,default,2021-02-05
5,reference,default,5
5,organisation,default,local-authority-eng:BRT
5,entry-date,default,2021-02-05
6,reference,default,6
6,organisation,default,local-authority-eng:BRT
6,entry-date,default,2021-02-05
7,reference,default,7
7,organisation,default,local-authority-eng:BRT
7,entry-date,default,2021-02-05
8,reference,default,8
8,organisation,default,local-authority-eng:BRT
8,entry-date,default,2021-02-05
9,reference,default,9
9,organisation,default,local-authority-eng:BRT
9,entry-date,default,2021-02-05
10,reference,default,10
10,organisation,default,local-authority-eng:BRT
10,entry-date,default,2021-02-05
11,reference,default,11
11,organisation,default,local-authority-eng:BRT
11,entry-date,default,2021-02-05
12,reference,default,12
12,organisation,default,local-authority-eng:BRT
12,entry-date,default,2021-02-05
13,reference,default,13
13,organisation,default,local-authority-eng:BRT
13,entry-date,default,2021-02-05
14,reference,default,14
14,organisation,default,local-authority-eng:BRT
14,entry-date,default,2021-02-05
15,reference,default,15
15,organisation,default,local-authority-eng:BRT
15,entry-date,default,2021-02-05
16,reference,default,16
16,organisation,default,local-authority-eng:BRT
16,entry-date,default,2021-02-05
