row-number,field,issue-type,value
1,reference,default,COA00000001
2,reference,default,COA00000002
3,reference,default,COA00000003
4,reference,default,COA00000004
5,reference,default,COA00000005
6,reference,default,COA00000006
7,reference,default,COA00000007
8,reference,default,COA00000603
9,reference,default,COA00000008
10,reference,default,COA00000009
11,reference,default,COA00000010
12,reference,default,COA00000011
13,reference,default,COA00000012
14,reference,default,COA00000013
15,reference,default,COA00000021
16,reference,default,COA00000034
17,reference,default,COA00000014
18,reference,default,COA00000015
19,reference,default,COA00000016
20,reference,default,COA00000017
21,reference,default,COA00000018
22,reference,default,COA00000019
23,reference,default,COA00000020
24,reference,default,COA00000022
25,reference,default,COA00000023
26,reference,default,COA00000024
27,reference,default,COA00000025
28,reference,default,COA00000026
29,reference,default,COA00000028
30,reference,default,COA00000027
31,reference,default,COA00000387
32,reference,default,COA00000029
33,reference,default,COA00000030
34,reference,default,COA00000031
35,reference,default,COA00000403
36,reference,default,COA00000032
37,reference,default,COA00000033
38,reference,default,COA00000035
39,reference,default,COA00000036
40,reference,default,COA00000037
41,reference,default,COA00000038
42,reference,default,COA00000039
43,reference,default,COA00000040
44,reference,default,COA00000041
45,reference,default,COA00000051
46,reference,default,COA00000052
47,reference,default,COA00000042
48,reference,default,COA00000044
49,reference,default,COA00000108
50,reference,default,COA00000043
51,reference,default,COA00000047
52,reference,default,COA00000058
53,reference,default,COA00000045
54,reference,default,COA00000046
55,reference,default,COA00000048
56,reference,default,COA00000049
57,reference,default,COA00000050
58,reference,default,COA00000061
59,reference,default,COA00000053
60,reference,default,COA00000054
61,reference,default,COA00000055
62,reference,default,COA00000056
63,reference,default,COA00000062
64,reference,default,COA00000057
65,reference,default,COA00000068
66,reference,default,COA00000059
67,reference,default,COA00000060
68,reference,default,COA00000063
69,reference,default,COA00000064
70,reference,default,COA00000065
71,reference,default,COA00000066
72,reference,default,COA00000067
73,reference,default,COA00000069
74,reference,default,COA00000070
75,reference,default,COA00000071
76,reference,default,COA00000073
77,reference,default,COA00000076
78,reference,default,COA00000079
79,reference,default,COA00000136
80,reference,default,COA00000072
81,reference,default,COA00000074
82,reference,default,COA00000075
83,reference,default,COA00000077
84,reference,default,COA00000078
85,reference,default,COA00000080
86,reference,default,COA00000081
87,reference,default,COA00000082
88,reference,default,COA00000083
89,reference,default,COA00000084
90,reference,default,COA00000085
91,reference,default,COA00000086
92,reference,default,COA00000087
93,reference,default,COA00000097
94,reference,default,COA00000088
95,reference,default,COA00000089
96,reference,default,COA00000090
97,reference,default,COA00000104
98,reference,default,COA00000091
99,reference,default,COA00000092
100,reference,default,COA00000095
101,reference,default,COA00000096
102,reference,default,COA00000093
103,reference,default,COA00000094
104,reference,default,COA00000098
105,reference,default,COA00000099
106,reference,default,COA00000105
107,reference,default,COA00000123
108,reference,default,COA00000100
109,reference,default,COA00000101
110,reference,default,COA00000102
111,reference,default,COA00000103
112,reference,default,COA00000106
113,reference,default,COA00000107
114,reference,default,COA00000109
115,reference,default,COA00000110
116,reference,default,COA00000111
117,reference,default,COA00000112
118,reference,default,COA00000113
119,reference,default,COA00000115
120,reference,default,COA00000130
121,reference,default,COA00000164
122,reference,default,COA00000114
123,reference,default,COA00000121
124,reference,default,COA00000116
125,reference,default,COA00000117
126,reference,default,COA00000118
127,reference,default,COA00000119
128,reference,default,COA00000120
129,reference,default,COA00000122
130,reference,default,COA00000124
131,reference,default,COA00000125
132,reference,default,COA00000126
133,reference,default,COA00000127
134,reference,default,COA00000128
135,reference,default,COA00000129
136,reference,default,COA00000131
137,reference,default,COA00000132
138,reference,default,COA00000133
139,reference,default,COA00000134
140,reference,default,COA00000135
141,reference,default,COA00000137
142,reference,default,COA00000138
143,reference,default,COA00000139
144,reference,default,COA00000140
145,reference,default,COA00000141
146,reference,default,COA00000142
147,reference,default,COA00000143
148,reference,default,COA00000144
149,reference,default,COA00000145
150,reference,default,COA00000146
151,reference,default,COA00000147
152,reference,default,COA00000148
153,reference,default,COA00000149
154,reference,default,COA00000150
155,reference,default,COA00000151
156,reference,default,COA00000152
157,reference,default,COA00000153
158,reference,default,COA00000154
159,reference,default,COA00000155
160,reference,default,COA00000156
161,reference,default,COA00000157
162,reference,default,COA00000158
163,reference,default,COA00000159
164,reference,default,COA00000160
165,reference,default,COA00000161
166,reference,default,COA00000162
167,reference,default,COA00000163
168,reference,default,COA00000165
169,reference,default,COA00000166
170,reference,default,COA00000167
171,reference,default,COA00000168
172,reference,default,COA00000169
173,reference,default,COA00000170
174,reference,default,COA00000171
175,reference,default,COA00000172
176,reference,default,COA00000173
177,reference,default,COA00000174
178,reference,default,COA00000175
179,reference,default,COA00000176
180,reference,default,COA00000177
181,reference,default,COA00000178
182,reference,default,COA00000179
183,reference,default,COA00000180
184,reference,default,COA00000181
185,reference,default,COA00000182
186,reference,default,COA00000183
187,reference,default,COA00000184
188,reference,default,COA00000185
189,reference,default,COA00000186
190,reference,default,COA00000192
191,reference,default,COA00000187
192,reference,default,COA00000193
193,reference,default,COA00000194
194,reference,default,COA00000195
195,reference,default,COA00000188
196,reference,default,COA00000189
197,reference,default,COA00000196
198,reference,default,COA00000197
199,reference,default,COA00000190
200,reference,default,COA00000191
201,reference,default,COA00000201
202,reference,default,COA00000202
203,reference,default,COA00000223
204,reference,default,COA00000198
205,reference,default,COA00000199
206,reference,default,COA00000200
207,reference,default,COA00000203
208,reference,default,COA00000204
209,reference,default,COA00000209
210,reference,default,COA00000239
211,reference,default,COA00000205
212,reference,default,COA00000206
213,reference,default,COA00000207
214,reference,default,COA00000208
215,reference,default,COA00000210
216,reference,default,COA00000211
217,reference,default,COA00000212
218,reference,default,COA00000213
219,reference,default,COA00000214
220,reference,default,COA00000215
221,reference,default,COA00000216
222,reference,default,COA00000217
223,reference,default,COA00000218
224,reference,default,COA00000219
225,reference,default,COA00000220
226,reference,default,COA00000221
227,reference,default,COA00000222
228,reference,default,COA00000224
229,reference,default,COA00000225
230,reference,default,COA00000226
231,reference,default,COA00000227
232,reference,default,COA00000228
233,reference,default,COA00000229
234,reference,default,COA00000230
235,reference,default,COA00000231
236,reference,default,COA00000232
237,reference,default,COA00000233
238,reference,default,COA00000234
239,reference,default,COA00000235
240,reference,default,COA00000236
241,reference,default,COA00000237
242,reference,default,COA00000238
243,reference,default,COA00000409
244,reference,default,COA00000240
245,reference,default,COA00000241
246,reference,default,COA00000242
247,reference,default,COA00000346
248,reference,default,COA00000243
249,reference,default,COA00000244
250,reference,default,COA00000251
251,reference,default,COA00000353
252,reference,default,COA00000557
253,reference,default,COA00000245
254,reference,default,COA00000246
255,reference,default,COA00000247
256,reference,default,COA00000248
257,reference,default,COA00000249
258,reference,default,COA00000250
259,reference,default,COA00000308
260,reference,default,COA00000252
261,reference,default,COA00000255
262,reference,default,COA00000253
263,reference,default,COA00000254
264,reference,default,COA00000256
265,reference,default,COA00000257
266,reference,default,COA00000258
267,reference,default,COA00000262
268,reference,default,COA00000259
269,reference,default,COA00000260
270,reference,default,COA00000261
271,reference,default,COA00000263
272,reference,default,COA00000264
273,reference,default,COA00000265
274,reference,default,COA00000266
275,reference,default,COA00000267
276,reference,default,COA00000268
277,reference,default,COA00000269
278,reference,default,COA00000270
279,reference,default,COA00000271
280,reference,default,COA00000272
281,reference,default,COA00000273
282,reference,default,COA00000274
283,reference,default,COA00000275
284,reference,default,COA00000276
285,reference,default,COA00000277
286,reference,default,COA00000278
287,reference,default,COA00000279
288,reference,default,COA00000280
289,reference,default,COA00000311
290,reference,default,COA00000281
291,reference,default,COA00000287
292,reference,default,COA00000288
293,reference,default,COA00000282
294,reference,default,COA00000283
295,reference,default,COA00000284
296,reference,default,COA00000285
297,reference,default,COA00000286
298,reference,default,COA00000289
299,reference,default,COA00000290
300,reference,default,COA00000291
301,reference,default,COA00000294
302,reference,default,COA00000315
303,reference,default,COA00000292
304,reference,default,COA00000293
305,reference,default,COA00000299
306,reference,default,COA00000320
307,reference,default,COA00000295
308,reference,default,COA00000296
309,reference,default,COA00000297
310,reference,default,COA00000298
311,reference,default,COA00000300
312,reference,default,COA00000301
313,reference,default,COA00000302
314,reference,default,COA00000303
315,reference,default,COA00000304
316,reference,default,COA00000305
317,reference,default,COA00000306
318,reference,default,COA00000307
319,reference,default,COA00000309
320,reference,default,COA00000310
321,reference,default,COA00000312
322,reference,default,COA00000313
323,reference,default,COA00000314
324,reference,default,COA00000316
325,reference,default,COA00000317
326,reference,default,COA00000318
327,reference,default,COA00000319
328,reference,default,COA00000321
329,reference,default,COA00000322
330,reference,default,COA00000323
331,reference,default,COA00000355
332,reference,default,COA00000356
333,reference,default,COA00000324
334,reference,default,COA00000325
335,reference,default,COA00000334
336,reference,default,COA00000326
337,reference,default,COA00000327
338,reference,default,COA00000337
339,reference,default,COA00000328
340,reference,default,COA00000329
341,reference,default,COA00000330
342,reference,default,COA00000331
343,reference,default,COA00000332
344,reference,default,COA00000333
345,reference,default,COA00000342
346,reference,default,COA00000335
347,reference,default,COA00000336
348,reference,default,COA00000643
349,reference,default,COA00000338
350,reference,default,COA00000339
