row-number,field,issue-type,value
1,reference,default,127
1,organisation,default,national-park-authority:Q72617988
1,entry-date,default,2020-09-08
2,reference,default,128
2,organisation,default,national-park-authority:Q72617988
2,entry-date,default,2020-09-08
3,reference,default,129
3,organisation,default,national-park-authority:Q72617988
3,entry-date,default,2020-09-08
4,reference,default,130
4,organisation,default,national-park-authority:Q72617988
4,entry-date,default,2020-09-08
5,reference,default,131
5,organisation,default,national-park-authority:Q72617988
5,entry-date,default,2020-09-08
6,reference,default,132
6,organisation,default,national-park-authority:Q72617988
6,entry-date,default,2020-09-08
7,reference,default,133
7,organisation,default,national-park-authority:Q72617988
7,entry-date,default,2020-09-08
8,reference,default,134
8,organisation,default,national-park-authority:Q72617988
8,entry-date,default,2020-09-08
9,reference,default,135
9,organisation,default,national-park-authority:Q72617988
9,entry-date,default,2020-09-08
10,reference,default,136
10,organisation,default,national-park-authority:Q72617988
10,entry-date,default,2020-09-08
11,reference,default,137
11,organisation,default,national-park-authority:Q72617988
11,entry-date,default,2020-09-08
12,reference,default,138
12,organisation,default,national-park-authority:Q72617988
12,entry-date,default,2020-09-08
13,reference,default,139
13,organisation,default,national-park-authority:Q72617988
13,entry-date,default,2020-09-08
14,reference,default,140
14,organisation,default,national-park-authority:Q72617988
14,entry-date,default,2020-09-08
15,reference,default,141
15,organisation,default,national-park-authority:Q72617988
15,entry-date,default,2020-09-08
16,reference,default,142
16,organisation,default,national-park-authority:Q72617988
16,entry-date,default,2020-09-08
17,reference,default,143
17,organisation,default,national-park-authority:Q72617988
17,entry-date,default,2020-09-08
18,reference,default,144
18,organisation,default,national-park-authority:Q72617988
18,entry-date,default,2020-09-08
19,reference,default,145
19,organisation,default,national-park-authority:Q72617988
19,entry-date,default,2020-09-08
20,reference,default,146
20,organisation,default,national-park-authority:Q72617988
20,entry-date,default,2020-09-08
21,reference,default,147
21,organisation,default,national-park-authority:Q72617988
21,entry-date,default,2020-09-08
22,reference,default,148
22,organisation,default,national-park-authority:Q72617988
22,entry-date,default,2020-09-08
23,reference,default,149
23,organisation,default,national-park-authority:Q72617988
23,entry-date,default,2020-09-08
24,reference,default,150
24,organisation,default,national-park-authority:Q72617988
24,entry-date,default,2020-09-08
25,reference,default,151
25,organisation,default,national-park-authority:Q72617988
25,entry-date,default,2020-09-08
26,reference,default,152
26,organisation,default,national-park-authority:Q72617988
26,entry-date,default,2020-09-08
27,reference,default,153
27,organisation,default,national-park-authority:Q72617988
27,entry-date,default,2020-09-08
28,reference,default,154
28,organisation,default,national-park-authority:Q72617988
28,entry-date,default,2020-09-08
29,reference,default,155
29,organisation,default,national-park-authority:Q72617988
29,entry-date,default,2020-09-08
30,reference,default,156
30,organisation,default,national-park-authority:Q72617988
30,entry-date,default,2020-09-08
31,reference,default,157
31,organisation,default,national-park-authority:Q72617988
31,entry-date,default,2020-09-08
32,reference,default,158
32,organisation,default,national-park-authority:Q72617988
32,entry-date,default,2020-09-08
33,reference,default,159
33,organisation,default,national-park-authority:Q72617988
33,entry-date,default,2020-09-08
34,reference,default,160
34,organisation,default,national-park-authority:Q72617988
34,entry-date,default,2020-09-08
35,reference,default,161
35,organisation,default,national-park-authority:Q72617988
35,entry-date,default,2020-09-08
36,reference,default,162
36,organisation,default,national-park-authority:Q72617988
36,entry-date,default,2020-09-08
37,reference,default,163
37,organisation,default,national-park-authority:Q72617988
37,entry-date,default,2020-09-08
38,reference,default,164
38,organisation,default,national-park-authority:Q72617988
38,entry-date,default,2020-09-08
39,reference,default,165
39,organisation,default,national-park-authority:Q72617988
39,entry-date,default,2020-09-08
40,reference,default,166
40,organisation,default,national-park-authority:Q72617988
40,entry-date,default,2020-09-08
41,reference,default,167
41,organisation,default,national-park-authority:Q72617988
41,entry-date,default,2020-09-08
42,reference,default,168
42,organisation,default,national-park-authority:Q72617988
42,entry-date,default,2020-09-08
43,reference,default,169
43,organisation,default,national-park-authority:Q72617988
43,entry-date,default,2020-09-08
44,reference,default,170
44,organisation,default,national-park-authority:Q72617988
44,entry-date,default,2020-09-08
45,reference,default,171
45,organisation,default,national-park-authority:Q72617988
45,entry-date,default,2020-09-08
46,reference,default,172
46,organisation,default,national-park-authority:Q72617988
46,entry-date,default,2020-09-08
47,reference,default,173
47,organisation,default,national-park-authority:Q72617988
47,entry-date,default,2020-09-08
48,reference,default,174
48,organisation,default,national-park-authority:Q72617988
48,entry-date,default,2020-09-08
49,reference,default,175
49,organisation,default,national-park-authority:Q72617988
49,entry-date,default,2020-09-08
50,reference,default,176
50,organisation,default,national-park-authority:Q72617988
50,entry-date,default,2020-09-08
51,reference,default,177
51,organisation,default,national-park-authority:Q72617988
51,entry-date,default,2020-09-08
52,reference,default,179
52,organisation,default,national-park-authority:Q72617988
52,entry-date,default,2020-09-08
53,reference,default,180
53,organisation,default,national-park-authority:Q72617988
53,entry-date,default,2020-09-08
54,reference,default,181
54,organisation,default,national-park-authority:Q72617988
54,entry-date,default,2020-09-08
55,reference,default,182
55,organisation,default,national-park-authority:Q72617988
55,entry-date,default,2020-09-08
56,reference,default,183
56,organisation,default,national-park-authority:Q72617988
56,entry-date,default,2020-09-08
57,reference,default,184
57,organisation,default,national-park-authority:Q72617988
57,entry-date,default,2020-09-08
58,reference,default,185
58,organisation,default,national-park-authority:Q72617988
58,entry-date,default,2020-09-08
59,reference,default,186
59,organisation,default,national-park-authority:Q72617988
59,entry-date,default,2020-09-08
60,reference,default,187
60,organisation,default,national-park-authority:Q72617988
